,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20021231,20011231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,819657803.87,551728524.23,253459087.41,1152713285.67,809362868.77,546059902.43,243155712.42,1189810002.52,845886331.10,578671948.12,283065126.50,1496767853.97,932350299.44,610953084.27,282760960.82,1439347993.07,928532306.22,604018038.52,294929434.12,1287020629.20,894704513.21,585593822.58,278948369.33,1168242040.39,800770226.80,532307473.04,263300707.62,1033902400.50,739618435.87,501749718.53,250137607.20,933865061.55,648062941.13,434072640.27,214853643.26,852213767.17,591656375.36,409298355.87,190304959.30,764370951.82,548858757.15,370049369.13,179451817.49,838624098.96,626355911.72,450908732.72,174768826.03,771536858.01,549932444.36,341635549.72,157451109.05,541102990.43,401669951.65,274843769.60,145930729.67,647189747.49,514003192.54,377216133.75,205096115.29,656714620.79,520657453.98,359843753.72,184285795.34,599212159.87,422278300.10,286048672.75,491360123.20,663052991.75,0.0
2,营业收入,819657803.87,551728524.23,253459087.41,1152713285.67,809362868.77,546059902.43,243155712.42,1189810002.52,845886331.10,578671948.12,283065126.50,1496767853.97,932350299.44,610953084.27,282760960.82,1439347993.07,928532306.22,604018038.52,294929434.12,1287020629.20,894704513.21,585593822.58,278948369.33,1168242040.39,800770226.80,532307473.04,263300707.62,1033902400.50,739618435.87,501749718.53,250137607.20,933865061.55,648062941.13,434072640.27,214853643.26,852213767.17,591656375.36,409298355.87,190304959.30,764370951.82,548858757.15,370049369.13,179451817.49,838624098.96,626355911.72,450908732.72,174768826.03,771536858.01,549932444.36,341635549.72,157451109.05,538985406.34,400706822.44,274617555.58,145532864.58,647634721.69,514798430.80,377602319.36,205037178.91,656080479.97,520149778.47,359562176.46,183993705.53,598965329.49,422161421.61,286002755.48,490914070.67,663052991.75,0.0
3,二、营业总成本,777711405.45,517287963.63,240782862.72,1120730319.11,786883674.67,531353236.96,232773226.71,1165016748.70,820313023.33,554903220.60,270560521.34,1422926382.61,891953760.28,579842226.22,273865060.19,1378339741.23,880475340.78,574519972.56,285893596.98,1259008693.67,874356217.83,572254099.14,280003251.18,1158333075.05,812832418.26,541299660.40,264083964.77,1018243917.62,732203619.30,491795615.57,239003613.66,910292353.66,626011321.61,412331546.57,203843940.14,820079085.60,558878666.24,378632800.15,176171566.87,743897851.30,517537463.39,343930600.84,167483411.05,808114588.41,591941282.51,427425795.94,163656510.52,729220606.98,516220381.12,323132699.25,151075598.70,524736788.16,383935999.01,264335065.68,142376557.51,644452676.24,501338137.03,360221689.58,187835612.96,609562369.16,482116004.66,331192729.15,170732967.11,555089498.07,389268502.58,260863562.12,454775939.87,584831608.72,0.0
4,营业成本,614036741.64,409706408.31,185286856.25,854494645.34,600121135.77,403012887.31,175620231.34,896388440.05,627773050.26,418573396.09,200874802.61,1102400739.97,678354500.97,446594905.05,208304288.57,1076962005.81,685108369.48,447611172.11,225771248.36,975913008.10,669999180.22,438576714.95,220172057.22,889168813.00,610267180.74,408088268.68,207232927.07,766903212.14,550340265.03,366238959.89,178420146.34,674220320.22,476404494.36,319404075.29,158932257.58,620233962.37,427645512.07,287452690.09,138281546.45,580334628.22,416048815.41,276323822.14,133246889.45,629555228.10,465835773.25,334627914.11,125669732.06,617943327.75,427979318.62,264434082.12,119779373.11,431288002.56,319603971.69,221265745.54,117711739.12,545675768.13,431757942.76,311735874.26,165712578.58,531786096.66,423298031.54,291178496.82,146606014.45,479430355.07,337131985.86,226214542.52,414763125.97,533871625.10,0.0
5,营业税金及附加,4830748.94,3949512.80,1176817.26,6579858.71,3933774.48,2138056.16,427865.29,9930570.80,6239867.91,3723177.50,2749487.01,11328009.70,5822746.79,3381232.15,2394846.06,6169545.94,3035818.68,1838759.88,1160690.04,6242020.71,3327090.79,2246114.39,293935.70,5899205.34,3165704.84,2739259.82,931546.32,6181514.06,4277085.51,2844038.83,1272516.44,3512761.23,1986301.24,1459146.94,357360.77,3734610.68,2794557.42,2372306.55,1022305.76,4832552.25,3854937.56,2982461.95,1817368.19,3445257.81,3168621.03,2331893.21,1207509.46,2187616.71,1493456.67,496267.99,209090.70,2464397.34,2111316.65,1813530.87,1128086.16,3915379.32,2604230.40,1090977.94,313813.67,1203798.33,739990.66,652812.54,502464.01,1409694.80,145273.11,145273.11,1585992.82,1916218.90,0.0
6,销售费用,61420264.65,38044703.74,14623639.39,84943990.16,54996661.73,35279834.21,13296469.49,80927951.41,64627306.78,46207610.51,23944214.75,107083522.21,69712204.78,40958437.86,19340463.60,90325423.78,61856895.75,41254292.08,20365152.78,96946964.25,56718760.89,38737601.15,17642290.64,79537734.78,54535357.06,34430128.22,16874626.26,77358920.57,56210500.07,36108955.78,19691828.61,77030186.51,50743702.83,31514405.95,17246895.18,69724922.89,47910060.08,31919001.61,13609548.57,57280516.07,39080621.06,26482851.38,12071351.76,65138038.96,49596214.83,35998294.68,15831733.04,43264517.81,32172882.21,19865919.09,10334741.18,29407869.29,20256007.98,14376818.39,8378356.13,29612901.80,20144767.54,13597446.93,6962776.98,22914116.92,19770645.99,11761438.62,8976514.46,17210568.85,15201753.75,8412651.16,11626448.92,17561136.16,0.0
7,管理费用,34613060.15,23678837.35,11124551.40,48733422.35,34047925.20,77409054.99,35718732.40,167713484.78,117676047.84,81077760.76,39244222.95,182769420.53,132683251.40,80906786.07,38573853.74,168737371.97,116649819.61,72551185.32,32238688.67,145435769.89,130850745.48,86915768.28,39162760.62,151611329.52,115845315.31,77082155.79,33944257.33,140912364.79,102972944.31,69070574.90,35629441.62,116557547.75,82665109.88,54794107.68,24619363.93,100750910.94,71791053.31,46843855.40,21841987.51,89946485.52,58773689.76,37753733.63,17593829.25,83231091.64,63020013.64,44295695.10,14462179.53,64551472.02,47957203.32,29105883.28,17711807.11,63214926.17,42813995.46,27550585.97,15571260.88,64468094.68,45767458.19,32919610.74,14288018.22,51000614.82,35513354.86,24112649.50,13135718.45,52474422.54,34123056.53,24867717.40,24458030.91,32098304.65,0.0
8,财务费用,-9848536.13,-4030343.29,978281.10,-5810023.93,-1213246.15,1138020.83,5242900.82,-5407793.77,-3456336.41,-2003833.74,-443962.23,-7534439.90,-3531527.15,-2113889.82,200705.00,13998742.51,7693922.76,2775507.85,154471.90,11621397.18,4693585.62,-1903952.02,-2358047.41,21695260.87,20655853.44,11528850.17,445682.43,19312401.57,10981105.31,11496584.49,877123.71,27364497.18,12826758.43,3316497.13,1028126.63,-257958.81,-304841.70,1935709.26,269123.12,-1086858.86,364931.04,1050950.80,2273071.17,12836987.23,7146406.99,4409447.46,1794218.31,549387.16,-358645.10,68497.54,-591900.30,-1638407.20,-849292.77,-671615.09,-412884.78,780532.31,1063738.14,877779.71,558425.51,2657742.43,2793981.61,3487331.67,1512255.74,4564456.81,2666433.33,1223377.93,2342341.25,-615676.09,0.0
