,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20161231,20151231,20141231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,26614629372.49,17337440640.72,9338660786.33,4236931917.26,25854780280.84,17267515883.17,9479764536.71,4898796398.44,23920836872.11,13432233500.47,7393919087.45,17138441685.21,17092663134.83,15397669600.66,0.0
2,营业收入,26614629372.49,17337440640.72,9338660786.33,4236931917.26,25854780280.84,17267515883.17,9479764536.71,4898796398.44,23920836872.11,13432233500.47,7393919087.45,17138441685.21,17092663134.83,15397669600.66,0.0
3,二、营业总成本,23012338269.88,15362716458.30,8636941202.28,4015513567.81,22663532204.05,15513080394.69,8981247781.31,4704375733.08,21953093290.81,12583310484.30,7105967475.02,16053503308.58,15391451195.20,13748472965.06,0.0
4,营业成本,20271929898.71,13523527537.86,7475158346.90,3440473107.56,19858574618.39,13551458041.87,7802747754.58,4031109487.02,19641534096.49,11014489031.54,6143432697.41,14291765061.08,13743386128.40,12296000466.21,0.0
5,营业税金及附加,123449191.11,83732582.32,43653347.09,23733175.10,156661579.97,106932563.52,59073332.31,31286768.88,127037497.07,90346200.60,53536211.15,99092327.92,71238746.75,74897682.69,0.0
6,销售费用,377227141.37,251222223.14,144536931.58,63678609.81,305703597.56,213456230.00,123239125.85,61336100.18,264401529.06,182878843.19,118213395.28,228772436.66,210402027.47,181178331.40,0.0
7,管理费用,1067939531.31,780180577.03,485231411.06,227269066.22,910284026.21,653210401.75,392527156.55,419930085.35,1732877717.70,442271997.16,720985560.23,1447483154.33,1349390806.11,1189451469.82,0.0
8,财务费用,-179955565.41,-162320019.33,-62149265.04,57463886.16,79902003.20,89582011.41,126022112.02,122300615.00,134560683.49,101099102.05,42827770.85,-83319842.00,-45849152.42,-25573213.59,0.0
9,研发费用,1351748072.79,886373557.28,550510430.69,175765381.32,1222879845.58,849166183.28,477638300.00,0,0,728824908.60,0,0,0,0,0.0
10,资产减值损失,0,0,0,27130341.64,129526533.14,49274962.86,0,38412676.65,52681767.00,23400401.16,26971840.10,69710170.59,62882638.89,32518228.53,0.0
11,公允价值变动收益,-788894.24,-783114.08,-783114.08,-352018.56,-998060.55,-1761759.24,-1761759.24,-1466020.69,1761759.24,-439844.40,3933949.33,0,7606606.00,-8652651.30,0.0
12,投资收益,34110145.74,28022840.20,20309599.71,14815046.91,100974569.84,90070730.19,73094563.58,35416809.85,113943377.64,82204860.11,26029162.61,79677977.81,118206051.40,6173641.34,0.0
13,其中:对联营企业和合营企业的投资收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
14,汇兑收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
15,三、营业利润,3428581131.26,2052970877.60,768507379.43,256415090.99,3404324594.91,1913569018.20,540771654.73,232504064.44,2138662830.91,981283200.33,317914724.37,1165180328.98,1802535793.63,1646717625.64,0.0
16,加:营业外收入,10865898.94,8060722.94,5988024.26,1249479.78,6974591.28,8810805.99,4732884.84,1622226.54,38774898.34,14391479.07,47468092.39,57767522.72,56732352.31,36876409.57,0.0
17,减：营业外支出,9703481.54,8696671.93,8396127.47,2695906.03,53842178.28,23276109.18,2438115.71,1664890.34,12902574.11,15576796.74,5210951.29,1244446.68,3317032.06,12643775.22,0.0
18,其中：非流动资产处置损失,0,0,0,0,0,0,0,0,0,0,3953454.40,0,0,11461411.48,0.0
19,四、利润总额,3429743548.66,2052334928.61,766099276.22,254968664.74,3357457007.91,1899103715.01,543066423.86,232461400.64,2164535155.14,980097882.66,360171865.47,1221703405.02,1855951113.88,1670950259.99,0.0
20,减：所得税费用,505129150.36,350051365.30,156784827.73,70042958.16,586235491.44,336984885.16,112751474.57,53445318.61,337213882.87,135971140.70,78416751.70,217720925.84,329927314.17,256816627.39,0.0
21,五、净利润,2924614398.30,1702283563.31,609314448.49,184925706.58,2771221516.47,1562118829.85,430314949.29,179016082.03,1827321272.27,844126741.96,281755113.77,1003982479.18,1526023799.71,1414133632.60,0.0
22,归属于母公司所有者的净利润,2924614398.30,1702283563.31,609314448.49,184925706.58,2771221516.47,1562118829.85,430314949.29,179016082.03,1827321272.27,844126741.96,281755113.77,1003982479.18,1526023799.71,1414133632.60,0.0
23,少数股东损益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
24,六、每股收益,,,,,,,,,,,,,,,
25,基本每股收益(元/股),1.270000,0.740000,0.260000,0.080000,1.300000,0.750000,0.210000,0.090000,0.930000,0.440000,0.150000,0.590000,0.900000,0,0.0
26,稀释每股收益(元/股),1.270000,0.740000,0.260000,0.080000,1.300000,0.750000,0.210000,0.090000,0.930000,0.440000,0.150000,0.590000,0.900000,0,0.0
27,七、其他综合收益,6154468.61,16548452.95,1474221.57,-8571084.25,20048998.64,19210395.57,4722280.62,-12472627.65,14815554.75,20470130.93,23412079.05,76236973.88,37521410.66,-18031727.18,0.0
28,八、综合收益总额,2930768866.91,1718832016.26,610788670.06,176354622.33,2791270515.11,1581329225.42,435037229.91,166543454.38,1842136827.02,864596872.89,305167192.82,1080219453.06,1563545210.37,1396101905.42,0.0
29,归属于母公司所有者的综合收益总额,2930768866.91,1718832016.26,610788670.06,176354622.33,2791270515.11,1581329225.42,435037229.91,166543454.38,1842136827.02,864596872.89,305167192.82,1080219453.06,1563545210.37,1396101905.42,0.0
30,归属于少数股东的综合收益总额,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
