,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19981231,19971231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,21616153561.39,13953045685.79,6444453525.70,27465144549.14,18623330275.09,12066287438.76,5341395475.06,19982200966.66,12867030428.81,8211093407.84,3493788789.68,16817825633.40,11395352434.55,392090866.63,231925427.23,907782346.05,688823149.47,437098579.16,242075607.89,918559793.11,633264801.92,348282839.22,168683272.86,808482575.36,579924257.04,344106066.84,168613286.96,856128236.01,635553054.17,370883716.56,206917214.04,963773783.24,625222346.76,376177679.48,193242091.87,1086000716.98,726636142.46,431794801.93,233323869.67,871699140.78,629208145.98,376350334.97,224895394.56,895479952.51,622302073.98,368597226.48,195122175.98,818827267.75,593904022.99,364865857.01,197540544.62,652190401.15,488745463.14,246444221.54,131753453.18,521738454.51,387502025.99,222200992.44,131354229.71,439078049.04,309423668.06,169804518.78,87804889.61,372022262.50,240685013.14,135954909.50,62893461.13,357544037.85,220238285.60,131143653.29,68811634.43,299635655.05,115114285.28,292309399.26,112884423.24,242194865.09,276682141.74,351630074.40,0.0
2,营业收入,21616153561.39,13953045685.79,6444453525.70,27465144549.14,18623330275.09,12066287438.76,5341395475.06,19982200966.66,12867030428.81,8211093407.84,3493788789.68,16817825633.40,11395352434.55,392090866.63,231925427.23,907782346.05,688823149.47,437098579.16,242075607.89,918559793.11,633264801.92,348282839.22,168683272.86,808482575.36,579924257.04,344106066.84,168613286.96,856128236.01,635553054.17,370883716.56,206917214.04,963773783.24,625222346.76,376177679.48,193242091.87,1086000716.98,726636142.46,431794801.93,233323869.67,871699140.78,629208145.98,376350334.97,224895394.56,895479952.51,622302073.98,368597226.48,195122175.98,818827267.75,593904022.99,364865857.01,197540544.62,652190401.15,488745463.14,246444221.54,131753453.18,520844885.87,385886593.29,222200992.44,131094163.62,438051369.57,309411353.53,169401113.99,87394821.30,370608664.07,239887324.09,135423197.49,62384603.86,354960208.04,218675119.54,130204908.69,68405495.45,297481562.42,114831517.01,288800491.20,114764553.78,235565854.93,272329378.02,348429664.13,0.0
3,二、营业总成本,19963094815.01,12921823875.61,6001336640.50,25059558756.70,17055121050.88,11050453124.16,4955559871.47,18353726453.83,11711462943.09,7488190891.34,3247185520.84,15110919327.60,10203583418.66,362254986.43,207816875.09,852637852.38,644791783.10,417891777.67,225926118.88,868002676.60,594822967.78,322836497.55,148383143.13,727466414.51,515647627.57,307506410.50,148922704.30,729421540.84,532889863.62,311490517.50,172420297.49,786502593.41,518707464.67,312245397.37,165215265.42,869011920.28,594144597.57,344265040.14,196735176.80,728492043.47,522318783.25,313557861.78,185965636.13,793266482.21,545110091.91,335270893.78,174236009.15,726433577.67,545504753.99,360026920.33,220320511.66,580704610.42,433237454.99,216647164.46,117519509.17,457463729.64,339785741.63,197254863.08,113169115.15,389998326.83,276745674.40,158357187.69,79940893.09,330254046.10,220599371.74,126960625.55,59923681.80,318207238.57,203161800.20,121904287.98,64351112.63,268683404.25,109615954.03,259219812.62,106185661.56,202323333.51,251986831.84,327046827.70,0.0
4,营业成本,18919354599.78,12232085605.78,5663966244.18,23834167748.30,16183595567.10,10485264618.17,4683948516.65,17637372201.46,11205472123.21,7165669041.46,3084875572.31,14537733397.04,9760651745.26,278975787.10,166824285.69,703578665.77,542616422.07,343846505.59,193277315.20,721524113.34,499345333.19,260056612.88,123535072.10,593267455.98,418243746.67,244861697.55,123037861.35,600314359.72,445210984.94,253669778.85,145395670.13,652157652.16,425448294.19,253938517.54,138501665.17,749170198.87,507726055.13,288145706.52,165763704.03,643115803.99,459212194.11,273631704.96,167272627.06,691369692.86,472291724.73,285486495.93,152337453.19,624018873.24,465286548.05,291453515.44,168834382.55,504197578.23,384074825.87,189713096.81,104234194.23,406976037.07,302778231.86,174602254.56,101126098.73,348305439.18,249379579.65,138942311.43,71542298.01,298994189.87,200523852.80,114221259.06,51863513.37,284746275.21,181269441.08,108106442.59,57660796.27,247622768.13,99334213.42,238822801.29,96786175.79,182653028.75,229693257.02,304161573.77,0.0
5,营业税金及附加,64493391.83,37977885.42,12630637.45,83296735.50,49057973.78,34753608.79,16887302.88,50429372.17,33966293.01,24412449.56,9525373.26,44559638.70,10023227.69,2514713.41,1505321.54,5579723.26,4106700.14,2927518.81,1787130.81,4026981.94,2336017.41,1300913.98,857021.54,5581144.28,4241979.62,2542274.08,1296948.16,7188878.57,5134893.74,3028373.43,1670409.52,7934016.99,5722393.20,3465189.11,1408947.52,2603299.86,1258634.93,1036094.08,829408.13,1156478.73,740486.76,498636.62,313512.80,910423.34,722251.47,498941.69,205230.24,937945.05,519566.01,333995.69,183034.88,824751.07,94140.84,417114.28,21263.52,119368.83,38961.93,13612.20,10887.95,280010.38,197985.66,141282.05,105480.55,557295.84,527243.97,231274.94,41004.94,415850.55,256036.05,147582.22,51216.86,467418.42,57317.15,357626.46,68124.57,303073.62,238380.59,352320.10,0.0
6,销售费用,59908262.62,35224395.08,14635503.58,45196506.62,34008624.42,21908791.95,10269180.47,52806624.30,45697010.39,34537535.37,20692877.16,75724876.46,43446501.07,55296873.51,26528412.53,102461387.38,68611480.70,46331324.99,21513977.85,94962647.00,61564970.00,40882244.75,18028440.62,79031427.06,53933085.31,33280945.16,13775503.71,70424678.34,48683516.01,32872863.82,13575690.33,67315459.80,46690635.11,30345960.58,14455793.92,66031678.76,47091554.30,28400853.14,15883055.00,39684001.35,28664832.98,19251272.79,9172476.21,42862468.44,32444026.06,21092948.86,8337537.70,41431828.42,35621950.98,35811718.78,27535758.11,32267314.50,21899884.44,11825356.44,5809689.03,20608784.33,15999656.32,8718088.52,4650565.95,16872021.12,11150462.70,7658715.73,2468458.34,11293535.49,6498107.81,4152293.48,3955391.55,13280757.80,9536924.53,5898069.68,2674973.40,6894992.34,3228623.65,6254726.02,4297904.68,7047027.01,6576046.98,3273876.40,0.0
7,管理费用,822496248.56,550678394.25,268486185.02,1016705059.87,670496648.43,505812638.52,233145526.78,615561169.25,447672181.24,271239102.31,133837836.18,460795321.55,390774178.09,32432851.35,12609566.92,56535840.61,42843230.09,30341249.20,12462873.43,55436231.98,41266120.41,28649705.09,11610137.82,54424690.95,41900710.31,29296966.93,12861102.53,53894455.81,39371386.42,26472685.92,11659336.64,51767767.73,37344214.89,24340979.15,11190860.92,44188027.32,34263328.09,25299000.55,12933669.81,43619835.07,32828190.82,20396815.40,8880349.44,48397031.10,34459949.82,23527806.81,10683497.22,46314615.89,34420091.86,23519559.37,15490946.80,38774557.85,21738307.79,13784702.57,6563510.71,27360764.20,19780698.78,13904872.13,7255178.24,25349222.14,17523628.69,12423515.10,5937972.11,19357440.30,12554071.05,7900435.09,3788679.37,18770477.10,11457122.20,7385334.72,3769713.85,16566994.77,6718114.52,16095549.57,6186861.32,9981551.11,10884272.10,15528720.86,0.0
8,财务费用,41096775.69,29123892.52,22946177.83,-18490263.86,-12782475.05,-8017384.79,7476420.97,-23063726.98,-27884864.98,-12986196.66,-3146080.17,-11580101.94,-241372.04,-7067866.19,-1040294.38,-20006894.38,-14972974.32,-6028967.14,-3268718.48,-9021444.71,-8039673.90,-6560620.79,-3898779.94,-3706288.95,-2030236.17,-1322574.54,-802419.43,-6761527.17,-6718012.89,-4866440.13,-872008.04,1220053.08,2020042.44,126048.72,30270.42,3282111.57,2353568.40,954618.08,983116.76,-84246.16,206666.34,19886.11,-2916.30,4809205.51,5825506.31,5450454.58,3558749.01,6765459.43,3677979.98,2071503.80,1160472.95,3399453.34,1969180.61,905522.42,888317.89,2398775.21,1188192.74,16035.67,126384.28,-808365.99,-1505982.30,-808636.62,-113315.92,51584.60,496096.11,455362.98,275092.57,993877.91,642276.34,366858.77,194412.25,-2868769.41,277685.29,-2399898.19,-1153404.80,1971652.36,4199345.15,3730336.57,0.0
