,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19960630,19951231,19941231,19931231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,92951074344.98,69774837006.35,46859478870.56,23176749071.21,84589124365.35,61362046351.88,40721640432.42,17736639013.95,82430251265.23,60658576621.30,38320517292.92,18198200972.81,86674103277.75,64949912550.30,41815150475.31,18147700091.72,86896604108.22,68307603861.53,46110328138.22,20253619404.29,88818485807.64,65449223865.28,40529130541.68,18775344482.18,76164734293.74,51911733103.84,34167740555.32,17467044772.09,77258770498.98,52720749381.90,33722749048.95,16758406103.39,70740641187.81,52032837531.46,34422026398.87,16883715038.51,51303778519.82,36288995730.71,24976323778.59,11646880548.83,30755175529.14,19559144666.88,10926968758.18,5086704270.19,37342175014.89,31020305384.61,20562261604.00,8844646272.00,37038416276.88,27001657824.20,9872280611.27,4369374003.54,18667377028.37,13077975220.14,8168307010.12,3510909548.53,9713732648.89,6714926857.33,4277698256.79,2019865374.66,6326006519.91,4340710679.35,2739217732.10,1286916097.77,3406316833.83,2409253265.22,1555919288.33,711558585.90,2406627199.84,1835445015.56,1194740870.31,554889129.60,1898774609.93,973921128.51,2008130184.90,1020439785.66,1659526555.95,807574900.63,1111998579.16,580650371.57,1235109477.20,636282597.15,1170348242.69,667411789.00,1328332094.22,31925400.00,25305762.00,0.0
2,营业收入,92951074344.98,69774837006.35,46859478870.56,23176749071.21,84589124365.35,61362046351.88,40721640432.42,17736639013.95,82430251265.23,60658576621.30,38320517292.92,18198200972.81,86674103277.75,64949912550.30,41815150475.31,18147700091.72,86896604108.22,68307603861.53,46110328138.22,20253619404.29,88818485807.64,65449223865.28,40529130541.68,18775344482.18,76164734293.74,51911733103.84,34167740555.32,17467044772.09,77258770498.98,52720749381.90,33722749048.95,16758406103.39,70740641187.81,52032837531.46,34422026398.87,16883715038.51,51303778519.82,36288995730.71,24976323778.59,11646880548.83,30755175529.14,19559144666.88,10926968758.18,5086704270.19,37342175014.89,31020305384.61,20562261604.00,8844646272.00,37038416276.88,27001657824.20,9872280611.27,4369374003.54,18645578588.13,13058474801.55,8157780548.01,3504987619.07,9703719445.48,6706761150.28,4271670649.86,2017202202.73,6315826529.29,4335350111.66,2734759871.75,1302077350.73,3403159429.04,2405045791.44,1552980832.34,710441606.75,2401454776.61,1831766646.25,1191745837.26,553860926.34,1892612776.38,972210381.24,2008034066.99,1020504162.67,1655278038.65,806111575.71,1106703880.47,579628519.79,1231885901.93,634780599.69,1167476451.14,666333601.00,1326238211.40,31857700.00,25305762.00,0.0
3,二、营业总成本,91480348006.23,68666508437.98,46120560718.77,22735809986.07,83576904801.66,60330926073.36,40120841326.47,17453160654.10,81594295883.14,60051012248.24,37918250990.28,17927799226.08,86378581563.76,64722788992.97,41683595649.39,18169479442.04,87848407748.59,68063741426.52,45721682523.98,20152901231.99,88640495865.41,65216282519.87,40304644976.60,18697471534.58,75653763750.99,51521668133.02,33886848449.33,17273355098.60,76426603782.26,52023289311.39,33224447177.11,16429277208.33,69100816959.84,50898693656.47,33600606978.59,16593807077.42,50276577654.42,35590311023.84,24474550981.06,11385695191.85,29954938878.14,18850781821.47,10416877708.64,4799220557.70,36552825562.66,29704724435.01,19687634982.55,8446917557.51,35517425153.35,25876695383.32,9438589530.67,4133262801.99,17906301872.59,12481720048.72,7759316360.12,3318735738.17,9087559358.85,6231250636.72,3940475790.64,1850179235.02,5905068760.49,4038226792.09,2532840501.83,1174472082.86,3193695213.62,2262017686.70,1457383980.93,661216555.86,2245801661.54,1711617264.14,1105433696.06,509306211.24,1765453861.14,894690822.44,1837376802.92,921925631.73,1517639267.89,738603407.94,991108614.19,526864305.40,1157178057.47,0,1110203099.53,640630030.00,1277531582.71,26333200.00,21325981.00,0.0
4,营业成本,88787316881.12,66771024648.01,44889082772.56,22133738516.12,80094615219.48,57969046947.41,38533609533.53,16842051598.35,78343156914.00,57981034209.17,36780928453.58,17424147931.70,83493140765.70,62841307460.19,40439522498.30,17511521545.08,84638206895.78,66207013952.58,44532956290.91,19697997915.44,86149199219.53,63416035000.57,39119560132.34,18135190318.96,74129302896.57,50440781882.47,33102160380.75,16806490018.41,74400687196.64,50845027366.23,32494823260.77,16127089132.61,66826417933.78,49351174884.82,32766231475.96,16248598069.60,48814271910.25,34634525962.98,23775012361.54,11074470090.26,28863333834.35,18264526419.59,10099393950.38,4604245690.22,34957320273.84,28805030096.22,19134412728.12,8138410261.74,34467207011.84,25111130805.32,9149456067.62,4003124817.45,17379816327.65,12120702394.40,7540848673.40,3230477657.94,8738125217.83,5985501836.79,3783080560.99,1779878742.30,5669471057.72,3888316517.14,2439297102.83,1128061456.17,3010600755.21,2146399342.12,1382797348.55,624989850.93,2104465905.92,1604130234.62,1034342690.91,477461961.14,1630002592.11,835717811.96,1728706619.72,869584796.92,1420780616.43,679491025.92,912841175.92,492991692.57,1096301101.54,0,1046376992.80,608788993.00,1220554680.48,22211400.00,20921313.00,0.0
5,营业税金及附加,255344964.41,197372889.33,117671005.94,54304530.84,287711076.48,194208184.98,142615280.28,67497291.25,223977051.72,176143920.03,127721011.27,63358545.61,226857898.23,111224655.96,65113776.03,31319027.09,99784558.45,81227908.01,50741010.89,16216704.85,92156766.89,56727448.10,42933550.09,17041415.91,89490850.78,40867201.09,27422253.36,13936858.29,75090246.95,59144647.36,41089996.06,19249805.91,121774316.33,102701156.79,72185841.64,39804042.68,114424595.06,71300401.59,44127388.84,20558895.74,77931199.18,54127259.89,37339604.85,20372635.90,106703971.55,89753808.20,58439252.58,20334617.94,100998014.74,75839237.36,37948594.78,18257568.63,49859828.35,47494644.25,24492325.98,10255434.59,34130149.13,24379533.54,12730747.30,7113919.20,25283422.15,16062551.11,9799284.77,6171523.50,8798832.89,6731629.29,3386582.75,2478447.36,9742159.64,8528551.87,5203288.48,3069199.82,9230934.61,4633760.48,7536454.14,2798888.83,4393423.72,19609708.63,4173079.25,2169708.52,5150273.40,0,6212870.72,4598446.00,7434866.63,298400.00,277905.00,0.0
6,销售费用,307856876.78,213684253.64,141784257.23,68712985.70,313794644.89,236451539.85,151965510.53,79763663.66,297801369.05,204194710.44,134836312.23,65531993.99,250275531.54,187064901.06,126674342.45,54745228.49,210873878.05,147334634.89,97373198.60,46378762.30,224674671.17,134950816.45,88475923.24,40993123.17,174448518.83,130675151.93,87645755.71,46507812.61,210439531.22,140490557.71,91401623.23,46624228.52,204882478.11,152525243.14,96939324.79,50980291.26,150268725.82,103008212.46,67393906.84,32315269.72,123089738.13,84715454.64,54052978.61,24167329.13,93309537.76,62380159.96,39099078.77,17255666.82,84965159.22,61908617.02,30987471.87,16540601.51,51979060.16,36885371.23,23746825.34,10002600.36,35146549.19,26230894.92,16217092.38,7196670.06,23478589.81,13741334.05,8197214.16,3993141.79,14392895.26,11569160.07,7797418.60,2328807.58,10723571.51,7116536.58,4947807.27,2025212.22,8235352.21,3821897.15,8450771.37,3447157.66,11064959.65,5397209.55,9281819.63,3917169.70,7042541.24,0,4664382.81,2602213.00,6965712.55,421400.00,44336.00,0.0
7,管理费用,1191814235.44,725460638.32,462210670.50,237020811.03,986011181.14,706831943.76,456802959.35,223190198.85,1013117596.14,687990542.52,412767381.03,200364365.72,922725387.41,672750483.41,455393543.00,222471189.72,1125662485.02,689398962.81,480289076.22,218464476.92,937649739.89,609399423.02,379635221.13,168042800.42,860138812.40,589535094.99,379833331.45,189751196.70,818623005.39,513994715.18,316487885.59,172102219.73,1022879842.48,571045946.21,360359723.94,164332388.05,708348841.35,428266942.40,280789884.65,130334535.97,541387185.62,373046220.65,235659598.16,105886063.52,510359454.06,355873295.05,238738946.86,108739295.03,404514992.52,281326347.09,112337455.37,50461067.90,302220395.55,185675536.82,120885110.95,48900117.01,201078405.64,137054877.16,91112472.72,36021869.53,150811348.51,95803948.60,60299105.34,29177790.30,128742141.90,77021543.93,51015497.71,26928560.11,86094149.13,66299899.18,43900914.83,17837257.89,82720415.19,37685613.93,67957855.72,33157509.08,71844941.43,32100009.88,64571992.28,26260540.20,39941022.29,0,34335900.46,14576813.00,28825339.07,2199300.00,40354.00,0.0
8,财务费用,790633903.09,665812558.77,448224470.51,174044572.75,1063245167.38,964262829.70,633165015.16,129801074.15,530145135.30,441808917.57,265287251.90,161930073.87,1037835330.73,798026841.98,555500796.46,321677581.28,1417713510.15,763085957.21,361517588.53,157287373.57,741961642.23,684525427.01,548453611.23,224112228.26,-6522017.95,86375195.72,18316656.95,166499419.98,750049043.34,604088365.37,379573382.92,178789167.50,412643578.70,345379760.21,233177905.38,116998675.45,389821906.36,295101662.99,231463778.17,120237503.40,384268413.97,271905569.79,177935796.19,103934346.80,519044090.79,377436462.23,207426174.00,151275218.44,405657739.02,332283809.41,97221195.90,46556090.49,122426260.88,90962102.02,49343424.45,19099928.27,79079037.06,58083494.31,37334917.25,19968033.93,36024342.30,24302441.19,15247794.73,7068171.10,31160588.36,20296011.29,12387133.32,4490889.88,34775875.34,25542041.89,17038994.57,8912580.17,35264567.02,12831738.92,25543059.76,13165946.95,8471165.04,2005453.96,240547.11,1525194.41,8743119.00,0,18612952.74,10063565.00,13750983.98,1202700.00,42073.00,0.0
