,报表日期,20200331,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20141231,20131231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,55428232.67,389631087.76,268574673.70,165342579.35,83074619.98,341732121.81,245720118.18,155899746.07,62383983.31,249874756.72,186064745.38,113848998.94,48958226.12,183050696.34,132291951.83,76947994.54,37132029.13,148458465.26,127140913.29,111995240.34,0.0
2,营业收入,55428232.67,389631087.76,268574673.70,165342579.35,83074619.98,341732121.81,245720118.18,155899746.07,62383983.31,249874756.72,186064745.38,113848998.94,48958226.12,183050696.34,132291951.83,76947994.54,37132029.13,148458465.26,127140913.29,111995240.34,0.0
3,二、营业总成本,41103107.17,273461570.96,190777677.27,123921526.97,58274125.57,252695212.80,178984395.55,114590068.96,44844835.54,178335256.87,131872487.01,80083423.06,35462236.63,134270284.34,99409747.81,55408656.72,24269123.44,107400010.92,92855682.56,76934902.48,0.0
4,营业成本,28094285.30,188847511.91,128852658.45,79898168.98,39261028.39,163499249.97,115857825.51,73473960.88,29382585.83,119976992.50,91643531.93,55126985.99,24116558.89,93197823.43,68402708.80,38646075.39,15132634.28,75063992.91,61689856.40,55234058.47,0.0
5,营业税金及附加,637001.76,2175419.62,1377533.45,1076423.70,848187.24,2110296.92,1162358.80,680442.36,284706.05,1189605.70,772366.74,487716.04,215029.67,1152916.86,579627.19,314448.82,100697.43,1059354.47,546223.49,660737.73,0.0
6,销售费用,2211447.20,18226081.37,14391776.58,8811400.73,3821605.72,18496634.16,13858908.44,8233708.95,4387820.47,14701285.30,8325135.33,5904150.89,3185360.72,9878057.90,6966582.33,4051422.63,1710144.09,7515201.23,5435835.10,4472954.12,0.0
7,管理费用,7608156.82,44260379.11,31076840.84,19886889.10,9014748.78,36594799.33,30407404.03,29473247.95,9941588.72,35067345.33,28401332.10,16463227.02,7240995.78,25144644.32,20146104.63,11409172.34,6370475.35,21826721.51,24410080.78,15012760.60,0.0
8,财务费用,-650.11,352247.67,232584.32,33610.66,-26227.10,223662.41,250192.88,-97683.42,1717.73,335632.23,615278.94,591737.89,134753.97,119409.17,7730.10,-35441.94,20005.12,-64951.99,524670.25,-350406.15,0.0
9,研发费用,2552866.20,19599931.28,14846283.63,9526347.52,3500001.89,18003235.46,10620283.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,0,0,1854780.65,13767334.55,6827422.88,2826392.24,846416.74,7064395.81,2114841.97,1509605.23,569537.60,4777432.66,3306994.76,1022979.48,935167.17,1999692.79,249016.54,1904797.71,0.0
11,公允价值变动收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-110739.50,309852.54,566556.53,0.0
12,投资收益,203670.14,657364.75,88708.64,-223731.65,-73557.33,3359310.08,2438231.31,2570839.18,1011083.03,-282609.13,0,0,0,0,0,0,0,697335.60,1312729.91,16796.03,0.0
13,其中:对联营企业和合营企业的投资收益,-250470.48,-1741106.46,0,-1537313.83,-585721.71,-1538167.95,0,0,0,-311787.21,0,0,0,0,0,0,0,0,0,0,0.0
14,汇兑收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
15,三、营业利润,11485858.79,97923656.35,73282655.26,46368674.80,25115137.08,96450599.45,72399459.78,46313814.73,19994460.41,73805235.78,55346327.37,33765575.88,13495989.49,48780412.00,32882204.02,21539337.82,12862905.69,41645050.44,35907813.18,35643690.42,0.0
16,加:营业外收入,0.00,26985.00,8064.00,7390.00,0,137407.33,15382.22,13250.00,186465.77,440568.80,1220085.99,766295.28,739428.09,2969365.88,1969978.03,682249.23,126532.40,119174.25,357475.49,1074855.50,0.0
17,减：营业外支出,44775.83,248474.50,50608.42,608.42,0,205503.30,44721.80,44721.80,0,4442.99,2109.24,1099.09,999.09,15513.15,550.00,550.00,0,42673.85,28187.79,22462.64,0.0
