,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19960630,19951231,19941231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,40371950430.02,33254616352.15,21354158503.32,9930673209.61,38144502633.67,27425405586.00,13903324320.82,5640132893.25,25619553712.19,19250785559.79,12494207933.25,5570710261.28,15293055197.18,9698365113.36,6419531020.90,2958340981.92,17754394780.79,12672151488.63,8446933247.46,3333223658.99,21476968990.26,16375411192.14,11877305012.06,5645452273.98,27858638113.66,20698685593.62,13893173916.96,6259369643.93,26782328859.88,19148859464.85,12896937391.12,5439310723.50,23412940006.85,16978137941.17,11149976962.76,4496339899.31,18347230109.87,13001600750.16,8437273865.99,3791292388.69,14003700416.11,10092292378.27,5943967914.66,2734356790.69,16079885998.81,12652259798.46,8670801721.29,3544999249.09,13056577657.87,9177222725.40,4775378320.40,2269740931.49,6914995337.96,4960659580.82,3122261419.03,1313504828.59,5218454655.18,3881070780.78,2347882060.97,1005422440.16,3425919757.22,2457811107.68,1691472078.09,629561584.35,1953819600.89,1425167803.09,902898356.68,373058426.85,1035605396.71,754979144.60,470565769.46,188668914.74,702720198.21,320604814.46,451209628.25,217060942.96,584020149.50,335661910.68,593660178.07,211463301.00,580373402.00,305567913.00,531595680.00,243454456.00,585828469.00,563630168.00,0.0
2,营业收入,40357723423.10,33244004763.61,21347345805.28,9927192805.86,38128005542.56,27413634166.51,13895280159.31,5636175487.74,25603249823.58,19240782142.86,12487780548.04,5567696124.66,15280964375.48,9688953741.10,6412789421.94,2955008383.60,17736765416.22,12660030377.47,8438302849.35,3329140208.65,21454827126.60,16358325345.14,11864952765.06,5639194230.31,27839068775.89,20685706180.62,13885381836.96,6255608263.93,26780976159.88,19148859464.85,12896937391.12,5439310723.50,23412940006.85,16978137941.17,11149976962.76,4496339899.31,18347230109.87,13001600750.16,8437273865.99,3791292388.69,14003700416.11,10092292378.27,5943967914.66,2734356790.69,16079885998.81,12652259798.46,8670801721.29,3544999249.09,13056577657.87,9177222725.40,4775378320.40,2269740931.49,6911345705.93,4958279404.66,3120118462.80,1311395334.30,5214572579.98,3877670254.39,2346740786.53,1004618143.68,3422422265.05,2454981196.73,1690748597.88,628722893.17,1952916995.21,1423388665.91,901796436.99,372688467.81,1032756766.49,753077970.05,469666691.01,188238778.24,699630285.37,318435014.86,443898119.60,212205349.60,580916414.03,334044949.48,588031397.70,211248125.00,579721786.00,305236955.00,529099909.00,242738724.00,584469312.00,563630168.00,0.0
3,二、营业总成本,40386000725.47,33175758672.58,21300496164.56,9905055705.50,38080287474.12,27279588041.41,13735169068.53,5766497856.29,26205111940.67,19112899580.02,12378704371.43,5641066520.55,15403334192.78,9629910475.82,6358153609.52,2969819319.71,17835752112.67,12628028499.85,8409752930.21,3310392979.75,21288608415.87,16168735407.46,11722641011.01,5565608384.79,27558604160.38,20402660454.39,13681723392.60,6151101516.65,26486812335.59,18820329663.15,12635126037.78,5310758645.73,23015241531.60,16649387962.90,10916383497.69,4398177756.29,17990515627.95,12727948226.85,8239856360.51,3705781234.33,13806110383.13,9888064047.97,5817906997.18,2683256164.25,15879639826.18,12390087468.67,8466299007.24,3463522315.80,12859056044.77,9026258628.31,4698056324.09,2229195206.62,6785057865.96,4862433265.36,3059212762.93,1285065670.63,5135754474.95,3819708001.07,2302530354.24,985130735.68,3351287452.81,2398916075.78,1645660420.93,617252290.43,1944330458.91,1404539277.81,889049355.06,367414479.40,1005442840.01,733243530.52,457148678.85,182460232.37,661243470.76,300020400.80,395556851.63,179859272.60,429195603.36,244370337.56,554667620.69,193434167.00,560446291.00,0,515130903.00,0,572005316.00,0,0.0
4,营业成本,39083581078.28,32314535557.65,20714846632.43,9606425746.37,36842309290.46,26493091128.99,13241290944.50,5545056997.44,25065282485.00,18436815644.29,11953489770.17,5435802427.81,14531113521.75,9149178046.89,6030128991.99,2797695374.02,17113338068.06,12191268321.90,8101932067.26,3173453943.66,20629107598.34,15749517769.13,11444012584.67,5438023442.77,26949330425.55,19955088948.70,13398638479.25,6017377479.26,25692749803.60,18316805642.80,12292826663.93,5167538891.15,22270792465.08,16109672428.03,10557811353.58,4243986291.05,17402628578.89,12282952570.64,7918488229.46,3563342784.20,13142280614.61,9441384494.22,5522446266.66,2541380746.15,15118282569.85,11936987129.01,8149811964.27,3308764858.52,12338411791.30,8676403977.41,4464415204.35,2133442566.52,6443980994.29,4621789633.27,2890295726.91,1202703458.19,4866740839.86,3631095991.77,2195027918.70,931169683.52,3158992948.86,2258595934.57,1551665625.37,560646254.34,1759904589.60,1287622606.77,813555616.06,330834246.12,871316022.57,638718078.74,398271804.45,158206316.23,543208580.81,245558597.09,305317337.16,142552637.13,340295533.42,204171187.93,481556220.71,174569550.00,519047518.00,0,485408139.00,0,538671693.00,0,0.0
5,营业税金及附加,218688601.29,156434601.85,98655724.08,45611455.41,168140604.56,140308009.71,94610508.11,39006520.84,182308343.60,116479909.53,70867509.70,31612021.36,66381765.40,16696301.92,12014924.74,6475222.61,25883725.29,20087193.28,13410267.57,5778397.77,32157581.33,21757065.59,14399888.48,6389109.32,46240978.22,38363159.77,26720072.68,12676287.59,79846370.31,61078967.23,41144980.29,19738985.76,89185656.04,63932064.58,41871492.37,19471752.85,71904255.30,50897022.75,33518047.02,15116125.91,67968682.95,47940193.88,30238621.97,13243379.81,58320515.33,41611208.72,26792124.23,13225525.46,41857322.01,30912268.88,16347279.78,7489598.34,30744432.48,21230163.46,13442249.05,5982172.41,21866501.51,14163964.33,8717880.91,3744629.15,14945192.97,10315164.38,7003651.67,3457261.09,10856388.39,7442089.62,4804118.60,2117913.83,9593138.45,7145219.13,4490764.67,1301617.78,10828157.06,4280212.07,7881627.27,3714165.85,12895081.04,6985623.92,6647303.57,1725728.00,3243931.00,0,1208068.00,0,2076562.00,0,0.0
6,销售费用,325360091.41,226767888.45,158791992.06,89743768.94,239113065.08,183485016.98,99746004.01,49558239.61,233223460.47,185250740.73,111475637.13,52446333.93,146109061.96,89324815.75,55156508.65,27280593.48,128692103.97,84827399.84,57119688.66,29409511.42,131244792.96,86573948.91,64312768.31,36621132.57,164495683.53,120949673.50,81819836.91,44250113.93,198953479.70,145431320.85,103173521.29,49367543.08,179466335.54,136795041.16,95959027.33,38971255.14,152240731.89,121601725.00,89068511.22,48707243.40,199641914.24,168320792.80,121911807.88,66936204.65,180748956.37,121278604.39,85526155.05,40543561.69,175695084.14,115997138.35,77814936.54,31680059.06,100716381.22,75609408.82,51329727.36,29159789.11,92633638.17,63299438.20,32724622.65,16376661.83,63642617.80,44584526.66,30629699.29,19620028.93,49906010.36,32424428.85,20751318.04,9452526.22,25590182.19,17996264.94,11800185.50,4701291.66,16205495.29,7148261.35,7303901.84,2606704.06,8351100.64,3525323.02,7374243.60,2291884.00,0,0,0,0,0,0,0.0
7,管理费用,524800304.77,311989132.00,200485552.33,98499364.78,491297692.59,331782741.05,205078947.44,96033282.49,538229734.56,333592299.81,214829179.84,106117141.88,436149944.16,275987645.18,190098420.29,87413892.29,375839533.24,230923868.93,147056232.88,72316686.02,323859582.70,220033662.51,139584751.86,56898931.81,287231939.80,198468208.76,121492710.57,46816375.18,354889196.92,218067467.91,142198640.14,64315331.19,297234526.89,205843140.90,143751836.05,63529221.55,248287774.76,194706340.83,136412983.86,65286941.05,249853914.42,168524259.86,107570038.64,48753918.52,231494155.57,206079534.57,156011710.41,65521849.70,210850789.79,159906367.03,101993192.25,39248640.78,176739812.06,116967529.54,79962802.31,40893909.42,137271388.01,94622744.54,55575108.84,26506832.57,98635436.03,70762597.44,47272141.44,29085812.95,110874754.32,70344454.85,45326531.09,22035295.65,90670272.12,67069982.10,40476409.71,16255709.04,89704136.22,42240923.56,72726479.52,30065872.12,67657758.80,28597709.53,55217036.30,14051608.00,32500285.00,0,24465765.00,0,26507887.00,0,0.0
8,财务费用,215229591.67,162124492.12,124876901.06,61133081.66,254413564.29,126932349.95,93562746.49,36248638.01,137490699.98,42653863.92,28970242.31,15036244.97,69862090.90,73523417.83,55966121.46,47597667.57,113320395.20,98775515.67,67242820.07,29362683.45,107508590.63,83458048.99,59007541.54,27656225.69,76761714.18,71861544.85,52815756.76,29247842.94,114916267.73,76016776.94,51040566.08,13047955.32,72469930.42,54185219.36,38915795.83,19501509.12,18748171.63,5198116.91,8066397.71,7283971.85,45895224.84,39333733.59,26776857.98,12402001.47,61721249.98,48143965.03,35421336.03,19125848.11,43376694.82,33659747.55,24834104.26,16598612.05,32876245.91,26836530.27,24182257.30,6326341.50,17242107.40,16525862.23,10484823.14,7332928.61,15071257.15,14657852.73,9089303.16,4442933.12,12788716.24,6705697.72,4611771.27,2974497.58,8273224.68,2313985.61,2109514.52,1995297.66,1297101.38,792406.73,2309559.36,816060.13,-57677.06,1090493.16,3872816.51,795397.00,5654557.00,0,4048931.00,0,4749174.00,0,0.0
