,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19951231,19941231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,3092491495.80,2077687419.50,1368535902.52,613978054.52,2746407657.37,1866256157.50,1284639721.28,550583848.66,2553462477.65,1844508874.58,1224914061.24,565388359.68,2503911788.69,1849454392.72,1215620963.87,584177855.58,2598433029.27,1786589946.30,1195050855.25,446424251.50,2575882344.94,1868056831.20,1242321744.02,562334620.36,2612125155.03,1847388629.36,1161464446.21,516174318.84,2221385255.34,1482434915.24,973048217.92,430958929.06,1940673489.12,1350949551.65,855616582.78,369652277.50,1514358572.58,1074277774.55,733529263.90,345463140.23,1609693213.96,1222076298.27,222910806.03,115773335.79,359332659.20,252291792.68,153760916.53,81755449.84,285073403.14,208683683.69,132130323.47,82612854.64,350298044.97,254466037.45,184894021.46,103224399.94,374632875.48,280328549.78,167926293.86,74652910.07,360516523.68,257277347.00,155463464.54,83564461.25,462652121.83,330978722.96,210883115.74,90909451.58,348517869.97,189688800.72,173963941.31,75390253.04,203075506.32,87850175.61,448099854.06,259175718.33,999512524.93,448635616.05,1214570977.81,439156895.83,1428740472.81,748770055.37,1390484698.74,1327924.57,1489514.33,0.0
2,营业收入,3092491495.80,2077687419.50,1368535902.52,613978054.52,2746407657.37,1866256157.50,1284639721.28,550583848.66,2553462477.65,1844508874.58,1224914061.24,565388359.68,2503911788.69,1849454392.72,1215620963.87,584177855.58,2598433029.27,1786589946.30,1195050855.25,446424251.50,2575882344.94,1868056831.20,1242321744.02,562334620.36,2612125155.03,1847388629.36,1161464446.21,516174318.84,2221385255.34,1482434915.24,973048217.92,430958929.06,1940673489.12,1350949551.65,855616582.78,369652277.50,1514358572.58,1074277774.55,733529263.90,345463140.23,1609693213.96,1222076298.27,222910806.03,115773335.79,359332659.20,252291792.68,153760916.53,81755449.84,285073403.14,208683683.69,132130323.47,82612854.64,350298044.97,254466037.45,184894021.46,101892712.29,392604740.02,281704729.88,166819329.34,74368456.22,359374865.49,255702724.03,153520193.87,83691475.36,461687600.82,330893871.72,210511596.67,90905893.18,347523065.75,189137978.42,171654547.03,75212376.03,203334583.22,89713433.80,440040572.14,252028095.70,988210015.70,445715884.47,1198472480.31,435465969.05,1412171221.38,747427091.92,1381529857.87,1314916.59,1488168.63,0.0
3,二、营业总成本,2794848631.89,1825972357.94,1188074277.31,544033049.97,2470546553.97,1609454829.17,1101843860.45,484050766.92,2322095373.45,1647859103.01,1067473585.83,526435914.45,2361288073.07,1676716547.82,1092894066.34,549595867.71,2412403231.48,1626666594.03,1089758881.67,421025817.37,2391373400.31,1706379335.93,1137056581.15,528347909.13,2393649569.62,1706825766.89,1059041743.65,490076192.10,2002115543.53,1359405708.69,880203798.70,407612502.90,1742700707.87,1208450823.91,771793302.78,347001452.91,1329520635.77,980271371.19,657692129.14,314860239.83,1448670335.18,1094879053.03,218641894.40,114091971.49,407500656.04,298440408.82,158990759.81,84208266.81,289604829.79,210081793.50,132398343.62,80847970.50,334089377.27,256989712.97,184735808.48,103362069.06,407878891.75,314821855.95,187845841.72,83304163.31,555624913.62,284561685.00,166893128.22,84074509.73,459934974.10,328869228.18,210014084.22,91997671.76,346100725.73,198928282.14,199153302.42,90164083.84,394864960.33,187837330.82,572984611.45,324676746.35,956425994.00,408278357.91,1160117768.38,434198142.42,1385487660.01,0,294497326.06,1245997.14,1399792.28,0.0
4,营业成本,2294106225.73,1482302037.59,960879080.84,422437903.04,1996735208.87,1254611634.09,865356272.91,388205540.02,1845422065.52,1329847305.49,861556992.28,423961749.65,1877871373.54,1339594100.52,871159588.79,445990937.79,1998011460.45,1337811125.23,910028017.63,337008598.84,2021465869.89,1449717173.74,970195232.78,448579880.05,2024992194.39,1453654175.41,900532456.21,405748843.14,1661733933.64,1128017647.46,739272992.78,335653046.11,1424506672.51,995088913.46,629516806.28,286111604.52,1061133629.75,785624490.55,522325811.48,252250616.34,1106494432.53,855847147.36,197856323.40,103532074.90,329905325.90,235519744.00,147132535.18,78973620.10,261705050.10,195092390.07,123224687.63,75591200.27,321960648.48,236634165.35,171268467.91,94299761.62,399527661.14,288567098.38,170005123.44,74205266.45,372355444.66,249915214.13,145080998.14,74104456.61,408361708.94,293976786.72,189302328.68,82819609.83,287520769.10,148605092.05,147113661.43,66317829.07,231102868.42,118788317.25,421888606.95,252132422.42,757593842.00,323151558.07,958246816.32,358995875.12,1191658419.27,0,118330781.13,1057123.16,1229603.95,0.0
5,营业税金及附加,9350261.89,6210215.83,4342775.17,2364424.26,9439276.56,7090855.29,4575789.65,2554842.41,9515909.37,7152645.40,6068588.56,2200001.54,4744691.36,2065413.11,1737220.30,1206512.08,4952829.75,3237251.08,1993824.21,651329.53,4049836.88,2776416.25,1197732.56,429953.05,5209953.59,4458607.78,3844417.27,3230215.37,2601311.31,1234022.13,805988.26,235417.70,1825465.71,1079266.51,409712.49,218262.55,2594038.19,923313.10,709153.79,371680.43,2725031.27,2300369.30,1007710.01,541279.62,4607145.14,736076.65,555408.82,203975.65,1635160.75,1305741.84,1130378.59,538124.30,2760059.89,1905610.52,1426473.44,828822.91,1744038.12,422800.21,28336.26,0,2534807.20,1424790.49,993038.15,420578.26,2493241.66,2058626.94,1318467.57,621657.51,11782164.62,11313574.41,14352921.74,7650948.20,11701775.07,5422687.18,21106424.37,17851882.76,64230694.79,31043509.29,75711813.16,28050047.26,80766437.32,0,78686343.77,99673.98,90767.22,0.0
6,销售费用,32073264.28,19048738.85,11619908.42,6252345.15,21456530.20,13812075.38,9137507.45,3769355.91,18081862.32,11744852.97,7122378.85,3688388.04,21823082.69,12694324.49,7927414.64,3980200.80,17975996.25,25123533.60,13106196.77,3834330.86,19637735.59,14147559.78,9698385.60,4538858.77,24688898.63,13621712.33,8907369.74,4355208.42,18750371.16,10381606.26,7015522.72,4017904.79,14332344.41,8832554.87,5369081.88,2966291.24,9505448.78,6509252.38,3777624.03,1893026.78,9533425.42,6305726.51,1491967.69,560189.77,2141647.05,1303986.88,950999.41,370373.25,822733.68,438175.72,331948.15,29908.55,1790309.05,1234440.71,1236711.21,1320298.93,4663638.17,3438947.56,2318653.40,1591751.65,15839481.20,11480584.15,7273801.97,2348480.99,16877289.41,13289430.64,7298025.20,2582557.47,13018817.92,7842563.45,8141616.04,2908123.05,21264310.13,9235249.46,28338571.03,16420691.82,51078570.41,18238430.60,50317788.66,15032352.34,40456776.64,0,22531121.62,0,0,0.0
7,管理费用,312412413.97,209661567.08,148279985.56,73079122.65,296063413.14,234709654.92,218094422.47,80001940.17,395334143.67,274363202.69,181976553.97,90076852.19,423947872.27,291607005.74,194980506.59,91965214.62,359493462.84,232758105.55,146530373.80,72951266.75,306922470.39,209458228.33,134754623.38,64259933.68,286779528.88,185648648.92,114882408.97,62325438.68,260584453.07,173962530.41,103303443.28,53716880.66,251345349.48,168439619.16,112228331.01,46208889.52,209928373.40,150747084.56,106048593.54,47400734.66,270147724.40,184488054.34,15223989.22,7823850.45,23538634.64,14117086.95,9327040.32,4207766.62,16286385.68,12304792.56,7131052.75,4317234.47,17606668.26,13427491.38,7406593.36,3675397.45,-11289972.70,12911916.70,9078031.06,4473806.69,151393591.07,14402375.20,9466696.12,3901564.09,24847462.69,14417022.76,8677490.46,3556976.17,16546019.58,14801285.44,16716968.46,7029298.74,102090208.49,41383768.88,77653058.18,25036951.76,59751911.27,25098375.18,61740897.01,21636098.77,57110774.05,0,51896488.35,62114.76,45363.90,0.0
8,财务费用,10562706.31,5457255.09,5437923.90,5726685.54,1921628.51,-706742.69,1661641.72,7226426.13,25834154.95,19522745.65,12885554.42,6079539.39,13049099.61,15400194.25,10232181.22,6801893.57,15138338.06,11511410.74,9759050.58,5463742.58,24210896.74,18678001.36,12153423.29,6148178.61,42820689.34,34146152.93,22573291.71,10722539.69,53655608.88,40252400.66,27750186.32,13937744.54,48584559.04,33496660.37,21118121.35,11206587.93,42537479.62,33015697.12,23378522.04,12944181.62,56253077.73,41072932.85,1323449.88,768235.31,2655568.96,1647057.07,1024776.08,452531.19,1422298.50,940693.31,580276.50,371502.91,4178937.95,3814180.01,3397562.56,3071347.55,13233527.02,9481093.10,6415697.56,3033338.52,13501589.49,7338721.03,4078593.84,3299429.78,7355271.40,5127361.12,3417772.31,2416870.78,17232954.51,16365766.79,12828134.75,6257884.78,28705798.22,13007308.05,22606136.80,12670303.17,23012044.03,10746484.77,14100453.23,10483768.93,15495252.73,0,23052591.19,27085.24,34057.21,0.0
