,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19960630,19951231,19950630,19941231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,42433460265.79,32246058972.26,19609475053.75,10115143589.44,41011372735.69,30287409358.62,17786476419.60,9397154643.77,31645284235.71,24205181216.64,13963103340.84,7630739661.61,29270802965.48,22139965801.99,13138564310.35,6900062535.58,31279699772.91,24390224176.69,14926173663.58,7600001553.62,32957169192.11,25532032094.88,14621681241.70,7403217065.14,28338981085.05,20434757606.32,12168841172.08,5971110428.38,23867007746.38,17863621703.30,10926725049.40,5253274351.67,21703539229.47,15921395685.65,9608183225.05,4295912033.97,15947612024.69,11586634877.46,6940940134.21,3575394783.43,11917120466.15,4660474238.64,3199327190.80,1549689921.18,6580129765.18,5120647626.35,3442075295.36,1788555071.67,6648986102.84,4881953554.72,3425705083.55,1705403569.95,4227175509.76,2437291662.90,1568102078.41,747253293.57,3061950571.99,2310240992.06,1518532763.51,787854555.03,2381073436.87,1674068801.29,1055307641.30,329092815.69,1376678975.97,1016299162.51,673201953.31,392899732.79,2537817210.38,2205060488.24,1368157879.02,611913861.74,1906804197.04,646311521.91,1859356500.49,550014975.82,1314833520.32,566401020.47,1219304430.73,680008277.72,1366365770.73,636201096.06,628449021.05,147083008.72,213722595.63,111235147.11,127632015.77,0.0
2,营业收入,42433460265.79,32246058972.26,19609475053.75,10115143589.44,41011372735.69,30287409358.62,17786476419.60,9397154643.77,31645284235.71,24205181216.64,13963103340.84,7630739661.61,29270802965.48,22139965801.99,13138564310.35,6900062535.58,31279699772.91,24390224176.69,14926173663.58,7600001553.62,32957169192.11,25532032094.88,14621681241.70,7403217065.14,28338981085.05,20434757606.32,12168841172.08,5971110428.38,23867007746.38,17863621703.30,10926725049.40,5253274351.67,21703539229.47,15921395685.65,9608183225.05,4295912033.97,15947612024.69,11586634877.46,6940940134.21,3575394783.43,11917120466.15,4660474238.64,3199327190.80,1549689921.18,6580129765.18,5120647626.35,3442075295.36,1788555071.67,6648986102.84,4881953554.72,3425705083.55,1705403569.95,4217034152.60,2433306901.40,1565474217.58,746157118.30,3056764453.00,2308914489.11,1517214113.41,787189588.40,2377850873.52,1675492643.00,1054599281.13,329092815.69,1376597157.76,1014596056.93,672223749.58,392896529.40,2536380521.76,2203933549.69,1367752390.02,611508372.74,1906409322.80,646122321.90,1859074053.90,549623332.33,1314714236.11,566333099.61,1218895749.37,679984331.28,1365735697.66,636022622.81,613666529.59,146955056.78,213156267.64,111235147.11,127416182.34,0.0
3,二、营业总成本,33011079729.44,23457653004.57,15177593821.86,7850664412.84,32083137414.78,22723936104.30,14454500049.75,7294528279.97,25369814306.95,18349621761.82,11372331461.94,5754551169.32,21591338149.15,15260187849.68,9665308810.49,4785515497.16,22294638393.81,16725712704.01,10897171835.96,5485263796.51,23693053908.90,17469946795.45,11404744822.29,5792657912.52,22355662336.93,16052058924.06,10149217618.02,5185880785.05,21799509304.14,16416358890.12,10786941341.67,5343242070.96,20913111324.72,15014628118.58,9311874655.91,4257502586.38,14658673914.97,10617880816.75,6729418263.26,3499037457.46,10827190426.56,4421013859.53,3054737888.71,1503432404.21,6373734990.18,4965748500.28,3294548700.22,1717065350.12,5754173943.07,4175609249.89,2876921889.33,1419504111.40,3487180611.11,1965466771.53,1272102444.37,634922271.97,2460902472.67,1791359409.63,1165595931.64,591636789.25,1837805487.29,1280584955.63,769541716.82,240335496.73,1037562590.73,805637145.40,532973338.54,327233304.72,2550813331.11,2293655996.00,1434544045.94,648324672.83,1957901767.05,630749447.36,1828884981.47,576880969.54,1366080775.95,634376823.38,1119176784.64,555437778.10,1197745086.38,0,465807862.65,0,110932462.53,0,71475306.71,0.0
4,营业成本,25851696460.70,18298608559.55,11839690572.69,6078582969.07,24440247364.46,17335412049.03,10985677620.97,5604907455.54,18802813425.34,13690954012.04,8330800141.59,4208437604.49,15100628531.34,10443343469.48,6485138772.59,3172250522.69,14949958764.77,11178937332.32,7241149269.93,3642925936.18,16240284880.75,12182874957.18,8097015162.49,4161028247.81,16859390927.97,12293285761.55,7806688265.92,4048177909.93,17830993366.96,13663961377.28,9097131116.46,4561320252.36,18002874363.05,12938008188.41,7966739319.99,3577707490.21,12300709001.91,8906901739.50,5643134194.86,2944113800.17,8568720773.41,3822773428.10,2647537533.58,1294470262.19,5486677458.19,4308634971.39,2872327200.33,1506918222.01,4953622605.06,3601428728.63,2501947941.92,1239653308.54,2991212940.29,1689003184.69,1082311276.68,536888369.51,2064789244.80,1490826430.03,968579495.04,489318458.96,1522572226.01,1065345430.78,640497710.48,203124328.45,849294022.30,676222967.48,448882387.27,279809126.82,2278457773.33,2078550105.47,1299132380.52,588287981.12,1790471263.31,587842039.78,1686826469.33,537892038.77,1262408535.92,593242180.36,974972031.59,469798419.18,1184676713.98,0,448903262.67,0,107296083.95,0,68411425.04,0.0
5,营业税金及附加,947409978.50,720201900.97,436694855.69,224831989.65,961653730.99,693128761.89,391781369.32,202013478.82,563632265.88,419065660.93,268221427.03,139645399.48,457552305.98,310049176.24,187390171.59,108006382.68,477811121.39,382638589.73,228206532.72,116267597.44,435828042.25,328987671.73,170759759.09,89320225.64,275451532.96,204351367.24,98718272.17,46405928.89,195450929.24,130711364.63,71452206.56,31511762.12,143245951.97,113793938.74,65402651.61,27549512.53,122161669.63,88387121.47,42257616.04,20950309.27,105974818.13,22852516.71,14196169.82,6460568.10,29625736.52,22996582.84,13849189.49,5817043.33,20969908.78,14892376.74,9519602.49,4002052.76,11595240.35,8999867.13,6007357.45,2104577.39,10353101.16,7809508.61,4567452.24,1599302.77,7060017.41,4845746.53,3073461.20,1017184.82,5804603.59,3871150.02,2056249.88,735429.71,159710794.02,158154103.47,101327612.17,49735643.40,115145718.44,25944218.30,104025004.81,26012204.87,75296582.01,24452956.84,118571168.17,75754759.85,1714519.81,0,1626136.71,0,1611066.23,0,1162940.06,0.0
6,销售费用,31107612.63,4483737.53,1820246.93,751820.24,6632344.34,5188673.41,3555185.70,1093503.06,7555575.16,5294391.33,3457929.07,1360352.63,5996781.04,4483665.44,3033969.40,737978.25,6555754.27,5260996.84,3543648.71,1103936.22,16938541.22,14829495.98,12019350.76,6333692.19,50430538.90,39250424.28,30832709.10,23815566.63,43366409.82,24082564.88,15032374.12,6308215.30,33250545.01,27369745.41,6807124.58,9782521.87,14740158.97,10551877.33,7202900.35,2476554.20,4458340.32,5592608.01,2524391.86,2803319.25,11690672.31,17037598.20,13059786.78,6536243.06,9443784.81,7240704.79,5037153.51,2675133.10,10928492.16,7067642.73,4461398.39,2604944.30,10374715.28,7903097.63,4812201.45,2718559.54,9491683.56,6705755.34,4776275.22,2339110.82,8252358.51,5720975.72,4159667.56,2159355.74,5254365.47,2652487.39,3625229.47,808986.43,3045031.10,1269103.17,2715260.55,836402.46,6424518.57,5384556.80,6024911.41,4316092.10,1238907.43,0,1132037.73,0,370359.06,0,685814.42,0.0
7,管理费用,1366994172.73,850985778.46,536678657.70,312766716.11,1205077571.08,769015966.68,539768112.93,245824352.93,999062914.16,674137933.05,395650449.10,212660948.59,935503345.90,690956986.73,411099346.34,206145180.44,867126250.91,587548571.41,360286687.81,174274830.13,805069824.29,523092708.31,331897299.70,157559215.54,740755626.61,467945851.72,284288843.19,128137886.11,640802468.14,403806222.29,232526542.46,106282419.84,560265677.49,356419102.73,216999361.90,102658594.41,464798208.04,305782238.53,186564185.31,85180433.50,444250932.96,128281686.22,84555407.53,47597222.91,193049342.70,148783494.95,93540898.67,50396407.30,181845598.20,121185186.07,80605125.23,40071653.98,136723054.76,60228640.91,42556360.71,16854309.30,81930840.45,57732292.06,37135849.02,23690920.06,65974899.07,43554251.16,34435209.55,6847007.23,38018187.74,13115630.39,1930144.23,8054116.86,66697920.44,54551692.14,30638188.09,9606170.37,47905028.29,14389505.55,29360730.66,7711478.61,11282548.20,6499523.86,16182357.47,4203332.23,7277503.94,0,9238054.93,0,6201153.58,0,3503307.24,0.0
8,财务费用,4779200990.74,3580714270.43,2361238941.06,1184217163.33,5071105270.31,3816738648.58,2455863765.61,1203162162.25,4877767640.18,3541709806.60,2355728788.25,1192852335.33,5042197414.47,3788750145.20,2556042143.98,1298375752.02,5890142561.15,4518230704.80,3031769295.51,1550691496.54,6155502357.54,4412610481.75,2785501769.75,1378416531.34,4410221516.34,3040791365.18,1922234045.12,939343493.49,3083184860.87,2184708235.56,1362812858.86,637819421.34,2161367333.03,1574256733.58,1051252973.44,539804467.36,1754717010.78,1306300339.92,850301866.70,446358860.32,1695173122.16,443096413.84,303591538.69,152101031.76,631921842.65,468549156.27,302024128.32,147418759.79,599010240.94,430862253.66,279812066.18,133101963.02,336720883.55,200167436.07,136766051.14,76470071.47,293454570.98,227088081.30,150500933.89,74309547.92,232706661.24,160133771.82,86759060.37,27007865.41,136193418.59,106706421.79,75944889.60,36475275.59,40692477.85,-252392.47,-179364.31,-114108.49,1334725.91,1304580.56,6732600.24,4596566.63,9893507.13,4797605.52,3426316.00,1365174.74,2837441.22,0,4908370.61,0,-4546200.29,0,-2288180.05,0.0
