,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20161231,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20101231,20091231,20081231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,3835328259.91,1637349150.43,218147702.14,5351399938.78,3835930351.30,1741409216.69,278931578.89,7123678975.04,5730389500.00,2284059511.43,2221897519.54,1317913770.49,525529736.03,69293371.36,3007733400.00,2034410677.42,1344314742.69,78805686.77,4301856129.27,2281170183.58,1208192172.28,35050360.54,2450804135.12,819737960.69,373417456.38,33967478.67,1885124344.53,538950940.37,1392444712.54,4240842256.44,4064792980.49,0.0
2,营业收入,3835328259.91,1637349150.43,218147702.14,5351399938.78,3835930351.30,1741409216.69,278931578.89,7123678975.04,5730389500.00,2284059511.43,2221897519.54,1317913770.49,525529736.03,69293371.36,3007733400.00,2034410677.42,1344314742.69,78805686.77,4301856129.27,2281170183.58,1208192172.28,35050360.54,2450804135.12,819737960.69,373417456.38,33967478.67,1885124344.53,538950940.37,1392444712.54,4240542981.33,4064466172.78,0.0
3,二、营业总成本,3707716338.35,1604518318.73,261332384.82,5115047824.43,3623323890.19,1666717706.26,320206094.13,6805243026.45,5469363200.00,2136818707.15,2161811982.28,1288123132.65,504608476.85,82345129.88,2898391500.00,1997217899.48,1321895731.72,83489370.11,4226836538.93,2228503151.23,1186985669.40,36227916.57,2393165730.86,804258526.92,364488623.47,34314158.30,1832883400.89,530025510.54,1363833234.42,4213386670.97,4039814179.38,0.0
4,营业成本,3531395335.94,1491599873.80,211611140.43,4800759210.79,3371531531.15,1516378550.79,253493103.55,6428530084.32,5176602600.00,1953846558.84,1849764061.45,1104958265.71,427861633.03,50376042.51,2647121400.00,1801760226.61,1205559826.85,52003017.32,3863930524.53,2056846583.90,1110403006.24,17795545.20,2183121453.86,715313899.09,312796079.34,15571904.00,1687571868.29,479572775.27,1279874252.63,3942175997.29,3785703787.40,0.0
5,营业税金及附加,8219380.58,4041980.05,1486769.64,10903738.33,6283494.23,4079642.57,1291309.50,16043709.19,10370200.00,10355489.04,63585751.36,34633850.72,14369151.25,480335.05,89895500.00,54236447.78,38967420.58,1404951.84,139867687.70,60997259.62,19097651.52,1077082.87,83401631.03,27524470.83,12596310.95,1181768.96,63208401.37,18034947.30,45880670.34,139937918.38,134127383.70,0.0
6,销售费用,9426113.78,6526631.42,3894589.69,13776216.89,9100174.46,5958104.24,4095776.88,12638572.56,8267100.00,6960675.23,5499917.94,6288118.59,3485305.90,1046881.54,6352400.00,6421828.29,3782886.39,921744.15,4687322.84,5089839.61,1352176.32,635108.32,0,0,0,0,0,0,134283.30,0,0,0.0
7,管理费用,109601893.26,72409977.31,39336962.77,168630793.34,114031137.65,75671558.18,34545574.09,137244318.21,83628600.00,112615710.62,96112546.28,78401799.14,39553856.64,17781529.00,96683900.00,61857604.13,34951224.38,12832063.64,72208769.31,37599498.61,20394730.64,8776026.22,51928839.29,32039194.95,20774647.35,8745688.80,42316395.50,26087308.77,35977232.78,130997010.84,123993709.05,0.0
8,财务费用,43146118.04,25088864.74,19390961.14,70956024.01,41098397.15,26623914.22,18344062.46,48483137.79,36592600.00,-3334053.94,9719549.96,25313555.88,18935454.69,12660341.78,44929900.00,39017029.32,28124354.61,15295327.52,48208745.39,34830567.58,23896287.94,7944648.96,30685749.08,27783685.73,16724309.51,8814796.54,16670747.40,6330479.20,1126616.41,275744.46,-4010700.77,0.0
