,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19960630,19951231,19950630,19941231,19940630,19931231,19930630,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,3802455412.49,2780486977.94,1950532868.79,856782904.99,2653987299.31,1816411343.96,1234367518.48,460572179.08,2334101967.53,1484577176.16,851400436.83,396547255.49,1604799743.72,1019903314.19,673864752.23,295157895.18,1324171470.16,941271689.31,628811943.04,302365990.32,1109274457.05,797879517.98,511947671.21,250133665.09,809868135.19,591225199.39,416251542.11,200534146.02,653401547.27,456109757.42,298519564.03,137196196.50,461193590.90,320464624.96,219911374.52,101341932.90,488634578.88,342515593.45,216598776.03,102223088.56,513707914.37,386237271.59,253900969.14,112399730.72,1114009298.08,488068583.72,314742197.15,163790045.12,670933806.68,453327085.39,286310310.30,99664223.89,768603106.46,534040686.78,413713523.61,191854635.54,991903972.10,445615910.43,332319323.60,159513431.67,1370608740.30,945353522.81,855961915.48,389099464.17,723554581.33,418435531.83,235174011.95,66163049.86,1140991054.06,253783152.34,179587452.87,99494219.82,814342729.91,274096603.53,566221835.45,224653175.72,656597236.27,295813262.96,795471773.85,340037744.08,795744416.23,396186441.23,638558661.84,365390171.28,940296039.37,128919167.79,510738000.00,31170076.31,50499463.39,16351449.26,0.0
2,营业收入,1698484603.95,1202283275.27,854401746.56,382154480.14,948433246.05,430738518.52,269862777.06,130948454.21,670697956.98,490562751.85,259058136.02,97336943.52,531711752.79,347544333.97,202677349.48,94099612.64,360242168.44,261784574.43,169537943.42,89162829.54,351914102.03,223475228.07,133772464.52,53500111.22,178238165.07,122216656.73,86901427.05,35033541.64,239340922.15,196295917.59,147706840.34,77940997.92,300716891.18,227049286.02,155248051.76,82956689.48,388594476.55,292163986.32,183967771.86,98916586.89,452838239.16,342836447.23,227410783.66,101907152.73,1114009298.08,460858809.01,305066115.71,158597981.95,648278711.56,436235641.83,272950397.47,95252127.13,760306737.07,527280888.14,409170343.81,189576651.99,984673263.94,443339221.36,330749850.21,158637052.96,1360092166.86,939945988.03,854470598.79,388436798.85,718711322.77,416434861.13,233802669.76,65667338.22,1136851371.17,251070967.52,177765291.38,98165775.20,804166617.48,273214819.44,564751292.16,224230056.38,656126648.77,295485466.27,793448978.07,338990845.83,768033158.40,391789130.39,629463288.65,363687631.45,938137551.07,128133566.62,510067000.00,29905925.31,49926344.42,16506347.61,0.0
3,二、营业总成本,2676307873.90,1619785525.41,1136396600.03,526043950.58,1623373037.69,767628207.65,517679385.59,171394666.00,1382080670.26,854872709.70,479712812.12,233973601.33,1032934240.25,516119036.62,318429604.70,147704217.32,753314298.62,460453051.47,325307391.98,165938547.48,623341162.62,373980013.52,229256846.00,116063867.34,360411165.73,268494889.94,181692404.82,90892275.13,386977823.19,264944757.25,183014070.75,95221236.51,415981215.67,286763904.34,178142344.02,74864832.19,512957717.54,363190423.45,229155453.87,130410101.93,564022869.79,402100490.71,272152554.51,134106369.46,1129168228.05,500041776.38,315123523.83,178870880.57,789809587.54,504116136.70,327245240.41,130918230.26,810025323.43,538761467.26,427871191.10,194169039.19,1028302584.24,459603812.31,334546724.70,155434861.33,1273976405.32,854047834.51,758548469.58,342046572.93,782626948.57,435661977.78,246958988.94,82506408.50,1088338126.21,244884132.57,185437811.78,101618667.58,805639424.62,283110744.67,582731184.29,227888133.83,663375895.07,295240322.55,756706970.98,328504631.22,729085935.00,0,586794896.38,0,873900601.88,0,0,0,32225789.99,8777673.88,0.0
4,营业成本,1095246342.84,749303080.44,588671342.83,266421444.29,550293095.65,206568145.27,151083765.15,86211839.11,438688963.58,354132986.19,165439697.90,54069120.51,323947757.24,193706406.22,98009704.11,45451755.97,150899288.70,114129794.92,73344624.15,38649616.90,171835190.49,115153321.18,57244285.42,33771248.05,100407378.43,79801779.50,53745049.44,22644697.20,149998750.37,116971936.54,85879919.65,45838350.97,253562755.90,195086674.20,135158794.32,72267077.31,336154246.97,248943603.82,160049622.08,84741298.81,391134102.74,298301922.17,199008149.52,89579447.67,917209477.92,391341857.20,258938524.79,135211710.31,563059502.92,381922232.92,237903428.92,83843823.69,652846538.52,458074237.72,353280376.46,156474902.77,801525865.37,354067693.37,263287486.82,121086215.27,1072219885.61,739256639.03,675603318.24,303581282.77,596674470.85,335950621.83,190995446.20,58472940.09,923684978.64,204490367.73,148855054.80,79730017.17,653585770.89,248322288.13,491141578.28,188371332.04,547882610.34,245795199.70,639038787.72,288527375.42,635195342.60,0,495466916.69,0,768764917.03,0,0,0,38730782.54,15574439.67,0.0
5,营业税金及附加,36464075.55,23394553.59,15347532.24,6348017.17,34117193.51,18467682.78,10460228.48,3503136.96,29786237.41,9444093.14,7254869.12,2506514.14,34811585.97,27099089.06,24855256.09,16136770.82,71473313.96,48072275.12,35133049.60,16428644.49,71675364.28,43896542.52,30133491.52,12580328.60,62279093.37,33701796.40,21955488.33,10556225.24,30645359.89,20597068.75,13299034.11,5346909.33,12512983.94,10716853.23,4901252.96,1732820.52,10542810.92,7208703.24,4651912.20,1838301.77,17881542.33,13078531.37,8681510.20,3368780.54,41748193.49,11241913.03,6019087.26,2738912.05,13965452.70,7458583.97,5157849.65,941197.55,25936440.32,16302218.26,14105894.31,6432642.32,46862962.80,17220907.94,14063680.51,6106268.10,60461218.89,41645839.13,40111423.91,17810409.25,18568469.50,8029631.55,968080.48,502665.03,44551885.68,1919288.14,1360825.44,633629.47,5705670.64,-274045.64,2492525.96,2667670.57,10192294.68,2716711.62,11949374.49,2959990.41,8815339.65,0,6779390.00,0,10051469.73,0,0,0,678729.69,47497.92,0.0
6,销售费用,42148345.50,20087973.71,7729652.79,2026730.32,7205456.29,4898858.86,2869908.45,1849833.04,12324992.06,7965055.53,4469764.51,1084543.43,7127253.63,5311868.70,2862710.76,1430876.81,4536677.98,2565241.92,1580348.30,579362.35,5029441.28,5024653.41,3738219.64,1934189.27,9304222.61,6827795.43,4517809.04,2263325.57,14140343.98,12617899.00,8322609.92,3372968.49,16518626.90,12768840.12,7344858.33,3482780.11,17509282.55,15971508.20,9331833.27,5157684.83,16496668.32,10714649.02,6821800.03,3614779.54,23565893.79,18216723.23,11255167.37,6552297.79,29818057.71,20050134.65,15014891.99,4667208.00,23572037.98,19686774.45,13948312.76,6404347.26,30499210.37,20650949.65,12687905.31,6670269.71,34929481.88,21265875.80,12702814.06,5310281.32,30358892.39,28478175.50,19824190.85,8413487.04,45919521.38,21778232.80,13651564.21,9015336.92,63410361.18,7400181.47,28503234.96,15577586.31,40415736.23,23509320.62,31127862.91,9099579.01,17515395.48,0,19971690.16,0,29227790.02,0,0,0,3022403.57,969593.54,0.0
7,管理费用,951931294.05,465383403.32,253534920.05,149980268.58,691143995.82,306357031.79,209275570.80,81065988.59,577171726.69,266327734.18,155882558.82,65403443.34,470323316.36,192911628.85,120276650.17,60500634.26,367560306.16,198300506.00,145523570.63,79893579.99,312746003.86,175744814.30,120832235.70,63895383.47,258109284.85,147422602.74,94398238.49,52549610.46,187320981.89,104426741.38,65558729.08,37970022.24,146471866.57,87709109.48,59042956.27,29993921.98,128339533.40,78082699.37,50999182.89,31520109.16,133743597.54,91757781.06,62968686.43,32073597.16,115443478.46,81562236.65,51904395.22,27735381.19,120565671.57,78876707.18,53703022.06,30045276.49,75406920.95,22353580.03,31448113.43,16784441.11,116917016.39,44202756.89,30547822.71,14797596.64,88320041.72,38069982.07,20740219.09,10295100.32,111377683.16,45831690.47,27342479.19,12919590.10,67653025.91,11254930.10,18753611.96,11438599.47,72585266.04,24785124.88,52939728.20,18239645.43,54132255.25,19975448.30,62107959.61,20503561.87,63106325.51,0,60168771.43,0,62587472.90,0,0,0,6489227.43,1864884.01,0.0
8,财务费用,259073442.72,200627133.36,128407604.02,70335844.04,123780975.64,85181243.96,52468524.24,31946151.25,115295528.59,85321346.01,57079643.55,27218212.92,67355146.63,52536095.28,44571562.36,14167117.62,65548740.97,46465763.99,33883765.75,19823727.02,38271503.33,24920271.21,11956893.45,3023698.00,3563852.67,-4205891.90,-3664866.55,-1788404.89,4527058.63,5426568.86,7111502.33,4288061.73,17721796.10,13451832.75,8096058.51,3966347.77,12771737.37,9432872.02,6929284.87,3187028.12,9707378.68,6903605.59,4785688.00,5564205.40,24680217.95,21228609.71,14569254.84,7696133.21,27326295.22,22679391.50,20269587.46,11555459.39,32263385.66,22344656.80,15088494.14,8072705.73,32497529.31,23461504.46,13959829.35,6774511.61,18045777.22,13809498.48,9390694.28,5049499.27,25647432.67,17371858.43,7828792.22,2197726.24,6528714.60,5441313.80,2816755.37,801084.55,10352355.87,2877195.83,7402050.29,3470939.39,8630558.69,3243642.31,12482986.25,7414124.51,4453531.76,0,4408128.10,0,3268952.20,0,0,0,-16695353.24,-9678741.26,0.0
