,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20081231,20071231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,1014250683.77,729860260.26,404543670.67,1417384346.38,1000486226.74,714350448.28,372341713.11,958150739.56,738828965.13,509184511.38,266520506.78,1156341614.64,862941924.21,561964152.08,265099663.15,909799510.16,624828193.10,372245823.60,192234836.34,525967801.09,328417894.40,188858992.94,73916066.44,318691676.46,236068794.08,145377220.63,52905247.31,312556731.58,233356056.91,147702057.33,67947559.30,389437196.93,291615372.20,198351876.60,83911324.66,408724082.46,283552117.14,202268968.30,80073396.54,391788885.04,298731391.79,199060692.89,307837725.29,285685899.31,0.0
2,营业收入,1014250683.77,729860260.26,404543670.67,1417384346.38,1000486226.74,714350448.28,372341713.11,958150739.56,738828965.13,509184511.38,266520506.78,1156341614.64,862941924.21,561964152.08,265099663.15,909799510.16,624828193.10,372245823.60,192234836.34,525967801.09,328417894.40,188858992.94,73916066.44,318691676.46,236068794.08,145377220.63,52905247.31,312556731.58,233356056.91,147702057.33,67947559.30,389437196.93,291615372.20,198351876.60,83911324.66,408724082.46,283552117.14,202268968.30,80073396.54,391788885.04,298731391.79,199060692.89,307837725.29,285685899.31,0.0
3,二、营业总成本,894886678.86,635073812.84,336991716.89,1316316116.21,894767968.26,622809525.39,323719299.14,892050846.15,646868189.00,435676714.77,227733645.35,946266880.32,693783442.55,453119500.04,204246233.18,784707897.88,530305498.98,324574000.37,169822014.85,475482174.09,301681961.15,181385388.19,71731608.66,314166770.13,229693235.02,142816500.31,54458817.91,301518739.67,224359588.34,144323842.18,68827840.21,374377427.77,273331228.91,182470383.98,77247132.93,361649052.21,255864334.94,183184108.12,76577785.42,345354035.90,264376952.27,180021795.32,269166595.58,252902419.54,0.0
4,营业成本,660306618.94,472953904.01,276830746.40,964273303.29,686527697.81,476237928.97,258230954.49,599618590.72,463201540.52,321278323.13,173747379.15,713459862.62,542156207.97,356243111.62,168764798.38,622810593.03,427500883.84,255812946.98,138418563.17,363785865.62,228488516.85,134038557.96,53793593.38,241335180.51,181035633.06,111726423.17,40165144.69,234131460.35,177204356.63,113787446.46,53985518.56,298949608.21,222506774.78,151372836.17,63632686.09,297488629.70,205129197.06,151348112.95,60500848.67,277609792.87,213628170.79,147060620.93,219546841.67,211967924.29,0.0
5,营业税金及附加,6976474.80,5606179.57,3020663.43,9387555.89,6057699.45,4782859.47,2165767.48,7887664.20,5415264.46,3813019.78,793472.30,9862298.68,5240701.84,3568643.47,1548487.62,5743062.40,3700309.73,2224569.59,1062877.08,3277321.22,2020988.09,1060531.51,444693.88,1993652.69,1440219.61,996436.19,339136.02,1943375.90,1459053.72,991711.41,621096.26,2092694.42,1554198.42,983774.10,398852.46,2055382.38,1564496.26,1233385.76,409508.21,2202620.99,1970842.45,1111997.84,2061204.67,1379018.58,0.0
6,销售费用,50846629.27,33347070.03,13402271.76,101559343.84,52950791.98,37805600.89,16239445.97,71205371.94,44207495.79,25796215.49,9013602.17,57250741.26,41679724.41,27204913.82,8450812.97,50981064.77,32708093.79,20621333.32,10261005.38,33759496.36,21114909.47,12772341.89,4629046.70,18360138.00,12779300.04,7463428.91,3295618.08,21625478.23,13411591.95,8946330.53,4082571.17,21973228.61,13580889.26,8739823.08,3872309.23,22060469.84,15887280.13,10022729.90,4835210.96,24139080.11,17680854.72,10520921.75,17599100.04,15372578.89,0.0
7,管理费用,88689834.56,64795270.20,25753985.70,134140142.38,84984828.87,103063637.56,46913631.64,197291632.31,132427711.03,84991037.88,42916388.02,155956543.44,107570508.05,68112893.02,26321426.03,101752658.44,67829671.42,46472523.54,20589383.26,71232907.08,47957575.53,30254359.19,12815730.40,50728502.20,36579328.79,22379919.30,12412242.12,47630974.83,36102465.59,23869366.12,12047555.77,52884153.23,38983567.71,23719537.44,10888763.22,37286947.22,30694703.97,19428191.68,10450377.86,38095303.89,27887623.39,19118252.81,28730891.58,24694611.05,0.0
8,财务费用,4672595.84,4167140.31,-1019387.68,15945947.66,-3160312.93,771456.69,1706893.15,3302833.39,1548926.14,-252883.74,1174945.88,465486.32,-3237729.31,-2388333.20,-966573.54,-1268735.41,-1554222.65,-864487.05,-480814.04,-3422494.32,-3321641.62,-1521546.82,-1165498.08,-3409212.44,-3385344.49,-1138095.71,-1683908.19,-7810011.67,-6200142.54,-4802631.93,-2124502.93,-6884284.71,-5196168.81,-3869786.73,-1840520.52,-606234.39,582429.49,636782.12,242215.51,1104187.79,441772.84,412231.06,841205.77,1030512.60,0.0
9,研发费用,83394525.45,54204248.72,21063779.88,77740745.50,68088231.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,-2060342.60,13269077.65,-680968.83,148041.81,-1537393.59,12744753.59,67251.06,51002.23,87857.83,9271948.00,374029.59,378271.31,127281.72,4689254.65,120762.85,307113.99,-29000.00,6849078.13,5421612.83,4781144.46,1214042.38,5158509.17,1244098.01,1388388.45,-69414.81,3997462.03,2382262.99,1531619.59,215601.38,5362028.01,1901967.55,1524199.92,295042.45,3363857.46,2006228.03,514905.71,139624.21,2203050.25,2767688.08,1797770.93,387351.85,-1542225.87,0.0
11,公允价值变动收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
