,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19981231,19971231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,5236169704.49,3861283118.95,2418882724.63,8969758924.97,6361813322.89,5027723015.03,2330894123.84,12702742899.66,4804013804.49,3746565242.97,984296599.04,8057418839.22,5164856524.27,3511524502.23,1365325121.03,8459460367.77,3946425665.87,2121365213.76,950606836.27,6313640137.18,4881805667.72,2631928944.26,1476268951.78,4604869425.49,2764498680.33,1604405746.56,329346645.52,3549059875.26,1453794639.71,723430978.23,308613700.67,4861972144.56,3409400903.51,1854214243.40,2955856.00,13873267.78,10533726.37,7301497.45,4230604.08,62805991.16,26735034.07,17649948.02,3860880.64,38841448.50,25842665.75,18676156.78,10555558.79,67615506.86,45121716.11,31665155.64,19187803.64,137920468.43,259308535.05,213859570.16,134498881.31,642521156.07,467092967.89,319732105.52,120254776.89,589525579.67,442746169.86,304362470.25,132337883.48,701753542.46,430208588.79,220526834.66,91222499.54,743319834.09,586040545.18,254212675.53,91552136.73,641527970.36,306920454.60,733193914.01,400224187.86,721530270.63,600502332.22,290087656.00,0.0
2,营业收入,5236169704.49,3861283118.95,2418882724.63,8969758924.97,6361813322.89,5027723015.03,2330894123.84,12702742899.66,4804013804.49,3746565242.97,984296599.04,8057418839.22,5164856524.27,3511524502.23,1365325121.03,8459460367.77,3946425665.87,2121365213.76,950606836.27,6313640137.18,4881805667.72,2631928944.26,1476268951.78,4604869425.49,2764498680.33,1604405746.56,329346645.52,3549059875.26,1453794639.71,723430978.23,308613700.67,4861972144.56,3409400903.51,1854214243.40,2955856.00,13873267.78,10533726.37,7301497.45,4230604.08,62805991.16,26735034.07,17649948.02,3860880.64,38841448.50,25842665.75,18676156.78,10555558.79,67615506.86,45121716.11,31665155.64,19187803.64,137920468.43,259308535.05,213859570.16,134498881.31,667582558.03,468787487.80,322304550.84,122089863.85,589818276.02,442988195.25,304728455.84,132532614.69,701137009.89,430947270.83,220573964.38,91460196.96,742254400.19,585981655.68,254212675.53,91552051.26,641524851.12,306920454.60,733243445.21,400197751.61,721530270.63,600502332.22,290087656.00,0.0
3,二、营业总成本,6033092073.12,4141017963.88,2337220707.32,10288005983.82,6112551777.29,4384539636.61,2086272119.14,11519212469.63,4267563380.68,3412252677.97,981030791.82,7226902159.07,4717766938.15,3126868233.74,1347082980.46,8100468154.58,3839925086.86,2137298946.50,947821559.95,5507410622.37,4334138354.09,2267070301.21,1344302617.39,3897200790.79,2381947265.30,1422988368.61,314309446.08,2798819128.84,1189263397.30,598706738.56,245632445.76,4090402726.54,2738297911.63,1411938358.83,2462938.56,15359599.19,9857272.89,7273476.14,4184733.15,99257488.68,33654213.86,27009357.03,8308692.12,268585257.69,47444296.85,32662723.11,15230334.94,210227638.66,65524815.44,48451042.12,23569706.73,235706941.73,290588675.38,232525008.49,136468521.25,695664862.56,463796723.99,319600397.81,124660999.61,708915694.09,457016496.25,303333733.82,138564669.33,680712131.22,433541765.17,225632845.26,100837229.16,734848599.91,580307650.97,250631011.13,87752629.98,618290678.11,288489953.29,690976592.96,367775453.14,669308742.11,559409675.15,270165786.32,0.0
4,营业成本,4378648120.27,3091911830.70,1935188481.90,6417707364.68,4520063886.66,3488302079.05,1727311842.75,9275318917.37,3600803438.16,2833756239.46,734763246.80,5274058533.39,3595774544.43,2402245232.12,1054652516.00,6593025193.52,3100753532.65,1697374552.79,676151938.30,4235445864.28,3366654636.35,1742114260.58,1084758368.64,3017923625.14,1824949190.07,1136865163.16,181373189.68,2053513794.23,803682852.26,324127979.17,122261767.41,3021223597.47,2241470997.36,1141083115.46,1024741.63,8294722.90,5988103.66,3971481.82,2229268.24,45542053.07,18693632.06,12790682.04,2425378.82,38449159.48,22701438.93,15264195.20,6630065.16,63091476.44,40048418.02,29710510.64,16241315.37,117587787.88,242756183.09,199733527.05,124535227.53,616973012.11,415229391.25,287832015.35,109970824.52,559851075.76,406931099.71,271699087.12,120973180.36,620151133.20,393852993.66,202420335.28,87216506.82,680735016.93,546340517.38,233131170.74,83509088.50,587075944.83,269317772.99,637170053.02,352704699.52,641821387.71,540273200.83,256112308.35,0.0
5,营业税金及附加,107385014.70,21530202.27,793400.88,251833174.02,66400518.47,44756048.21,-89971243.21,194145305.92,108316380.81,80721116.83,-47026273.27,722490913.18,329459566.57,261051648.62,92912419.18,698769213.98,331612462.29,173582858.13,114236538.32,633141810.97,557130766.02,275656517.12,157929151.83,290467773.23,176437324.97,57506001.88,25903571.83,193907857.45,101514159.46,79304622.12,31191836.90,499309649.25,240595481.58,92472771.97,162572.09,523876.14,365404.59,238993.79,114347.02,515229.62,558041.02,433105.25,114499.65,663082.42,435275.38,277278.67,157018.20,668365.36,523058.80,356379.86,193247.49,920458.57,591577.22,407741.51,175436.85,1581235.07,1152313.54,711099.69,324829.58,1883032.85,1223721.68,766010.97,330445.32,1275147.82,964681.12,649849.62,238281.82,1486990.03,929460.78,252574.47,113994.63,1030964.32,244305.44,440316.91,197793.79,326402.58,325019.17,399849.83,0.0
6,销售费用,108071482.64,68613041.79,36096299.00,391516542.55,181799643.37,118674023.40,63211379.27,345627561.71,190411248.89,130216589.52,58513137.98,218824640.55,157146864.29,107767354.68,51104397.48,198010472.66,121105756.44,79674396.80,39730955.66,194439854.83,120200990.43,69845272.76,23323335.23,157445512.57,85768947.32,50323051.04,18479856.02,147135677.85,77448809.75,40306283.42,15906879.34,121001761.76,79090557.27,57333534.60,0,831252.88,599115.59,465616.28,347360.92,1457340.08,991494.26,651526.77,359515.61,3076643.06,2354672.06,1687227.61,1234629.78,3683436.78,3338530.68,2558731.30,1484118.50,8608503.94,5217594.62,3921371.15,2037832.85,7913247.14,5816663.55,3782280.44,2104499.01,10621679.41,6969907.52,4203419.63,2018432.04,12519538.45,8695412.28,5649589.28,3403502.68,9744920.02,4354517.45,2297894.14,1160411.84,6397989.82,2170801.71,3971764.62,1406487.26,3043288.34,3008825.58,952614.90,0.0
7,管理费用,672473647.06,526136672.67,220821904.94,897930036.23,729293684.03,590247658.84,250220963.74,1203971702.88,304622882.83,217382153.35,128404211.05,294672156.43,256142414.52,156346085.26,84166498.70,314790777.56,228683041.23,153698465.09,85609005.24,356820826.90,251198576.31,148723297.19,84030265.07,338302584.74,234404700.87,144953434.06,77026592.76,279908731.91,196845867.68,131965601.50,66915345.63,243597041.46,134508365.71,83125803.53,2783560.16,10225590.58,5633230.56,4094356.52,1772222.97,10808046.05,8917129.99,7825182.64,3019683.12,31217395.66,16275525.31,11943825.23,4204138.16,22308710.12,21759027.35,15933514.93,5714076.36,21368947.40,34058824.28,22522488.33,7522756.32,61148163.40,33179364.03,22626138.04,10149990.07,128004156.00,35990617.53,21298802.53,11358584.89,38070198.91,24805268.44,15606214.22,9534579.90,41226013.13,26789121.26,15075807.42,5542752.74,26163309.29,13435458.07,32726827.40,7525736.39,13187213.36,8647911.72,7614817.11,0.0
8,财务费用,628346982.26,361032722.97,97478274.01,804484733.87,543957015.62,214644891.56,137412305.41,446464532.15,164454374.57,195480917.78,115710493.79,551804690.00,331798864.07,199113621.49,72855625.76,69714913.60,21797374.05,2821245.44,7307125.05,87980645.38,12354114.69,19759856.22,17328932.89,71951325.29,33994573.72,25708846.21,17177698.93,64517886.24,7770221.40,2519698.13,3778822.84,65245017.47,15003359.92,10290036.99,-1507935.32,-3508767.23,-2336396.73,-1104787.49,-277494.51,4942952.28,5716486.15,6488313.00,2389614.92,20794213.84,6593759.48,4406570.71,3004483.64,11928614.02,-144219.41,-108094.61,-63051.00,4901896.86,7964496.17,5939880.45,2197267.70,8049204.84,8418991.62,4648864.29,2110856.43,8555750.07,5901149.81,5366413.57,3884026.72,8696112.84,5223409.67,1306856.86,444357.94,1655659.80,1894034.10,-126435.64,-2573617.73,-2377530.15,3321615.08,10017093.40,3500523.82,6001079.24,4207957.85,4185416.13,0.0
