,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19981231,19971231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,1086197347.40,800716705.54,546108268.84,1568483156.13,1042408595.19,736420651.14,481285945.63,1462821920.06,932512739.45,662775680.34,383977259.30,1301847533.24,823016084.36,565350349.64,346564636.41,1513744497.74,1045304963.61,734651023.77,419204250.39,1641925573.00,1221657090.28,835237708.90,458884986.19,1749371528.38,1271298372.44,895195118.48,488121838.70,1726915180.31,1357672522.47,939359624.73,482662017.21,1810859563.40,1354123540.77,988433854.01,535801618.26,1784442380.61,1320621733.94,875905641.57,437244297.67,1628072729.82,1134601673.61,722957367.36,376724946.55,1844110731.38,1395414304.28,841243474.66,452785511.55,1313912474.16,983137576.23,624642346.73,330690747.59,1135894421.50,814536095.27,543437163.20,281952110.62,1259820698.68,877522561.82,612483140.97,287206821.47,1091683067.74,730420135.33,524664200.76,264538801.98,782266401.97,531003974.95,329466455.71,172759633.13,461448228.31,333731507.59,234237469.11,131064004.20,426524443.20,183098578.65,288111361.59,121711679.15,273524296.50,149686351.21,91240425.33,0.0
2,营业收入,1086197347.40,800716705.54,546108268.84,1568483156.13,1042408595.19,736420651.14,481285945.63,1462821920.06,932512739.45,662775680.34,383977259.30,1301847533.24,823016084.36,565350349.64,346564636.41,1513744497.74,1045304963.61,734651023.77,419204250.39,1641925573.00,1221657090.28,835237708.90,458884986.19,1749371528.38,1271298372.44,895195118.48,488121838.70,1726915180.31,1357672522.47,939359624.73,482662017.21,1810859563.40,1354123540.77,988433854.01,535801618.26,1784442380.61,1320621733.94,875905641.57,437244297.67,1628072729.82,1134601673.61,722957367.36,376724946.55,1844110731.38,1395414304.28,841243474.66,452785511.55,1313912474.16,983137576.23,624642346.73,330690747.59,1128364101.99,821006962.49,547236750.60,282549651.88,1272270400.53,886433690.79,613720677.03,287457409.10,1104357685.94,738503283.99,529978441.16,267873486.17,773864820.98,530726766.78,326559514.87,170904934.76,447439608.10,332922665.35,232714762.13,129890815.97,406832856.91,181246983.07,278808296.17,119268951.98,273154054.84,149686351.21,91240425.33,0.0
3,二、营业总成本,1177107783.76,866343987.44,548096526.84,1694578703.01,1186073062.56,833245011.89,510705276.37,1417270427.25,968736012.07,675831026.52,378288501.08,1261649861.67,828762276.34,584604995.18,337732753.51,1954022932.87,1059400661.35,770020537.12,423797137.24,1649309800.38,1223963392.51,835878124.28,464412285.00,1780235821.15,1303678813.60,933889714.93,502113607.98,1789776922.11,1341704351.20,952854138.32,502310355.24,1793504842.41,1340602843.77,974436471.26,548092514.64,1689176772.04,1249744181.68,829142480.80,426313392.54,1531957318.48,1086421756.92,721510049.53,398809121.91,1725776533.20,1311697200.14,806042358.60,438815714.60,1210057464.21,930945241.43,602794705.12,323258141.82,1043481669.97,750124617.87,520565662.25,276690508.35,1181753991.11,808257088.33,530328155.28,237575627.61,844369879.62,555091906.67,385649603.14,195291271.82,588936823.18,388505240.10,240842117.24,133794039.14,350976668.04,258246229.32,178919767.52,97532130.44,323732480.78,152936034.93,245687432.62,96891015.54,239657495.04,133985643.17,93261799.60,0.0
4,营业成本,751010039.82,576924986.31,393667973.41,1088403885.41,750783239.36,544736267.91,354461358.01,880789808.74,572381022.50,411615769.27,234256067.75,767592735.31,484108122.95,340895829.48,208734855.47,1093011086.14,760736003.91,567446615.14,316476157.26,1252564770.92,953592284.59,658659637.82,371135979.86,1422005559.28,1055916596.76,772088282.28,419020238.69,1502517513.12,1158199719.93,800657406.04,427908496.57,1548256389.78,1171877478.80,864510588.24,486170703.25,1526100131.06,1113171440.36,743771350.59,371884427.89,1326511705.88,964173454.31,646376432.05,360929087.61,1476704153.44,1146608146.86,709280574.39,401381392.69,1011463797.84,835894765.39,540636512.98,291141173.09,907692488.09,672981752.55,467707339.15,249833327.91,1034441714.17,703313883.47,469914579.18,213083419.94,716732201.44,471999201.57,325236113.27,169926709.57,506115352.48,325727231.24,207607035.55,115372617.90,301174916.45,219475655.73,152531618.92,85370366.95,294050160.38,135661781.85,225068401.13,88849436.72,228375938.68,89401637.55,67330005.20,0.0
5,营业税金及附加,9837255.96,6865434.55,3388876.50,13506317.90,8492048.80,4973102.28,820401.96,17903692.34,10392319.62,4492185.00,1403150.07,17629096.50,10655873.04,7640182.79,665671.06,21358274.65,10212219.27,5166415.91,2996918.58,17298015.24,7926130.84,4826711.14,2356976.50,15576752.73,10809987.12,4287832.31,1692670.58,14859933.31,14901481.91,10838547.10,2194573.64,13184189.48,6586549.41,4589513.84,1460014.72,13117028.42,6981064.02,4312688.79,2225007.61,11472552.01,6932247.62,3374946.33,2057977.04,16988761.82,12409007.71,7343218.87,4754447.78,11883202.11,7868694.78,5298387.93,3116098.50,8872649.90,5719417.80,3665528.24,2297959.10,10936717.28,6711239.30,4553597.14,2629053.94,11613040.52,5702586.59,3940955.78,2572287.57,9898783.46,6198125.83,4138639.71,1975986.10,5305233.70,4419935.90,3166923.05,1596358.48,4818728.95,1254072.96,1730965.72,717306.87,1422447.38,1822278.47,1277618.15,0.0
6,销售费用,241002328.60,163786893.78,83222065.02,337198370.47,254702652.02,169552398.58,90811398.27,318629806.99,229976337.93,149577521.16,76517860.98,269734094.22,181944297.43,128899015.51,67094384.32,259788311.60,181473889.34,118309934.49,64600562.40,240403859.77,161608035.59,101671643.75,49711090.90,217434143.97,152973458.13,101629546.03,48168912.57,173058689.54,116059553.11,81732716.26,41988436.35,147430744.85,102541664.94,63084880.48,33278038.99,128576282.38,87108409.06,56628881.60,28825111.14,113716956.52,73781244.66,45317900.09,23321339.88,107189478.90,79458172.87,53138593.44,20319272.85,83271876.81,52474449.77,35218877.32,16224711.40,70020624.38,41016441.13,26833116.82,13237439.96,67092053.87,45312076.65,30557067.36,12400672.79,64883737.02,46811464.70,34500583.01,10609005.39,33225062.94,24250248.48,11345279.87,3955097.46,12392257.36,8664583.77,5531026.38,1946635.57,4147791.55,666333.25,2643796.42,487740.63,800816.30,0,0,0.0
7,管理费用,91987601.88,63217453.88,36313534.20,137544606.13,103377370.44,74536389.37,44166561.35,134083982.02,103082023.74,72982604.42,45653753.97,146271421.28,107932424.60,77092091.56,47112039.10,125791564.41,97065704.60,65582892.48,30926684.46,119625159.63,89132220.22,63909328.61,29135053.73,118059463.48,77182026.58,53668370.36,24456238.46,97900013.29,67514263.97,47432579.89,22669205.32,86043040.75,52239587.92,36327573.81,23007871.39,69586505.93,46920331.84,30460296.99,16281171.92,64620141.94,41928327.93,28583982.27,13949320.55,71057825.45,34120377.71,24799168.58,12100904.89,46321382.92,29356941.00,18571281.67,7848733.37,52093070.72,26713952.18,20044156.30,10084992.69,63268169.46,48248512.14,22082441.55,9429262.63,46574809.85,26960121.86,19449579.63,10915749.79,34513566.69,28365998.01,15151917.09,11117363.06,26560601.21,21431206.85,14766145.08,7367951.21,18330951.52,15768401.43,8676607.96,3135549.72,3586098.89,35803283.22,22299944.78,0.0
8,财务费用,81163110.97,54723120.15,25357875.20,79896633.17,56435800.82,35379379.49,16145617.46,50440311.19,51406302.95,33159242.90,15628472.31,54113340.35,40786974.15,25873144.97,10294251.07,36777166.19,20554113.64,12648180.31,5673560.59,9350738.81,4728160.87,1162675.73,520376.92,19907709.34,14354244.45,10804077.44,6352007.20,16808509.83,12217796.30,8946270.42,4394205.95,6035416.97,4755903.39,3279760.05,1542726.33,647503.60,2618963.50,785841.02,405862.02,1421216.72,1176413.84,769073.82,380668.34,-780082.76,-788245.91,-480939.75,-243679.15,675877.31,1057458.91,769634.70,456715.69,4802836.88,3693054.21,2315521.74,1236788.69,6015336.33,4671376.77,3220470.05,33218.31,4566090.79,3618531.95,2522371.45,1267519.50,5184057.61,3963636.54,2599245.02,1372974.62,5543659.32,4254847.07,2924054.09,1250818.23,2384848.38,-414554.56,7720651.00,3643022.57,5498042.48,6737172.23,2354231.47,0.0
