,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010930,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19960630,19951231,19950630,19941231,19940630,19931231,19921231,19911231,19901231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,803778037.99,520907465.43,271029995.14,1361503783.25,1026831298.19,735275315.64,412939189.78,1334133926.51,961160989.90,495616000.10,255961387.03,1733092234.22,1212412521.49,847498269.01,487873186.06,1542920604.64,918644157.63,607027551.17,301129812.76,1984741255.06,857256917.99,495568545.46,249013774.75,1917341931.70,1328148575.92,782679792.16,278577102.80,1489174885.78,768310406.77,519158677.13,243206197.30,1162190439.87,763910888.50,502029690.36,242542195.61,1493981880.53,828317023.96,562155875.55,257939962.53,1474467851.46,769060916.16,447008639.52,170334976.22,895235920.16,537070632.02,358515152.28,179096309.45,1166217214.64,411417553.21,249695395.37,112993944.69,497641411.63,373756304.03,238274819.37,117793819.08,616039931.68,475898164.25,307218009.15,148674033.92,726890459.75,493897177.95,272586317.21,130266038.68,537648896.12,394874715.74,247793014.72,117277420.05,516027195.58,385068508.49,245573833.45,119695402.59,511936693.10,370378527.56,233193008.40,411114562.95,162468926.56,312361412.68,149888001.89,253581589.59,107236061.80,246563911.17,102616074.14,187777735.11,79676139.87,183724817.90,97723700.00,167140550.00,90497827.59,149190239.94,99611800.00,64330600.00,45653000.00,0.0
2,营业收入,803778037.99,520907465.43,271029995.14,1361503783.25,1026831298.19,735275315.64,412939189.78,1334133926.51,961160989.90,495616000.10,255961387.03,1733092234.22,1212412521.49,847498269.01,487873186.06,1542920604.64,918644157.63,607027551.17,301129812.76,1984741255.06,857256917.99,495568545.46,249013774.75,1917341931.70,1328148575.92,782679792.16,278577102.80,1489174885.78,768310406.77,519158677.13,243206197.30,1162190439.87,763910888.50,502029690.36,242542195.61,1493981880.53,828317023.96,562155875.55,257939962.53,1474467851.46,769060916.16,447008639.52,170334976.22,895235920.16,537070632.02,358515152.28,179096309.45,1166217214.64,411417553.21,249695395.37,112993944.69,496562477.08,373030588.12,237667065.86,116922776.59,614025704.10,466586307.52,301518200.50,146017164.50,716955791.85,485516317.00,267159697.12,128027692.40,529610163.37,389188699.87,244012717.05,115445856.56,510737773.10,381261731.46,242810867.47,118465105.55,507818589.48,367274841.95,231028497.85,408120751.85,161130917.75,304648912.66,146655971.49,248853562.15,106403051.36,245408560.95,102273357.85,187182117.37,79674937.81,183724817.90,97723200.00,167088610.00,90488177.99,149190239.94,96688800.00,61962000.00,44152600.00,0.0
3,二、营业总成本,861181157.90,558612832.16,289882427.68,1387239227.20,1032067140.96,726765386.12,405352655.68,1366802940.24,978205877.62,514206278.70,263727122.53,1748350894.23,1215418847.56,847625808.32,485375347.09,1501785576.61,901048425.90,593094998.60,285929583.48,1951171268.31,851488101.27,511268830.50,248792040.09,1905224224.78,1327572805.41,780163616.64,276894141.49,1478242836.36,774722640.87,521698659.29,244587787.59,1162709442.46,766042818.43,500528644.15,241420588.43,1471793459.38,825439028.76,556572233.46,258472085.96,1429178786.37,759567160.27,451599894.44,180945280.07,878095065.88,530484528.53,350065657.64,174988837.86,1130052432.47,413596164.48,251444375.91,113709565.21,504942820.85,375854595.44,239161962.02,115832665.65,611471667.62,464642699.16,301771669.22,146436186.61,703952599.82,482278572.09,267525752.70,128429101.64,518366976.24,382053225.09,240270501.10,114839576.45,504207582.13,377701827.71,242040167.14,118625631.31,499806412.15,362187410.88,228771360.50,395982979.55,159392188.79,305471897.51,143797088.77,259680887.94,110170369.25,246370671.45,0,175030175.33,0,169069876.88,0,0,0,130839433.30,85679300.00,53994200.00,37973500.00,0.0
4,营业成本,656324984.72,423486685.05,223084294.76,1086582460.48,834769251.39,601397218.52,342450449.09,1117862023.07,809970828.50,415569352.48,215498968.54,1449530046.26,1026236822.64,721744375.07,418971601.27,1212203499.38,715246364.43,471646393.69,219560187.72,1653835728.08,679284406.99,409375496.51,199994690.76,1594630333.90,1127803932.92,659053775.56,223757326.57,1251748412.02,633731116.14,423226971.12,196984562.13,956788301.78,622871017.47,406995606.63,194695371.96,1242255635.53,685270355.70,457441962.58,211238987.57,1206891240.24,613430624.20,356159251.79,141281122.65,697789866.64,426556374.26,287469723.35,143450697.12,972514052.30,322328082.08,194236674.39,87075819.57,385348409.22,289527158.95,184086535.79,88956235.75,460091242.21,355026132.59,230374597.19,110745128.34,565901322.27,382603247.36,209464443.96,100196499.56,402624654.51,293753850.91,184635868.95,88118161.70,404536619.92,305194470.64,195712728.96,96275177.79,413756129.32,298905318.42,185918483.63,318782253.13,124800194.29,239213494.90,114333353.25,193673613.06,81190566.12,191533338.21,0,146379633.95,0,142332691.55,0,0,0,116602907.00,83417800.00,52027500.00,36464100.00,0.0
5,营业税金及附加,6269140.73,3973213.87,2060455.72,13465445.97,12185564.21,10424520.93,6295275.78,21767287.83,18045557.80,4706459.87,2154871.20,46543100.22,32655403.54,25143970.30,17453471.65,48967670.19,29380571.64,19240213.73,12828982.53,57185353.85,9856125.31,1225968.14,-141924.67,77165138.93,37508675.25,19403480.70,4307036.98,17879055.31,1099584.77,5727559.32,1219590.47,15136100.36,6745290.22,5601004.00,3182677.19,46062627.44,3445151.21,3090438.93,4263389.34,46778517.48,17300783.50,9281024.30,2442179.05,15348918.47,3270537.21,2704005.41,2299380.55,32253149.62,711734.78,448886.26,218327.81,1288831.52,712715.13,538709.12,289974.94,6014489.20,5304791.26,3701404.87,2069704.19,10099366.67,4625201.00,1122907.37,512037.63,2749360.59,2242659.52,1473895.54,753873.22,2313724.16,1495955.99,1002020.40,454324.13,2695996.50,1625910.95,1563212.19,3301275.32,819278.65,795847.03,390997.50,1121494.77,444271.92,1032947.49,0,308882.45,0,830596.32,0,0,0,4309036.93,2261500.00,1966700.00,1509400.00,0.0
6,销售费用,44248451.38,29248537.66,14327916.87,58081771.95,42310521.82,29190721.19,13561190.54,59495960.39,43891298.85,27792981.67,13664019.57,70367135.34,46453071.90,29780130.99,13266424.67,68743654.05,45169268.98,27808581.07,13474480.56,59139028.27,40223535.69,24056895.22,12182602.34,66078232.91,43965072.83,27013392.19,12809735.77,56834505.64,36371093.01,24546935.76,12355221.02,44558329.13,32536575.20,20280586.02,9735848.54,42360581.31,31310754.32,25847590.37,13841651.28,38124368.37,26930217.83,16294227.28,7002389.90,35454775.60,28474463.64,18583733.35,8834427.63,30538196.87,22068952.23,13380921.96,6146285.39,27991579.53,21319320.21,13666951.42,7106409.83,30901273.45,21746201.63,14287738.74,6795107.40,30943796.23,23342671.88,14922523.78,6645083.85,29125842.77,22735776.73,14870926.24,7231687.88,24712887.49,17973322.68,11031209.25,5263857.84,20782251.68,14782046.84,9328384.96,17354997.70,7353740.25,13913837.51,5902675.13,9756862.98,4203799.86,7167537.16,0,7556538.60,0,8827157.65,0,0,0,2642215.63,0,0,0,0.0
7,管理费用,100713580.48,64855492.71,33519262.13,150444665.72,104433906.22,65048511.77,31925467.72,124598903.97,83622008.82,51697217.18,25094270.47,125144007.08,83758661.60,53606496.63,27623943.93,118882422.34,79657262.97,50761877.23,27726286.79,116492461.16,79814037.69,48712936.78,24420431.48,113396719.69,78783844.69,49076197.03,24188127.22,102037910.67,70681287.02,45759291.57,22137650.88,98451790.05,70075928.60,44574238.67,21736332.71,101944626.49,77397638.14,50860598.91,20648735.20,95272707.22,70707825.14,46721458.82,20599820.18,86980706.15,57192099.63,35247403.11,17235371.87,67172626.36,50880495.15,32929058.69,16012576.26,69365736.43,51981055.31,33289163.64,16354069.57,83570756.66,58373286.82,39237256.84,19448739.03,70158894.83,51536985.24,30127389.69,16641255.52,63935045.86,46915792.03,29908179.04,14354895.37,53880867.50,38622475.17,24359677.45,11743173.60,47735091.82,36437948.15,24691522.06,43181644.81,20598531.86,39990926.89,18620111.48,35160161.77,14659892.11,29908558.55,0,13772301.91,0,11056766.36,0,0,0,4360510.36,0,0,0,0.0
8,财务费用,37211036.74,26130152.52,13544129.39,47178141.70,32225293.00,19102982.24,11062612.87,33070305.77,22283853.19,14517769.08,7038840.17,34470201.61,23980160.54,15728605.85,7886179.98,49282430.92,31018267.51,23294902.35,12176294.93,53559703.13,41030955.34,27380588.86,12137783.13,52080178.71,38730172.16,25070029.83,11629572.48,45953465.37,31509867.82,21607029.11,11305276.87,45144169.20,33626743.21,22891952.89,11950934.24,34984588.61,26605411.49,18095164.31,8174904.93,36832820.88,30016803.76,22110474.69,9294803.84,41370234.99,18663262.34,10243324.96,5092627.85,22989635.89,17600623.86,10764266.16,4994278.80,20948264.15,12314345.84,7580602.05,3125975.56,30893906.10,24192286.86,14170671.58,7377507.65,26849219.82,20170466.61,11888487.90,4434225.08,19932072.51,16405145.90,9381631.33,4380958.28,18763483.06,14415603.23,9934531.08,4889097.95,14836942.83,10436186.52,7269757.66,13362808.59,5820443.74,11557791.18,4549951.41,19968755.36,9671839.24,16728290.04,0,7012818.42,0,6022665.00,0,0,0,2924763.38,0,0,0,0.0
9,研发费用,16413963.85,10918750.35,3238116.56,21907073.95,3818435.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,108252.25,9579667.43,2324168.40,1601431.47,57659.68,10008459.21,392330.46,-77501.58,276152.58,22296403.72,2334727.34,1622229.48,173725.59,3705899.73,576690.37,343030.53,163350.95,10958993.82,1279040.25,516944.99,198457.05,1873620.64,781107.56,546741.33,202342.47,3789487.35,1329692.11,830872.41,585486.22,2630751.94,187263.73,185255.94,119423.79,4185400.00,1409717.90,1236478.36,304417.64,5279132.18,1180905.84,1033457.56,324964.45,1150564.03,-3672208.55,-4182532.54,-1923667.16,4584771.43,6276.38,-315431.55,-737722.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
11,公允价值变动收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5955008.54,4046374.36,2440035.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12,投资收益,745392.61,454620.86,242085.62,814294.99,82548.46,40312.37,21034.11,48542530.86,1016505.75,437944.58,88286.57,1848000.16,1826790.20,1190298.34,773035.33,917191.06,917191.06,917191.06,46871.23,2238881.19,2104483.48,1832063.48,1232063.48,12074035.23,1051125.91,564957.07,0,611664.24,596672.25,0,0,12593197.17,3708223.07,743963.76,0,7393932.66,6991753.01,5110953.01,3195057.00,1422886.74,1336226.69,1195434.89,0,23003632.15,991596.40,645755.90,0,8662351.66,4327189.42,2754918.74,151614.36,21215491.52,13766964.52,5115872.71,-178688.57,18383900.20,-700779.70,-470538.19,-235148.16,-197939.56,-9680.47,31541.97,4849.64,413661.30,329843.59,224780.18,42892.43,375678.47,244388.38,169031.05,81137.82,-606188.68,177115.43,155904.14,29042.09,76370.60,-609397.55,-45492.02,-24032624.82,-3100857.77,235008.81,1475189.89,3819325.50,1278479.07,5234220.29,2981900.00,196740.00,1548247.65,730000.00,0,0,0,0.0
13,其中:对联营企业和合营企业的投资收益,-25126.26,17830.32,7951.24,-113079.16,-139153.06,-106578.58,-72720.09,34712.68,50605.82,41688.82,17376.94,49937.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2032573.73,-778039.19,-363366.09,0,-262064.64,2051737.37,479466.69,151614.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
14,汇兑收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
15,三、营业利润,-61832123.79,-31370248.16,-15415531.11,-12697807.04,4468450.08,14568315.58,9840125.41,32801676.19,-10111263.51,-15181483.60,-7677448.93,-13410659.85,-1179535.87,1062759.03,3270874.30,42052219.09,18512922.79,14849743.63,15247100.51,35808867.94,7873300.20,-13868221.56,1453798.14,24191742.15,1626896.42,3081132.59,1682961.31,11543713.66,-5815561.85,-2539982.16,-1381590.29,12074194.58,1576293.14,2245009.97,1121607.18,29582353.81,9869748.21,10694595.10,2662933.57,46711951.83,10829982.58,-3395820.03,-10610303.85,40144486.43,7577699.89,9095250.54,4107471.59,44827133.83,8103586.69,5052312.56,1876028.96,16367382.30,14603531.07,6879588.02,1782464.86,25084962.09,12069116.86,5756233.21,2002699.15,24470396.78,12812508.11,5092106.48,1841786.68,21354633.73,14510386.79,8938346.35,2480736.03,14549276.90,9165054.14,4860682.34,1381076.31,13726642.10,9362012.11,5261332.04,15739395.97,3302185.37,6584191.67,6260030.20,-28715893.99,-5544965.41,2398122.01,3331606.89,20460782.49,6004383.79,20049200.86,13235700.00,23849880.00,12796168.73,19080806.64,8275000.00,5798000.00,4648800.00,0.0
