,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20051231,20041231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,3376980217.30,2558913592.99,1652622388.45,818193967.23,3088882586.74,2333607634.39,1564288782.77,769743226.47,3256404916.64,2507501026.23,1634118952.73,796904477.78,2048165770.67,1460624997.21,933419120.27,443227544.64,1629403818.15,1238115768.37,925391850.48,368823654.30,1734415091.50,1231502414.64,832644012.29,356026553.27,1585274948.68,1215151801.18,802756458.76,417689890.96,440234723.21,268159189.05,134409118.70,23720284.19,418939048.12,310753978.12,215864887.52,62877511.89,350392452.87,246480811.62,140810406.52,70037453.21,139279109.50,83340242.94,44315480.49,20510679.40,289832128.04,216883500.98,139340762.85,60994570.35,469825596.00,279249914.28,178016717.03,65394226.13,538316190.61,384531476.89,256365456.42,462519099.11,268845409.89,0.0
2,营业收入,3376980217.30,2558913592.99,1652622388.45,818193967.23,3088882586.74,2333607634.39,1564288782.77,769743226.47,3256404916.64,2507501026.23,1634118952.73,796904477.78,2048165770.67,1460624997.21,933419120.27,443227544.64,1629403818.15,1238115768.37,925391850.48,368823654.30,1734415091.50,1231502414.64,832644012.29,356026553.27,1585274948.68,1215151801.18,802756458.76,417689890.96,440234723.21,268159189.05,134409118.70,23720284.19,418939048.12,310753978.12,215864887.52,62877511.89,350392452.87,246480811.62,140810406.52,70037453.21,139279109.50,83340242.94,44315480.49,20510679.40,289832128.04,216883500.98,139340762.85,60994570.35,469825596.00,279249914.28,178016717.03,65394226.13,538316190.61,384531476.89,256365456.42,462519099.11,268845409.89,0.0
3,二、营业总成本,2837832616.37,2151106802.93,1388159346.11,685925785.62,2593380508.88,1963048645.90,1317258472.23,684693573.69,2814438635.88,2148090195.72,1351380350.05,660356778.49,1924782766.86,1393774558.20,926914672.39,488340839.86,1759022986.89,1249168511.11,895735656.28,390154378.38,1681500370.84,1180750917.64,814664373.48,371170833.20,1568885868.89,1198238823.34,802562128.37,426577882.69,557133343.07,318376368.00,156636281.10,35072831.72,601845221.76,376393280.14,229691096.83,80169552.01,474117733.87,314701986.41,187138617.36,85525489.13,287998256.18,176329215.55,116759766.51,61838190.10,555190405.11,390638468.54,217108262.09,81971932.62,504455842.16,299640583.40,195604909.90,81995684.42,516438941.85,380360409.25,255223519.71,449373655.32,254467285.54,0.0
4,营业成本,2303576507.56,1785873167.08,1170264067.93,582136285.83,2170630596.79,1650297234.54,1126699030.20,575948454.95,2183282363.70,1651037887.26,1103598590.74,556302341.11,1535873217.41,1114010054.66,757717900.62,384797536.92,1288706617.69,945263046.09,696350124.57,285893714.00,1301368739.76,925047717.65,648246753.26,274637808.45,1225060222.35,938630321.23,634810599.64,337452331.00,415305667.49,247470581.80,124231540.88,23744274.18,421901676.27,273140766.25,190295019.46,64189214.53,366758642.97,259444411.52,149878392.00,71556695.16,124177439.38,77632419.23,40562899.87,21986986.91,396826881.33,296408289.69,175945618.17,64099961.69,411954700.35,250752566.53,166739861.85,64105480.37,432111906.19,313126882.63,207430794.99,364303734.65,200348713.02,0.0
5,营业税金及附加,37957754.13,28486218.90,17767308.50,7837854.53,40714813.99,27443222.07,18739629.44,6906405.76,39032493.73,29789621.80,19110828.65,8484067.04,28177710.80,9058490.17,5648001.60,2416913.93,5834793.29,4573318.26,3831724.44,557115.43,8310534.27,4498088.30,3887420.04,847137.61,4494184.83,3704076.23,2558393.89,983386.82,1014155.10,652116.20,208124.80,18099.54,839809.69,598711.41,561652.35,186063.32,1565692.47,1017797.36,462812.80,455257.40,880726.27,621282.87,264152.58,145556.22,433746.55,293519.53,206178.77,108867.79,2364321.96,1387237.07,948556.06,128987.27,3570186.07,2243941.79,1531846.63,2713470.84,1678378.32,0.0
6,销售费用,108901457.08,78592322.32,49491230.68,21901462.61,87626074.02,66244581.45,45314657.65,21153218.51,99524441.93,76823938.30,52497458.25,25322462.13,88541476.15,65396165.10,40311897.26,23035444.09,99919822.09,79486167.12,55841086.37,25676207.75,89749504.97,61738289.59,38585197.56,24931781.48,70769034.70,50652837.05,31771549.76,15218850.08,15101509.94,8600595.92,4220217.27,2779654.89,21422930.69,15522793.48,7100625.42,2290781.86,19275184.84,11565279.59,7305770.33,3074065.88,8818467.24,4646619.70,2398409.19,601468.81,21927374.45,13487754.36,8423048.55,2721804.48,26905724.51,13637986.43,6670410.79,3855959.23,33224975.40,29443466.76,19770060.42,36387589.70,17810934.21,0.0
7,管理费用,266392743.22,173213769.41,93601678.51,38048615.44,191119315.60,148717118.08,112173199.62,61349589.15,294645933.50,208184132.96,132650691.83,56716429.20,204157157.10,149630594.30,83377767.66,55465046.73,259282246.22,160243681.57,97252747.61,55282248.87,198148802.03,130056688.35,82201549.09,42455303.36,191845260.32,151784241.00,102579393.38,56270529.65,67690164.29,43179144.78,20215057.91,8226509.45,65497506.33,44619522.51,22360888.75,9362424.10,38169619.43,28698223.23,19900411.39,8901595.05,94859703.67,78956826.76,61826642.89,30744670.43,58596575.78,22189769.00,9208029.29,4353071.08,21541866.93,13948667.39,10899015.73,5484212.29,23704721.16,18612591.37,14563220.34,26364799.41,23327740.59,0.0
8,财务费用,39705982.43,22592158.21,16607138.51,17616840.89,19959840.89,8989978.26,14457916.03,19205427.96,57022384.70,43259951.71,26219905.28,13257187.66,56519996.77,51900740.40,39185248.30,21977043.23,79991721.94,59345297.31,42116767.03,22846900.98,83276218.26,61460892.64,41104532.68,24002273.23,74211655.20,50860445.40,29613926.69,14917236.85,12372655.63,5744995.95,2342447.59,304293.66,18645091.35,14316562.87,9372910.85,4141068.20,17569284.54,12553818.51,8168774.64,1537875.64,14302999.95,9691836.72,6927431.71,3579277.46,22005433.26,16699188.91,11709865.46,5487658.80,26070751.10,19914125.98,10347065.47,6661416.56,22291613.64,16933526.70,11927597.33,16652323.19,9194304.26,0.0
9,研发费用,81298171.95,62349167.01,40427921.98,18352809.10,82677281.77,61439603.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,0,31917.22,652585.82,-83092.27,-125960.71,130477.36,140931018.32,138994663.69,17302875.30,274291.35,11513208.63,3778513.57,673856.95,648854.96,25287785.66,257000.76,343206.26,-101808.65,646571.55,-2050758.89,638920.85,4296529.07,2505511.49,2606902.43,1228265.01,1735548.29,45649190.62,12728933.35,5418892.65,0,73538207.43,28194923.62,0,0,30779309.62,1422456.20,1422456.20,0,44958919.67,4780230.27,4780230.27,4780230.27,55400393.74,41559947.05,11615521.85,5200568.78,15618477.31,0,0,1759628.70,1535539.39,0,0,2951737.53,2107215.14,0.0
