,报表日期,20200331,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20171231,20161231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,57867120.17,674570694.78,415044575.52,228205100.00,73561741.13,562276794.48,294414886.06,201929700.00,463058591.81,326522580.45,0.0
2,营业收入,57867120.17,674570694.78,415044575.52,228205100.00,73561741.13,562276794.48,294414886.06,201929700.00,463058591.81,326522580.45,0.0
3,二、营业总成本,133700559.90,625813236.52,432150289.69,276478800.00,133333964.01,525471429.22,351742503.27,235127500.00,438651367.20,352890899.94,0.0
4,营业成本,23125622.61,161919426.26,102599567.47,57013800.00,22070947.82,133249872.09,70750512.08,49877400.00,104048342.97,81166187.11,0.0
5,营业税金及附加,1508524.09,8268628.28,6718536.31,5171700.00,4122368.15,6354028.13,3911055.57,2894400.00,5092312.73,4598762.46,0.0
6,销售费用,55374366.67,217935510.57,153499323.81,98088700.00,53604629.76,179969523.78,137064776.14,89041900.00,153687079.31,121227368.88,0.0
7,管理费用,8744372.73,49640805.83,32892894.82,21906900.00,11712804.45,39229771.36,29461220.22,16116100.00,30658687.03,23304732.10,0.0
8,财务费用,-945159.07,1301633.34,372812.81,734400.00,703358.09,2462160.53,355858.23,-317100.00,-1653546.54,1144463.04,0.0
9,研发费用,45892832.87,186747232.24,136067154.47,86463300.00,41119855.74,156461371.06,110199081.03,73630800.00,141501986.13,121041222.34,0.0
10,资产减值损失,0,0,0,7100000.00,0,7744702.27,0,3884000.00,5316505.57,408164.01,0.0
11,公允价值变动收益,0,0,0,0,0,0,0,0,0,0,0.0
12,投资收益,302578.09,4948042.39,0,0,0,669901.44,669901.44,0,944411.96,74980.81,0.0
13,其中:对联营企业和合营企业的投资收益,0,0,0,0,0,0,0,0,0,0,0.0
14,汇兑收益,0,0,0,0,0,0,0,0,0,0,0.0
15,三、营业利润,-69905229.68,94734804.05,25972674.13,-14864900.00,-51997967.07,79011972.05,-42972370.64,-15409100.00,61537401.56,-26329297.17,0.0
16,加:营业外收入,12003.38,255017.31,93604.38,0,61162.01,256213.96,70730.63,0,48751.87,27934480.52,0.0
17,减：营业外支出,533000.75,457293.74,444162.53,0,450.69,475251.15,372114.46,0,215527.18,43953.80,0.0
18,其中：非流动资产处置损失,0,0,0,0,0,0,0,0,0,0,0.0
19,四、利润总额,-70426227.05,94532527.62,25622115.98,-14853600.00,-51937255.75,78792934.86,-43273754.47,-15685700.00,61370626.25,1561229.55,0.0
20,减：所得税费用,-532005.51,3486447.86,4370951.50,0,34430.81,9881192.92,883534.24,0,1318385.85,376248.76,0.0
21,五、净利润,-69894221.54,91046079.76,21251164.48,-16959000.00,-51971686.56,68911741.94,-44157288.71,-17533500.00,60052240.40,1184980.79,0.0
22,归属于母公司所有者的净利润,-69894221.54,91046079.76,21251164.48,-16959000.00,-51971686.56,68911741.94,-44157288.71,-17533500.00,60052240.40,1184980.79,0.0
23,少数股东损益,0,0,0,0,0,0,0,0,0,0,0.0
24,六、每股收益,,,,,,,,,,,
25,基本每股收益(元/股),-0.387800,0.621800,0.160000,0,-0.384500,0.509800,0,0,0,0,0.0
26,稀释每股收益(元/股),-0.387800,0.621800,0.160000,0,0,0,0,0,0,0,0.0
27,七、其他综合收益,17750.24,-89141.81,-645848.51,0,86176.42,13574017.93,6431466.64,0,-2018618.25,3289288.43,0.0
28,八、综合收益总额,-69876471.30,90956937.95,20605315.97,0,-51885510.14,82485759.87,-37725822.07,0,58033622.15,4474269.22,0.0
29,归属于母公司所有者的综合收益总额,-69876471.30,90956937.95,20605315.97,0,-51885510.14,82485759.87,-37725822.07,0,58033622.15,4474269.22,0.0
30,归属于少数股东的综合收益总额,0,0,0,0,0,0,0,0,0,0,0.0
