,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19961231,19951231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,693257502.03,506398575.00,288664870.21,1314564521.07,797939118.20,549229501.77,307346185.02,1290154269.23,830846838.60,573276057.48,347840027.27,1435739654.09,1038263379.98,759684561.80,476825174.30,1727599498.01,1262421524.38,863505199.20,521514965.50,2075034605.92,1551025643.41,1044254997.70,574556165.42,2080618955.41,1588182606.30,1153887686.46,821446302.96,2294436677.54,1747327303.13,1262851549.82,733226785.05,1764562877.48,1402277385.30,991957060.51,626376082.71,1379929211.80,1001878985.15,644635109.87,326036675.34,1045631876.76,743880408.83,469310913.87,246280220.38,661703461.39,451405188.09,265868029.26,117697992.17,787623439.31,664227522.19,483131980.23,238426859.04,769107459.89,535441568.58,350458176.04,166330287.08,765326612.41,515974478.96,305488358.25,110701851.75,421486917.32,312025272.62,191780013.77,91755499.69,374967812.90,295744155.13,192660640.63,91692690.04,413881209.82,328027897.93,208682751.40,93038586.70,512397912.68,292982302.90,595788985.82,309499211.46,698940537.70,268542121.36,549001528.51,339908331.39,618951870.81,550613658.17,347518925.87,0.0
2,营业收入,693257502.03,506398575.00,288664870.21,1314564521.07,797939118.20,549229501.77,307346185.02,1290154269.23,830846838.60,573276057.48,347840027.27,1435739654.09,1038263379.98,759684561.80,476825174.30,1727599498.01,1262421524.38,863505199.20,521514965.50,2075034605.92,1551025643.41,1044254997.70,574556165.42,2080618955.41,1588182606.30,1153887686.46,821446302.96,2294436677.54,1747327303.13,1262851549.82,733226785.05,1764562877.48,1402277385.30,991957060.51,626376082.71,1379929211.80,1001878985.15,644635109.87,326036675.34,1045631876.76,743880408.83,469310913.87,246280220.38,661703461.39,451405188.09,265868029.26,117697992.17,787623439.31,664227522.19,483131980.23,238426859.04,761852394.98,531833657.02,348086521.83,164658702.81,757938610.63,513228700.01,305662803.18,111100864.20,419695094.39,311885602.08,192146003.38,91174850.10,373901201.76,294756113.14,191374223.62,91386600.74,411812153.96,326671419.67,208014202.59,92986496.48,509827537.39,291590468.94,591302114.20,308428435.44,691738178.39,267662372.92,548840690.45,339813750.27,618212580.14,549658753.73,347243430.91,0.0
3,二、营业总成本,777401484.31,545069472.09,277808227.81,1203656932.76,803607691.66,547752232.45,307423891.43,1276108623.22,824633894.51,561983687.90,332136370.03,1424874857.84,1035552123.18,747101752.10,440366898.39,1705238613.45,1231099048.87,834573921.90,491530028.24,1995921370.36,1489722117.70,981662268.81,537711149.25,1882798025.02,1222331055.97,787774917.16,506902024.48,1544612103.57,1175583359.66,851337119.89,479661626.39,1281717020.31,1022129289.28,724508771.09,466043838.46,1214493716.58,859745823.11,537672293.26,272287026.20,951764522.26,679800139.15,427841409.65,223417897.60,629675522.82,422011311.30,242812087.50,102176476.78,759316552.04,632481805.25,462514967.04,226153256.49,754113719.98,499363095.80,332797909.64,161934330.96,829602300.75,516255515.12,301388856.47,110454648.89,606339202.30,305258310.17,186586931.72,90993546.69,522106000.83,282695797.60,183184955.90,85796991.37,397266199.92,302086433.52,187878031.49,82716902.42,470509268.65,261568392.46,490961963.72,250709225.18,593746074.36,245914434.53,470483537.28,296538995.76,542321388.25,478969133.81,284072584.93,0.0
4,营业成本,428384540.95,296809001.82,157119797.11,640904731.38,425342605.89,279960753.63,151354824.12,609619753.25,410900390.75,278892898.93,160548213.69,642397256.31,459922197.91,324298301.67,194650319.87,698361301.22,508576692.26,342284498.39,197666380.00,781348648.50,587349288.83,392475073.97,212951794.54,706569329.48,536887926.68,386503172.63,275587183.83,805702823.64,630246027.51,459062279.84,265522120.84,693519523.57,568918033.13,407189082.44,260052484.99,798252077.49,576967877.56,367030951.61,191357655.33,652014448.18,476536814.34,291760539.78,144677843.48,443190954.83,302158075.47,172239811.36,71421511.14,637575276.15,557093367.47,412295826.30,202426672.87,657273306.86,454874714.19,303049030.37,146299706.65,675659561.96,434032180.15,252438266.00,90426282.40,338312618.93,238242472.19,142692305.91,69368499.94,295512937.60,215451452.20,137078395.31,62531033.42,281246873.24,219738069.90,137876361.10,60777739.42,364224462.65,212895267.90,412629987.40,219052969.23,507470607.04,199033723.60,355475552.58,219585405.45,423735100.16,381243211.73,238573396.07,0.0
5,营业税金及附加,70021070.81,52592670.52,31598026.39,160790612.52,101601191.30,72703763.92,40723152.27,190731433.08,121605680.86,84739013.31,53073948.64,210186134.29,144154037.77,107033144.90,70210220.08,252721576.74,183728095.42,127733095.48,79831342.62,310787422.63,230844492.25,155418055.23,87686420.94,317422401.77,239383065.42,176841131.60,127626537.38,349083205.73,261829992.97,190278013.41,113303094.47,258871601.63,204451711.09,145167509.46,94626238.81,153684525.70,112079651.56,75150702.28,39540979.24,114621894.17,75541788.68,47457931.57,26468489.03,61191040.41,39220930.11,21910531.66,10375639.23,28833030.64,18953009.13,12821126.26,6535996.61,18664593.21,13210069.14,9112583.72,3992275.47,39970594.93,29106810.99,17308344.46,6044388.95,36279143.84,26931505.48,16716582.35,7519508.37,34062553.49,26768503.84,17652415.69,8014519.66,47956964.52,39616619.87,26613345.53,10531357.19,56840836.32,25696280.05,31607611.83,12452597.24,35697012.08,20957119.23,44744204.50,25929004.47,41354610.65,30058612.88,16661771.39,0.0
6,销售费用,204312880.03,145088085.43,61045533.56,313986819.79,206601291.80,149545438.09,98164816.25,403106114.80,233968852.37,160144654.56,102835384.32,499561836.19,364910540.91,270293306.35,154536897.03,659365100.07,459990271.69,308320385.72,185644271.83,796555688.50,588409284.94,381063645.35,207670192.35,774453564.88,366867358.06,173771091.02,76233084.88,308583856.00,201770290.33,141581511.08,76120404.67,275952979.40,209817592.02,153666545.97,85819522.93,200489183.17,118988484.73,64772202.84,25354787.29,133379304.09,84647605.97,60035310.05,34365508.04,82506674.45,43003087.74,23441626.45,9360501.00,35219799.08,24025490.68,14951428.21,7179641.94,29726245.27,14269891.34,10102042.99,3440657.91,26254871.56,18729094.62,10962354.53,2998590.07,40512764.24,12589114.46,8815724.33,3841026.35,39876533.57,9161370.56,6093200.23,2806444.01,16017881.42,14509999.47,8056437.41,3814926.10,15452756.57,7506961.59,13034628.21,6328361.49,12694197.11,8072044.76,33994501.64,27890234.68,37510028.71,34339046.17,0,0.0
7,管理费用,85709012.02,55110082.87,29123135.70,99350555.50,86933302.23,65255470.14,27074278.74,112319001.75,92244654.22,62691687.90,26511999.28,112299640.82,101078103.16,65871333.58,32232241.84,116611296.68,98234271.63,64546331.85,31015645.06,119440128.85,92702586.37,61034754.75,31802653.04,110860274.39,88937425.90,56065693.69,27852254.00,106803678.09,83095761.19,58657225.85,26214124.05,84533931.44,63935962.97,42266761.98,26555433.20,63974625.35,52800876.23,32250205.14,15489527.35,50208406.47,36353880.49,21982260.72,17447522.25,35033666.47,30318752.66,19500706.95,7952651.85,19308045.12,20153344.22,13135182.92,7123138.63,35488655.74,17071085.12,13880883.06,5331057.85,66880035.03,17947570.17,9862852.01,5418468.35,170667077.20,13310168.94,8747434.68,5415227.43,131291117.24,15406948.60,11832874.85,6911638.87,36792909.29,19324248.54,9817231.42,5489507.05,23980364.96,6963766.55,28205736.48,7877800.96,30231278.52,13614851.90,24962486.35,14796169.27,28274874.78,24778478.89,19138894.53,0.0
8,财务费用,-24603012.30,-15380077.99,-7533247.03,-34874982.66,-26740309.41,-18163374.06,-9893179.95,-42060170.57,-31422428.60,-21821311.71,-10833175.90,-47173654.25,-36316376.23,-22197954.06,-11262780.43,-33433044.08,-20149382.16,-9029489.57,-2627611.27,-19907898.49,-11363592.72,-10079787.61,-2399911.62,-27739785.11,-14679405.54,-10199508.39,-397035.61,-29164208.25,-6446849.61,-3330047.56,-1498117.64,-15849041.13,-6406205.32,-4249080.02,-1009841.47,1146680.77,1482877.14,1042175.50,544076.99,782387.14,829637.59,714955.45,458534.80,6673593.57,5464551.62,3873497.38,2381192.38,10667745.05,8545873.49,6002294.78,2887806.44,12960918.90,-62663.99,-3346630.50,2870633.08,20837237.27,16439859.19,10817039.47,5566919.12,20567598.09,14185049.10,9614884.45,4849284.60,21362858.93,15907522.40,10528069.82,5533355.41,15251571.45,8897495.74,5514656.03,2103372.66,10010848.15,8506116.37,6435829.69,4185209.24,6311541.20,4236695.04,11306792.21,8338181.89,11446773.95,8549784.14,9698522.94,0.0
9,研发费用,13576992.80,10849709.44,6454982.08,17020889.77,11419429.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,0,6478306.46,-1549819.27,-1549819.27,0,2392490.91,-2663255.09,-2663255.09,0,7603644.48,1803619.66,1803619.66,0,11612382.82,719100.03,719100.03,0,7697380.37,1780058.03,1750527.12,0,1232239.61,4934685.45,4793336.61,0,3602748.36,5088137.27,5088137.27,0,-15311974.60,-18587804.61,-19532048.74,0,-3053375.90,-2573944.11,-2573944.11,0,758082.21,5890412.08,5890412.08,0,1079593.09,1845913.70,1845913.70,684981.18,27712656.00,3710720.26,3309108.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-951829.89,812287.02,1341438.41,0,0,0,0,0,0,0.0
11,公允价值变动收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220.00,-240.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
