,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010930,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19951231,19941231,19931231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,171640972.30,114661548.49,57776988.87,350558649.99,172502068.53,125434269.56,50618723.78,362750411.09,221239246.66,149356346.32,78000405.29,273519357.33,224445541.39,148022551.77,84523745.22,409163405.23,284663097.47,224928428.20,121108091.43,718950384.45,572950904.63,312354067.14,109778964.43,808015375.65,499078289.95,348919873.70,138148159.91,1331929019.11,687575189.48,487482005.51,251643170.70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2,营业收入,171640972.30,114661548.49,57776988.87,350558649.99,172502068.53,125434269.56,50618723.78,362750411.09,221239246.66,149356346.32,78000405.29,273519357.33,224445541.39,148022551.77,84523745.22,409163405.23,284663097.47,224928428.20,121108091.43,718950384.45,572950904.63,312354067.14,109778964.43,808015375.65,499078289.95,348919873.70,138148159.91,1331929019.11,687575189.48,487482005.51,251643170.70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
3,二、营业总成本,144274206.86,97237874.31,45934436.43,271643367.41,144856374.47,108109435.40,48114483.77,295007827.36,204498157.70,134431890.28,68655183.30,269454748.34,211975985.27,140264612.61,78775855.27,579798458.84,313644147.51,243059459.81,120093932.71,736072516.75,583505378.41,322303946.20,120370311.25,831326006.36,508119183.86,355016463.38,140226774.13,1307481151.31,705129496.50,499670748.13,264177445.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4,营业成本,97662122.85,63697728.02,29527734.84,176283816.67,93834965.78,70879431.54,31964170.17,204515378.15,163162046.59,111283459.09,57498698.55,203804355.46,167766854.75,111672901.54,66390363.47,327268462.10,223380532.11,179549438.04,96276666.98,605947486.26,489787714.26,259760198.48,89646595.49,707004527.21,429519035.31,306056006.60,115368934.29,1213520517.55,612535284.55,437323204.59,236371412.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,营业税金及附加,3041016.65,1939174.10,1117636.17,5379391.42,2768780.23,2187312.74,826360.99,4405332.17,1598513.68,1173636.24,828799.86,1945497.24,1163280.86,432360.29,105988.12,1517954.46,1485537.83,894180.39,427590.78,3017605.57,2851639.34,2607055.33,923144.90,2368991.42,1490195.80,735728.49,297043.64,2169948.20,1494301.08,1103344.60,388220.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,销售费用,3779827.90,2779571.04,1835753.70,5985990.17,4875643.13,2967596.40,1394358.30,9460052.44,3414666.48,2033028.51,1163611.84,6104548.92,4294687.06,2840277.22,1568623.01,13839192.18,10329303.48,6776939.32,3620311.40,14768952.18,11375125.02,7023194.85,3722887.60,16093445.13,11686877.62,7972049.97,4688933.04,22331470.51,18461223.26,12227097.53,6000344.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
7,管理费用,38693456.66,26826554.61,14297691.09,63074797.16,36698716.93,30278345.97,13199595.56,72616030.10,38246279.26,21990743.03,10088787.70,54804218.60,35883393.29,23330216.37,9475534.48,63950983.27,41472572.28,27392672.40,14935243.86,65039584.92,46928517.36,30493567.40,18235377.90,69243568.03,48979771.14,31726520.50,15370559.70,85237356.07,53744125.11,36808261.10,15808895.50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
8,财务费用,-1652577.25,-755513.51,59533.72,-3949870.01,-1682608.37,-972313.77,-897642.84,156639.10,-2233918.31,-2004676.59,-902014.65,2358570.04,2782779.82,1903867.70,1257743.07,27654069.92,22570441.77,14040469.62,4834119.69,36494268.46,30446020.59,20086292.56,7842305.36,21952518.20,18403730.10,10500150.51,4501303.46,29052712.23,18926324.50,12240602.31,5608572.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
9,研发费用,2750360.05,2750360.05,0,18281412.12,5600962.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,-903913.09,6587829.88,2759914.62,2769062.52,1627641.59,3854395.40,310570.00,-44300.00,-22700.00,437558.08,84989.49,84989.49,-22396.88,145567796.91,14405760.04,14405760.04,0,10804619.36,2116361.84,2333637.58,0,14662956.37,-1960426.11,-1973992.69,0,-44830853.25,-31762.00,-31762.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
11,公允价值变动收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12,投资收益,0,0,0,0,0,0,0,-6282008.61,33883684.40,24228571.24,10557539.52,132714220.00,116037301.35,108325659.76,100507068.46,46543371.84,39501331.13,26826089.79,14090104.67,30799612.36,29605549.23,21094570.97,10633630.51,35813459.88,29609210.73,18486272.14,6955011.63,37784940.33,30347559.79,20755788.41,10217142.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
13,其中:对联营企业和合营企业的投资收益,0,0,0,0,0,0,0,0,33883684.40,24228571.24,10557539.52,31084176.68,23705026.98,15993385.39,8174794.09,46543371.84,39501331.13,26826089.79,14090104.67,36639407.17,29605549.23,21094570.97,10633630.51,35813459.88,29609210.73,18486272.14,6955011.63,37786957.36,30347559.79,20755788.41,10217142.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
14,汇兑收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
15,三、营业利润,27749768.39,18117665.40,12842552.44,80563339.48,29145694.06,18824834.16,2504240.01,110563182.90,50624773.36,39153027.28,19902761.51,136778828.99,128506857.47,116083598.92,106254958.41,-124091681.77,10520281.09,8695058.18,15104263.39,13677480.06,19051075.45,11144691.91,42283.69,12502829.17,20568316.82,12389682.46,4876397.41,62232808.13,12793252.77,8567045.79,-2317132.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
16,加:营业外收入,45713.35,10086.21,826086.21,1860530.27,1674424.04,837450.23,461500.00,3576737.57,429010.00,241199.89,237661.00,3251973.61,93720.23,76820.23,0,5652363.43,295793.98,295793.98,263093.98,10454261.56,1578597.01,1259970.56,328415.31,3366945.68,436722.29,436102.29,3080.85,20232034.12,4369974.02,4008242.02,319704.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
17,减：营业外支出,160827.20,160327.20,0,255454.65,281812.25,281812.25,3307.59,5103910.30,363121.36,50604.55,45.45,117915722.22,117134458.89,117132974.08,116982774.08,197539.71,22580.13,22580.13,383.46,1808718.72,870056.58,760446.64,-156378.80,2817356.57,1406331.85,1194594.61,5000.00,7985819.82,188070.93,192735.46,23831.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
18,其中：非流动资产处置损失,0,0,0,0,0,0,0,0,346183.23,50559.10,0,820623.61,73562.64,72507.93,72507.93,47539.71,22580.13,22580.13,383.46,764590.53,0,0,0,0,0,0,0,763712.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
19,四、利润总额,27634654.54,17967424.41,13668638.65,82168415.10,30538305.85,19380472.14,2962432.42,109036010.17,50690662.00,39343622.62,20140377.06,22115080.38,11466118.81,-972554.93,-10727815.67,-118636858.05,10793494.94,8968272.03,15366973.91,22323022.90,19759615.88,11644215.83,527077.80,13052418.28,19598707.26,11631190.14,4874478.26,74479022.43,16975155.86,12382552.35,-2021259.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
20,减：所得税费用,4836964.38,3436015.67,2565597.76,14675239.75,5382984.98,3603292.11,1020220.27,19116466.81,4467767.57,2995994.67,1803652.48,2708595.60,4606337.20,3365001.12,1496014.54,2825733.09,3025934.09,2309235.94,895858.85,4135161.27,4884576.92,3217272.85,440387.10,282904.05,3219318.91,1974361.74,0.00,13435036.52,2648176.61,1357738.44,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
21,五、净利润,22797690.16,14531408.74,11103040.89,67493175.35,25155320.87,15777180.03,1942212.15,89919543.36,46222894.43,36347627.95,18336724.58,19406484.78,6859781.61,-4337556.05,-12223830.21,-121462591.14,7767560.85,6659036.09,14471115.06,18187861.63,14875038.96,8426942.98,86690.70,12769514.23,16379388.35,9656828.40,4874478.26,61043985.91,14326979.25,11024813.91,-2021259.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
