,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20141231,20131231,20121231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,428725782.24,313415643.33,209358939.62,96015725.75,608219278.20,447017545.37,263908376.92,102354988.83,559124157.22,409295584.33,264998892.10,109011892.43,536134572.74,380697895.74,226096561.58,79581744.33,548560960.92,570388590.51,484170184.40,355169737.46,0.0
2,营业收入,428725782.24,313415643.33,209358939.62,96015725.75,608219278.20,447017545.37,263908376.92,102354988.83,559124157.22,409295584.33,264998892.10,109011892.43,536134572.74,380697895.74,226096561.58,79581744.33,548560960.92,570388590.51,484170184.40,355169737.46,0.0
3,二、营业总成本,405740866.14,295032760.79,197509727.31,93429335.31,576121744.50,416700252.69,245304481.81,95018119.39,515407329.71,373967299.92,241878267.93,100407816.97,487640679.43,347892866.64,207521393.82,74741291.49,503804817.00,521714447.64,438827488.49,333287628.73,0.0
4,营业成本,355396647.26,260131332.68,174688439.72,81955810.66,511562890.32,372400846.50,218600313.56,85141009.58,457835658.57,332681271.61,215506816.99,89093771.15,437753713.95,312495600.21,185285270.23,65821808.52,451692099.97,474633487.96,401981877.94,306260759.02,0.0
5,营业税金及附加,1778085.26,1041684.71,605760.12,281565.77,2928197.28,1942398.70,1251834.07,531170.86,2585566.85,1817585.41,1342013.33,546294.78,2289200.39,1095592.62,685626.10,143620.76,1583375.55,1392230.67,811191.45,549359.88,0.0
6,销售费用,21411766.93,14734928.56,9276588.65,4656576.54,20156735.61,14763375.33,8442009.03,2785360.54,15119058.91,10755431.76,7041292.28,2884670.96,15193018.92,10443577.37,6240260.71,2274224.95,10704127.82,6565500.13,4807042.46,3527990.34,0.0
7,管理费用,13846168.04,9443316.17,6578587.55,3011699.78,14205026.20,9417487.00,15266275.05,6055739.94,34937237.18,25932306.07,15906499.99,6996700.84,30117449.83,21772653.63,13613111.89,6094685.94,35022239.12,29722195.46,25505696.76,18690510.29,0.0
8,财务费用,-125957.22,12796.97,42013.97,-187854.27,831498.18,13839.15,-9242.51,-87972.99,502181.78,658824.51,546746.01,253276.43,1598400.50,1001752.39,585089.47,184749.61,3567401.55,5962618.33,4466255.78,2255488.85,0.0
9,研发费用,13434155.87,9668701.70,6318337.30,2605003.39,21892991.21,15188114.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,0,1106533.44,4544405.70,2974191.70,1753292.61,592811.46,4427626.42,2121880.56,1534899.33,633102.81,688895.84,1083690.42,1112035.42,222201.71,1235572.99,3438415.09,1255424.10,2003520.35,0.0
11,公允价值变动收益,771021.91,1002167.12,835739.73,807237.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12,投资收益,4407051.75,3804531.73,2709965.49,1412395.07,5884863.08,4842435.64,3424956.18,1436441.10,1081735.16,0,0,0,0,0,0,0,0,0,0,0,0.0
13,其中:对联营企业和合营企业的投资收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
14,汇兑收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
