,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19961231,19951231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,1705112028.72,1107044270.96,515846238.20,2506985584.64,1876174665.18,1241843786.66,620471609.18,2561228453.47,1528264912.41,959134224.67,484643879.75,1993711536.38,1419639544.17,993517422.83,491335292.11,1652387189.89,1206711847.92,842362637.85,410305199.06,1918665597.10,1444543099.84,994360844.11,505364878.87,2119074691.78,1527537940.97,1009322898.71,463367836.72,2092796010.08,1501411950.17,961458290.10,436642871.74,1834372602.89,1272943689.55,827746214.06,400308789.28,1319229406.07,902558920.28,589830057.09,276378413.96,851430072.22,592497963.89,350945786.61,160315480.67,845006441.60,391326735.59,254120993.03,107486598.74,412571407.24,290150709.52,182977734.35,94062660.28,334765807.94,244463291.81,153480985.58,70291799.91,257684666.02,169642707.18,102863200.41,52388839.77,248332083.66,180269040.66,107739222.70,48526343.00,214071282.83,151041868.88,92726439.35,46166333.89,176149698.09,125192356.44,80829157.32,0,168919027.58,76028610.94,114123731.57,61897647.21,126641352.36,60676198.31,118737393.12,42685171.08,101269695.78,73932170.00,64309032.00,0.0
2,营业收入,1705112028.72,1107044270.96,515846238.20,2506985584.64,1876174665.18,1241843786.66,620471609.18,2561228453.47,1528264912.41,959134224.67,484643879.75,1993711536.38,1419639544.17,993517422.83,491335292.11,1652387189.89,1206711847.92,842362637.85,410305199.06,1918665597.10,1444543099.84,994360844.11,505364878.87,2119074691.78,1527537940.97,1009322898.71,463367836.72,2092796010.08,1501411950.17,961458290.10,436642871.74,1834372602.89,1272943689.55,827746214.06,400308789.28,1319229406.07,902558920.28,589830057.09,276378413.96,851430072.22,592497963.89,350945786.61,160315480.67,845006441.60,391326735.59,254120993.03,107486598.74,412571407.24,290150709.52,182977734.35,94062660.28,333431347.94,243660292.38,152891612.77,70179851.56,254783772.66,168022604.47,102549975.81,52188565.92,245154803.18,177793680.84,106778715.33,47851959.63,211485663.77,148545733.78,92662889.52,46146247.06,176163654.10,125282016.15,80842300.85,0,167698039.10,76038836.07,113941627.36,61860578.46,126493283.32,60567464.68,118483264.63,42611749.38,100838846.73,73795937.00,63788157.00,0.0
3,二、营业总成本,1506558568.59,1001276249.85,478224477.18,2257447892.22,1660878852.20,1117320030.83,550915442.89,2224076989.51,1366771510.15,878052380.48,447242461.32,1740341663.65,1254617047.02,866123100.13,454626424.07,1451983925.80,1073179286.57,736561425.39,362459483.83,1723655173.23,1263991293.69,844879678.09,433972045.39,1659805342.51,1247829014.92,862762336.96,381799865.22,1535462103.02,1091486653.93,701498447.22,318996003.31,1308884333.03,933901181.21,610984068.81,293138291.90,968043082.25,682114285.79,445076421.38,205728298.33,652101986.66,445253914.17,260548990.79,117306527.46,671287797.07,359306579.97,234207667.98,101429036.24,372772063.26,260696240.57,162829956.04,83155053.06,305889400.13,224653508.33,142696493.61,65342228.67,235158166.43,160657808.35,97480920.77,48312433.07,226907759.55,167531126.34,103591525.16,46477538.28,202963020.63,155751102.03,105888674.27,53240489.71,194727386.06,118115111.19,74567716.59,0,156423726.40,68577665.19,107559495.30,54621600.92,112432378.58,52260479.91,103730624.58,35416159.35,85175220.25,59596964.00,54327766.00,0.0
4,营业成本,1006838439.32,667817296.89,312591813.01,1540482280.04,1120707960.27,759943378.27,387727507.43,1574105208.59,969640909.63,624573212.67,319258340.56,1219641171.89,849469415.08,589606862.14,306193879.31,1000245304.33,718180177.37,502876994.85,250687112.95,1155314192.70,863202007.07,595790081.37,310840948.62,1222165926.56,923442088.87,659254562.80,291566778.17,1165281699.58,818322377.90,519611761.05,232008827.48,992334612.10,715691152.13,470258525.91,222461653.16,759241392.79,524356310.08,336803162.96,153294780.83,457689537.62,317275813.45,178006552.04,77777115.98,460337216.44,291203568.07,193212448.34,82475063.66,292279983.65,201052121.59,123248243.24,62274561.25,240008874.15,177312174.88,111645928.06,50679441.43,181824870.15,120452314.74,71481311.32,35483334.17,174748340.07,129253891.01,78195308.23,34819042.10,160418586.10,121998162.55,81652370.47,41045542.29,142788133.19,87384837.18,54388124.75,0,128084780.74,56345643.31,93839653.43,49138227.98,101696278.88,47371023.70,90885945.80,29460817.89,75801523.11,52924221.00,48213853.00,0.0
5,营业税金及附加,39717895.31,26957892.42,11855160.60,82158739.84,60061123.54,40952875.63,21021665.71,74956360.81,31305404.19,13449819.02,6261136.07,63139554.68,43644598.09,38406861.76,25132745.38,81963704.22,60055988.82,42273652.85,19848217.15,88484697.10,67546919.30,46893172.01,24476284.12,99084781.51,67432592.49,39222671.92,17629832.38,94190118.79,67866560.58,44140421.86,20436757.19,86686421.35,57600813.93,37926989.45,19341353.05,54428437.73,34876253.48,22983417.16,11047570.74,32055017.31,23165717.66,15214652.57,7080525.99,28594104.20,2274710.64,1301957.99,455637.48,2683163.13,1787130.49,947601.54,576413.97,1507497.22,1047082.39,689807.26,315300.65,1346364.81,990453.59,640447.06,347272.61,1282717.65,935981.30,574352.26,262300.98,1401654.69,894092.52,514986.95,221067.28,1174025.40,848590.65,563118.10,0,1395077.16,265574.57,731117.42,417540.08,603369.23,359292.59,389674.99,203944.20,1152161.95,482246.00,367139.00,0.0
6,销售费用,81316308.43,47587343.42,21083202.95,93864007.30,67566181.60,43790910.03,21221508.25,122821910.06,77846232.16,48774435.75,25218086.14,132964966.94,97116311.48,72555025.62,32992535.46,71403899.04,57185230.19,35649212.80,17273808.01,107785648.22,74964155.43,43668348.19,22015461.92,92790297.36,69142165.77,45884618.45,19387362.15,76094861.85,56437777.17,36739904.49,19100238.06,65249307.64,44723967.33,27716017.26,15197801.35,45544103.10,31510332.85,20869585.65,11281436.81,43310370.11,30669472.29,18749152.20,7314597.92,39712995.48,26113124.15,16281012.38,6156371.91,32287757.60,25203628.83,16075579.28,7556536.37,28847798.34,21404433.36,14351478.17,6492059.47,18851771.55,14659161.43,8046517.62,3514459.43,16982260.46,13218120.99,8935117.65,4336887.77,14602307.59,12437733.43,9329403.69,5048473.87,12453917.71,9864604.25,6482484.13,3392413.33,10550375.91,4812061.93,3642060.59,1750705.60,2559760.10,1642938.46,2765837.05,1081703.32,1039261.06,598223.00,278587.00,0.0
7,管理费用,185462698.55,126326152.27,65693702.49,278955055.75,216864542.69,152171776.36,77432129.43,249532901.92,183943510.02,124287701.30,63722764.54,198738643.22,151942489.66,100070712.84,53208255.97,173329160.27,131262207.58,85251394.80,46948944.46,217776110.77,165824555.93,107595860.39,56971797.27,185367511.84,136897184.91,87071690.08,39066747.78,129412437.37,95044547.00,64739342.88,31883382.41,111371943.71,76164873.17,50988550.18,26324417.20,78373204.58,73941156.51,49103762.36,23313147.66,97896419.06,58741537.81,38323837.32,20022463.65,103651604.53,28459094.48,16093582.88,9019311.02,29871345.21,20653781.15,14977867.45,9074391.56,24707454.07,16994892.64,10737804.10,5306229.70,21599594.74,16036727.77,11613628.75,6140799.39,22055666.94,15097637.83,9878004.69,4007622.56,13733811.10,11339967.17,8337219.36,4175341.12,24198891.81,10106415.80,6288199.51,3427124.10,12472767.38,4905685.11,8464395.46,2625043.04,6118155.50,2923070.99,8065667.19,3674730.20,5233199.60,4463799.00,4630565.00,0.0
8,财务费用,193223226.98,132587564.85,65913433.71,239344871.51,162237472.26,100863902.22,43537778.86,168128022.64,100865417.97,67105168.73,32764291.66,107082804.83,112635708.32,65677278.88,37038837.94,125476016.83,106397822.68,70683628.73,27621448.83,150609884.69,91858816.87,50307316.04,19414140.29,59046502.54,49820967.05,31048844.63,14661023.24,68630161.47,52236510.55,35546070.30,15098851.22,53663305.42,41517253.88,25611847.37,11918135.73,26959459.44,18229570.45,14315897.12,6140018.95,19993725.87,15004050.74,10355823.68,5622749.56,26818714.95,11372230.14,7499823.73,3643076.59,11130807.82,7828452.93,5138305.68,2589546.87,10817776.35,7894925.06,5271476.02,2549197.42,11535565.18,8519150.82,5699016.02,2826567.47,11838774.43,9025495.21,6008742.33,3051684.87,12806661.15,9081146.36,6054693.80,2750065.15,14112417.95,9910663.31,6845790.10,1787223.38,3920725.21,2248700.27,882268.40,690084.22,1454814.87,-35845.83,1623499.55,994963.74,1949074.53,1128475.00,837622.00,0.0
9,研发费用,0,0,0,9136004.56,9925020.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,0,13506933.22,23516551.68,19597188.32,-25146.79,34532585.49,3170036.18,-137956.99,17842.35,18774522.09,-191475.61,-193641.11,60170.01,-434158.89,97859.93,-173458.64,79952.43,3684639.75,594839.09,624900.09,253413.17,1350322.70,1094015.83,279949.08,-511878.50,1852823.96,367846.89,720946.64,467946.95,-421257.19,-1796879.23,-1517861.36,-2105068.59,3496484.61,-799337.58,1000596.13,651343.34,1156916.69,397322.22,-101027.02,-510925.64,12173161.47,-116147.51,-181157.34,-320424.42,4519005.85,4171125.58,2442358.85,1083603.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
11,公允价值变动收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
