,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20021231,20011231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,12131383070.72,8276666932.95,5339489100.21,2462736327.81,11637179956.46,7947056745.18,5449749940.30,1948354006.86,9232191953.68,5983116474.60,4034217497.06,1639230980.58,8512484448.20,4989836034.83,3413110110.78,1415108331.74,7328150719.78,4483195059.20,3083922169.33,1125317072.52,7562193304.49,4938947519.31,3571792579.99,1234711943.36,6729586285.73,4268893758.38,3049998281.96,1208923853.49,6673825364.17,453897348.69,300053267.26,134475039.98,603751105.99,485186868.45,320510667.58,150773579.86,536622191.08,431636807.31,277603738.55,123884232.79,430888343.50,307582382.98,191498249.92,54418638.80,356268491.12,258761530.74,188082715.24,57108741.12,285028099.54,204746031.93,132736672.55,47555114.28,205663890.11,158768552.89,109215596.81,41554431.95,132475067.84,98009116.56,53403779.95,21449729.41,104042369.42,81877786.21,61529952.94,24771740.84,94155332.65,73766328.81,44714341.03,59543725.59,40203480.63,0.0
2,营业收入,12131383070.72,8276666932.95,5339489100.21,2462736327.81,11637179956.46,7947056745.18,5449749940.30,1948354006.86,9232191953.68,5983116474.60,4034217497.06,1639230980.58,8512484448.20,4989836034.83,3413110110.78,1415108331.74,7328150719.78,4483195059.20,3083922169.33,1125317072.52,7562193304.49,4938947519.31,3571792579.99,1234711943.36,6729586285.73,4268893758.38,3049998281.96,1208923853.49,6673825364.17,453897348.69,300053267.26,131781677.97,603751105.99,483693924.05,320510667.58,150773579.86,536622191.08,425544587.43,277603738.55,123884232.79,430888343.50,307582382.98,191498249.92,54418638.80,356268491.12,258761530.74,185374926.26,56228891.22,285028099.54,204746031.93,131334392.44,47555114.28,203507933.79,157264976.49,108242066.17,41221035.22,131348340.77,97375831.45,53178845.21,21365572.45,103443140.20,81479133.83,61252542.14,24688937.39,93818811.91,73494943.66,44552208.33,59335431.36,40020829.41,0.0
3,二、营业总成本,11006025741.51,7636113867.34,4993751257.46,2383078697.31,10645919573.37,7381382732.32,5072997569.52,1899205244.80,8511026912.36,5675803967.14,3840596276.71,1621444873.78,7962654549.14,4808723190.58,3342618635.19,1452538295.42,6977806466.48,4386564805.71,3134031442.18,1204927148.01,7181549464.03,4726702376.20,3399339375.80,1278429666.44,6271447861.91,3981492147.74,2832181257.53,1199327369.45,6235323272.52,421765902.68,278181794.55,120574169.23,569902586.70,452114170.30,300478555.61,140263303.95,498671365.70,400032655.17,256940610.40,113776654.98,399795790.85,283412505.90,176758474.13,54389629.74,337163101.37,239416114.69,170587200.63,51791017.02,267496995.10,187419794.29,120865643.42,44226373.92,191233626.29,146040987.49,99410853.65,38804855.32,122427129.42,89124693.51,49177294.48,20331201.78,95366412.10,73333256.88,53548926.84,22090909.36,79637657.80,62215386.61,36315398.14,47182723.36,30065207.51,0.0
4,营业成本,8854886253.34,6279577324.71,4111958214.51,1957515216.46,8576732254.88,6044476391.21,4210207425.04,1565892964.23,6815836848.27,4571324369.63,3116469060.25,1292282164.60,6403412744.06,3842108502.44,2672393143.14,1140375491.34,5555351747.04,3454130821.47,2507771123.53,890856975.63,5779007197.77,3808905005.98,2756315700.23,985640764.04,5006160619.19,3124754555.34,2252742341.53,924392301.03,5215934327.92,365974697.03,242414609.66,107463060.23,491588944.97,393226242.34,257973433.88,123520899.29,430400951.02,347796782.90,221814174.62,100373981.65,346288774.84,245552972.91,154351095.17,45893380.61,287516783.41,207910183.60,152167012.08,45904809.52,220042147.46,156453973.45,100440297.62,35547572.93,154513330.39,117574182.30,80418311.52,30527788.37,99460163.74,73484090.91,41216708.90,16849715.36,76887629.62,59707673.73,44133619.83,18137819.61,61968981.15,49165227.09,28336713.35,34969670.86,21013355.50,0.0
5,营业税金及附加,59339951.67,38400348.85,28532357.83,15476878.49,64793619.19,46476982.51,33835372.51,12655412.45,47052886.73,28934740.06,20676248.76,11947307.20,33148491.90,13164900.76,10156720.59,5314456.94,18552187.01,12176104.57,8244542.50,2901342.41,14612257.54,9202099.82,7128483.67,2316696.21,9495865.07,4964834.90,3193189.03,742358.35,11519345.44,3966309.47,2656414.72,930368.85,3530410.15,3255307.15,1710474.05,569497.44,2469998.37,1722440.53,1169283.86,352552.74,2304192.08,1679551.05,1110517.76,245205.54,1373777.70,747631.03,665229.46,241060.96,1391727.73,1075836.22,707174.53,225055.29,806047.11,613909.63,586421.17,212606.21,761452.79,701222.37,416349.07,177138.35,573315.86,520443.70,472510.44,154118.23,272436.16,194067.19,96849.17,377897.60,481980.09,0.0
6,销售费用,158325384.72,112187980.24,73860252.33,33116813.69,193281159.68,143124994.31,95819645.77,35360514.29,170587400.89,116425634.32,81205929.47,39626305.34,132994253.78,86077046.21,59759209.80,33048374.28,106067530.04,80581559.21,55576452.54,29171674.67,114545134.53,79299184.63,52383145.29,25470589.78,96978858.30,62259294.47,42581784.55,22499452.06,101284384.74,15763267.32,9455510.26,3828105.87,18593213.70,13675967.64,9890828.33,4201205.04,20237628.50,19816001.05,13461047.02,6136579.28,16577524.66,10088167.84,5470656.99,1700855.52,12379353.73,8801549.74,5008818.68,2254198.72,8943864.98,5935619.43,3690276.65,1355233.15,8008116.11,5290580.47,3390509.11,1652128.89,4043662.95,2413877.63,1316992.00,506278.78,3491751.90,2567496.77,1714272.29,737540.53,3105872.29,2107047.39,1314723.61,1957045.63,1378348.53,0.0
7,管理费用,1179288718.96,774816620.39,486821003.52,238754650.50,1173769158.10,1005127595.06,658060080.85,256638497.49,1214252541.24,768715316.51,503867821.67,226144030.80,1123844815.54,699285729.94,475487073.20,210805585.28,988576618.65,634430802.75,424275269.54,216514997.19,956109580.50,611457565.46,433217451.46,205428821.96,922471983.93,627330378.21,422367671.98,208686096.74,824249927.22,34457847.98,21891688.51,8005661.68,50421316.19,37037073.15,27181047.09,10952717.43,40772330.12,26551272.85,17989946.38,6512148.42,30500425.22,23725011.69,14392004.30,4826195.28,27818875.82,18612899.96,13351819.13,5687656.83,29940543.54,18673328.89,12340578.10,5707371.04,25463483.06,20738754.50,13872025.73,6049093.68,16882427.13,11966721.74,6232175.45,2956552.30,12841363.05,9050798.00,6160451.51,2607868.69,12407491.61,9531399.18,5857049.12,9559726.26,7116227.20,0.0
8,财务费用,204097150.28,147546594.04,99011142.38,54162733.57,211503808.66,118305733.30,64683542.26,34761566.04,226164822.58,155962558.61,97922081.87,49205028.29,231310892.94,163580417.40,118221986.22,60006993.27,280207104.66,195627637.59,133453238.68,61268498.41,295811684.03,195108596.09,130841727.73,57836857.71,220912501.73,154015103.80,97553605.65,43678618.95,178671311.37,1386876.75,1053737.20,367483.87,4056088.65,2807125.02,1023695.61,735468.98,3420073.74,2365470.30,3622833.63,1258486.33,923905.74,393693.69,150457.79,1419559.82,11145737.02,6322433.95,2278541.73,1046902.76,5235164.29,3478670.39,2269874.75,1203435.35,2442649.62,1823560.59,1143586.12,363238.17,1279422.81,558780.86,-4930.94,-158483.01,1572351.67,1486844.68,1068072.77,453562.30,1882876.59,1217645.76,710062.89,318383.01,75296.19,0.0
9,研发费用,550088282.54,283584999.11,193568286.89,80493193.40,412742439.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,0,0,13097132.93,23871035.93,10391503.09,-6103709.70,37132412.65,34441348.01,20455134.69,2240037.55,37943350.92,4506593.83,6600502.24,2987394.31,29051279.08,9617880.12,4710815.39,4213659.70,21463609.66,22729924.22,19452867.42,1735936.74,15428033.69,8167981.02,13742664.79,-671457.68,-96336024.17,216904.13,709834.20,-20511.27,1712613.04,2112455.00,2699076.65,283515.77,1370383.95,1780687.54,-1116675.11,-1065489.44,3200968.31,1973108.72,1283742.12,304432.97,-3071426.31,-2978583.59,-2884220.45,-3366469.25,1943547.10,1802365.91,1417441.77,187706.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
11,公允价值变动收益,9214655.59,6057529.15,2582079.54,638283.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222308.50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
