,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20051231,20041231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,812308306.19,557494406.99,253239451.70,1332398508.95,970108584.32,642793957.91,287143657.34,1682593168.29,1108718027.63,750965951.84,369588244.81,1795906799.75,953484752.18,595516047.05,224324602.49,1127441401.54,504439049.78,320006352.32,143609493.26,966421179.44,507792814.42,314459267.54,131764216.34,790429245.16,444115008.12,256150886.27,109149573.97,584875543.99,404592776.52,251626825.45,118995195.55,677480693.05,456486021.36,297283598.55,114004578.24,524598981.72,274496350.27,156031102.53,70546561.57,547342816.93,418212144.18,294915507.78,157880141.14,414646787.48,250351848.42,165093215.47,52539133.00,247170310.35,152774295.86,83549145.48,37307399.76,174305794.29,100704365.83,83377406.86,58888036.65,0.0
2,营业收入,812308306.19,557494406.99,253239451.70,1332398508.95,970108584.32,642793957.91,287143657.34,1682593168.29,1108718027.63,750965951.84,369588244.81,1795906799.75,953484752.18,595516047.05,224324602.49,1127441401.54,504439049.78,320006352.32,143609493.26,966421179.44,507792814.42,314459267.54,131764216.34,790429245.16,444115008.12,256150886.27,109149573.97,584875543.99,404592776.52,251626825.45,118995195.55,677480693.05,456486021.36,297283598.55,114004578.24,524598981.72,274496350.27,156031102.53,70546561.57,547342816.93,418212144.18,294915507.78,157880141.14,414646787.48,250351848.42,165093215.47,52539133.00,247170310.35,152774295.86,83549145.48,37307399.76,174305794.29,100704365.83,83377406.86,58888036.65,0.0
3,二、营业总成本,807474051.87,544767494.50,263249935.06,1651316852.91,981160125.20,648666850.54,291900178.27,1656029150.60,1085497982.06,737519996.22,367066126.48,1741207274.64,917396978.13,581009349.04,213313395.27,1041095504.97,478887080.78,314255775.92,140927207.29,904261061.19,467691792.37,303869771.94,124719351.41,734489338.42,400270977.88,244225922.27,104977543.78,548375021.60,361470054.89,227414143.73,107360793.98,599565843.63,403165544.21,259749065.79,96642523.14,463913649.91,244824830.48,144007590.78,69853174.58,507033825.60,381271879.01,262369232.32,138760669.54,346261844.78,208239757.77,140941986.36,45016832.13,196757057.21,120517776.65,69198539.30,30590961.85,131651763.33,73106401.67,71565110.60,53675383.60,0.0
4,营业成本,562985161.35,381262842.19,179960993.23,1032499092.44,685357827.79,449767157.71,196533953.33,1244752658.85,808294113.06,559261852.06,293583629.86,1365730427.77,674760873.94,423943336.04,150169713.65,775486789.18,319802783.06,208313784.38,98373029.06,685390367.77,340669852.96,219579708.90,90574455.34,534914328.45,270477962.17,163479953.40,68170147.94,375289635.17,251845182.42,159442439.68,75443161.34,443716363.75,304570962.60,200124595.31,72258831.43,329383977.85,164742984.56,90820882.99,44471672.61,390847126.51,306841355.08,211531554.10,120653797.07,262736597.92,161403815.63,105978419.04,33222160.39,153132397.45,95606921.15,53770386.41,24674936.16,109392625.49,57383531.07,58052672.94,45149030.16,0.0
5,营业税金及附加,2745114.76,2479980.24,1445429.67,7352325.01,3511113.23,2585218.54,1503166.58,10814238.71,6517746.84,2539912.35,1524048.58,8124766.73,1864370.81,1204955.75,1140950.13,6499348.43,2225900.24,1388370.99,1159905.07,6643866.66,2611453.15,1820062.28,659507.11,4271491.05,2458230.12,1687586.01,1001673.39,4349930.15,2792162.67,819648.41,517457.29,3838123.61,1831816.94,987792.28,366996.77,2952840.60,489478.64,165848.33,162650.17,1392928.59,948626.90,667268.83,455708.28,1225263.80,317744.69,216776.86,133743.25,813651.40,425915.02,318703.12,109872.78,390033.64,273587.10,274538.87,160469.81,0.0
6,销售费用,72474710.20,44714409.44,21786852.91,121694738.75,93737516.20,61141740.33,30258753.08,137795980.69,108279091.74,74752848.49,28788133.60,135807317.82,84053076.54,50820636.19,21763346.68,102246007.37,63774528.57,43279497.09,19637232.88,88413507.68,55735994.86,38199478.39,15872208.46,85076081.12,52359792.16,32051497.60,15191512.95,71996466.99,45840316.64,27544005.46,11711163.18,63032136.21,40518758.62,23168520.75,9711190.43,63458502.47,37455235.51,22376207.41,11158625.30,60608822.70,43743699.19,26843943.54,9587493.55,37661155.18,20069719.78,12926763.19,5263928.62,15829879.56,10829410.06,5904101.06,1816811.69,10248974.22,7232047.30,4136071.39,2933891.10,0.0
7,管理费用,60153192.21,39945734.84,22903829.76,99208677.11,51702227.35,81440522.34,37061742.51,157691239.90,125883415.23,87082263.27,35533594.44,143921900.01,114547327.86,69536081.14,29391974.67,109499331.38,76073981.08,48415164.26,20799011.13,90961357.45,56614241.28,37674932.71,16986756.18,80411837.72,51504399.15,31650806.49,16392478.19,69573717.89,44681421.51,28076071.75,15954271.64,61653477.04,40518206.61,25256011.32,10829159.85,50246972.74,33613489.12,24203513.12,12189131.84,44741281.17,29775612.73,21498319.79,11182850.96,43068954.09,25531477.92,17912437.81,5718542.75,22536493.58,10890529.55,6819910.55,3429803.50,12065035.84,8257483.28,8294101.73,5580833.00,0.0
8,财务费用,56905457.77,38183452.93,18386085.31,76387859.64,66591371.14,41540454.30,22330749.78,36478668.95,25172864.65,4441974.00,2698314.95,40037270.47,31067138.40,28213141.17,8660424.96,19989083.59,9491529.54,7092249.09,87271.36,14848916.19,9754334.85,4619792.09,626424.32,22710783.78,16498398.81,9941462.38,4221731.31,21775032.11,15198706.38,10419713.16,3734740.53,22079706.26,15725799.44,10212146.13,3476344.66,11602446.06,8523642.65,6441138.93,1904029.70,-2733768.08,-4056566.42,-4553206.63,-3037752.32,756785.58,-56823.68,559905.56,27633.47,1910513.34,605620.16,691227.22,-13214.24,-452440.27,-71327.92,6000.54,-70005.86,0.0
