,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20071231,20061231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,1637011830.45,1061412177.42,474062765.30,2228061113.85,1635433361.72,1035136151.82,402233420.66,2122310971.78,1407637483.48,884345417.62,343860856.92,1323982177.63,886107283.20,565360996.21,238730063.16,1083362628.27,751385906.28,478886011.09,216990797.51,1057884347.12,800718545.86,498720845.55,211264580.17,928088765.70,674320476.99,404378329.88,150644901.99,736711887.20,528819606.10,333429211.82,145946327.53,689808328.52,497820169.39,298692104.49,130298990.54,503826529.83,358165186.97,213349540.22,86643689.21,321215501.79,221343276.76,127388275.94,51135005.15,244975799.67,186948382.99,192172691.01,105657725.33,0.0
2,营业收入,1637011830.45,1061412177.42,474062765.30,2228061113.85,1635433361.72,1035136151.82,402233420.66,2122310971.78,1407637483.48,884345417.62,343860856.92,1323982177.63,886107283.20,565360996.21,238730063.16,1083362628.27,751385906.28,478886011.09,216990797.51,1057884347.12,800718545.86,498720845.55,211264580.17,928088765.70,674320476.99,404378329.88,150644901.99,736711887.20,528819606.10,333429211.82,145946327.53,689808328.52,497820169.39,298692104.49,130298990.54,503826529.83,358165186.97,213349540.22,86643689.21,321215501.79,221343276.76,127388275.94,51135005.15,244975799.67,186948382.99,192172691.01,105657725.33,0.0
3,二、营业总成本,1604088002.65,1048511017.47,491730775.89,2142216392.15,1546393849.19,976812132.42,406492031.38,2016591388.95,1315625280.33,859362849.32,353167768.26,1319979022.44,864412879.73,563155184.84,247972941.60,994927595.88,680805827.46,440303744.87,206998648.10,954827915.33,706646798.82,444121986.43,201580508.45,848894579.96,603698239.80,364106496.71,143737839.96,697712540.51,489112000.54,313076168.78,133233083.99,630284368.47,408324602.34,244590205.65,110484188.80,396486756.33,276019697.84,166416809.58,70617658.33,255365247.64,176119836.12,103459384.51,45805892.06,200420778.53,152619165.86,157553069.83,85750896.19,0.0
4,营业成本,1035862583.85,675981814.09,316499831.67,1397851536.00,1090062580.83,661361195.84,258333779.86,1320386844.59,871590016.90,554719594.52,217010204.21,800794425.73,527791820.48,339173622.17,145033320.90,620893177.96,426881632.06,274044649.26,127991253.65,607338133.20,455755970.90,284198130.22,122856152.89,533309249.00,388917057.46,234440991.20,89319583.93,430433678.71,305332127.09,193952285.07,84661417.43,412589050.38,289417858.52,176919061.75,79465672.38,294119915.25,210727840.93,125878349.63,52283917.41,185787419.98,125283632.85,73381682.05,31077807.75,152761853.13,117758707.58,123611769.08,65110076.64,0.0
5,营业税金及附加,11372685.87,7317083.56,3669088.59,20518604.65,15007392.98,10767884.61,3841924.28,16773298.25,9955241.79,7016257.98,2375126.60,12422745.49,6171508.97,4148188.28,2674497.73,8862391.75,6490217.41,4309967.16,2636096.08,7990603.80,5449763.26,3162210.40,1296379.33,6512916.18,4343641.96,2487736.00,938914.75,5982335.95,4903561.76,3215051.93,1623248.68,5170164.92,4191075.68,2240204.28,1115692.25,1567502.42,1023572.51,675717.61,226333.79,1241713.17,898968.71,477521.11,135094.90,611136.00,525932.28,514338.79,230027.31,0.0
6,销售费用,188162304.55,124339672.68,57597858.81,234557427.92,144040375.81,106955540.52,45214574.57,250552227.40,159481485.49,111103875.68,53233553.81,192534981.22,132332963.03,89902667.71,39466332.41,141792595.80,101478911.56,66758496.75,30228621.15,137975149.77,95356600.34,60567969.04,28078146.72,125635006.85,84423445.31,51113573.23,20566172.04,103321602.76,69766290.32,44904984.04,18408629.15,86984663.76,44959776.34,27023973.25,11092017.88,49181477.43,35603472.75,21850958.19,9696493.79,32271078.56,23651226.97,14470660.89,7846375.23,24351576.16,18171416.94,18991985.42,12126196.12,0.0
7,管理费用,161105576.22,97698720.16,42621899.63,174451107.11,124902576.87,192842402.86,89956652.37,393909474.49,263208794.06,181494163.98,81093918.91,302472987.16,200413049.11,131195668.26,60709103.13,228167967.41,157358076.68,101580373.69,49318561.65,205597056.41,152816994.80,97546814.43,48734223.51,194435899.78,134212374.55,79993818.92,36196936.99,169187035.72,116182726.49,75471742.21,31925984.59,135125431.02,76454929.84,43493379.64,21750194.20,64597472.72,37805730.65,23618838.41,10500012.49,33823797.65,24384407.82,13908709.55,6031743.43,19816854.38,13539917.58,14053544.15,7888192.17,0.0
8,财务费用,7991615.74,10283546.88,10453383.58,3870729.56,-6609788.81,-2649287.05,7143427.05,3880490.03,1476171.02,-1197456.85,-1492440.11,-9529655.06,-5931118.53,-3896048.04,-976239.24,-14699765.34,-14305171.20,-8811704.11,-4455713.25,-8532778.28,-6215607.00,-4137732.02,-1095039.49,-14210612.71,-11423616.68,-7222239.91,-3640569.41,-15661843.26,-12540911.36,-8523473.85,-4182615.27,-12578588.23,-10104298.65,-7097627.68,-4158763.46,-15081686.88,-11515707.61,-7407643.09,-3134284.47,1552.64,154752.97,103964.11,84870.75,1079751.42,1049946.35,233871.32,-3426.17,0.0
9,研发费用,199593236.42,132890180.10,61941484.15,256232184.92,170343903.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
