,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20071231,20061231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,22477165259.05,14427540857.48,5994862908.92,27420832737.52,19110558169.75,11902315980.10,5095142650.89,23416550017.47,15936585490.81,9905427837.34,3980952720.77,20164545252.65,9108594167.64,5630553788.93,2381520488.85,12026466467.64,8774967409.01,5589949438.37,2261383751.42,12767230041.15,9307426262.00,5849589980.89,2390695057.27,11956507239.13,8565695458.21,5414648582.53,2070155415.79,10703163376.13,7766650075.98,4352728365.50,1785299738.22,8288198259.68,6326671482.26,4001898889.12,1644797532.09,6339109735.09,4659762055.43,2841252861.13,1169899767.45,4801517368.37,3528348961.30,2099639179.31,873850113.41,4442093335.08,4184807996.51,3377159073.38,0.0
2,营业收入,22477165259.05,14427540857.48,5994862908.92,27420832737.52,19110558169.75,11902315980.10,5095142650.89,23416550017.47,15936585490.81,9905427837.34,3980952720.77,20164545252.65,9108594167.64,5630553788.93,2381520488.85,12026466467.64,8774967409.01,5589949438.37,2261383751.42,12767230041.15,9307426262.00,5849589980.89,2390695057.27,11956507239.13,8565695458.21,5414648582.53,2070155415.79,10703163376.13,7766650075.98,4352728365.50,1785299738.22,8288198259.68,6326671482.26,4001898889.12,1644797532.09,6339109735.09,4659762055.43,2841252861.13,1169899767.45,4801517368.37,3528348961.30,2099639179.31,873850113.41,4442093335.08,4184807996.51,3377159073.38,0.0
3,二、营业总成本,19324917343.81,12473795143.72,5418035515.23,24037298663.72,16500962431.34,10292116970.31,4631284093.99,20459694835.46,13809696717.49,8564532268.86,3590061569.68,17445695856.31,7543414348.32,4661861080.95,1991226356.85,9899537948.74,7207288641.90,4609561567.64,1881725421.11,10517617961.67,7667733413.75,4835772427.17,2019042171.75,10017341146.34,7154977272.59,4551191314.89,1763081326.17,9064456761.54,6564619404.70,3705539233.96,1525050330.40,7206475070.83,5514260969.56,3467152847.34,1422024103.61,5502661144.77,3916558119.17,2354721475.60,969197602.42,4100525477.12,2898474778.22,1711509190.93,724224289.54,3855646562.86,3606882924.88,3086936675.52,0.0
4,营业成本,15867407281.49,10370173657.82,4382700268.07,19285625178.83,13421766332.62,8398244174.27,3721787372.81,16550869196.22,11165450332.62,6977459678.54,2850748064.76,14133408263.85,6056785146.34,3706679737.64,1581859069.72,7834815227.13,5772001657.59,3697041344.44,1503157164.64,8530428903.81,6318306894.74,3988494937.89,1649556180.65,8178719989.43,5967713193.20,3799988539.34,1466120463.56,7498731689.91,5538830502.77,3184574104.18,1301604761.22,6296733197.09,4898410276.77,3104943543.14,1275846191.04,4696761911.88,3390889481.87,2061871902.01,841969122.14,3449294141.22,2463110319.45,1463794341.21,615881525.80,3323817825.82,3206716574.35,2664705297.67,0.0
5,营业税金及附加,131018944.72,87997093.74,35107440.81,165650978.99,120490014.75,80032875.60,33530866.09,172847931.47,125643147.61,84730729.58,39298428.31,140953420.24,61554838.52,36864689.57,16224190.45,80065876.44,59992069.63,40117131.35,16597056.78,86817539.20,64685794.26,40273195.22,16456102.74,72341776.04,52726185.84,34688736.26,14139226.84,70865876.53,49925721.03,29606147.61,11299821.58,39387688.71,32588454.11,21109252.89,10094291.29,34480350.68,27875527.77,17644207.02,8234488.36,31444873.27,25497631.59,16872103.50,7947650.81,26668060.41,20135095.49,14632984.10,0.0
6,销售费用,1400830867.52,843275911.51,364851781.56,1742819931.51,1181077931.43,698070636.06,300926995.84,1341469811.88,943220685.75,536793153.63,238114840.24,1012287977.97,585917334.29,376718506.64,155185785.18,799960742.80,557077371.65,347629173.57,132177782.85,799110210.19,519117602.84,338400874.31,134787666.25,700102393.12,442424799.10,286737260.64,111119736.79,640488295.14,376397658.36,192487414.76,90503685.14,339492443.41,226688355.41,144583266.66,61573455.11,304087272.88,173048403.86,109804959.87,46256843.77,242378250.05,172863377.23,98365299.66,45868554.92,235948325.06,205162394.99,208491220.17,0.0
7,管理费用,936301924.51,611619510.87,296788063.08,1261253668.13,895533208.26,881813975.33,399038754.25,1809757827.79,1195795900.72,710007855.65,331002346.08,1599436189.22,789091353.81,495371249.26,205491976.12,1021786675.23,689967405.91,417311348.57,183118439.18,914875070.06,648228184.93,405635770.99,184726394.10,876437478.94,625296419.81,390891059.20,168010196.88,823881754.30,589429908.96,301768185.21,144657164.99,587905120.28,401396291.48,244177208.99,114344750.41,493330199.16,335619169.77,164304271.16,74178353.92,364095361.85,234897856.68,121176259.28,52272916.82,243091183.40,164890658.56,168473850.04,0.0
8,财务费用,343995676.73,210981515.98,158890752.63,389311374.81,243114352.50,197043339.72,160426599.27,505333240.70,322941882.69,201113849.62,116516385.51,415700934.61,22706063.27,25965055.69,26440274.66,86961470.33,60024147.17,61876869.63,36993467.10,116948844.25,83689044.42,40600589.31,15751878.30,64611417.21,36335047.93,12900820.48,-11375472.21,4489118.34,-15488482.29,-23551541.43,-34165997.09,-62850903.96,-52879552.07,-56836861.96,-47448180.68,-20086929.94,-13087137.39,597425.07,-751143.15,-5199399.85,-3132881.15,-573091.39,2253641.19,16058836.29,21474158.75,22843189.52,0.0
9,研发费用,645362648.84,349747453.80,153095842.88,946370876.33,567170059.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,0,246266655.12,71810532.66,36911969.33,15573505.73,79416827.40,56644768.10,54427001.84,14381504.78,143909070.42,27359612.09,20261842.15,6025060.72,75947956.81,68225989.95,45585700.08,9681510.56,69437394.16,33705892.56,22367059.45,17763949.71,125128091.60,30481626.71,25984898.97,15067174.31,26000027.32,25524095.87,20654923.63,11150894.56,5807525.30,8057143.86,9176437.62,7613596.44,-5911659.89,2212673.29,498710.47,-690062.62,18512250.58,5238474.42,11874278.67,0,10062331.88,-11495957.26,7790134.02,0.0
