,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010930,20010630,20001231,20000930,19991231,19981231,19971231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,741393133.27,528253312.11,292310927.05,996676526.59,690720621.84,452277259.41,240540890.10,922273689.65,619385202.93,434929652.50,240507979.24,966827593.32,695003916.19,494089189.11,288399113.34,1250897007.94,932330145.21,657202655.53,372913085.88,1493696542.99,1133795448.84,821815198.00,488411833.13,1860387635.00,1408233481.99,991265991.65,537290873.33,1599804718.89,1135754593.54,795206011.79,422700204.22,1598147669.95,1107903478.70,688735211.19,296493298.06,1306785595.31,1025038143.92,816486990.51,515472198.29,1556107680.00,1118964880.86,768407663.39,424324777.40,1752319608.63,1334164102.22,890611506.71,527775130.63,1837111581.79,1255309354.47,830890803.86,452193242.30,1648847450.14,1234251910.77,800373181.16,456527587.74,1450867555.32,1048286612.77,720331499.00,412190220.09,1396930330.46,951917246.89,664200690.89,366155004.98,1154316062.60,777388753.58,521150365.45,296164262.85,803697157.50,597491056.74,467123050.99,291682987.73,1006735081.71,738637000.00,500110964.54,844777310.08,593168386.38,825442953.67,674104398.35,728911391.74,0.0
2,营业收入,741393133.27,528253312.11,292310927.05,996676526.59,690720621.84,452277259.41,240540890.10,922273689.65,619385202.93,434929652.50,240507979.24,966827593.32,695003916.19,494089189.11,288399113.34,1250897007.94,932330145.21,657202655.53,372913085.88,1493696542.99,1133795448.84,821815198.00,488411833.13,1860387635.00,1408233481.99,991265991.65,537290873.33,1599804718.89,1135754593.54,795206011.79,422700204.22,1598147669.95,1107903478.70,688735211.19,296493298.06,1306785595.31,1025038143.92,816486990.51,515472198.29,1556107680.00,1118964880.86,768407663.39,424324777.40,1752319608.63,1334164102.22,890611506.71,527775130.63,1837111581.79,1255309354.47,830890803.86,452193242.30,1638912840.18,1232203391.43,798549971.35,455220528.41,1446446495.77,1044985676.64,718232431.16,411481274.02,1393649270.44,949240355.21,662646326.40,365228843.54,1152304236.69,775841523.76,520296075.39,295731570.94,799146828.36,593394492.42,463233994.65,289407147.50,997277848.59,732059000.00,495783112.89,836476031.86,588176147.23,821386706.54,672270196.51,728124113.72,0.0
3,二、营业总成本,812140434.38,571269712.47,308856301.54,1116530436.91,774124759.22,504279149.68,262932846.62,1032901776.52,697461129.21,486230382.16,262876352.33,1118999261.39,806790635.97,572699461.09,321714418.17,1431383699.85,1054711720.55,727134385.44,402230365.54,1794329096.35,1300583188.08,932251503.06,539028095.40,2136905718.16,1565360253.52,1088374787.96,578210242.94,1726931437.66,1135606395.55,796862953.85,426285510.46,1644376104.92,1100126201.08,682630816.47,292544642.06,1301170378.31,1017720853.90,809106367.31,506870944.60,1679069231.52,1138684712.13,789206173.46,433705072.04,1772414320.17,1330549872.87,890182694.03,529338113.33,1814100382.05,1260342224.02,835081286.95,449271178.75,1645473595.51,1224489169.96,792538142.21,451479471.86,1431252208.21,1037041504.42,710322971.66,405981407.59,1372194002.77,935499719.54,651662372.34,359881072.14,1131651383.54,761280361.35,509109971.15,287464588.95,785520029.05,581545495.40,449757085.12,278653987.83,979697403.16,717716000.00,481183000.24,803913189.74,564250568.65,798080114.31,651168712.59,688961783.39,0.0
4,营业成本,620011781.85,443145012.41,246922184.36,837947619.16,578640745.49,376146309.97,200011739.80,763959055.52,508762499.08,358158612.28,198892948.60,794895774.72,569031531.63,405843655.51,237219335.06,1039165695.24,772429986.83,541736340.27,308385625.46,1243309495.74,941754384.01,689592663.63,411443854.90,1614914005.45,1216776761.06,862742548.12,470961180.19,1377488694.65,932456721.32,655775700.48,352218917.52,1381484212.93,944043483.58,579952787.87,251247199.59,1101784095.78,862352790.16,689373051.60,433278275.87,1325244155.25,947517556.33,653830848.96,358028644.91,1488783457.16,1128484418.08,752683449.40,442954828.07,1546155627.50,1075968887.55,703299420.30,382035234.53,1425402645.10,1077440453.00,691677439.85,394403153.61,1251149668.98,905768027.82,619765042.45,356420109.91,1206807020.03,818765065.13,572972317.02,317909295.58,978545925.32,656855530.92,439248885.29,250000183.32,673044931.68,503351504.81,391355351.82,243917876.08,851921889.49,625914000.00,417768626.54,709198930.57,499587655.89,733004654.69,593466654.79,621676487.65,0.0
5,营业税金及附加,25733503.97,18141663.53,10064737.08,31088661.66,21695386.30,14160479.11,7348553.18,28582366.96,20163144.44,13856903.06,7328560.37,25378207.45,11258860.45,7445134.96,3616286.04,19706209.81,16776337.97,13382521.34,9715866.16,24368502.24,17915148.36,12663259.94,8145438.06,33483699.64,19725327.69,12764481.65,5983390.95,21333288.79,14984987.46,10231899.92,5126854.60,19239061.08,13916033.26,9233941.39,4579977.13,14814795.07,11416768.52,8556327.28,5737201.68,14487307.97,9789400.96,7095303.73,3373211.13,15905786.09,9777061.85,7805735.84,4258357.41,24877412.98,11103675.22,6853224.80,4386855.94,12257941.60,8814185.97,5011464.90,3048317.99,8367762.54,5413810.96,3588622.46,2002751.61,7429991.93,4424218.17,3828921.66,1676537.89,4165634.34,3539904.92,1831000.32,1305970.32,2909032.61,2212354.35,1675510.37,1126883.74,5138588.22,3698000.00,2429311.53,4336388.15,2904040.97,1970355.77,1315313.79,1199921.98,0.0
6,销售费用,7146825.25,3912054.25,878475.23,15336867.18,5221445.72,3150523.67,1256710.98,17753081.79,6786366.23,4919042.80,1981889.62,21091214.93,10494331.05,7771572.95,5495497.84,30483052.35,14870904.25,8532292.99,4340308.62,36242150.30,21534203.34,15880239.63,8621024.51,50206159.03,33471669.00,21941343.79,10756133.01,34102667.31,22060649.61,14411589.47,5853710.97,41899704.70,22580900.45,13611727.24,5619051.16,38934915.26,31834153.57,20464859.19,12439313.44,63552260.64,46577109.76,34198276.31,20555179.45,83082803.64,61660011.58,42205551.84,27651982.39,76121678.90,56168067.56,40533872.86,21047455.67,66012190.34,40928372.80,29021407.15,17445833.74,48856215.65,34554835.31,26959506.10,16245889.81,46309236.41,30677617.64,21094607.50,12892247.20,47155520.66,31694507.06,21979976.68,11997405.81,33210314.43,24424264.39,19553073.54,12414908.29,46924301.96,35002000.00,26076115.94,36160817.58,25365709.48,29840209.34,24219248.72,26823716.30,0.0
7,管理费用,102067446.75,68000906.20,33897934.28,148262542.68,109987980.16,73390647.43,37469735.25,160840071.64,118889318.88,81313698.14,41423423.71,189167261.72,152533682.98,103650173.55,52362585.57,226521014.33,168135139.93,113353267.94,58095720.44,280415397.82,207550094.20,140734780.02,75264911.43,272116258.49,193425183.42,125842804.21,62536724.73,194117950.52,101083112.43,77947908.12,45611745.64,148731332.13,81896078.94,59703174.55,21387048.38,113562500.01,81200237.52,69404173.15,45274173.40,244007198.66,107770042.08,74714644.67,43892278.67,152717151.57,107628251.06,71335341.16,45956362.29,149288411.19,99035885.22,77691238.86,38283304.36,121668660.10,86147929.10,59907394.57,33326232.73,111463254.07,84354206.49,55977691.63,28768851.70,102902926.17,75693492.40,48987230.90,25291621.52,93696736.63,62689916.98,41991691.16,21759333.69,68443434.34,45946128.86,33397439.07,19203155.14,67219860.62,47027000.00,30814074.56,47235456.12,30612802.73,28506384.44,26637505.70,32960211.79,0.0
8,财务费用,57180876.56,38070076.08,17092970.59,75882504.19,58579201.55,37431189.50,16846107.41,60070022.17,42744108.52,27866433.82,13249530.03,88446518.47,63562891.09,48079585.35,23020713.66,107016215.91,76983079.57,50129962.90,21692844.86,207429391.73,111998358.17,73549559.84,35552866.50,162452760.76,101476516.75,64841691.95,27972814.06,99966028.14,65020924.73,38495855.86,17474281.73,52398879.33,37689704.85,20129185.42,9711365.80,35271817.76,30916904.13,21307956.09,10141980.21,31184470.44,27030603.00,19367099.79,7855757.88,30242803.75,23000130.30,16152615.79,8516583.17,20198049.87,18065708.47,6703530.13,3518328.25,20132158.37,11158229.09,6920435.74,3255933.79,11415306.97,6950623.84,4032109.02,2543804.56,8744828.23,5939326.20,4779295.26,2111369.95,8087566.59,6500501.47,4058417.70,2401695.81,7912315.99,5611242.99,3775710.32,1991164.58,8492762.87,6075000.00,4094871.67,6981597.32,5780359.58,4758510.07,5529989.59,6301445.67,0.0
