,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20021231,20011231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,3533710584.98,2512150140.42,1619461314.86,671627813.92,2834084194.08,1960993845.59,1168748357.79,481639971.49,2612127319.84,1801150576.10,1272483290.29,611938996.29,2256403254.80,1628931104.19,1099265831.85,529451496.16,1873434140.90,1370903591.68,900677082.95,452709611.98,1604339229.27,1214401085.25,809104410.87,387142200.71,1370840538.59,1008122663.09,672460467.53,324780005.11,1094161914.14,843319338.92,563645993.20,287552312.77,860194935.10,666105993.45,434407882.02,202891326.29,677506010.74,507493909.32,341365374.29,165300219.12,584426455.14,383222016.42,262731050.69,138106585.55,486963838.08,347163041.45,241253061.48,115537891.42,338429741.35,269684778.59,165537596.21,80145647.56,320428425.59,265553059.55,175793661.33,95306796.88,294948978.84,218281042.64,131589076.73,56207152.23,150798944.02,106465923.37,69436922.40,29069127.32,105823285.88,79636886.21,54127492.92,95243986.29,47529591.09,0.0
2,营业收入,3533710584.98,2512150140.42,1619461314.86,671627813.92,2834084194.08,1960993845.59,1168748357.79,481639971.49,2612127319.84,1801150576.10,1272483290.29,611938996.29,2256403254.80,1628931104.19,1099265831.85,529451496.16,1873434140.90,1370903591.68,900677082.95,452709611.98,1604339229.27,1214401085.25,809104410.87,387142200.71,1370840538.59,1008122663.09,672460467.53,324780005.11,1094161914.14,843319338.92,563645993.20,287552312.77,860194935.10,666105993.45,434407882.02,202891326.29,677506010.74,507493909.32,341365374.29,165300219.12,584426455.14,383222016.42,262731050.69,138106585.55,486963838.08,347163041.45,241253061.48,115537891.42,338429741.35,269684778.59,165537596.21,80145647.56,319745687.26,265307398.95,175697274.66,95252881.64,294874450.95,218301865.17,131566332.86,56206965.83,150590226.72,106267693.42,69322024.99,29059972.97,105817557.05,79624846.92,54175084.51,95215215.60,46949426.36,0.0
3,二、营业总成本,3051538489.52,2076926905.31,1348585718.31,573671885.67,2436533657.92,1659789296.23,996050935.56,407827460.87,2248251956.08,1526958558.68,1090524859.79,528541849.14,1932241639.79,1376315988.29,934376109.02,454141620.94,1591671977.04,1155546270.63,760016021.34,389094083.80,1371819473.86,1028758148.84,688961722.90,333062142.67,1166384860.81,851134236.15,568762522.16,276089340.28,927101100.13,696662305.24,466708819.22,245629938.37,713214769.36,534222383.77,342811815.38,162341830.46,537293824.97,396151835.60,271697984.07,131078025.36,463514325.00,296137741.71,203249666.92,108089115.93,368972451.73,257490308.68,178557501.64,79388778.20,232859842.30,187917799.93,114144134.90,53119516.27,189222024.29,156949256.61,105437218.75,58371466.10,170445914.98,129513552.62,84555513.78,37953663.96,105646869.68,80168910.87,50028861.92,21620745.58,81078510.00,58669307.17,39507301.89,74532438.79,36960663.40,0.0
4,营业成本,2300397633.62,1588490028.62,1056387581.51,378381487.59,1791474627.82,1192578287.03,694421504.57,244662475.37,1665708218.06,1104849554.60,790649704.07,376870746.92,1454426198.70,1014502135.43,687733296.34,325411458.19,1195194958.18,835979288.87,529823532.40,271914914.17,990678140.64,757284887.35,495943249.10,241406521.79,816139961.65,570500107.73,381919546.23,179639836.41,647665643.94,481922115.81,324763032.57,170001884.29,490133919.79,382450871.30,242511683.95,114485362.96,365824932.98,272760758.27,188374472.05,90445981.42,316316129.55,194358187.94,133261766.11,72078898.08,256268061.93,182839216.44,126608004.93,56304164.88,172562297.86,138829536.51,79238016.60,34885808.77,109107108.07,88702074.15,57132124.08,30163783.82,95246270.51,71151781.63,46361143.14,19958756.42,55820786.12,39425183.70,24280305.02,8800387.10,37024841.43,26840157.00,17891161.64,30129479.15,13281515.46,0.0
5,营业税金及附加,9512645.77,6258129.20,4753124.77,2411347.65,8549294.41,4637903.10,3021049.45,1023627.71,8476953.13,5724432.42,4288451.75,1580760.13,7415773.95,3320551.78,2075318.72,1003885.33,4337976.49,2536470.07,1781538.36,1081733.08,3854505.89,2494218.38,1762715.33,854451.09,4865380.90,3649620.93,2279251.36,804402.90,2865153.89,2055447.94,1277632.52,509940.90,1938626.96,1156338.25,897328.84,268316.01,1428264.73,1087840.16,618910.79,419092.42,1430887.07,606829.23,395093.62,326218.36,526798.40,264212.29,153857.74,78853.02,606051.98,282809.05,181431.21,80893.16,636640.50,307845.67,199726.18,68695.28,446414.36,213749.31,100660.78,37283.75,274232.81,221511.36,121195.06,52266.95,96805.01,62421.84,42806.16,85954.52,9379.58,0.0
6,销售费用,96365970.80,65756127.65,46180923.77,32275274.70,103979186.78,62208169.81,47279003.81,22435426.63,98279766.17,57211705.95,41390000.39,26041297.52,61486959.61,44850424.99,30316506.40,18548598.82,47094978.67,45177221.83,39246397.64,17647229.10,64640508.01,43098003.24,31457539.36,16448933.29,63405535.15,40373714.35,28745137.18,17231666.97,52850610.85,37073023.11,26410325.83,16309151.85,42456154.34,27101701.42,19057227.34,9893012.40,30762605.26,22019502.76,15074474.32,8208826.59,29861028.11,19562193.06,14856412.67,8530544.84,20659693.82,14782319.34,10868608.34,6165160.53,20315433.39,13804617.62,10102737.36,4568869.60,14998781.05,18114124.44,16028547.86,9062821.93,15800318.51,17436858.35,11165206.73,5074639.99,12418443.88,9858711.72,8080473.84,3596199.28,10472634.03,6649357.94,5681733.41,9341479.75,5730475.34,0.0
7,管理费用,277134531.12,164371434.60,128088847.88,78948018.96,234364009.06,146745125.27,224926783.55,129226513.31,466545580.38,315312144.79,217549634.83,103541294.15,417643209.61,286978837.96,195981464.32,97233179.63,339482836.38,242574929.47,170071627.40,86143168.25,306814559.63,198543449.20,139389824.65,61932018.56,268159173.24,209878257.91,131936226.67,69114246.45,224451991.87,162664016.68,101467165.70,49697950.18,183461637.09,118189162.16,73573736.89,33849042.00,147748905.38,98857679.04,62677563.20,28004896.81,124381605.53,80312303.68,53394758.11,22846927.20,110008581.27,67819947.39,43620761.81,17365287.74,47820018.93,34751873.86,21188248.19,11549838.76,68151148.18,52335735.09,33950680.63,19998412.75,62685559.50,43613412.72,27994958.79,13431912.52,38428662.53,31160517.52,17767636.56,9221081.63,33338411.90,24882531.25,15577502.38,34754512.00,17647569.40,0.0
8,财务费用,-9854947.13,-14003748.07,-7733678.20,-4200046.76,-17414538.14,-14037032.03,-9514064.87,-4966071.74,-13392428.93,-10829489.34,-6553037.39,-4182904.21,-23407610.94,-14110219.37,-11078040.33,-4726227.90,-11504713.43,-8628262.63,-5942345.16,-3647907.37,-9095552.63,-5599206.60,-3086131.87,-1727514.22,-5704901.65,-6032995.15,-3156601.43,-1217368.18,-7242896.99,-6615152.89,-3016238.78,-1230261.03,-8971554.14,-6547045.72,-3536806.46,-1426092.06,-7298400.77,-6391125.09,-3654548.16,-931544.73,-13205658.22,-5692832.88,-3715570.67,-1075402.94,-19921892.50,-12456439.00,-6279898.19,-3311732.93,-11478787.75,-6516311.66,-3664512.55,-536082.52,-3671653.51,-2510522.74,-1873860.00,-922247.68,-3732647.90,-2902249.39,-1066455.66,-548928.72,-1295255.66,-497013.43,-220748.56,-49189.38,145817.63,234839.14,314098.30,221013.37,291723.62,0.0
9,研发费用,377982655.34,266054933.31,120908918.58,61030093.98,301632362.72,206899425.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,0,24825709.55,13948715.27,60757417.52,35916659.05,15445489.59,22633867.27,54690210.26,43200106.14,24690654.63,14677108.86,40774257.50,29347563.57,16670726.87,17065940.75,37906623.02,25035270.70,15954946.57,14927312.32,32936797.27,23494526.33,14147732.16,19519711.52,32765530.38,27038962.15,10516555.73,6510596.57,19562854.59,15836581.93,10341272.18,4195985.32,11871356.36,10308644.82,5272189.15,-1172482.61,7817180.46,8607111.87,4930772.85,4730332.96,6991060.68,5057207.08,5381930.39,1431208.81,4241052.22,3586167.01,2787044.96,3034827.89,6765274.55,7098214.09,2570188.50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
11,公允价值变动收益,0,0,35486.67,556785.90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
