9,研发费用,610233395.43,407093431.90,255587908.25,128736338.35,564141362.15,330383854.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,0,6710891.95,191967186.62,103651713.83,-14561819.52,-21602486.02,155142664.70,-921462.70,-8781464.12,-12498328.26,160023324.81,79225202.43,75987439.60,638650.33,56454954.97,25852873.49,23265514.74,6088186.45,525357595.77,54560128.66,27668478.01,1884719.07,891259418.98,6939541.34,-26364503.81,2632414.64,532033119.30,14444011.27,25378434.32,-2747175.36,155272398.42,44136135.55,17689844.29,-7404454.04,174152995.36,101518339.49,89277024.91,660262.69,88808969.04,10758299.07,2055631.07,-3205460.07,111687519.13,16979267.99,37396701.22,4276365.29,19166474.48,825028.21,2081864.84,546966.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
11,公允价值变动收益,1618670.31,-12802457.82,-12643237.17,4103495.53,-286856.97,-80553930.68,-36491460.03,151237.77,3307426.37,3425476.67,3229005.54,2984201.27,3847413.56,-8587734.10,-9199940.32,850951.98,-381342.91,-9002060.00,4743990.00,1482490.00,-22859457.03,-21135634.04,-45735458.61,-46201181.25,17117634.03,6547765.84,-1896389.49,756791.82,3946133.00,-5730600.00,-6356400.00,-1439400.00,-32212217.90,-18780597.90,-37383663.90,-27896217.30,21562917.90,-22826473.55,-7540460.00,-4252500.00,16783552.80,-45848580.00,-40638800.00,-664000.00,2573147.20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12,投资收益,-22367770.95,-141908572.84,-77237241.15,27804817.83,-123452546.39,-52175334.16,-603897.47,-1413354.14,47014250.60,1082189.44,882429.61,-608200.95,-17888998.48,682583.66,4154097.25,2566458.77,15207936.77,-1732038.79,-62506.08,-795131.69,5563826.47,2761129.04,5845033.76,6436873.98,10160412.01,1671721.27,232680.77,385149.39,9515551.95,10192255.27,6122642.53,5777007.99,24882263.88,10079938.20,-288092.78,3514718.00,67178711.18,60314263.65,36382145.73,14232181.30,-59936983.74,-10698818.29,7907752.58,-496204.00,5792177.01,-2936117.48,-1246328.50,-1695585.86,-4719003.99,15586072.52,0,9898.63,-4885957.27,-3075361.15,3919.45,-196615.21,60920.00,60920.00,60920.00,60920.00,79688.76,49988.76,24411.16,24411.16,94197.48,1018228.15,115168.68,0.0
13,其中:对联营企业和合营企业的投资收益,9946713.62,3288823.67,3065305.20,-26041.61,3926000.49,68218.48,-540555.18,-1490711.85,651791.78,465561.47,407009.87,-477651.30,-1994403.97,99778.33,481422.47,-999127.73,-3257070.58,-536750.49,-635627.17,-1077220.29,-1616233.01,-1069383.40,-1088275.18,-992410.79,437880.81,467412.03,166444.06,0,5461947.65,4506215.27,4326602.53,1984177.99,0,0,0,0,0,0,0,0,12304606.40,0,0,0,4839796.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
14,汇兑收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
15,三、营业利润,1754246236.77,1366805372.51,871987371.71,271967218.64,1698398231.24,1245401844.50,790675328.10,220092719.20,1015906761.55,843549991.85,528902236.64,172666141.89,557187289.39,545966020.40,356181718.83,141650222.82,764503884.54,491265159.55,351465160.26,151877930.62,156434379.76,547090228.94,364030959.20,250937251.78,206428042.35,712562699.12,499667174.26,259073683.53,1000697981.87,1053593414.12,571342363.53,317326256.46,1833663525.39,1213515151.63,863497445.61,354034298.24,1756784547.91,1154296404.23,770256354.14,324757944.33,1037993641.78,763869608.46,492599669.09,194867697.45,775795559.98,516799313.15,316019369.75,123059803.21,562341673.38,321649340.73,233046520.32,94014315.04,264904685.75,156271089.47,120834395.30,46417580.07,163952964.11,109856416.12,74634135.13,23752531.25,135672246.12,98190324.57,74775303.64,16613168.63,85448647.47,55800840.76,44641209.32,0.0
16,加:营业外收入,66147633.95,39859724.95,19790310.32,7423885.48,53220977.93,36212743.12,24064551.33,6733525.27,197458593.99,46416606.57,27487908.82,16142230.17,124484013.56,68675807.02,45503034.46,30185339.89,81043529.05,36641680.19,19303779.13,9782455.27,96094314.74,55181076.38,43670811.10,10827021.21,122600072.82,60755641.68,42782117.99,23562122.03,45044604.41,29034096.18,18543950.40,7699348.96,72645755.92,40792495.05,29981853.43,17220986.86,95406288.38,53066584.33,26737508.26,13439727.32,58496039.04,36365530.64,21717791.41,10828430.42,55470841.31,25990839.56,17921413.06,5250396.36,42349158.24,18037051.58,12064638.16,4618611.37,6090431.03,2534258.82,1191670.53,992446.34,5319378.22,3451286.89,1323297.65,567894.45,1036379.25,979669.15,634455.35,267889.30,506714.83,1131250.45,570409.97,0.0
17,减：营业外支出,16538223.81,13590184.82,4666652.29,2217487.52,51563877.84,14522065.83,13342580.04,1696301.45,6706076.99,7995529.87,6411159.09,690505.30,25802572.50,12367145.35,9419179.38,6864999.83,26446503.77,17610217.74,2028200.16,1957767.64,18958559.35,9704740.39,6536239.37,4199891.01,16373100.18,5182068.15,3789625.17,836602.05,8062357.84,5063925.21,2885215.92,1998639.00,13491030.55,8231568.61,4360304.61,3310282.40,48723326.49,7345339.07,5009393.93,460645.61,20679827.97,12624508.26,2700800.41,993709.09,187552186.05,10755607.70,9168282.17,1227660.47,6668552.81,1937357.23,1236699.97,245206.45,7124143.00,1355871.17,471343.54,244041.87,1494569.31,685097.51,277581.15,108226.19,2140580.05,1551271.64,293289.59,110416.70,2948609.90,2034526.79,950281.81,0.0
18,其中：非流动资产处置损失,0,0,0,0,0,0,0,0,0,4902562.69,4468030.75,384724.53,3285959.64,7488959.91,7048960.84,261016.97,5824676.50,1324691.36,780183.98,271822.79,10912733.96,3460565.26,2988687.65,1698453.26,4009165.59,1024651.29,229685.87,0,2754115.91,0,583462.95,0,3712228.43,0,0,0,0,0,0,0,3518156.95,2496502.85,-2537296.21,18880.90,6704802.56,21665.97,0,0,0,1873.28,1873.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
19,四、利润总额,1803855646.91,1393074912.64,887111029.74,277173616.60,1700055331.33,1267092521.79,801397299.39,225129943.02,1206659278.55,881971068.55,549978986.37,188117866.76,655868730.45,602274682.07,392265573.91,164970562.88,819100909.82,510296622.00,368740739.23,159702618.25,233570135.15,592566564.93,401165530.93,257564381.98,312655014.99,768136272.65,538659667.08,281799203.51,1037680228.44,1077563585.09,587001098.01,323026966.42,1892818250.76,1246076078.07,889118994.43,367945002.70,1803467509.80,1200017649.49,791984468.47,337737026.04,1075809852.85,787610630.84,511616660.09,204702418.78,643714215.24,532034545.01,324772500.64,127082539.10,598022278.81,337749035.08,243874458.51,98387719.96,263870973.78,157449477.12,121554722.29,47165984.54,167777773.02,112622605.50,75679851.63,24212199.51,134568045.32,97618722.08,75116469.40,16770641.23,83006752.40,54897564.42,44261337.48,0.0
20,减：所得税费用,210804464.05,235378092.24,132774618.40,48400035.45,296741747.53,254306178.90,144344947.59,45946317.81,226379874.39,158277245.60,102697325.82,39372685.05,146402834.65,104237736.16,79520206.39,39634641.38,169675398.86,129259656.08,92479616.40,42564553.13,177813772.02,106103446.21,89942386.39,51005330.52,241227663.62,152205466.73,122843894.04,53860341.81,272530430.59,196793576.43,105457472.14,42691776.31,333054177.05,178567893.43,137208806.45,45897873.01,349475686.34,231026934.08,146239679.77,69411350.56,253822249.37,204557577.84,130648686.19,44493343.03,140008784.03,145291267.30,88535347.76,33856170.89,189732583.67,112229818.15,78345799.44,21610009.88,87562674.51,52348459.72,36006251.82,13411352.26,46283921.58,27089765.04,20976121.95,6868464.26,40521622.37,24825512.58,19521982.44,3745106.85,20582620.01,13853396.37,9540598.26,0.0
21,五、净利润,1593051182.86,1157696820.40,754336411.34,228773581.15,1403313583.80,1012786342.89,657052351.80,179183625.21,980279404.16,723693822.95,447281660.55,148745181.71,509465895.80,498036945.91,312745367.52,125335921.50,649425510.96,381036965.92,276261122.83,117138065.12,55756363.13,486463118.72,311223144.54,206559051.46,71427351.37,615930805.92,415815773.04,227938861.70,765149797.85,880770008.66,481543625.87,280335190.11,1559764073.71,1067508184.64,751910187.98,322047129.69,1453991823.46,968990715.41,645744788.70,268325675.48,821987603.48,583053053.00,380967973.90,160209075.75,503705431.21,386743277.71,236237152.88,93226368.21,408289695.14,225519216.93,165528659.07,76777710.08,176308299.27,105101017.40,85548470.47,33754632.28,121493851.44,85532840.46,54703729.67,17343735.25,94046422.95,72793209.50,55594486.96,13025534.38,62424132.39,41044168.05,34720739.22,0.0
22,归属于母公司所有者的净利润,1591960214.11,1153003843.15,751566975.12,233786729.94,1367520922.88,1010806095.65,647594904.70,177057598.44,976924491.30,717580841.26,445458100.66,149933913.06,511383431.06,483530469.16,310942127.79,129317343.06,664275054.33,394302250.94,285387520.60,117517286.78,148336235.13,493754930.64,313735196.15,208624780.19,89349698.16,625642176.90,420137485.14,236600351.52,763050086.44,872145022.44,475451528.95,278480524.78,1537798114.50,1047195309.24,738775888.16,317839264.29,1425606800.18,943951257.61,629860394.92,265253123.30,743965644.15,511023777.04,316861729.65,107010542.72,311707952.14,230085671.91,147021604.15,64789032.77,254310121.18,145994793.00,109264851.60,63623481.28,131854823.93,72662176.40,63383625.99,24403302.47,92065959.82,67562150.14,40956607.47,10999639.43,73958974.70,59918268.62,48399929.98,9942929.23,47590156.90,39152920.93,34301856.58,0.0
23,少数股东损益,1090968.75,4692977.25,2769436.22,-5013148.79,35792660.92,1980247.24,9457447.10,2126026.77,3354912.86,6112981.69,1823559.89,-1188731.35,-1917535.26,14506476.75,1803239.73,-3981421.56,-14849543.37,-13265285.02,-9126397.77,-379221.66,-92579872.00,-7291811.92,-2512051.61,-2065728.73,-17922346.79,-9711370.98,-4321712.10,-8661489.82,2099711.41,8624986.22,6092096.92,1854665.33,21965959.21,20312875.40,13134299.82,4207865.40,28385023.28,25039457.80,15884393.78,3072552.18,78021959.33,72029275.96,64106244.25,53198533.03,191997479.07,156657605.80,89215548.73,28437335.44,153979573.96,79524423.93,56263807.47,13154228.80,44453475.34,32438841.00,22164844.48,9351329.81,29427891.62,17970690.32,13747122.20,6344095.82,20087448.25,12874940.88,7194556.98,3082605.15,14833975.49,1891247.12,418882.64,0.0
24,六、每股收益,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,基本每股收益(元/股),0.920000,0.660000,0.430000,0.130000,0.780000,0.580000,0.370000,0.100000,0.560000,0.410000,0.250000,0.090000,0.290000,0.280000,0.180000,0.110000,0.600000,0.360000,0.260000,0.110000,0.140000,0.450000,0.290000,0.190000,0.080000,0.570000,0.380000,0.220000,0.700000,0.800000,0.430000,0.310000,1.690000,1.150000,0.810000,0.420000,1.880000,1.240000,0.830000,0.630000,1.860000,1.280000,0.790000,0.640000,1.860000,1.370000,0.880000,0.385600,1.510000,0.870000,0.650000,0.380000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
26,稀释每股收益(元/股),0.920000,0.660000,0.430000,0.130000,0.780000,0.580000,0.370000,0.100000,0.560000,0.410000,0.250000,0.090000,0.290000,0.280000,0.180000,0.110000,0.600000,0.360000,0.260000,0.110000,0.140000,0.450000,0.290000,0.190000,0.080000,0.570000,0.380000,0.220000,0.700000,0.800000,0.430000,0.310000,1.690000,1.150000,0.810000,0.420000,1.880000,1.240000,0.830000,0.630000,1.860000,1.280000,0.790000,0.640000,1.860000,1.370000,0.880000,0.385600,1.510000,0.870000,0.650000,0.380000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
27,七、其他综合收益,-8899495.13,3599464.19,1967461.07,-35290290.55,-18582886.99,-2368350.07,-22129857.93,242945.40,28820057.58,73208555.73,67139458.33,-2372566.97,90358942.25,43802013.72,36830094.66,-4122517.35,-47323432.51,-47884253.50,-71287640.53,-63541462.89,29794831.96,49485336.69,80801332.04,-16093859.65,-45037813.02,-31367529.97,-26483030.66,-12141642.87,-13406594.05,-12671658.77,-11970455.80,260856.58,-45403045.33,7515293.86,13192324.23,12996219.98,-2999052.28,632217.72,-6914998.63,-631359.97,7193785.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
28,八、综合收益总额,1584151687.73,1161296284.59,756303872.41,193483290.60,1384730696.81,1010417992.82,634922493.87,179426570.61,1009099461.74,796902378.68,514421118.88,146372614.74,599824838.05,541838959.63,349575462.18,121213404.15,602102078.45,333152712.42,204973482.30,53596602.23,85551195.09,535948455.41,392024476.58,190465191.81,26389538.35,584563275.95,389332742.38,215797218.82,751743203.80,868098349.89,463481073.15,280596046.69,1514361028.38,1075023478.50,765102512.21,335043349.67,1450992771.18,969622933.13,638829790.09,267694315.51,829181388.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
29,归属于母公司所有者的综合收益总额,1583888456.61,1157713834.52,752748232.40,210894041.43,1353107810.90,1006905566.09,633251533.47,181787440.17,1005892016.60,786347341.54,506600990.98,151015528.45,593326563.20,512374360.88,342011934.26,124985281.71,617704212.56,359451922.77,229994858.77,58096635.95,177870671.34,541387775.28,392679888.98,191918550.48,45002779.79,595159420.46,394122159.48,224458708.64,749643492.39,859473363.67,463481073.15,278741381.36,1492395069.17,1054710603.10,751968212.39,330835484.27,1422607747.90,944583475.34,622945396.31,264621763.33,752283406.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
30,归属于少数股东的综合收益总额,263231.12,3582450.07,3555640.01,-17410750.83,31622885.91,3512426.73,1670960.40,-2360869.56,3207445.14,10555037.14,7820127.90,-4642913.71,6498274.85,29464598.75,7563527.92,-3771877.56,-15602134.11,-26299210.35,-25021376.47,-4500033.72,-92319476.25,-5439319.87,-655412.40,-1453358.67,-18613241.44,-10596144.51,-4789417.10,-8661489.82,2099711.41,8624986.22,6092096.92,1854665.33,21965959.21,20312875.40,13134299.82,4207865.40,28385023.28,25039457.79,15884393.78,3072552.18,76897981.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
