9,研发费用,37599905.51,26560089.22,13056203.80,53898236.99,39745477.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,0,6799040.01,5973541.97,5116315.18,709233.35,6950311.27,3401321.96,3175632.49,1144883.59,10284384.71,1872012.67,2173416.07,853012.55,11662332.70,4411142.81,4464009.71,535990.05,11791289.12,5817099.98,5073167.62,556342.75,4811501.54,3941969.76,2560257.46,200238.45,6442730.30,6266280.41,6002614.03,655905.67,3557511.38,-642650.28,421230.19,540625.40,5260373.67,1065461.33,651923.85,420193.73,6279666.16,-644077.17,48979.32,347238.80,5699753.98,252222.62,-80170.23,-470396.63,3801526.11,792993.93,687036.97,348792.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
11,公允价值变动收益,-39029210.08,-53320911.87,60309897.76,0,0,0,0,0,0,0,0,0,0,0,0,1971951.00,1849079.00,1638355.00,653357.00,-3705711.00,-3262160.13,-4989592.00,-4863968.00,1733760.00,245992.33,0,0,-48520.00,-48520.00,-48520.00,-48520.00,-3239105.00,-2618645.00,-2526625.00,-2055805.00,2478435.00,-143830.00,-589493.93,-88380.00,1071855.00,-494835.00,-19324.46,453450.00,-262665.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12,投资收益,68847687.92,45436203.31,20226494.61,75066596.66,55686459.73,36092316.21,15327678.99,49763122.27,31497806.75,19864622.44,9991559.30,25898204.18,16997003.53,9299476.56,3637519.84,8588496.27,5589194.58,3200977.02,1319835.78,1511935.13,488169.27,-58643.74,-166443.57,-1551207.85,-1564628.67,-1043085.78,-521542.89,-2086171.55,-1564628.67,-1043085.78,-521542.89,-2086171.55,-1564628.67,-1043085.78,-521542.89,-2086171.55,-1564628.65,-1043085.77,0,-3444279.18,-2488136.81,-2491988.16,0,-2087513.49,0,0,0,-2126732.68,0,0,0,-1454763.88,-1077594.12,-549520.62,-274760.31,-91586.77,0,0,0,0,0,0,0,0,0.0
13,其中:对联营企业和合营企业的投资收益,2470652.43,2613090.58,-41517.15,-1440284.21,-742778.98,0,32548.01,-9279.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
14,汇兑收益,0,0,0,0,0,0,0,-1145466.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
15,三、营业利润,298885967.21,148147765.38,109313549.07,396753926.00,317311043.06,226651856.68,64855550.62,437469548.87,309615013.97,187328235.98,54263238.77,297688811.06,206443883.63,115709330.64,24761517.48,95330276.67,62046103.91,29232040.76,4924297.50,41128903.44,31011871.03,11868269.91,-2874950.48,25372703.09,21049575.17,7603982.78,-941888.31,30770543.69,21834817.51,12969222.45,-1009438.91,17314808.63,26550141.96,16508799.39,2039453.93,36420319.94,25738952.85,16619131.98,3594637.87,8202237.07,4540625.86,-7339159.11,-7014406.20,28322728.71,36647614.12,27266269.03,5965262.26,49701174.09,37823246.28,25845822.74,5554690.08,48170644.82,34058019.93,23007371.39,5652935.34,40472950.21,27848052.88,20303969.02,4326432.89,36335675.11,21319165.81,16035976.46,34668247.42,31894250.88,0.0
16,加:营业外收入,5972620.91,3681243.39,2258109.52,5832134.09,4260171.24,3384503.09,1041748.88,5875409.87,6867374.11,5258078.70,3208824.00,16339575.58,9606265.25,6626383.59,2543544.64,23648579.80,7013184.62,2943770.94,1582345.54,15413146.19,10189318.07,6594975.65,2738852.30,10302722.69,6324963.40,4615911.41,2179651.02,13939522.78,10954445.07,2771879.52,569857.64,20124891.80,13881556.51,9997141.42,7029268.25,10614133.82,7038904.74,2116754.33,927210.51,18742550.30,17422484.84,16763218.20,610328.47,10101729.39,4214148.73,477322.59,121505.23,4327202.17,2073639.50,1397084.12,524780.09,721415.82,536851.05,438789.11,44128.96,1567337.79,1087075.31,577757.74,441767.57,871657.56,734832.66,569725.69,1748831.64,943736.53,0.0
17,减：营业外支出,521663.76,110565.89,10914.43,474584.02,403693.17,34558.98,35.19,292174.87,946118.80,843253.55,230988.43,6535810.66,4803065.55,2899973.53,1245884.74,2836896.53,2075572.19,1443953.38,742810.10,4438135.73,3255498.17,952778.28,341884.85,3269602.10,2460108.51,919186.15,257130.06,2930172.47,2037934.71,1124400.22,265927.03,2985701.83,1328211.28,1008678.06,569472.00,2317981.44,2343997.28,1286789.83,446696.93,2463072.58,2169313.95,1399657.55,672094.34,2415839.25,1791568.01,1141943.57,297875.21,1699551.02,1375118.02,1325892.21,316536.49,1679314.67,862233.40,519919.17,185605.60,879023.99,705997.80,556627.66,222058.65,-174178.96,-175212.58,-175218.43,631664.32,910989.21,0.0
18,其中：非流动资产处置损失,0,0,0,0,0,0,0,0,791170.38,744057.42,180080.94,3931542.00,2416891.88,1171612.11,493388.97,382685.91,218388.53,178214.55,104588.24,2145107.49,1730814.15,46085.14,5774.30,1005607.64,778589.79,110907.44,421.04,460227.82,385653.06,227559.93,148938.57,878834.62,697277.35,640052.37,426261.47,1034935.13,1006518.88,350778.46,0,1025399.69,1336502.69,1126027.29,536663.52,242010.09,95075.75,86157.66,85677.66,788812.39,383322.07,383322.07,11215.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
19,四、利润总额,304336924.36,151718442.88,111560744.16,402111476.07,321167521.13,230001800.79,65897264.31,443052783.87,315536269.28,191743061.13,57241074.34,307492575.98,211247083.33,119435740.70,26059177.38,116141959.94,66983716.34,30731858.32,5763832.94,52103913.90,37945690.93,17510467.28,-477983.03,32405823.68,24914430.06,11300708.04,980632.65,41779894.00,30751327.87,14616701.75,-705508.30,34453998.60,39103487.19,25497262.75,8499250.18,44716472.32,30433860.31,17449096.48,4075151.45,24481714.79,19793796.75,8024401.54,-7076172.07,36008618.85,39070194.84,26601648.05,5788892.28,52328825.24,38521767.76,25917014.65,5762933.68,47212745.97,33732637.58,22926241.33,5511458.70,41161264.01,28229130.39,20325099.10,4546141.81,37381511.63,22229211.05,16780920.58,35785414.74,31926998.20,0.0
20,减：所得税费用,52292638.20,26423951.99,19744333.79,72315629.56,57177043.16,40236736.17,11258376.98,78835981.55,56895664.33,34662029.32,9604851.24,49427234.07,34150976.70,21835834.81,4730980.78,18988103.24,10023413.86,5023172.54,957031.38,8642283.90,6723241.43,3375871.91,1102442.53,8266261.52,7560345.97,4716407.84,1062735.52,7956468.24,6143546.66,3172538.61,1011982.41,3175336.43,4761071.40,2735693.90,563338.74,9735089.13,6520990.31,3998520.45,1209528.70,4064617.03,4455369.51,2794132.34,516690.57,6838040.57,7993143.15,6002060.92,1447430.81,14148383.29,10125569.84,6451842.89,1845020.37,12555576.32,8401750.97,5815738.19,1840653.44,7172271.30,5073711.29,3620798.88,1432201.54,6962943.23,4892195.94,3527689.30,7438047.26,7435201.29,0.0
21,五、净利润,252044286.16,125294490.89,91816410.37,329795846.51,263990477.97,189765064.62,54638887.33,364216802.32,258640604.95,157081031.81,47636223.10,258065341.91,177096106.63,97599905.89,21328196.60,97153856.70,56960302.48,25708685.78,4806801.56,43461630.00,31222449.50,14134595.37,-1580425.56,24139562.16,17354084.09,6584300.20,-82102.87,33823425.76,24607781.21,11444163.14,-1717490.71,31278662.17,34342415.79,22761568.85,7935911.44,34981383.19,23912870.00,13450576.03,2865622.75,20417097.76,15338427.24,5230269.20,-7592862.64,29170578.28,31077051.69,20599587.13,4341461.47,38180441.95,28396197.92,19465171.76,3917913.31,34657169.65,25330886.61,17110503.14,3670805.26,33988992.71,23155419.10,16704300.22,3113940.27,30418568.40,17337015.11,13253231.28,28347367.48,24491796.91,0.0
22,归属于母公司所有者的净利润,253299679.47,125975880.53,92284935.20,330851363.87,264445675.58,190161357.98,55062311.45,364882439.66,259802777.45,157953312.23,47735325.36,259830057.43,177938960.88,98031540.89,21470876.32,97490219.76,57189661.27,26085796.69,4788065.28,42791402.17,30768687.41,13949733.50,-1579670.93,23171208.76,17255570.03,6669338.84,290197.72,32678807.31,23972376.90,11498614.39,-1505199.98,27647080.13,31606337.87,20195355.29,6614837.54,32694843.45,22904434.54,13260829.22,3117285.43,22147955.33,17457640.14,8464860.25,-4981350.95,26538263.76,28205938.72,19380489.96,4094568.65,36820526.29,27411078.26,18638936.50,3863235.86,31874813.64,22993217.97,15376001.22,3478463.66,30187828.58,20552284.45,14912510.36,2941063.55,27405963.45,15984694.61,12289401.32,25549921.13,21604515.38,0.0
23,少数股东损益,-1255393.31,-681389.64,-468524.83,-1055517.36,-455197.61,-396293.36,-423424.12,-665637.34,-1162172.50,-872280.42,-99102.26,-1764715.52,-842854.25,-431635.00,-142679.72,-336363.06,-229358.79,-377110.91,18736.28,670227.83,453762.09,184861.87,-754.63,968353.40,98514.06,-85038.64,-372300.59,1144618.45,635404.31,-54451.25,-212290.73,3631582.04,2736077.92,2566213.56,1321073.90,2286539.74,1008435.46,189746.81,-251662.68,-1730857.57,-2119212.90,-3234591.05,-2611511.69,2632314.52,2871112.97,1219097.17,246892.82,1359915.66,985119.66,826235.26,54677.45,2782356.01,2337668.64,1734501.92,192341.60,3801164.13,2603134.65,1791789.86,172876.72,3012604.95,1352320.50,963829.96,2797446.35,2887281.53,0.0
24,六、每股收益,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,基本每股收益(元/股),0.320000,0.160000,0.120000,0.410000,0.320000,0.230000,0.070000,0.440000,0.310000,0.190000,0.060000,0.320000,0.220000,0.120000,0.041000,0.200000,0.120000,0.050000,0.010000,0.090000,0.060000,0.030000,-0.003400,0.050000,0.040000,0.010000,0.001000,0.070000,0.050000,0.020000,-0.010000,0.140000,0.167000,0.110000,0.040000,0.180000,0.125000,0.070000,0.020000,0.120000,0.095000,0.050000,-0.030000,0.150000,0.154000,0.110000,0.034000,0.300000,0.225000,0.153000,0.030000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
26,稀释每股收益(元/股),0.320000,0.160000,0.120000,0.410000,0.320000,0.230000,0.070000,0.440000,0.310000,0.190000,0.060000,0.320000,0.220000,0.120000,0.041000,0.200000,0.120000,0.050000,0.010000,0.090000,0.060000,0.030000,-0.003400,0.050000,0.040000,0.010000,0.001000,0.070000,0.050000,0.020000,-0.010000,0.140000,0.167000,0.110000,0.040000,0.180000,0.125000,0.070000,0.020000,0.120000,0.095000,0.050000,-0.030000,0.150000,0.154000,0.110000,0.034000,0.300000,0.225000,0.153000,0.030000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
27,七、其他综合收益,948653.00,160036.17,-384338.51,-30007501.75,25465236.87,193740.05,-576459.65,-888713.94,-648736.71,-342564.02,-75237.03,1069510.47,438360.51,331832.60,-74467.69,888288.98,574301.98,-11210.94,56056.01,57384.64,-3659.27,-3484.49,135079.80,-470987.17,-346085.41,-251768.14,-13148.19,-38982.55,86244.09,51459.52,-13812.79,-536228.35,-430006.16,-213443.23,0,-92707.41,0,0,0,1192354.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
28,八、综合收益总额,252992939.16,125454527.06,91432071.86,299788344.76,289455714.84,189958804.67,54062427.68,363328088.38,257991868.24,156738467.79,47560986.07,259134852.38,177534467.14,97931738.49,21253728.91,98042145.68,57534604.46,25697474.84,4862857.57,43519014.64,31218790.23,14131110.88,-1445345.76,23668574.99,17007998.68,6332532.06,-95251.06,33784443.21,24694025.30,11495622.66,-1731303.50,30742433.82,33912409.63,22548125.62,7935911.44,34888675.78,23912870.00,13450576.03,2865622.75,21609452.01,15338427.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
29,归属于母公司所有者的综合收益总额,254248332.47,126135916.70,91900596.69,300843862.12,289910912.45,190355098.03,54485851.80,363993725.72,259154040.74,157610748.21,47660088.33,260899567.90,178377321.39,98363373.49,21396408.63,98378508.74,57763963.25,26074585.75,4844121.29,42848786.81,30765028.14,13946249.01,-1444591.13,22700221.59,16909484.62,6417570.70,277049.53,32639824.76,24058620.99,11550073.91,-1519012.77,27110851.78,31176331.71,19981912.06,6614837.54,32602136.04,22904434.54,13260829.22,3117285.43,23340309.58,17457640.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
30,归属于少数股东的综合收益总额,-1255393.31,-681389.64,-468524.83,-1055517.36,-455197.61,-396293.36,-423424.12,-665637.34,-1162172.50,-872280.42,-99102.26,-1764715.52,-842854.25,-431635.00,-142679.72,-336363.06,-229358.79,-377110.91,18736.28,670227.83,453762.09,184861.87,-754.63,968353.40,98514.06,-85038.64,-372300.59,1144618.45,635404.31,-54451.25,-212290.73,3631582.04,2736077.92,2566213.56,1321073.90,2286539.74,1008435.46,189746.81,-251662.68,-1730857.57,-2119212.90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
