,报表日期,20190930,20190630,20181231,20180930,20171231,20161231,19700101
0,单位,元,元,元,元,元,元,
1,一、营业总收入,166472095.96,140908672.82,282535675.83,193515703.05,126420742.66,44198134.83,0.0
2,营业收入,166472095.96,140908672.82,282535675.83,193515703.05,126420742.66,44198134.83,0.0
3,二、营业总成本,80175515.90,61487415.31,161643625.05,120920567.62,74126395.96,32250831.75,0.0
4,营业成本,53204694.32,46164921.59,102373324.24,72009379.48,56743275.29,24869728.83,0.0
5,营业税金及附加,2379290.55,1794163.12,1123403.01,731667.82,578798.64,297785.54,0.0
6,销售费用,1903554.46,1095358.96,2892945.23,1854155.27,1500737.79,909577.01,0.0
7,管理费用,17451506.03,8107272.86,46534412.74,41149289.92,9324894.30,4323944.96,0.0
8,财务费用,-1973025.18,-1096303.71,-2250345.22,-1669452.99,419716.25,-763910.23,0.0
9,研发费用,7209495.72,5552267.85,10908864.84,6845528.12,5191421.80,2435642.54,0.0
10,资产减值损失,0,0,61020.21,0,367551.89,178063.10,0.0
11,公允价值变动收益,54761.99,10747.81,0,0,0,0,0.0
12,投资收益,529242.32,180323.61,1300388.42,929503.04,987184.94,936169.88,0.0
13,其中:对联营企业和合营企业的投资收益,-316773.07,-147154.90,-69883.15,-37700.04,0,0,0.0
14,汇兑收益,0,0,0,0,0,0,0.0
15,三、营业利润,88358052.10,80087433.45,124635379.54,75907378.06,53561531.64,12883472.96,0.0
16,加:营业外收入,6483.18,6483.18,11145.06,6152.10,1916.05,2063.29,0.0
17,减：营业外支出,606467.06,584467.06,418040.26,424895.68,150606.53,386769.28,0.0
18,其中：非流动资产处置损失,0,0,0,0,0,0,0.0
19,四、利润总额,87758068.22,79509449.57,124228484.34,75488634.48,53412841.16,12498766.97,0.0
20,减：所得税费用,12595177.60,10952037.11,17652525.56,12809899.99,7560084.55,1801510.86,0.0
21,五、净利润,75162890.62,68557412.46,106575958.78,62678734.49,45852756.61,10697256.11,0.0
22,归属于母公司所有者的净利润,75162890.62,68557412.46,106575958.78,62678734.49,45852756.61,10697256.11,0.0
23,少数股东损益,0,0,0,0,0,0,0.0
24,六、每股收益,,,,,,,
25,基本每股收益(元/股),0.630000,0.570000,0.900000,0.530000,0.880000,0.210000,0.0
26,稀释每股收益(元/股),0,0.570000,0.900000,0,0,0,0.0
27,七、其他综合收益,256806.17,172365.26,17171.40,17171.40,36587.42,-127598.10,0.0
28,八、综合收益总额,75419696.79,68729777.72,106593130.18,62695905.89,45889344.03,10569658.01,0.0
29,归属于母公司所有者的综合收益总额,75419696.79,68729777.72,106593130.18,62695905.89,45889344.03,10569658.01,0.0
30,归属于少数股东的综合收益总额,0,0,0,0,0,0,0.0
