,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19960630,19951231,19950630,19941231,19940630,19931231,19930630,19920630,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,1420774426.01,911009600.51,426384693.33,1852905951.98,1294026311.76,857022515.73,345201395.26,1735715955.47,1147034473.15,698405154.78,309204844.04,1597867921.92,983116935.41,645823112.55,250002527.24,1592912488.82,984527321.02,634315843.41,289970823.84,1293713330.65,878680637.53,546851224.27,252805905.39,929184150.45,521925932.04,251483523.32,25163929.24,153999261.07,97197529.57,68283270.22,22376327.16,148250092.49,105953462.16,74485984.46,25819542.06,105841382.00,87198207.59,55193223.13,14351353.80,76975441.65,52467664.43,34462664.16,6131379.40,69622286.54,59821915.38,28299985.86,9791417.40,65958551.08,60294989.91,38698743.16,8521703.62,62362020.65,51407046.30,29823364.71,8145652.60,69835177.63,60344612.79,41596015.17,15022104.41,81820964.30,61146564.86,41696101.77,7940755.83,24703472.06,17848051.76,7312431.83,2990615.46,12880392.05,8968346.07,5771828.88,2958812.88,37054289.09,26194107.09,39985055.24,24126297.37,106409303.88,27722035.75,119993353.53,53087792.11,270499412.80,111363408.98,230023563.76,104879685.40,219761744.61,117224800.00,213863000.00,65994236.84,178725030.62,60231106.94,74618811.48,0.0
2,营业收入,1420774426.01,911009600.51,426384693.33,1852905951.98,1294026311.76,857022515.73,345201395.26,1735715955.47,1147034473.15,698405154.78,309204844.04,1597867921.92,983116935.41,645823112.55,250002527.24,1592912488.82,984527321.02,634315843.41,289970823.84,1293713330.65,878680637.53,546851224.27,252805905.39,929184150.45,521925932.04,251483523.32,25163929.24,153999261.07,97197529.57,68283270.22,22376327.16,148250092.49,105953462.16,74485984.46,25819542.06,105841382.00,87198207.59,55193223.13,14351353.80,76975441.65,52467664.43,34462664.16,6131379.40,69622286.54,59821915.38,28299985.86,9791417.40,65958551.08,60294989.91,38698743.16,8521703.62,62362020.65,51407046.30,29823364.71,8145652.60,69835177.63,60344612.79,41596015.17,15022104.41,76150383.74,56030627.52,41279638.87,7854994.87,24244500.83,17439554.98,7113713.75,2808522.38,12654517.03,8831288.05,5696201.68,2919192.48,36764042.48,25090481.28,36001105.46,19590773.48,104785605.11,26836717.50,115469053.35,51491777.79,266786003.07,109768901.82,226519379.12,101254343.38,212040840.67,111548000.00,205134000.00,65994236.84,178649758.12,59325173.34,74618811.48,0.0
3,二、营业总成本,1317362874.21,840240080.06,399685298.17,1739993882.27,1236343640.06,802541977.04,326231871.83,1607400508.37,1062517925.35,643963421.38,282435568.06,1405877066.80,868731730.17,566020248.37,208824856.79,1341432028.03,818514745.38,529569417.34,239442969.08,1083382096.48,721925926.23,442705444.64,215746373.09,805724507.13,465089241.81,215231381.55,19467517.94,137020713.24,86067630.95,53644018.45,18087735.49,128189800.11,88988346.92,58064171.57,17951463.64,99959491.27,70684313.39,40232742.28,9959924.84,107282678.02,43349646.64,27228268.00,6340541.34,67917105.95,47408994.86,22705361.18,9002297.06,61720358.55,57622053.38,35138464.59,7840688.19,58987751.13,46539696.81,24443246.61,7508340.94,60616522.40,49031558.63,33348820.75,12399329.34,65429564.36,44881678.41,32457251.55,12602780.08,35705375.96,23089452.78,12850429.20,6556425.34,52491741.10,23155525.61,14653488.68,7335899.20,66938555.67,29544607.06,34984208.06,22155797.56,122296990.01,35520812.99,118241236.83,56423380.54,265314424.46,0,222982990.89,0,209439662.78,0,0,0,138549264.65,42467041.53,50742603.60,0.0
4,营业成本,568896138.97,364212628.76,185338553.93,723705201.92,577224553.91,382188386.43,164215826.32,689981755.20,472191458.81,300708983.47,141299015.16,541179956.39,332718401.83,224245995.83,90128815.24,413616660.07,227737275.85,147140898.27,66749110.88,275610945.22,180512344.80,105312108.48,58500153.05,240019516.14,124518176.39,62169146.53,4914857.88,32090595.38,20913180.08,13706694.33,4837277.18,31250463.80,24274967.24,19963472.00,5462445.85,27971458.59,23377824.22,14621929.57,4928236.16,25818749.05,16030572.83,10714551.21,2096871.99,24404702.47,21563883.28,10673782.17,4626753.66,23496945.62,24560243.08,17847322.49,3969032.94,28599845.04,22397641.69,13231890.62,3807529.25,33016444.00,24708581.59,16192055.37,5469176.51,22385331.63,19260849.62,13378232.27,3749400.14,10877206.05,9242717.99,2704952.09,1410733.94,10902365.46,6884703.63,4699758.99,2745560.63,20270457.08,17664389.41,14358555.66,13114478.47,86190698.33,19038122.22,87224008.84,42841990.18,223120355.27,0,193894897.62,0,184939860.53,0,0,0,125656974.13,40303282.95,50742603.60,0.0
5,营业税金及附加,20051956.24,13690785.86,9113108.89,31425540.94,22828758.02,15200302.51,7451035.99,28946209.67,20571528.67,12939592.34,8382214.88,27702531.50,12302423.97,7423243.08,2464147.84,25195932.86,15221546.66,9688903.84,4418342.63,20348316.58,13209775.47,7979294.15,3625459.04,14422399.81,9486116.54,4607074.84,281249.16,2588487.65,1522694.96,1082966.43,316051.68,2525685.48,1747935.20,1193653.90,395619.61,986641.57,747099.43,459767.03,119192.24,684766.72,474933.16,326194.56,67807.39,621041.60,523903.38,238921.87,83538.92,545304.82,502636.05,333314.69,71812.41,855355.11,595839.09,360503.14,78713.25,1159915.62,839441.79,628399.98,166676.83,1197855.23,805708.11,651457.54,157367.17,318255.08,394919.60,98413.21,69214.42,275752.09,152182.71,69211.01,34166.54,232309.47,607885.09,275107.23,27307.83,51510.29,2280.15,127070.85,90865.20,269855.01,0,-140170.92,0,134039.66,0,0,0,12452269.79,5192482.44,0,0.0
6,销售费用,620073658.57,392320055.49,173654089.14,824687969.68,537786990.03,341605902.41,125693007.95,723958374.70,475208323.41,277858566.40,106602379.32,707712700.69,438075077.86,271431214.44,86870655.04,775770136.83,486604781.05,311798805.56,140302208.02,665313563.55,441921125.99,275295709.29,128153654.21,457528242.75,267561954.28,115222634.87,9805263.51,86496721.69,51210399.66,29578055.74,8881725.43,84807496.62,55995954.91,30450889.75,10100409.75,67605550.58,37078129.91,17328089.59,1589095.01,33300237.60,16582985.55,8378125.58,1016884.93,27912837.06,17892846.88,7279881.63,1568171.66,23893871.76,21432116.47,9229305.90,1008600.77,10422568.36,9422101.90,3370978.11,391799.98,13255352.56,11496392.48,8669159.03,2946510.60,17204360.72,9632881.89,7231214.34,2246928.96,2953048.95,2126859.45,1304808.82,587287.33,2343162.12,1844503.74,1119468.23,511657.86,2645235.62,1280377.19,2284232.28,337572.41,1840812.96,1209958.88,2476145.75,1251925.82,7428820.77,0,4778557.43,0,4450614.49,0,0,0,3681791.61,2182266.15,0,0.0
7,管理费用,80905839.69,53020011.29,27709422.56,115213808.41,75424496.50,56108025.37,25920292.03,121903706.69,82166977.56,48463601.50,22530187.18,113403537.03,77103865.81,54651931.05,26381678.47,112359524.75,78343481.66,51463868.65,26102870.43,113609667.34,80373318.53,49183598.81,25593806.06,86302949.13,53389953.85,21246857.67,3458417.48,14937470.33,9931058.24,7026162.41,3532244.92,11479834.94,7491562.88,4858337.57,1762260.54,10009536.06,8124252.75,5647440.58,3064080.01,11171398.96,6985883.22,4822755.65,2619355.62,9755836.41,5218646.33,3675258.29,2023828.99,9955768.80,8933779.56,6059437.03,2182832.94,15011609.75,11038203.69,5473937.06,2306566.16,10170893.55,7975212.58,5252027.60,2672346.02,21099719.91,12380886.61,9339908.37,5108463.26,14992447.45,6726902.97,5499818.68,2886894.93,31758775.83,9669905.50,5956201.83,3022456.63,37021690.80,6251048.48,12024595.49,5288030.92,26015099.06,11045981.94,27019762.64,12162510.75,35390993.11,0,25993637.90,0,21812854.41,0,0,0,8525209.78,3262366.34,0,0.0
8,财务费用,7837258.86,4874337.59,2309086.68,7780307.04,7247276.64,5758104.56,2538254.46,11977896.24,8878856.63,5665071.72,2853380.39,3762832.02,3243930.14,2710600.81,2317427.27,3680077.69,2578061.00,1591524.47,1108395.93,1436134.22,593679.72,191628.36,-70573.74,12636734.72,11861008.36,8378781.93,360221.56,-57154.48,-77730.46,-60772.10,-20186.60,-59651.52,-37534.56,-23385.13,-12871.68,604587.68,615716.81,481558.97,139221.42,1657712.12,1202582.30,1072021.42,539621.41,2754174.67,2152293.97,1499212.92,700003.83,3074739.39,2193278.22,1669084.48,608409.13,4098372.87,3085910.44,2005937.68,923732.30,3013916.67,4011930.19,2607178.77,1144619.38,3542296.87,2801352.18,1856439.03,1340620.55,6564418.43,4598052.77,3242436.40,1602294.72,7211685.60,4604230.03,2808848.62,1022057.54,6768862.70,3740906.89,4865592.91,2588407.93,7198869.37,4224469.80,1394248.75,76088.59,-895599.70,0,-1543931.14,0,-1897706.31,0,0,0,-11766980.66,-8473356.35,0,0.0
