,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20021231,20011231,20001231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,4868303749.86,3269350264.36,1729800306.95,5776036469.33,4110596361.21,2591236770.67,1268618406.72,5846531115.32,4454580215.48,3255851062.82,2120875833.36,3933738587.32,2823339010.74,1797863140.82,886235041.80,4539146645.21,3583890660.85,2635361106.77,750331670.82,3885151718.78,2231627218.60,1452186284.60,691373142.33,3050880564.73,2216183816.50,1443250097.96,643133227.74,3970890163.36,2242845903.63,1444760897.87,681716639.73,2627266611.15,1913805615.87,1242848494.78,587759577.02,2369289445.30,1715744638.85,1123550749.22,536237530.53,2075933214.27,1507296783.33,982853575.70,461383777.77,1871659857.97,1383312915.02,912106874.11,415928212.70,1842693384.20,1342132950.43,860635441.59,405930105.76,1529819379.16,1113227759.01,730350864.57,351646887.34,1453542098.33,1114705752.75,741998757.88,362995216.27,1234122604.21,832380027.75,529095820.33,227473199.19,802104723.53,563609550.71,362788171.94,681596214.55,492975870.00,319651070.60,0.0
2,营业收入,4868303749.86,3269350264.36,1729800306.95,5776036469.33,4110596361.21,2591236770.67,1268618406.72,5846531115.32,4454580215.48,3255851062.82,2120875833.36,3933738587.32,2823339010.74,1797863140.82,886235041.80,4539146645.21,3583890660.85,2635361106.77,750331670.82,3885151718.78,2231627218.60,1452186284.60,691373142.33,3050880564.73,2216183816.50,1443250097.96,643133227.74,3970890163.36,2242845903.63,1444760897.87,681716639.73,2627266611.15,1913805615.87,1242848494.78,587759577.02,2369289445.30,1715744638.85,1123550749.22,536237530.53,2075933214.27,1507296783.33,982853575.70,461383777.77,1871659857.97,1383312915.02,912106874.11,415928212.70,1842693384.20,1342132950.43,860635441.59,405930105.76,1608305434.00,1173755129.00,771305488.00,374478685.00,1532259433.00,1114440238.00,741647307.00,362480806.00,1232790718.00,832767241.00,528061715.00,227765483.00,802697269.00,564080581.66,363204288.00,681659139.00,492975870.00,319651070.60,0.0
3,二、营业总成本,3414109422.44,2335728081.40,1201980481.05,4791696651.70,3184078005.75,2051915420.84,1030458122.15,4751236950.43,3453012737.21,2488836233.59,1642602643.88,3368453046.24,2334412521.01,1528679418.99,766094111.20,3466475530.66,2539918923.73,1859810881.92,611859085.49,3224296843.28,1864859346.14,1234453503.53,619681630.81,3012053454.40,2164083080.79,1426116965.10,632655620.58,3415067868.86,1938163680.06,1280264670.95,573947533.05,2313597676.26,1571525344.98,1017325648.06,464983289.17,1749581800.17,1097086922.36,695374423.62,344292934.50,1454266569.18,1015359583.56,681959254.35,327697153.85,1482009723.46,1017081881.52,661426604.79,290422649.77,949279029.26,663243214.76,338633089.56,149860050.55,689046279.34,488536451.60,302250725.75,131280331.21,637105529.10,435479032.87,299384981.28,115941478.10,462328596.27,267628846.95,164718870.54,75438102.31,385957248.47,234834458.04,153817251.72,307272220.94,236455174.27,222802169.26,0.0
4,营业成本,2038102225.78,1400787427.41,736347035.19,2788551461.45,1844664076.55,1171253227.37,592124211.80,3029981442.84,2225357249.28,1656009804.30,1140117476.56,1798428910.30,1152900238.92,733211802.87,357130202.18,1848358725.21,1277950456.22,937493287.94,265507042.50,1569713764.69,782652376.29,515047063.43,242094098.93,1359919132.94,940794406.90,617363923.50,266821494.20,1850593882.53,882838269.10,583603048.98,246365407.04,1149916153.17,744906161.89,490073302.56,219115919.05,825559107.39,532670370.03,331550774.44,169573248.95,768553866.36,546337028.73,372818505.47,174133372.13,853784520.34,554463779.34,362727494.20,146815361.60,725212335.85,524352793.43,253146720.07,107896785.13,493999940.17,345018849.36,208165614.87,96735411.49,473011753.96,324275154.23,218917555.05,74545878.87,335396569.32,192739087.04,116969638.72,54708492.73,273970649.22,154863299.46,100029533.60,190535592.89,143161563.00,148089325.45,0.0
5,营业税金及附加,113012008.19,96066395.47,38462249.95,127158011.71,63813491.09,30849590.70,20597260.20,175929169.21,130547630.78,115729214.09,152321335.51,98377520.24,77440102.91,60924938.81,32053306.73,403078939.12,349997425.02,297491766.95,25752353.75,282846609.58,79971070.66,53159535.97,23533433.39,134909327.56,101435021.39,74264451.08,21709521.31,230654679.80,80907397.49,52150854.00,24506594.81,95990203.70,69488044.47,45045758.79,21161543.62,84398738.69,61028790.48,39725789.22,19016488.04,73856746.56,53085881.18,34389852.33,16158143.18,66219360.97,48585000.76,32208132.73,14697475.85,64581962.78,46790095.82,29840411.42,14023371.29,55429595.35,40462090.29,26625876.05,12886043.45,65524469.40,51070151.18,38092710.34,19936444.37,67803489.70,45802198.44,29043394.45,12527101.62,44148349.82,31024432.05,19976235.86,37491252.91,27113673.97,17580808.88,0.0
6,销售费用,20278376.08,17522518.48,6788825.09,29650346.10,13919903.89,9244074.41,4211545.88,23964329.02,14051384.60,8736679.99,3729907.05,20021413.77,12083324.86,6946290.96,1793555.41,21445884.37,11776338.31,3907259.74,1614009.16,26816612.15,14256851.97,9237276.11,1197628.11,36874284.14,15707938.95,7358805.90,1724568.86,17140025.04,7460824.42,6418649.49,703495.45,27419366.42,5570892.91,4715057.39,1191538.45,16748616.46,10476894.84,3935014.24,1346965.73,1370917.20,145612.46,19763.46,2458.08,145000.00,41000.00,0,0,415000.00,55000.00,55000.00,50000.00,1762566.00,1434400.00,0,0,1546555.00,1379955.00,1369355.00,0,863350.00,733300.00,176000.00,30000.00,3798712.00,1334912.00,0,5760000.00,0,0,0.0
7,管理费用,82523912.21,49144237.49,22866040.07,115245777.36,47431672.40,30426370.07,13869019.99,69215556.90,45863977.28,29987343.75,13131325.67,70134264.08,37709723.25,24099176.88,13511610.67,82634205.74,46289866.05,28704574.66,16249624.77,91195142.44,61835721.66,40925899.08,24767371.06,178531763.17,132285126.08,72922063.28,26700728.98,136305005.14,91853833.50,54607816.72,19774090.69,134050365.46,95786078.87,58744637.44,14215684.21,111993448.73,56962373.17,39092127.23,14751830.40,103125199.14,43601308.89,27593097.73,13522581.09,72484257.02,45765676.22,30709182.92,16062293.49,62002555.40,33574909.05,18577828.93,10627320.53,46640088.72,31792760.38,22858445.20,6720328.23,44656335.64,22161270.40,15166590.27,6030927.55,37020186.16,17227453.11,11705255.40,4749783.91,30123587.48,17175601.20,9855068.90,26649565.90,11874795.23,4558746.69,0.0
8,财务费用,1160192900.18,772207502.55,384885226.30,1719345668.47,1207359831.13,802259212.35,398379291.74,1429080608.64,1032651580.14,673723346.28,330198219.89,1378751110.11,1054356959.52,701321882.56,362544280.13,1091440521.05,844432712.79,586911673.87,298778913.16,1231951887.11,917820373.55,611747015.45,323138465.95,1297123466.46,970292811.09,644199730.70,313195045.95,1165258208.27,870629451.23,580606767.70,282708141.66,908591797.58,663768885.69,423453606.35,207512430.21,657090382.94,427675407.92,277205927.14,133933623.22,493517080.56,366446079.89,241708552.88,119027058.73,489773974.43,366573471.05,234149549.87,112509871.77,92848331.01,51932784.21,34152558.16,15524250.34,91214089.10,69828351.57,44600789.63,14938548.04,52366415.10,36592502.06,25838770.62,15428227.31,21245001.09,11126808.36,6824581.97,3422724.05,33915949.95,30436213.33,23956413.36,46835809.24,54305142.07,52573288.24,0.0
9,研发费用,0,0,0,200000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
