,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19960630,19951231,19950630,19941231,19940630,19931231,19930630,19920630,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,49452622.41,35855991.56,23434460.25,11820954.50,48815792.46,37417393.48,25058228.36,12463761.37,51207881.08,39606661.02,24601324.53,12646508.37,48398371.56,37176313.89,22505228.16,8824783.75,44637286.23,35302628.22,25570656.65,16985495.74,36814047.66,27874261.38,18755618.21,10068656.81,36262892.46,30173849.52,19894411.77,10053119.72,53318998.44,117987291.81,72620884.77,8710867.06,72235533.68,42686382.60,22054178.85,11195887.89,1543971410.46,51169577.56,32396606.45,13725876.62,194511220.01,50632367.00,34549730.58,17216657.36,553975328.65,336631178.56,155032858.06,30419672.24,545290342.19,80088482.72,53916457.40,32504332.58,87867069.03,66392033.93,45193449.47,22223050.44,351901898.48,98871274.10,65708944.04,31834495.96,393764770.38,267308852.77,173836603.37,82686419.44,479955487.67,423659802.60,262602451.74,215157621.63,474113675.59,200175300.07,102350466.18,62226810.20,196519686.57,98908363.54,275064206.32,215806513.47,186263800.09,92309505.74,114517508.02,47038402.30,247169888.13,40023358.25,87154493.29,28232104.74,111610305.08,63552000.00,123493940.00,65216122.64,195097837.84,93262386.50,34805370.28,0.0
2,营业收入,49452622.41,35855991.56,23434460.25,11820954.50,48815792.46,37417393.48,25058228.36,12463761.37,51207881.08,39606661.02,24601324.53,12646508.37,48398371.56,37176313.89,22505228.16,8824783.75,44637286.23,35302628.22,25570656.65,16985495.74,36814047.66,27874261.38,18755618.21,10068656.81,36262892.46,30173849.52,19894411.77,10053119.72,53318998.44,117987291.81,72620884.77,8710867.06,72235533.68,42686382.60,22054178.85,11195887.89,1543971410.46,51169577.56,32396606.45,13725876.62,194511220.01,50632367.00,34549730.58,17216657.36,553975328.65,336631178.56,155032858.06,30419672.24,545290342.19,80088482.72,53916457.40,32504332.58,83765606.40,63141501.78,43065365.07,21084083.58,348122472.47,95446190.37,63693554.83,30931426.99,389061270.36,264072672.55,172626880.52,82368252.60,477522490.55,422263142.91,261739287.36,214620816.33,471532341.02,198363517.70,101580377.28,61981056.31,195689438.35,98713537.42,274648754.60,215609979.06,170550031.90,91922153.60,111673653.71,44912004.61,242273018.00,39994123.97,82541034.51,27992875.28,107039469.49,63314000.00,122363470.00,64827315.32,194126947.09,92589346.50,34805370.28,0.0
3,二、营业总成本,73062741.64,51434576.36,36529132.81,19605542.42,77708643.96,56950274.19,40419420.10,19760164.84,83695158.14,63614347.61,46641191.66,21023841.72,85304321.48,57489227.63,39179410.05,13816285.95,70800103.76,46063209.88,31946898.09,15856570.00,77663567.56,56618942.85,38208772.12,19950293.46,94648807.11,74077675.52,54345996.87,35416429.92,85155615.41,135358156.55,93361782.90,21037779.80,126311177.13,76069399.52,44374025.19,22418395.12,1162294885.10,94483329.58,65859302.91,31200412.59,225906863.40,97738635.64,66482835.98,34874719.87,480380926.57,331657905.59,165257989.06,43013520.16,513324342.36,98411437.80,64848216.41,34057383.06,121174119.71,86625619.30,56854265.40,28308445.13,356974200.05,112263478.80,73712416.09,32717661.80,378195938.90,251599328.87,163123638.56,78740935.78,444002285.61,402293982.09,255653687.51,201702491.19,400651311.02,196744712.83,103050790.97,61270548.05,195088702.69,100016775.94,270870862.65,198231293.68,176390444.55,82928636.52,113787704.08,43796350.10,229468503.81,0,103952587.19,0,103079034.82,0,0,0,185120490.40,88811039.42,32152377.28,0.0
4,营业成本,23461598.31,17446176.95,11542050.29,5799819.64,28213208.68,21837315.15,14619438.10,7430014.68,29957679.35,22695274.79,14694206.69,7475114.28,33377237.47,25204162.93,17255305.21,8227935.86,32427117.93,23948593.70,16017903.99,7871862.88,32350196.71,24230143.65,16305520.35,8562567.68,32510411.06,24050646.16,15607531.56,7826114.85,34783016.89,99606721.30,69284274.07,7547664.66,64983085.85,39754870.48,21720160.93,11827129.54,887356105.41,42592880.59,27786200.90,14160708.80,131560519.53,46570967.16,30488598.11,15728773.15,329895241.28,243398579.60,120346514.94,26515526.80,400879633.01,60960912.39,39783160.34,22616324.09,74707510.62,53540370.39,34985338.80,16234296.55,300439784.54,68157173.43,43954059.43,17874875.77,288111835.25,190632799.19,125030574.93,58645218.23,338320405.28,331824718.95,215471950.80,172672780.97,273279591.00,145399752.16,72231430.27,44944967.52,138425244.86,73024440.37,203933180.82,160803096.11,111609851.51,58746743.35,59876828.86,21894074.11,163147029.22,0,58945304.07,0,81317012.66,0,0,0,171494669.21,85651881.58,32019329.44,0.0
5,营业税金及附加,5299354.61,2698339.52,2570443.17,1240095.54,5746048.89,2573281.09,2486924.80,1272487.86,3994327.47,2417524.39,2229183.32,31522.87,3403962.39,549475.42,473226.76,143734.95,1048632.86,892797.89,703964.46,582052.42,3273663.39,3053888.20,301649.85,188984.46,514568.94,876921.09,367124.88,189862.92,3565327.72,965905.37,360300.68,135534.73,4678813.57,1360122.90,929352.86,526386.02,157810400.75,1012838.85,-196370.77,746550.42,25941663.53,2328532.27,1577380.32,791840.86,69261345.04,18229446.21,8528548.29,899568.01,32429849.73,2975608.85,1860134.66,1060852.59,3290249.59,2578589.59,1768654.91,885571.02,11415845.73,3685676.92,2441418.35,1152143.22,18543919.00,12484048.88,8042506.15,3283124.66,22675414.75,20345742.39,12470325.74,10603986.67,20659526.97,6664112.69,2301761.48,1471936.60,8380699.07,4250553.16,12844410.90,10558018.80,7020543.92,3796877.99,2903661.33,-1737547.47,11778488.41,0,3145134.27,0,4269334.62,0,0,0,2599796.24,732560.56,133047.84,0.0
6,销售费用,0,0,0,0,0,0,0,0,0,0,0,0,1552535.10,1552535.10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5664.00,0,0,0,855.00,410.00,410.00,410.00,23213408.44,6822548.00,6889753.00,45713.00,3124179.83,1714809.78,1026867.02,1101247.62,13597411.22,22952454.06,2993159.16,100807.93,7906717.61,3014072.00,3001289.80,703056.00,3316354.66,1273872.45,915361.05,450702.68,2883842.25,2408744.55,1715579.53,939370.70,10074736.06,7624944.39,5056219.64,1952601.26,10640794.47,7540695.36,3176430.56,1984264.98,7338678.86,4644077.49,3292163.33,1886282.06,9295472.97,4754709.76,8308351.85,3303087.24,7618679.55,3034458.34,7554746.90,3459019.96,6695374.32,0,5029061.99,0,8419139.89,0,0,0,10950618.31,4133423.33,0,0.0
7,管理费用,42263823.75,28927302.05,20568298.40,11588455.03,44148604.46,31741255.57,21552849.78,11711041.88,49299908.91,41387232.43,32137604.16,15138431.16,52088219.83,36176929.62,26789245.88,9388456.75,39071422.21,24778774.41,16591693.17,7583055.07,43366002.39,30174634.97,22151082.98,11137159.77,54187206.49,44420605.30,35042004.53,25046084.12,39095741.62,29120964.58,20005545.51,10027578.85,49092894.48,29142666.51,18488087.11,7507757.78,45233020.77,29561099.55,21186454.76,10676477.04,42726705.91,31722026.25,21116473.00,12683257.05,39735218.76,29423302.32,21341424.03,10179204.13,20366090.94,15855352.71,10437355.98,4990063.14,25044567.19,13856009.03,10040516.19,5983866.15,18171403.69,17860489.26,13302731.99,7809305.15,39132849.50,25377294.66,17096962.26,9512379.84,41002384.66,18430203.93,10113238.16,10980640.15,67320836.12,21311525.38,13812247.38,8015092.00,23765743.92,10071291.58,24923210.71,11736500.69,27853419.46,9221252.43,20577930.79,7943741.23,19667720.93,0,14806252.60,0,6758931.46,0,0,0,1252081.89,-225399.88,0,0.0
8,财务费用,2037964.97,2362757.84,1848340.95,977172.21,-2798811.89,-2218153.33,-1252168.29,-653379.58,-2735595.45,-2016084.00,-1560202.51,-963226.59,-4505498.56,-3953620.53,-3298112.89,-2752280.11,-7135597.28,-5870006.02,-3027288.83,-1172061.27,-3944179.68,-2959385.27,-2206881.06,61581.55,3860501.41,4729502.97,3329335.90,2354368.03,7712918.81,5664565.30,3711662.64,3327001.56,7948959.23,5811329.63,3236014.29,2556711.78,23393493.92,14513962.59,10213265.02,5570963.33,18214891.45,12014766.55,9253983.90,4569601.19,23277053.47,17654123.40,12048342.64,5318413.29,24482244.80,15605491.85,9766275.63,4687087.24,14815437.65,15376777.84,9144394.45,4754008.73,24063323.84,20151394.64,12298626.79,4941966.96,22332599.09,15480241.75,7897375.58,5347611.79,31363286.45,24152621.46,14421742.25,5460818.42,32052678.07,18725245.11,11413188.51,4952269.87,15221541.87,7915781.07,20007818.41,11499598.40,22287950.11,8129304.41,22874536.20,12237062.27,28179890.93,0,22026834.26,0,2314616.19,0,0,0,-1176675.25,-1481426.17,0,0.0
