9,研发费用,161946026.29,95122093.28,37385622.78,390675114.63,139255575.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,496493.61,91585985.39,44867019.43,20495591.08,12988816.66,109049742.14,43842735.70,38063610.81,21430331.02,18139864.73,13688416.10,2174120.66,-1832546.77,26227679.12,28499830.11,14580525.78,9011780.21,8195020.90,17376800.43,27232516.44,19737913.65,343889.56,8940873.78,1186488.40,517492.17,23013036.77,9666183.26,10726266.78,0,-6533734.97,-2694860.66,-535793.75,384915.71,5024883.44,-476448.10,1308553.01,-16934.17,7912851.79,2727130.05,1533586.44,1094768.50,-5799508.03,-5583429.01,-4954595.44,-1732050.90,1876846.19,5537732.43,-1060351.12,-875342.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
11,公允价值变动收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12,投资收益,27970661.94,19529126.64,17585407.33,19615559.55,18111449.97,13772189.19,638630.14,24602808.22,0,0,0,7742152.75,272602.74,272602.74,0,3022328.76,3022328.76,188630.13,0,14908910.37,20634726.84,0,0,0,0,0,0,531300.00,0,0,0,483200.00,0,0,0,462000.00,0,0,0,0,0,0,0,0,0,0,0,671399.30,0,0,0,-242476.58,0,0,0,0,0,0,0,20831.08,0,0,0,0,0,0,0,0,0.0
13,其中:对联营企业和合营企业的投资收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
14,汇兑收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
15,三、营业利润,488350872.87,390948018.65,161598446.99,591865592.83,415989026.03,345421177.10,67955717.65,557301022.31,362294018.69,216102121.16,69137898.20,490936167.06,-28874968.01,-34280612.37,-48915526.01,-62905456.16,-74227967.84,-37371466.02,-28614303.88,239617468.25,245566915.99,252139609.71,96062806.70,306994019.21,249762164.05,189803685.16,49109365.31,183657631.90,151067699.99,98596483.97,39503987.92,143466270.27,103863055.05,73377082.97,19617293.34,80451624.90,60893384.05,35966746.52,13272758.94,50191898.97,38133411.74,27226720.03,13715885.87,59133572.55,23098143.94,20008700.02,9975325.72,21676707.18,13114697.70,9420203.07,2807310.23,9890364.92,8886266.36,7794189.94,4762840.26,-9220632.08,-9352431.54,8333651.71,-10505491.23,24814728.73,18495186.99,14052622.70,-13616455.36,35967087.87,21996194.06,23003808.30,28664118.94,20655080.26,0.0
16,加:营业外收入,741867.49,138755.71,16752.00,306609.51,274846.18,256743.18,58532.90,783205.95,2796872.72,2441985.05,2571431.58,69957763.92,1371600.69,423983.53,172439.34,15034159.77,6502319.59,5175079.76,4860950.49,2788505.17,1364715.39,1350715.39,226365.38,5419070.66,5595021.15,4543091.15,1729611.80,8923025.06,6987487.54,6782811.74,3375.87,3769910.52,2919201.34,2916594.34,232203.02,8857435.35,5612937.18,2196884.00,2096884.00,7944866.20,6067914.18,3210565.85,89950.00,592056.30,236664.00,236664.00,0,3047967.88,1357402.00,944540.00,519840.00,0,0,0,0,0,0,0,0,89940.97,216.00,216.00,0,0,0,0,0,0,0.0
17,减：营业外支出,984466.59,229432.87,3530.00,4010650.95,3195485.18,2252526.07,25065.28,3042973.88,1219447.50,868444.02,915358.33,5557330.34,561536.03,471838.23,94079.00,1377891.58,133923.10,133052.56,0.00,7637615.77,4446162.63,2888591.20,7545.82,7244854.81,76843.64,17994.76,9136.28,1727557.40,2006053.26,1637792.11,3570.79,3955774.80,658699.00,49246.08,25000.00,10936204.63,276900.83,96942.02,18396.14,601759.72,356489.21,50512.24,45332.42,1052706.91,1016852.03,1016852.03,298870.90,752241.19,618245.74,111245.74,8128.95,380490.26,366921.62,286279.45,9355.22,1619378.00,107906.75,18743.48,0,25750.89,198.89,198.89,5.31,1951162.13,41848.75,41848.75,15341.91,9286.43,0.0
18,其中：非流动资产处置损失,0,0,0,0,0,0,0,0,513822.85,475752.02,522666.33,5381170.02,551995.01,462297.21,84835.77,1368011.66,132537.50,132052.56,0.00,4681610.17,1653592.34,107496.04,3945.82,932163.48,71429.24,17580.36,9121.88,384155.79,157477.36,0,0,1032923.09,201414.62,16921.74,0,10808324.29,274989.72,17928.58,4483.62,69636.30,68989.21,50512.24,45281.24,0,-383081.13,383083.13,0,0,0,103116.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
19,四、利润总额,488108273.77,390857341.49,161611668.99,588161551.39,413068387.03,343425394.21,67989185.27,555041254.38,363871443.91,217675662.19,70793971.45,555336600.64,-28064903.35,-34328467.07,-48837165.67,-49249187.97,-67859571.35,-32329438.82,-23753353.39,234768357.65,242485468.75,250601733.90,96281626.26,305168235.06,255280341.56,194328781.55,50829840.83,190853099.56,156049134.27,103741503.60,39503793.00,143280405.99,106123557.39,76244431.23,19824496.36,78372855.62,66229420.40,38066688.50,15351246.80,57535005.45,43844836.71,30386773.64,13760503.45,58672921.94,22317955.91,19228511.99,9676454.82,23972433.87,13853853.96,10253497.33,3319021.28,9509874.66,8519344.74,7507910.49,4753485.04,-10840010.08,-9460338.29,8314908.23,-10505491.23,24878918.81,18495204.10,14052639.81,-13616460.67,34015925.74,21954345.31,22961959.55,28648777.03,20645793.83,0.0
20,减：所得税费用,63716739.90,54666726.99,23305890.69,51242862.35,61240151.99,52793290.58,7280299.90,28660273.70,42825607.50,21094719.34,1034806.33,59186031.27,1820633.62,2833616.83,379006.57,-3812682.35,-4644925.41,-5386178.54,-826910.48,31581545.48,34373191.76,33769475.38,12472045.78,44669593.37,37463453.00,30285226.89,6822696.19,24818260.42,23856048.80,14560498.72,6964430.46,17413012.62,14931037.57,10485043.80,2340611.30,8849531.38,7054825.78,4110950.01,1922055.44,5723871.42,5966099.18,4497729.75,1557625.96,5924738.65,4935000.52,4717433.38,789631.28,1295253.13,-1615240.69,453146.51,297750.58,0,135827.76,34286.64,0,0,0,0,0,0,2774280.62,2107895.97,0,0,0,0,0,0,0.0
21,五、净利润,424391533.87,336190614.50,138305778.30,536918689.04,351828235.04,290632103.63,60708885.37,526380980.68,321045836.41,196580942.85,69759165.12,496150569.37,-29885536.97,-37162083.90,-49216172.24,-45436505.62,-63214645.94,-26943260.28,-22926442.91,203186812.17,208112276.99,216832258.52,83809580.48,260498641.69,217816888.56,164043554.66,44007144.64,166034839.14,132193085.47,89181004.88,32539362.54,125867393.37,91192519.82,65759387.43,17483885.06,69523324.24,59174594.62,33955738.49,13429191.36,51811134.03,37878737.53,25889043.89,12202877.49,52748183.29,17382955.39,14511078.61,8886823.54,22677180.74,15469094.65,9800350.82,3021270.70,9509874.66,8383516.98,7473623.85,4753485.04,-10840010.08,-9460338.29,8314908.23,-10505491.23,24878918.81,15720923.48,11944743.84,-13616460.67,34015925.74,21954345.31,22961959.55,28648777.03,20645793.83,0.0
22,归属于母公司所有者的净利润,421013722.34,334146739.07,137005880.73,533793474.00,349305079.51,288906124.66,60365491.26,525021591.72,320282359.26,196164765.10,69563152.86,496508713.07,-32420598.75,-38392758.04,-47114519.80,-56656759.29,-68246273.84,-29589226.72,-22902996.40,201162168.09,208748413.62,214398612.13,83945016.15,258524914.62,215757294.81,162484322.64,44381247.39,170334654.55,135347646.11,89216753.80,30785236.24,115463833.93,85178520.50,62040598.95,15737431.57,57493704.77,49686749.44,30401397.45,12491209.70,44641001.80,34016338.31,23989805.06,11344294.76,35328043.97,18367429.46,14609069.49,8805938.00,25202310.89,15464148.12,9902117.02,3021270.70,9834989.86,8349045.54,7464922.32,4836436.62,-10476012.85,-9249977.00,8314908.23,-10505491.23,24878918.81,15720923.48,11944743.84,-13616460.67,34015925.74,21954345.31,22961959.55,28648777.03,20645793.83,0.0
23,少数股东损益,3377811.53,2043875.43,1299897.57,3125215.04,2523155.53,1725978.97,343394.11,1359388.96,763477.15,416177.75,196012.26,-358143.70,2535061.78,1230674.14,-2101652.44,11220253.67,5031627.90,2645966.44,-23446.51,2024644.08,-636136.63,2433646.39,-135435.67,1973727.07,2059593.75,1559232.02,-374102.75,-4299815.41,-3154560.64,-35748.92,1754126.30,10403559.44,6013999.32,3718788.48,1746453.49,12029619.47,9487845.18,3554341.04,937981.66,7170132.23,3862399.22,1899238.83,858582.73,17420139.32,-984474.07,-97990.88,80885.54,-2525130.15,4946.53,-101766.20,-387707.79,-325115.20,34471.44,8701.53,-82951.58,-363997.23,-210361.29,0,0,0,0,0,0,0,0,0,0,0,0.0
24,六、每股收益,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,基本每股收益(元/股),0.249000,0.198000,0.081000,0.320000,0.207000,0.171000,0.036000,0.310000,0.190000,0.116000,0.041000,0.320000,-0.039000,-0.047000,-0.057000,-0.069000,-0.083000,-0.036000,-0.028000,0.244000,0.254000,0.261000,0.184000,0.566000,0.472000,0.355000,0.194000,0.983000,0.781000,0.515000,0.178000,0.667000,0.492000,0.358000,0.091000,0.332000,0.287000,0.175000,0.072000,0.258000,0.196000,0.138000,0.065000,0.233000,0.127000,0.112000,0.068000,0.194000,0.119000,0.076000,0.023000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
26,稀释每股收益(元/股),0.249000,0.198000,0.081000,0.320000,0.207000,0.171000,0.036000,0.310000,0.190000,0.116000,0.041000,0.320000,-0.039000,-0.047000,-0.057000,-0.069000,-0.083000,-0.036000,-0.028000,0.244000,0.254000,0.261000,0.184000,0.566000,0.472000,0.355000,0.194000,0.983000,0.781000,0.515000,0.178000,0.667000,0.492000,0.358000,0.090000,0.332000,0.287000,0.175000,0.063000,0.258000,0.171000,0.138000,0.065000,0.233000,0.127000,0.112000,0.068000,0.194000,0.119000,0.076000,0.023000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
27,七、其他综合收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
28,八、综合收益总额,424391533.87,336190614.50,138305778.30,536918689.04,351828235.04,290632103.63,60708885.37,526380980.68,321045836.41,196580942.85,69759165.12,496150569.37,-29885536.97,-37162083.90,-49216172.24,-45436505.62,-63214645.94,-26943260.28,-22926442.91,203186812.17,208112276.99,216832258.52,83809580.48,260498641.69,217816888.56,164043554.66,44007144.64,166034839.14,132193085.47,89181004.88,32539362.54,125867393.37,91192519.82,65759387.43,17483885.06,69523324.24,59174594.62,33955738.49,13429191.36,51811134.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
29,归属于母公司所有者的综合收益总额,421013722.34,334146739.07,137005880.73,533793474.00,349305079.51,288906124.66,60365491.26,525021591.72,320282359.26,196164765.10,69563152.86,496508713.07,-32420598.75,-38392758.04,-47114519.80,-56656759.29,-68246273.84,-29589226.72,-22902996.40,201162168.09,208748413.62,214398612.13,83945016.15,258524914.62,215757294.81,162484322.64,44381247.39,170334654.55,135347646.11,89216753.80,30785236.24,115463383.92,85178520.50,62040598.95,15737431.57,57493704.77,49686749.44,30401397.45,12491209.70,44641001.80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
30,归属于少数股东的综合收益总额,3377811.53,2043875.43,1299897.57,3125215.04,2523155.53,1725978.97,343394.11,1359388.96,763477.15,416177.75,196012.26,-358143.70,2535061.78,1230674.14,-2101652.44,11220253.67,5031627.90,2645966.44,-23446.51,2024644.08,-636136.63,2433646.39,-135435.67,1973727.07,2059593.75,1559232.02,-374102.75,-4299815.41,-3154560.64,-35748.92,1754126.30,10403559.44,6013999.32,3718788.48,1746453.49,12029619.47,9487845.18,3554341.04,937981.66,7170132.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
