,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19960630,19951231,19950630,19941231,19940630,19931231,19921231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,4105440356.27,2568167660.67,1233224878.97,5908271416.09,4118892842.88,2711287454.06,1403073898.19,4974184665.20,3662088185.66,2442957218.35,1223882346.52,3537512437.03,3087917497.28,2173970022.24,858764776.84,4556568021.48,4247420352.63,3312355339.85,1409827506.32,6812499538.65,4977100820.45,3305814874.65,1492328749.34,7241324764.81,4898847838.57,3288229726.42,1449006180.35,7175366008.56,4830612464.57,3235885336.48,1394436995.18,5789356023.81,3540970979.81,2416917487.69,830734211.95,3808848790.48,2416669868.68,1597078541.37,738457392.86,3548706460.77,2375255828.82,1561846453.61,718687445.28,3498651054.93,2459006107.58,1656227267.23,510694833.53,3285075390.74,2444046404.65,1348597800.55,471438959.78,2867430399.48,2086218291.34,1225036028.80,486067715.27,2204596422.19,1656833149.90,994028956.70,369577724.82,1711095664.64,1228417179.13,739108060.29,100038150.56,559372838.51,462668148.17,341671832.75,66912428.55,565129258.77,453664338.39,303441501.87,59557285.41,299978162.38,188731860.89,224404026.16,140525468.09,219342997.75,123450259.69,178493397.18,75839203.60,175520349.26,78090817.38,190900338.68,96236071.41,186506062.39,79495993.00,129385285.87,61331769.00,158075933.00,159107834.00,0.0
2,营业收入,4105440356.27,2568167660.67,1233224878.97,5908271416.09,4118892842.88,2711287454.06,1403073898.19,4974184665.20,3662088185.66,2442957218.35,1223882346.52,3537512437.03,3087917497.28,2173970022.24,858764776.84,4556568021.48,4247420352.63,3312355339.85,1409827506.32,6812499538.65,4977100820.45,3305814874.65,1492328749.34,7241324764.81,4898847838.57,3288229726.42,1449006180.35,7175366008.56,4830612464.57,3235885336.48,1394436995.18,5789356023.81,3540970979.81,2416917487.69,830734211.95,3808848790.48,2416669868.68,1597078541.37,738457392.86,3548706460.77,2375255828.82,1561846453.61,718687445.28,3498651054.93,2459006107.58,1656227267.23,510694833.53,3285075390.74,2444046404.65,1348597800.55,471438959.78,2867430399.48,2086218291.34,1225036028.80,486067715.27,2198582475.59,1651450581.04,990087360.81,367752496.03,1708055689.75,1227061792.88,738154085.75,99830662.26,558547877.37,461954456.39,341003253.03,66603931.40,565242046.97,453789108.57,303528646.43,59537501.84,299968735.30,188745059.00,224054591.03,140086580.16,219574826.27,123666869.04,173395744.61,75405289.82,156904886.09,77662283.71,190308485.15,96528019.20,184687752.38,78492944.00,128250469.57,60937637.00,157062728.00,158680769.00,0.0
3,二、营业总成本,3838705613.44,2336514616.66,1115581662.33,5209916541.99,3514276544.73,2291181982.44,1173294047.72,4250907516.28,3096414999.34,2074835130.01,1055533964.60,3464700049.50,3081692224.08,2145824299.50,834767600.66,4490087502.41,4081751841.91,3188602093.67,1324269249.02,6381986216.89,4541296481.55,2995003509.78,1334316717.23,6831001224.31,4610457224.81,3113997738.02,1369066671.51,6871231665.67,4605271095.79,3101198974.36,1329827907.49,5766036930.42,3563529699.41,2432339474.10,829462834.68,3846334437.21,2450972687.43,1619712067.40,736136307.70,3585719332.07,2365492515.24,1551789806.05,722273928.83,3499707321.40,2401362891.38,1585083065.46,503562794.34,3259320466.15,2410563628.14,1314077914.21,465230498.52,2820269813.60,2028741103.53,1185454390.23,482141435.88,2132630329.58,1577869301.73,932886138.64,354993903.75,1614718117.15,1136741063.92,672467909.30,86474567.82,488456399.66,401555346.32,297351913.47,63498383.98,496863968.98,377990981.28,244377414.00,50966471.35,216111279.77,118767361.71,169736571.01,93676743.53,158819677.28,80078982.24,151989517.51,72020364.70,153478323.88,0,187177408.30,0,188827186.46,0,124879313.82,0,154638475.00,145975293.00,0.0
4,营业成本,3183367645.92,1880380175.97,902238680.49,4199661604.66,2842483008.78,1837776735.65,948533338.38,3388468630.37,2528669587.78,1705069799.20,908668823.00,2886886402.50,2680987155.94,1864606843.53,707894844.76,3970655211.12,3729837118.62,2885788331.72,1201684063.06,5659485357.25,4052586255.15,2654189138.40,1180357626.29,6229609953.62,4229812766.34,2861216368.85,1249390459.00,6415607458.50,4281847248.02,2881637491.54,1230241728.10,5420070729.75,3365068693.23,2296398081.18,773176458.56,3584437676.17,2279726959.11,1508896806.97,685002728.92,3348222604.58,2202091390.40,1448310282.71,670731578.51,3225755858.02,2185011474.77,1475801916.71,458818826.31,3065546186.24,2295408611.02,1235064544.30,427518769.29,2616687202.65,1897656693.43,1095352865.00,451407709.35,1968685602.96,1473058298.50,873257130.62,330545759.03,1502861853.77,1064858091.84,630548080.90,78366361.97,426553820.01,354583457.50,263433768.24,55149011.82,430709782.87,331728078.32,216131849.12,41446319.00,177310441.69,103985372.78,142814897.28,80515759.29,135042304.10,68314680.04,118999746.45,54521862.53,118852445.91,0,150418150.44,0,155316490.53,0,103840597.58,0,117585284.00,111178640.00,0.0
5,营业税金及附加,17693818.07,11372273.44,5961407.06,32918026.33,23932286.84,16801616.13,8044085.41,34855019.95,25988633.51,14489856.04,2540444.10,20780154.45,2308738.43,1869535.43,1033764.64,7290916.49,5662749.12,4223077.60,2252648.19,14849707.27,4960383.83,2557364.21,1276649.62,17648205.77,7345119.31,6156349.32,2247207.99,11779184.52,5829282.86,3644174.30,1754303.65,2338369.10,149998.65,108124.12,80819.77,291781.57,194233.12,137057.96,41434.16,203919.08,22392.98,8549.98,2725.00,509832.06,183634.15,101488.60,4768.51,237170.26,583.42,278.37,108.36,398.37,396.38,181.85,90.46,368198.93,320155.68,320120.43,132591.34,127711.04,100534.63,91783.09,29329.63,32007.72,18104.24,4480.94,1500.00,442816.84,309401.02,212181.25,96444.73,379932.90,187316.82,303209.25,80468.45,583211.09,364138.80,1014757.66,454058.23,767743.55,0,898795.05,0,450935.63,0,732038.17,0,17074742.00,16513198.00,0.0
6,销售费用,152151604.33,97813856.05,40087563.77,244413766.46,166569188.76,119950550.49,52836454.45,223288587.68,148825968.27,105382947.29,41134944.19,167673325.51,122790450.23,79918861.70,34839309.89,140727888.23,113090550.22,78787485.29,26571845.70,150612612.91,106952786.27,69880173.28,24187738.64,117680949.69,88475624.17,54915963.30,19212760.36,93497353.32,66699768.78,39769800.60,14804120.60,86061362.11,49159664.22,33541869.48,11289749.38,59492300.83,40577328.49,27425110.07,13167480.55,54749581.69,37229410.60,26523046.91,10049958.99,57630633.06,42274992.79,29254707.78,10278325.95,45383536.43,33862113.11,22043606.54,9791548.14,80243460.38,53906372.74,36958573.81,11932920.00,78697907.07,46053323.18,22824381.34,8212753.96,65267032.96,33086461.92,16816270.18,2147935.96,26780162.24,18160682.68,12914855.79,3377556.62,15734661.34,5945171.84,2832966.35,1021162.12,3638831.63,1792790.11,4988216.67,1600875.55,2511615.06,2757161.10,7541971.47,3705460.47,8325438.73,0,7895366.75,0,7814191.24,0,2276052.62,0,3215631.00,2910888.00,0.0
7,管理费用,247419469.92,168384336.46,85472459.24,373846789.59,229283322.86,211264816.99,110541588.78,408478163.73,250867938.17,155177432.43,68129634.92,260020271.64,194351518.67,128711977.64,63082738.71,241532970.09,175121889.01,132805218.18,68625715.05,270889790.04,184246310.35,129236622.04,61426750.12,213421155.83,138307916.93,86472175.27,45248087.38,169061216.19,120696895.93,79207755.37,40154772.59,125074632.51,71867843.81,48335459.57,22757947.14,108824272.07,65705969.71,44378174.41,24673738.26,85637533.48,58605624.31,42897704.23,23327632.97,82884377.25,62927910.94,36548109.69,16853306.50,57406460.95,37596949.21,27923791.60,16988494.25,60722241.08,40660343.97,27162082.92,11970704.71,57695520.33,37615180.46,24530233.38,9875586.99,22922991.97,21434210.00,14195640.64,3751672.26,17662989.11,14529762.10,10538474.03,3047614.26,30195885.40,25687407.91,15466515.46,4378457.30,27161877.48,10016989.52,19293404.43,9775322.66,18703022.12,7583492.01,21564037.54,11966077.99,20483139.56,0,21676060.39,0,20870727.93,0,14388602.95,0,14024723.00,11632234.00,0.0
8,财务费用,157342217.61,125721984.91,50939142.72,216499259.47,140417462.09,92614594.35,45252211.64,183077285.90,146491644.17,77026255.09,29665377.78,99288424.90,70324038.34,51825184.16,24190282.26,125506775.87,98896471.67,88369385.45,34581118.41,236113564.79,166113244.41,110762098.82,43485571.86,209089076.50,131184408.06,92695799.39,42839434.56,176218661.97,116028156.97,81390880.06,35815030.97,132326299.59,74709633.70,50320232.25,20157451.98,96235809.32,64222755.82,38570188.82,16583469.82,96299327.49,72040104.89,41159907.95,22257274.27,121814998.47,105499561.74,37550205.82,17562444.93,89261227.48,34118456.12,23599414.69,10931578.48,64337923.84,31674379.99,23156472.74,6830011.36,27183100.29,20822343.91,11954272.87,6227212.43,23538527.41,17261765.53,10816134.49,2179268.00,17427420.58,14263339.80,10460334.47,1922701.28,19780822.53,14320922.19,9733901.82,4024088.20,7620196.07,2784892.48,3667839.67,1721173.92,1872176.87,1059510.29,2869004.39,1372905.48,5049556.13,0,6289035.67,0,4374841.13,0,3642022.50,0,2738095.00,3740333.00,0.0
