,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19980331,19971231,19961231,19951231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,28585152033.18,21227618679.11,14172768620.77,6730014185.66,24918273561.40,18142384871.95,11858999567.21,5719203063.69,18533555418.42,12959812919.47,8353022551.94,3880454791.54,14628820443.07,10637985462.00,6937091238.45,3226040690.52,12608648314.38,9073497568.10,5921384048.38,2800295839.93,12025532045.42,8661444631.29,5538539348.65,2657829657.86,9996409009.20,7070780938.31,4509289352.37,2056585981.27,7340782721.14,5387845935.96,3494274154.83,1646238552.83,6485540800.81,4632511537.23,3102507130.08,1454571780.37,4555421686.79,3328591698.43,2194921691.32,1073251222.45,3872256326.96,2793234341.22,1794273336.81,842630780.04,3773234220.82,2844772094.77,1901968033.65,915254660.48,3693301678.63,2725422314.72,1827419868.64,855828833.93,3168681773.76,2245594965.70,1506125573.56,773740745.29,3050153903.97,2186770631.35,1490040608.58,722806963.91,2463524296.52,1999433193.66,1300255554.28,646264841.24,2178786235.72,1655419787.26,1121185581.62,532729998.62,1043192842.67,865400537.32,571034883.01,229772862.00,731586149.10,383451215.40,576137055.14,288943521.91,448755439.73,203100333.69,346216915.56,129440426.75,55977786.29,200381941.14,92457515.35,65172007.62,0.0
2,营业收入,28585152033.18,21227618679.11,14172768620.77,6730014185.66,24918273561.40,18142384871.95,11858999567.21,5719203063.69,18533555418.42,12959812919.47,8353022551.94,3880454791.54,14628820443.07,10637985462.00,6937091238.45,3226040690.52,12608648314.38,9073497568.10,5921384048.38,2800295839.93,12025532045.42,8661444631.29,5538539348.65,2657829657.86,9996409009.20,7070780938.31,4509289352.37,2056585981.27,7340782721.14,5387845935.96,3494274154.83,1646238552.83,6485540800.81,4632511537.23,3102507130.08,1454571780.37,4555421686.79,3328591698.43,2194921691.32,1073251222.45,3872256326.96,2793234341.22,1794273336.81,842630780.04,3773234220.82,2844772094.77,1901968033.65,915254660.48,3693301678.63,2725422314.72,1827419868.64,855828833.93,3102002404.79,2193672374.49,1472345964.99,756429923.31,2988526824.29,2148873798.43,1466872649.11,716196925.63,2425435918.18,1976978521.05,1283469150.71,633613442.06,2154557528.63,1634917096.72,1113615641.99,530101006.84,1031661305.27,851483670.89,566519022.68,228291234.47,727844514.14,380735320.39,566827899.23,287447294.03,442451367.72,198557801.08,340396567.44,126682113.84,54020281.61,190349930.64,92680335.51,64653639.02,0.0
3,二、营业总成本,27147636484.03,19857997730.00,13148528356.25,6272754439.32,23676275678.81,16988474977.65,10970402068.68,5197059588.14,16988959633.66,11689674989.58,7478819161.77,3489037156.53,13367106291.07,9512363248.73,6159446501.12,2888139056.90,11655880500.15,8300064068.03,5404281913.81,2583993525.50,11545494711.04,8033810333.58,5192661974.78,2520445304.91,9348565902.18,6624840911.15,4238554136.05,1927736517.83,7134880499.22,5169344744.07,3380995689.81,1584756759.33,6565480819.12,4680608399.23,3207752511.06,1457421938.38,4642209601.57,3290869254.85,2170012235.22,1063893130.03,3885393297.38,2739559758.22,1765711126.21,843586664.14,3812708717.33,2820310603.33,1889162365.80,895653011.69,3651588060.98,2694790037.38,1787528530.18,853529978.96,3156091368.58,2196840506.41,1464496514.94,749159514.19,2960820846.96,2041145380.45,1396527357.64,694731018.95,2333565277.80,1878955487.08,1221429218.33,604885625.83,2152510552.80,1609361580.47,1076822276.21,518444925.93,1005445063.52,827158295.13,535719928.98,207424924.66,665953468.89,339749682.49,482466289.19,227106191.73,344765452.72,150422833.03,268587478.17,103691361.80,54044675.93,151110261.66,82652764.56,56487226.36,0.0
4,营业成本,11543421122.03,8536657487.53,5598983103.25,2751001117.33,10365308680.07,7570324025.58,4945864694.91,2425323142.66,7608953151.59,5392104313.49,3571892897.22,1733097970.44,6718363996.86,4915105208.32,3228574506.97,1560156697.00,6308040687.96,4479008803.33,2929465149.74,1419409157.07,6718568832.37,4905488021.73,3186616304.36,1555069936.63,5543368959.69,3957631876.59,2514251300.41,1142596407.57,4126803751.89,3005217397.09,1934830721.05,900202889.17,3991146588.38,2917258704.19,2030534088.53,950805903.19,2984560514.04,2189289682.64,1458121946.18,730829547.77,2610664885.15,1858744846.14,1192895572.47,566179525.46,2711871377.27,2033127460.09,1371815665.15,659137755.21,2693817133.17,2007222946.61,1350830298.64,637088511.42,2282165724.43,1596862179.70,1061189047.98,549509378.56,2076035023.13,1474700006.15,998154170.43,493438350.33,1651852028.66,1336562513.27,897509219.78,434934522.72,1564010431.52,1209132090.96,827047657.32,389098786.61,668109526.64,571398966.81,372580688.23,147515007.81,448858579.83,235725914.23,310406924.52,146028931.27,248420054.29,109151763.67,209319202.50,77070251.08,33689898.60,116467106.87,65339828.93,50105623.31,0.0
5,营业税金及附加,259836055.94,170438628.37,116518924.08,58947695.15,255840179.75,185482861.22,120171795.26,59707400.68,222924252.39,155761047.54,104849790.49,43473028.97,152543484.36,86547506.28,59225933.46,26138487.73,106485254.66,74510036.45,50012488.09,23518872.74,87289524.55,59883149.42,36315318.22,16766962.27,74922306.92,53354062.65,35650598.61,17902882.19,62495603.71,45680204.73,30166932.90,14112492.29,52951465.18,36350646.48,22827131.53,10499064.28,26648602.94,19909521.26,12230065.92,5599531.72,21944458.38,17074436.07,9428595.15,4350735.80,17777261.65,13146846.32,8623009.63,3839861.87,17884632.08,12696008.64,7816348.13,3870323.41,14298290.87,11210227.86,7510700.06,4064700.47,16318165.34,11970910.92,8280244.34,4102910.58,16318316.57,13355960.33,7835215.16,4049987.43,10405495.12,8108513.30,4125868.03,2277090.00,8054245.61,6169316.32,4914744.28,772696.25,7617634.31,2959608.09,9433087.07,4620271.13,7758919.71,3661397.04,3962584.95,1492667.68,617436.95,3475247.77,4202019.55,2667668.49,0.0
6,销售费用,9846758447.35,7406036962.51,4998448496.73,2262003333.95,8487532676.81,5961359845.63,3804390251.73,1796709562.86,5790535637.90,3827121545.97,2283045165.98,1023285269.05,3704056389.72,2639501550.34,1679760685.16,758025326.10,2815141395.08,2033469048.98,1280683763.05,608340087.33,2300423675.84,1606792320.56,1017297607.85,502831211.12,1843533768.48,1365131254.39,885685927.83,405802444.55,1512285927.60,1095194687.55,716632314.25,341334456.10,1209956612.91,827322180.29,533091257.70,249840035.93,798274857.75,560507163.33,365430787.91,176824689.14,636509900.23,449701050.45,285512155.47,137934798.07,496156130.94,349285264.58,216088943.64,103185075.80,485147562.14,351220192.98,229910312.12,111206301.90,417927107.01,296727394.66,198063008.25,99855378.66,437207401.04,285317262.45,216188471.46,107458738.36,330804750.94,278699562.72,164619866.48,96819974.82,300669205.78,204367167.81,127224229.04,66395832.85,175579222.86,128864746.09,81679683.82,29496923.16,110169682.37,57765616.59,79546501.33,44281211.07,48422773.43,19370965.64,31419392.38,13572164.71,13842220.82,15110664.72,4153940.68,431715.51,0.0
7,管理费用,2590781456.11,1800645744.87,1118992587.51,543102357.96,2239437304.20,1608430292.39,1010297371.03,710755101.14,2749354326.98,1865816627.57,1216462745.21,553116423.82,2311856850.80,1525389484.26,970947149.23,442287426.30,1905522063.16,1340049894.95,900727987.98,418886511.15,1726818898.00,1198838624.94,781413590.17,371725297.92,1420638275.20,953270651.18,605042790.74,276084110.14,1045653166.89,737364358.43,504214137.10,236204576.45,886133827.55,593961482.32,386056610.98,183723965.49,569618902.66,403999738.82,255395091.71,111543757.64,439711541.00,315153039.23,211654027.69,105242272.75,425776150.74,301056533.35,198027369.27,95730453.55,331428681.66,249223982.32,147923848.72,76257970.90,362356512.64,242533858.67,167367228.08,83496968.87,375946804.43,238359579.36,157259175.05,81963694.65,311084357.38,233295471.21,143015961.56,68852130.30,238310801.57,158656779.94,99180487.88,51100596.08,120485684.87,97589706.71,57712313.12,21205604.18,89079657.42,39806053.01,80321590.30,30628722.84,46072935.98,22632633.31,27222750.15,10852755.80,5464438.21,13003877.03,5912262.58,1803117.39,0.0
8,财务费用,865438758.32,654189966.72,466202132.47,258127521.35,724192248.64,494570957.17,351696060.33,199203618.93,554784714.43,395697849.62,251048310.30,122677153.56,400940311.75,319329904.69,198372474.29,100816157.02,450235338.56,339686256.62,221656148.74,113356957.08,378786333.50,251024209.33,159676275.11,72831584.37,383540066.43,284390085.53,188249014.18,84937210.96,369834727.80,276468676.31,187308486.54,90712690.87,289510199.31,215724235.32,146832094.51,61342433.00,162564909.81,110104779.04,78335308.31,38561694.85,124305539.13,96571630.27,66144837.33,32115823.07,140617701.49,101979317.46,73370912.16,32283106.76,122455029.45,76595435.26,52475383.93,25691085.01,79343733.63,49506845.52,30366530.57,12233087.63,55313453.02,30797621.57,16645296.36,7767325.03,23505824.25,17041979.55,8448955.35,229010.56,39114618.81,29097028.46,19244033.94,9572620.39,33216383.54,23135559.20,18832499.53,8434693.26,10227914.96,3492490.57,1874658.09,1547055.42,-6117167.15,-4393926.63,-3336451.81,703522.53,430681.35,3053365.27,3044712.82,1479101.66,0.0
9,研发费用,2041400644.28,1290028940.00,849383112.21,393629740.74,1479612337.67,1114194226.61,708981976.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,0,1222223.84,97190308.24,31199630.87,19906387.48,5360761.87,62407550.37,53173605.39,51520252.57,13387310.69,79345257.58,26489594.84,22565752.01,714962.75,70455760.73,33340027.70,21736376.21,481940.13,333607446.78,11784007.60,11342879.07,1220312.60,82562525.46,11062980.81,9674504.28,413462.42,17807321.33,9419419.96,7843097.97,2189654.45,135782125.79,89991150.63,88411327.81,1210536.49,100541814.37,7058369.76,499035.19,533908.91,52256973.49,2314756.06,75938.10,-2236491.01,20510095.24,21715181.53,21236465.95,1476758.50,855022.48,-2168528.43,-1427661.36,-584213.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,883527.88,0,207936.46,0,0,0,0,0,0,0,0.0
11,公允价值变动收益,-353158992.47,-130280259.91,64109883.15,170720597.64,204361651.43,341302256.57,204648890.22,174667099.25,44071694.43,11965468.94,-3561625.78,-158141.41,12301174.02,3345092.31,-7414661.04,-4713785.57,-2218433.18,3506487.53,3219883.97,1155243.24,-10701988.87,-9516778.44,-5986636.37,1545061.36,30370059.63,39511717.28,40060667.03,32651662.94,-35893792.82,-14636854.56,-10009319.99,1849175.67,-24941341.59,-20447791.23,-26638072.09,24830685.45,45449849.47,0,0,0,6029351.10,4551658.60,468182.96,28994.10,-24160.31,-20277309.19,-5444658.11,-991365.44,0,214759.01,1157636.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12,投资收益,3565495343.63,1537475096.34,1044654278.47,328064466.57,1815454146.31,1156571580.67,847201358.93,247492469.55,2306989196.46,1744771770.97,1266573186.81,548741983.64,2125400785.57,1565442784.23,1078798670.82,491892235.07,2346622801.73,1742494576.40,1267712102.62,486427957.89,1925011465.10,1462900176.62,991269197.80,401914648.42,2140620072.06,1383399844.53,1093396129.28,275200017.16,1865979000.98,1287581764.07,866118300.32,458533659.25,1685387489.91,1460608336.54,1259044580.00,298538710.97,1181792144.40,951310555.11,748310794.90,464160758.28,3219139314.96,2792494263.34,344878000.42,176831015.36,847054864.22,737841782.64,612846283.62,205990231.73,694973957.72,301999762.67,208758144.69,89296376.92,334547525.69,179884272.91,123593611.58,56270869.29,145120809.23,108834342.80,76162483.39,40681370.75,168229536.28,128080279.69,93840051.44,43636371.75,298419387.37,263073153.81,218785868.60,27607549.83,130748965.22,82548218.26,48365340.50,12123500.83,86404810.41,53640658.90,36887217.68,10779989.50,2343062.87,412212.80,-285533.14,-420251.53,262161.35,0,0,7875.00,0.0
