,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20011231,20001231,19991231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,4696455645.05,3240326056.83,1732376767.87,6070838164.12,4473071471.18,3017378197.52,1531113849.18,5728513617.27,3948714331.86,2503292767.97,1469073010.76,4380481706.41,3435331879.45,2206623537.44,1142037031.76,3593684258.82,2804262451.02,2112364267.56,1035417909.84,4465875887.35,3345669987.27,2161078169.47,897105097.46,3811896392.57,2614782748.40,1622849921.66,641300534.17,2660643092.94,1889746069.70,1253313590.58,550356282.07,2492549075.22,1813864297.20,1193372396.98,500055830.83,2064695073.05,1533788677.61,1030116079.89,453440091.20,1425656898.94,882614207.15,542660601.66,251671884.00,1159842377.50,936660149.29,652110365.55,299828449.99,1263500539.69,850868787.11,579060623.42,272475189.38,821826548.14,539237529.24,321061789.63,129182208.56,560439495.43,370660153.06,252191766.24,117658535.24,542358534.67,405231647.75,279526627.38,133237351.92,396946239.69,291853698.04,161151761.72,73595045.22,218403645.60,156189913.06,104965699.32,149379604.32,107766032.62,61025891.51,0.0
2,营业收入,4696455645.05,3240326056.83,1732376767.87,6070838164.12,4473071471.18,3017378197.52,1531113849.18,5728513617.27,3948714331.86,2503292767.97,1469073010.76,4380481706.41,3435331879.45,2206623537.44,1142037031.76,3593684258.82,2804262451.02,2112364267.56,1035417909.84,4465875887.35,3345669987.27,2161078169.47,897105097.46,3811896392.57,2614782748.40,1622849921.66,641300534.17,2660643092.94,1889746069.70,1253313590.58,550356282.07,2492549075.22,1813864297.20,1193372396.98,500055830.83,2064695073.05,1533788677.61,1030116079.89,453440091.20,1425656898.94,882614207.15,542660601.66,251671884.00,1159842377.50,936660149.29,652110365.55,299828449.99,1263500539.69,850868787.11,579060623.42,272475189.38,821634803.85,539080130.75,320955346.56,129040951.91,560212296.57,370451341.86,252062227.74,117587299.50,542011899.50,404959647.09,279332291.94,133178561.91,396749081.98,291707290.92,161072513.67,73559791.90,216830657.13,155066438.39,104531314.24,147620915.04,107384191.36,60580688.57,0.0
3,二、营业总成本,4434104992.76,3013847977.33,1607228684.43,6905292772.52,4233837565.04,2800241709.67,1385267405.22,5513797963.78,3718668400.73,2251824672.99,1293647000.65,4007272591.52,3092536971.85,1954471250.68,1020744349.99,3647569513.91,2667008777.10,1881289713.97,911730855.37,4071289290.40,2962212860.70,1912194972.11,776208587.44,3475518245.08,2353983012.16,1454403227.20,569356352.29,2412104539.94,1705749394.73,1114394723.86,497284347.94,2335231674.78,1661507668.80,1084198213.93,458875913.15,1901636274.98,1368039831.36,913304589.39,409538618.24,1303729675.11,810656122.69,513452275.29,228821423.56,1052803897.14,856756094.62,586060540.27,261579098.16,1135826730.21,760849064.17,524215316.72,244714312.98,757503415.16,513210849.34,304245798.72,117497978.04,509811702.12,339627340.21,232865591.72,104564571.07,484284225.51,362119992.63,249839736.53,117566677.07,343943072.65,253871335.02,139609699.85,61458497.02,181557500.78,127791886.95,87170005.12,121324512.78,88524929.69,48510229.31,0.0
4,营业成本,3605079632.58,2488414261.31,1361230575.78,4822034979.02,3504746062.99,2358894743.79,1183546053.72,4542558416.81,3102416675.71,1898998365.74,1131900823.87,3373985786.96,2656310272.86,1657264637.26,876750918.29,2776062370.08,2150170540.01,1612927678.16,783709810.32,3403716998.95,2521112437.69,1622303240.57,662378933.66,2914950765.64,2026654477.19,1255976205.99,480341969.11,1995609924.12,1451655141.42,964237975.26,422301091.82,2024971462.31,1463964480.08,965740313.61,398430163.23,1655830462.88,1214402526.64,816887838.09,361442332.73,1162744770.32,715124399.20,450597250.40,201742937.29,876895487.23,718921368.46,488032689.86,224658039.88,958637052.72,650057121.36,453354686.14,213256559.56,651087866.84,437649092.17,258666526.27,97921622.90,423835199.42,282243867.29,195737715.25,88024296.39,419320181.80,311612782.90,216817553.81,98098934.30,297026575.92,224448175.60,125086637.50,56653268.57,160668120.60,114385672.47,77525420.03,106839861.80,77139865.48,39274107.75,0.0
5,营业税金及附加,36966466.18,27800528.73,17835600.50,48087741.59,33502066.51,22834448.71,10919408.40,44829334.15,32814059.26,23244851.77,12647483.06,43137016.96,16450836.04,11441229.93,4054763.82,28616719.21,18531059.35,15942894.64,6201405.12,29078509.69,18415461.66,9970931.15,3032505.46,23177087.16,15873807.10,10352596.01,3993806.41,21061227.99,15956770.29,10973500.32,4806435.93,16836863.49,10895749.13,6861552.76,4040806.86,10220975.81,5512373.21,3825448.77,1833814.49,11256635.83,7701704.76,4971230.12,3404930.69,7128878.29,6615089.89,4796855.04,3256610.89,6576848.41,4600464.48,3554358.96,1704112.48,4301593.28,2769056.72,1922778.15,924484.43,3393584.10,1917375.00,1502694.11,725453.28,2230219.26,1563036.43,1083556.47,588078.59,1513256.36,842898.36,193699.66,141267.52,534246.72,474473.18,364006.95,620472.37,879981.00,322796.83,0.0
6,销售费用,273846121.68,173104273.41,84897677.58,351335347.66,232336949.96,133893159.37,66316700.12,288607830.23,198308150.40,105708332.50,57426459.89,207650035.24,141789780.21,97655992.93,50872403.20,207402622.04,138633234.82,81159374.75,43445547.02,208231880.82,144986910.90,96970339.58,43945792.79,174159381.58,123555422.00,76578435.60,34307139.41,118654912.46,90650001.94,55181727.85,27591170.80,110250127.90,72658256.20,44193669.14,19232472.87,80585534.43,58488302.09,39014348.49,17363600.55,58543561.31,42362790.03,26825814.12,12406736.79,75494211.10,60604755.15,41782987.97,17264701.23,72479543.76,55367313.46,33764906.60,15893522.79,51378772.08,39397710.70,23075496.58,10499981.16,44285021.32,28853394.21,19516026.01,8927207.08,35169899.71,29553600.85,18653270.72,12140070.47,26153963.92,15596723.96,7774332.71,3049601.58,9139413.11,4799886.78,3629656.85,3946520.39,3919950.16,2929004.52,0.0
7,管理费用,293848145.45,184227215.50,72771922.46,495767227.66,255376470.62,215231831.17,91714112.58,447053497.84,304653005.38,166630482.40,81097800.31,368682494.00,241304151.14,159279730.76,79561216.66,406681235.74,238628265.23,137598490.60,70037161.13,356892103.03,245412753.21,157957695.93,64665749.88,317593168.76,170925385.24,94503810.05,47044604.55,255581142.94,138863623.41,75604204.30,41846481.79,167775864.46,94816568.19,54601953.28,28164483.31,142699244.10,72686607.25,43004705.90,22768623.70,68691926.36,40459951.89,26250605.04,11239786.68,79407678.76,61120132.43,41944347.67,13686696.54,83913923.62,42313750.99,26700323.19,11792752.28,42390506.83,27707782.76,16997645.60,6580517.77,32357637.20,22527376.73,14046139.28,6435424.19,25014001.81,17754735.47,12635400.66,6643406.49,21065945.99,13805298.33,7700934.25,1941872.01,12395139.38,7865559.43,5663690.40,8436448.86,5776869.27,5389480.98,0.0
8,财务费用,115218669.95,81709623.87,36965619.60,145787493.70,65064848.07,47456250.06,32771130.40,117792633.04,69756133.63,46522264.23,10574433.52,11474414.00,15437976.20,7585704.40,9505048.02,29692297.40,19173417.29,16789015.42,8336931.78,24166382.18,17392895.61,10100363.25,2185605.65,10148211.49,7461358.07,7479616.99,3668832.81,6730824.98,2970985.52,2739309.62,243959.72,14290949.62,12424502.95,6932403.48,2825134.01,5821309.62,4492796.74,921679.27,152371.63,422919.52,497598.25,297697.05,27032.11,7578870.98,7644627.87,6688510.45,2713049.62,11661282.47,6569090.60,4587724.88,2067365.87,8344676.13,5687206.99,3583352.12,1571371.78,5940260.08,4085326.98,2063017.07,452190.13,2549922.93,1635836.98,649954.87,96187.22,-1816669.54,-821761.23,-1145904.27,-327512.66,-1179419.03,266295.09,-12769.11,1481209.36,808263.78,594839.23,0.0
