,报表日期,20200331,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020630,20011231,20001231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,465648406.27,2594768713.06,1873630584.55,1265465315.95,608514319.28,2550155230.52,1836498605.27,1158902488.29,550321285.24,2059907535.57,1394936353.76,916899172.70,422157699.31,1739950782.73,1274189921.03,842396403.79,373599310.31,1295223342.07,860255636.13,503353557.54,242257663.66,962632311.25,724261287.77,498472002.56,247146809.36,945734490.93,668840922.02,464152118.15,271396777.97,931193943.05,683003792.40,455382023.33,212949514.40,933883852.62,668032345.86,441431690.31,213270646.65,902762880.76,597487990.48,381474199.74,186913872.30,608201359.71,429208379.22,278891244.50,139019293.96,637874900.96,497224665.90,335793009.55,163876686.41,612387725.64,444897672.94,280907132.16,139309047.12,578817626.34,416180519.25,280114329.00,136727579.01,556376595.27,377634651.51,231742918.64,104806680.65,398636972.12,250606919.65,175947038.99,88675647.15,354830976.45,246770842.14,155902672.05,354830976.45,341394051.91,149870105.09,303903497.00,287483094.18,0.0
2,营业收入,465648406.27,2594768713.06,1873630584.55,1265465315.95,608514319.28,2550155230.52,1836498605.27,1158902488.29,550321285.24,2059907535.57,1394936353.76,916899172.70,422157699.31,1739950782.73,1274189921.03,842396403.79,373599310.31,1295223342.07,860255636.13,503353557.54,242257663.66,962632311.25,724261287.77,498472002.56,247146809.36,945734490.93,668840922.02,464152118.15,271396777.97,931193943.05,683003792.40,455382023.33,212949514.40,933883852.62,668032345.86,441431690.31,213270646.65,902762880.76,597487990.48,381474199.74,186913872.30,608201359.71,429208379.22,278891244.50,139019293.96,637874900.96,497224665.90,335793009.55,163876686.41,612387725.64,444897672.94,280907132.16,139309047.12,578515671.83,413429244.49,279175762.91,136853323.38,554707870.63,377083680.20,231511215.71,104050913.92,397651613.81,249121236.57,175062277.77,88260480.41,354421380.82,245447481.17,154993390.35,354421380.82,340846062.96,149610484.13,303701931.00,287120506.53,0.0
3,二、营业总成本,438123255.67,2379310956.50,1755121514.15,1197121836.99,589322115.24,2429258916.54,1728007438.58,1097618190.56,522113350.94,1989399059.68,1350950642.44,876831189.90,404517574.71,1632670962.35,1211996710.38,798353790.16,365092797.64,1282136475.29,839291641.13,501501424.42,236737873.13,898037441.06,664081083.60,460406670.90,224628512.54,877690022.21,620421689.27,437468045.96,251618517.93,871053671.15,640919886.23,429260461.66,199984770.55,868222359.89,625872152.35,410697430.48,200419176.01,855883967.71,573825653.03,365667523.49,178443462.21,598443622.74,420312451.71,277946704.82,142013508.26,662286352.11,495957465.95,334046901.08,163362669.28,606538103.56,433970738.79,272956534.06,134632929.71,561453476.11,401675194.77,270124405.58,133826267.76,541262764.02,365439623.80,223375487.23,100807882.60,373115728.52,234462642.87,165839818.33,82761470.47,323966685.93,229205975.87,145557901.75,323966685.93,313102665.34,138314093.12,274335454.00,266533684.65,0.0
4,营业成本,364378908.85,1934898410.36,1472213113.69,1032588645.90,508321316.78,2032766501.54,1464858554.79,931249624.27,438322295.77,1710167632.71,1160450275.38,754791458.36,346155996.17,1383976462.00,1025342126.11,678171805.33,305768108.67,1043711834.42,685828762.49,401849125.87,190436664.11,721676910.08,544838515.29,377673310.27,186859878.86,708099462.71,503275908.73,357447023.21,213465685.41,726401304.93,530381345.20,358660918.41,167297954.90,736336995.96,523965300.46,345727565.51,166720912.83,720793579.89,500481165.14,318444999.00,153199085.76,490446697.19,345876127.56,228730329.40,116049588.62,557037873.27,432581718.34,291565955.14,142915829.90,518820541.65,377270826.17,235299848.04,113930615.47,472457578.63,337163181.59,227849706.62,113454171.51,460884315.75,311117393.09,187766771.38,86320046.37,319049235.57,199065401.35,142699208.06,71514065.86,275617487.46,194516765.55,122920063.18,275617487.46,275327699.19,120975548.47,234102585.00,224665691.31,0.0
5,营业税金及附加,3791972.27,22205779.03,16914432.44,11513383.56,3795105.70,23954369.00,16965615.70,8901102.06,3941764.64,18849780.16,12491597.36,7876141.23,2006008.64,16385780.99,4522282.50,2423515.81,582491.87,2324101.80,1651289.52,744483.72,202633.58,2974005.21,1969022.08,1313234.45,387356.80,3698204.74,2158051.83,1708170.52,299041.33,4328877.71,2570738.74,1301298.04,269395.82,4964805.68,2808687.96,1630237.61,863135.74,3355493.89,1439495.37,1026410.17,834191.60,2829479.56,1639130.01,1324221.76,666471.43,1725281.91,1333894.91,1157423.52,718896.91,1873492.95,1412101.92,1240514.86,723117.52,2440873.95,2175110.57,1464254.52,443550.11,2426658.23,1244639.27,763851.27,119378.09,749256.12,587865.31,546090.87,411361.99,1285438.74,739895.49,676144.16,1285438.74,1345148.12,358181.98,1713088.00,1409696.52,0.0
6,销售费用,26500945.81,119486922.15,83401164.51,52521143.08,28249327.45,111066959.25,80778110.85,54345552.33,29896678.00,113586319.40,81431102.72,52575084.17,23618906.74,91156314.33,65251884.86,43524650.89,22675864.15,78257197.73,57431562.42,37398480.95,18682014.19,73616523.81,51978034.80,36910584.50,15863535.21,64526116.08,47273803.91,33553625.90,14813349.45,58542628.89,42164978.01,26854007.74,12606865.84,52398058.80,41554882.89,26708305.68,14535017.54,56971620.65,40480656.36,25870335.67,13151663.26,45781526.38,32652631.75,21926330.42,9878605.81,40512891.17,29093852.48,20436649.62,9085995.91,41400384.94,28130584.11,18940974.39,10878120.39,43124863.47,32514951.38,21207382.97,10019369.65,37623558.58,27160754.45,18178635.86,6997129.15,24793017.05,15886143.90,10905836.73,5293674.61,18560798.36,12448548.51,8204683.55,18560798.36,14517073.22,7219526.58,16928204.00,15451078.36,0.0
7,管理费用,20446045.16,91450780.89,66221942.17,41739925.86,20879167.84,96355284.53,67795099.31,78258324.04,39014377.38,101368576.73,72177621.38,42276155.96,22675950.58,75973995.96,69324874.80,43085780.89,22506616.06,96014422.62,66244116.69,44954292.47,21890082.64,66485996.78,47929091.92,32321367.15,16475276.31,59838980.78,41788229.65,29303565.53,16107315.94,53979874.90,45335652.83,27918733.47,14800635.18,52124138.58,38305129.88,25992304.81,13799344.97,50706200.48,27557154.18,17880411.67,9939918.34,34412285.75,25237838.02,16439034.84,9420214.31,30714742.24,22409586.97,16434419.04,8717096.29,25731095.42,18332935.15,12466286.07,6731649.24,30201076.93,17926911.32,11186571.24,5251070.75,25466257.43,14814532.37,9550534.45,4355663.97,18902593.96,12624840.77,8205399.84,3965493.16,19571540.42,13469309.01,7673883.02,19571540.42,10342952.01,5013408.01,11568983.00,13386447.98,0.0
8,财务费用,8869404.81,54251149.12,39772705.57,22475188.52,12468136.66,55974233.23,38942839.40,23877590.05,10938235.15,37084310.63,23096661.17,18008965.75,10060712.58,69457721.47,46309442.30,29901937.43,13559716.89,42147654.52,26973540.25,15392671.65,5526478.61,22081748.39,16240383.88,11062138.90,5042465.36,23908465.42,19286600.73,14420266.33,6933125.80,26238223.29,19910102.52,13968435.07,5009918.81,23668567.37,18715002.43,10115868.14,4500764.93,11759605.64,3380076.59,1958261.59,1318603.25,20252821.32,14494833.44,9114897.47,5998628.09,20298176.17,10538413.25,4452453.76,1924850.27,15873549.75,8824291.44,5008910.70,2369427.09,13229083.13,11895039.91,8416490.23,4658105.74,14861974.03,11102304.62,7115694.27,3015665.02,9621625.82,6298391.54,3483282.83,1576874.85,8931420.95,8031457.31,6083127.84,8931420.95,11569792.80,4747428.08,10022594.00,11620770.48,0.0
