9,研发费用,333050002.90,249730965.98,147947894.17,38011332.00,321041044.20,147128598.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,0,17902.71,571683.90,3025023.29,-1808016.31,-1442600.68,-2855179.99,2115497.65,809965.52,2314809.55,3544610.48,-1605799.69,-2361598.21,2872209.16,18871747.18,5561333.06,5723298.29,4444527.91,4616909.22,3029510.56,2024190.67,2294502.93,15756274.35,7158953.74,6265054.51,346983.32,32782362.22,7450985.58,4273189.31,3441052.14,3842730.47,1795807.00,2055159.07,1881905.87,-6009583.78,-12033606.43,18585003.68,11820185.10,33676597.26,8296339.00,4280476.39,1417375.01,67903727.66,73416246.60,56285103.79,31412313.62,35689193.67,22907565.63,22226990.87,7305258.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
11,公允价值变动收益,175363428.10,196482818.33,-64701850.22,19494777.78,1565615.68,-233303461.82,-58367118.83,-7220050.00,-86827530.00,-31403051.74,-24291499.31,10628836.35,25433330.00,-145712508.97,3547205.40,665879.41,-152754895.00,-95259239.64,-112018019.64,-62865794.64,94336865.00,30834285.00,-28147315.00,-20746450.00,13163600.00,65106000.00,69164810.00,13351550.00,-596000.00,988000.00,-1402280.00,732280.00,938620.00,5005920.00,2828050.00,58240.00,-4777450.00,-16130350.00,0,0,4375350.00,-3754860.00,4910000.00,8406680.00,97200.00,-6293153.00,133417.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12,投资收益,-10677459.36,-22342773.10,13783274.21,12190178.68,-46666088.27,-74251275.40,-14084587.72,-9136556.12,62305196.53,-19472999.63,-38091423.78,-30726819.81,21725569.34,-92244591.68,-60285047.34,-59995283.95,184879392.23,104512135.13,130090035.31,71513276.83,-58902635.76,-12737010.28,16467981.29,6652013.90,68411142.26,-35414727.21,-24861249.84,-589250.57,50314886.15,41296961.21,38440265.14,52613842.10,2597462.64,7520657.72,13393097.72,12864010.00,-219801.25,6504213.01,-4046344.07,-4138899.07,20009142.70,6261547.70,-2581777.24,-20017348.24,46497469.28,54721378.86,8451260.17,1215953.31,36093168.03,35383224.06,16235646.94,-560842.91,-3275151.16,857982.08,1155617.46,-655736.90,1252372.79,-487990.27,-414656.80,-500307.31,890449.23,6930.23,31306.34,-61060.59,308811.34,198399.63,315967.52,0,-287293.86,-493188.85,-581679.86,0,0.0
13,其中:对联营企业和合营企业的投资收益,1318759.31,32397973.07,22769337.32,77947.14,37985320.20,29518842.11,19632846.65,9027543.57,34024333.65,25450244.40,17210118.24,7949679.29,27662122.92,22567877.10,14564694.11,6912486.94,22880847.98,14169383.64,8763988.26,3509844.64,16794828.66,13377307.10,7249730.53,3417008.14,4018073.88,1750625.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-605695.40,0,0,0,-1743887.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
14,汇兑收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
15,三、营业利润,2142454158.96,1535974149.76,992371008.99,545656687.44,1476575389.94,1198264860.09,968783931.87,517993517.68,1651167006.99,1200201430.16,844997889.34,424136805.65,1698431688.05,1009196818.33,768305515.12,321643869.96,856344482.07,423156918.78,87176294.10,-103404335.09,1137854197.62,803262554.31,431706816.12,125620612.97,1492383260.59,1518007634.93,1301561277.68,762000697.67,2958049925.04,2536149771.39,1949061682.13,843727930.29,2717997515.99,2353415479.78,1458839544.37,614782355.23,1790766025.08,1343829170.13,821847647.38,377206142.70,1087100493.02,922110334.58,692576409.34,229693124.16,901492011.90,864357839.73,697732363.30,310624096.87,374791592.98,292341723.46,181955684.26,85496837.60,252235512.62,169123828.00,120267219.29,48479912.90,156894146.22,107790889.45,59582713.00,21091067.45,90378660.16,65766234.39,48145803.44,18768529.33,60652981.34,49594227.33,36498420.23,9445095.27,43615102.35,18871771.18,40929236.07,40726355.41,0.0
16,加:营业外收入,17090004.54,5404202.31,3502173.87,858582.10,11379558.65,24276601.87,22339831.26,464441.45,23870835.17,15783583.54,1369691.87,848886.19,22054479.37,5400250.31,3531646.67,2372809.08,14665559.24,3864207.97,2850612.04,9968053.65,26559652.12,14296271.99,5929530.80,3506534.35,32648976.18,10058036.06,7395054.59,2007119.23,32331260.73,5213554.42,1337618.10,396009.40,16000256.64,5414639.97,3742799.61,1751458.81,31852898.17,3288771.23,2230317.86,1352547.58,40726556.57,2985715.96,1931645.70,37864.21,25489632.87,5166348.58,1062364.55,227351.70,2464729.64,1568134.70,1074551.78,268287.69,873555.77,52799.22,22417.50,11425.00,106907.72,82623.93,22737.17,0,6117.20,2000.00,2000.00,0,32981.59,32981.59,6150.00,0,31551.26,13981.26,50.00,0,0.0
17,减：营业外支出,42102925.80,14222900.87,6887118.04,2631803.76,38988555.15,24528084.18,16476740.44,1748513.74,46424734.41,21542160.42,18970386.52,4892944.20,29034000.00,13573714.19,6681110.79,3172519.88,20930214.37,2563028.27,969096.87,768455.62,16231289.67,11057821.04,4842948.67,1824406.81,43532924.44,5895549.55,3054043.04,1094730.46,75219685.24,6674999.70,3547211.49,1798528.10,41617066.74,6583547.63,2284408.02,876834.84,34512494.53,12519321.14,6811505.07,4252702.34,33822395.45,14851319.97,1851665.85,973207.75,31230490.14,9470506.65,9086360.31,839235.56,9718479.77,5895219.44,3043436.51,594106.40,15532430.17,4404828.11,1484746.08,692527.37,4327105.55,928727.51,760738.34,14110.00,521738.97,387919.32,309649.32,30970.00,4907952.99,576571.38,321221.93,0,1108231.62,741085.58,1019157.09,814628.22,0.0
18,其中：非流动资产处置损失,0,0,0,0,0,0,0,0,0,10995059.77,9717451.13,3065893.57,22552925.74,7521361.97,2537295.88,2485587.55,13647120.23,260693.89,35222.84,10405.59,3011393.28,1446914.38,1239681.02,1185.38,31788084.45,2094634.90,140054.39,177233.18,65794603.55,866637.75,854018.15,0,32878694.67,152465.40,7792.80,0,22480261.67,3497570.45,3497570.45,3497570.45,25647252.01,0,0,11399.52,21399695.42,648673.50,0,0,3860462.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
19,四、利润总额,2117441237.70,1527155451.20,988986064.82,543883465.78,1448966393.44,1198013377.78,974647022.69,516709445.39,1628613107.75,1194442853.28,827397194.69,420092747.64,1691452167.42,1001023354.45,765156051.00,320844159.16,850079826.94,424458098.48,89057809.27,-94204737.06,1148182560.07,806501005.26,432793398.25,127302740.51,1481499312.33,1522170121.44,1305902289.23,762913086.44,2915161500.53,2534688326.11,1946852088.74,842325411.59,2692380705.89,2352246572.12,1460297935.96,615656979.20,1788106428.72,1334598620.22,817266460.17,374305987.94,1094004654.14,910244730.57,692656389.19,228757780.62,895751154.63,860053681.66,689708367.54,310012213.01,367537842.85,288014638.72,179986799.53,85171018.89,237576638.22,164771799.11,118804890.71,47798810.53,152673948.39,106944785.87,58844711.83,21076957.45,89863038.39,65380315.07,47838154.12,18737559.33,55778009.94,49050637.54,36183348.30,9445095.27,42538421.99,18144666.86,39910128.98,39911727.19,0.0
20,减：所得税费用,696055206.98,476463448.72,243834768.50,133281449.90,511890749.87,363007653.62,322010043.09,142743135.63,435222008.00,244257326.33,174036517.15,89915930.15,382643585.14,248910654.56,198938097.16,93647429.08,248668358.33,142421079.86,40228476.59,-22442763.17,295156058.30,208480610.83,113859312.13,32866086.83,361383527.52,384359273.85,328818264.19,182100502.16,698165948.95,644299143.38,491010750.59,209677881.62,709688350.21,590645580.28,368026231.38,155863630.15,491357724.76,345302649.27,206178126.27,90975155.47,279990208.27,233652116.67,175689913.14,56654397.69,220791797.00,223134709.54,172936061.82,77531260.31,126291961.45,94665124.98,61609868.99,28485542.77,70265820.24,56179696.39,41517428.81,16243414.29,44260413.33,34143945.84,20491300.48,7179200.98,32177630.85,22314242.11,16084787.53,6311034.92,18276009.62,16140549.68,12335667.26,0,16067109.91,6411801.25,13722679.00,13279773.53,0.0
21,五、净利润,1421386030.72,1050692002.48,745151296.32,410602015.88,937075643.57,835005724.16,652636979.60,373966309.76,1193391099.75,950185526.95,653360677.54,330176817.49,1308808582.28,752112699.89,566217953.84,227196730.08,601411468.61,282037018.62,48829332.68,-71761973.89,853026501.77,598020394.43,318934086.12,94436653.68,1120115784.81,1137810847.59,977084025.04,580812584.28,2216995551.58,1890389182.73,1455841338.15,632647529.97,1982692355.68,1761600991.84,1092271704.58,459793349.05,1296748703.96,989295970.95,611088333.90,283330832.47,814014445.87,676592613.90,516966476.05,172103382.93,674959357.63,636918972.12,516772305.72,232480952.70,241245881.40,193349513.74,118376930.54,56685476.12,167272788.38,108504694.93,77311126.37,31584783.52,107916660.15,72831077.18,38360191.61,13897756.47,57685407.54,43066072.96,31753366.59,12426524.41,37502000.32,32910087.86,23847681.03,8028330.98,26471312.08,11732865.61,26187449.98,26631953.66,0.0
22,归属于母公司所有者的净利润,1289467543.54,947058712.76,664551651.84,365752343.10,875730869.22,770142925.74,612021958.49,346794915.07,1137423812.13,894704926.95,617774494.27,327414609.01,1292776144.84,732861119.66,553951029.94,221171996.84,587026727.30,276429726.11,48095928.18,-68488736.07,831791417.19,591428311.23,311981057.03,93073941.86,1126996056.34,1132414427.81,967416241.85,573893007.93,2171151610.14,1835672950.00,1405625120.32,616632639.51,1902438769.95,1691938650.11,1048958334.51,442886645.62,1223044991.36,933316620.50,571823829.81,268059898.12,745819937.82,626133368.99,485246573.33,155331397.87,636808184.27,623399628.13,495458479.85,213792488.61,192842032.00,152019556.75,92609238.08,43664572.60,128216036.34,81143029.23,55399184.36,25405068.31,87445566.84,58524517.76,33590023.27,13960500.89,58103161.51,43241694.79,31839370.73,12461688.11,37490435.76,32941961.49,23882967.38,8028330.98,26755012.12,11700618.03,26156331.63,26631953.66,0.0
23,少数股东损益,131918487.18,103633289.72,80599644.48,44849672.78,61344774.35,64862798.42,40615021.11,27171394.69,55967287.62,55480600.00,35586183.27,2762208.48,16032437.44,19251580.23,12266923.90,6024733.24,14384741.31,5607292.51,733404.50,-3273237.82,21235084.58,6592083.20,6953029.09,1362711.82,-6880271.53,5396419.78,9667783.19,6919576.35,45843941.44,54716232.73,50216217.83,16014890.46,80253585.73,69662341.73,43313370.07,16906703.43,73703712.60,55979350.45,39264504.09,15270934.35,68194508.05,50459244.91,31719902.72,16771985.06,38151173.36,13519343.99,21313825.87,18688464.09,48403849.40,41329956.99,25767692.46,13032658.88,39056752.04,27361665.70,21911942.01,6179715.21,20471093.31,14306559.42,4770168.34,-62744.42,-417753.97,-175621.83,-86004.14,-35163.70,11564.56,-31873.63,-35286.35,0,-283700.04,32247.58,31118.35,0,0.0
24,六、每股收益,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,基本每股收益(元/股),0.420000,0.310000,0.300000,0.170000,0.450000,0.410000,0.330000,0.190000,0.610000,0.480000,0.330000,0.180000,0.770000,0.510000,0.390000,0.160000,0.410000,0.190000,0.030000,-0.050000,0.580000,0.420000,0.220000,0.070000,0.790000,0.800000,0.680000,0.400000,1.530000,1.290000,0.990000,0.430000,1.340000,1.188900,0.737100,0.310000,0.860000,0.655800,0.400000,0.380000,1.050000,0.880000,0.680000,0.440000,1.805100,1.760000,1.400000,1.200000,1.205300,0.950000,0.580000,0.270000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.240000,0,0,0,0,0,0.0
26,稀释每股收益(元/股),0.420000,0.310000,0.300000,0.170000,0.450000,0.410000,0.330000,0.190000,0.610000,0.480000,0.330000,0.180000,0.770000,0.510000,0.390000,0.160000,0.410000,0.190000,0.030000,-0.050000,0.580000,0.420000,0.220000,0.070000,0.790000,0.800000,0.680000,0.400000,1.530000,1.290000,0.990000,0.430000,1.340000,1.188900,0.737100,0.310000,0.860000,0.655800,0.400000,0.380000,1.050000,0.880000,0.680000,0.440000,1.805100,1.760000,1.400000,0,1.205300,0.950000,0.580000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
27,七、其他综合收益,69592619.40,133351203.08,8592608.45,-81545919.85,-23142688.68,1301345.04,280772.82,-4348163.65,-2538470.18,-1053931.42,0,0,-986721.04,-1091791.20,-1091791.20,-1091791.20,-25256515.97,-24425878.82,-21836780.25,3986164.13,11115846.47,31553903.89,4219241.56,-348697.65,-3870543.91,-4463329.92,-5823250.76,976353.41,-2671559.25,-91196.65,-160937.38,-938801.33,-3870226.04,2108195.11,15153674.18,13919011.04,-2232200.47,11018159.77,-2474759.10,7271973.12,17269188.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
28,八、综合收益总额,1490978650.12,1184043205.56,753743904.77,329056096.03,913932954.89,836307069.20,652917752.42,369618146.11,1190852629.57,949131595.53,653360677.54,330176817.49,1307821861.24,751020908.69,565126162.64,226104938.88,576154952.64,257611139.80,26992552.43,-67775809.76,864142348.24,629574298.32,323153327.68,94087956.03,1116245240.90,1133347517.67,971260774.28,581788937.69,2214323992.33,1890297986.08,1455680400.77,631708728.64,1978822129.64,1763709186.95,1107425378.76,473712360.09,1294516503.49,1000314130.72,608613574.80,290602805.59,831283634.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
29,归属于母公司所有者的综合收益总额,1359060162.94,1080409915.84,673144260.29,284206423.25,852588180.54,771444270.78,612302731.31,342446751.42,1134885341.95,893650995.53,617774494.27,327414609.01,1292244809.91,732224714.57,553314624.85,220535591.75,572757895.02,262612006.46,35742861.59,-66233763.02,838219790.18,609621376.74,315930454.76,93341309.02,1143917958.87,1144456710.00,969660184.12,579210887.49,2164449793.09,1822301771.71,1401094822.25,611755610.83,1924775226.67,1706848293.62,1064553560.34,450195257.25,1210017993.12,928259173.99,579347206.68,277066484.41,726961628.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
30,归属于少数股东的综合收益总额,131918487.18,103633289.72,80599644.48,44849672.78,61344774.35,64862798.42,40615021.11,27171394.69,55967287.62,55480600.00,35586183.27,2762208.48,15577051.33,18796194.12,11811537.79,5569347.13,3397057.62,-5000866.66,-8750309.16,-1542046.74,25922558.06,19952921.58,7222872.92,746647.01,-27672717.97,-11109192.33,1600590.16,2578050.20,49874199.24,67996214.37,54585578.52,19953117.81,54046902.97,56860893.33,42871818.42,23517102.84,84498510.37,72054956.73,29266368.12,13536321.18,104322006.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
