9,研发费用,189707024.00,127159288.00,85779876.00,35224409.00,206941395.00,143861977.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,0,8281946.00,145758911.00,30499688.00,2311123.00,1282339.00,32240039.00,11953979.00,3583028.00,2654956.00,51869052.00,11886635.00,1159622.00,474333.00,31984262.00,14656357.00,5707714.00,2432560.00,17899583.00,21167925.00,8360509.00,1344561.00,30006330.00,11213382.00,5510380.00,2013568.00,233983000.00,175757097.00,172585721.00,823055.00,26290154.00,7450721.00,2057148.00,135347.00,6258601.00,649115.00,126050.00,4891.00,9359086.00,13625442.00,7370393.00,0,15196201.00,1750999.00,1144867.00,0,-8964188.00,-6741193.70,-2260834.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
11,公允价值变动收益,36006894.00,1874031.00,31571022.00,38499272.00,-37330202.00,-59246350.00,-8592599.00,1900000.00,-838750.00,0,0,0.00,1163600.00,535701.00,-763399.00,2341801.00,942326.00,-777972.00,4676063.00,1629848.00,-4960726.00,702261.00,-8406185.00,-851800.00,-2576788.00,1016212.00,2712612.00,1518736.00,-6385447.00,-15358005.00,-16603246.00,-1280900.00,-4860534.00,-3920400.00,-6440100.00,-3361600.00,8756050.00,6204780.00,420710.00,-681760.00,-10550.00,-320550.00,-318950.00,-354850.00,-1402614.00,-1768838.00,-1476934.00,367436.00,1742964.00,-1256910.00,86760.00,-1756440.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12,投资收益,130909676.00,148105536.00,161776956.00,-10179661.00,-39810611.00,-10112394.00,5203694.00,-5096022.00,20083305.00,17409589.00,-2575464.00,-1825438.00,-5289838.00,-3951803.00,-4272677.00,-1763605.00,-5380502.00,-12829.00,-2353572.00,871716.00,-3807693.00,-3026842.00,-1768142.00,-3596900.00,8773043.00,3374775.00,729650.00,-2385867.00,-12276974.00,-9707783.00,-9491859.00,1694649.00,11134296.00,12462215.00,9237233.00,4666160.00,11901353.00,6886111.00,4121953.00,-718150.00,2623844.00,935964.00,365870.00,-475604.00,8406292.00,8024225.00,6483372.00,4353175.00,6710893.00,3100191.01,615856.94,190039.00,3059103.00,320682.00,296036.00,-56478.00,-6380806.00,-3685422.00,-2697987.00,-1543085.00,4754490.00,5019893.00,3381595.00,7229517.00,4474966.00,0.0
13,其中:对联营企业和合营企业的投资收益,-17185113.00,-5899709.00,-2709854.00,-1568198.00,-10826033.00,-6985193.00,-4958581.00,-5628202.00,-9893039.00,-7214144.00,-2881209.00,-2044690.00,-3598432.00,-2429521.00,-4117396.00,-433501.00,-12408877.00,-11842757.00,-11020509.00,-2400515.00,-4228461.00,-860289.00,-499915.00,-2833200.00,-4939517.00,-5949601.00,-4778093.00,-3388378.00,-17815500.00,-15263804.00,-14465110.00,-1227782.00,-1475622.00,2177220.00,2468191.00,1092753.00,3618939.00,5656981.00,3760123.00,-858250.00,3953413.00,895200.00,331030.00,-475604.00,2610493.00,1000101.00,147715.00,-340167.00,3702496.00,3001481.01,517146.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
14,汇兑收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
15,三、营业利润,404186875.00,327612834.00,198925952.00,6110927.00,-270078282.00,-86149152.00,14104538.00,13423328.00,160580260.00,110562892.00,41256585.00,11947278.00,37704172.00,16860246.00,-2605423.00,1526208.00,50829234.00,26013734.00,4383183.00,6547446.00,95421073.00,57320217.00,19490074.00,3913981.00,80560772.00,51590192.00,29700601.00,11698405.00,-226616686.00,-175719926.00,-174513298.00,14142233.00,75953688.00,83774457.00,45589940.00,12176050.00,119516023.00,102787684.00,71330671.00,37531259.00,121579892.00,76006338.00,35328678.00,14367647.00,96855074.00,68103226.00,30173326.00,12501370.00,82692632.00,57929757.88,28748403.32,13331273.00,76116314.00,53901660.00,32063918.00,12132134.00,49273038.00,41081413.00,29268392.00,9056978.00,56620254.00,41220371.00,28359206.00,60473382.00,63509732.00,0.0
16,加:营业外收入,10198997.00,7950934.00,324893.00,153966.00,6900527.00,5070846.00,89794.00,35261.00,960937.00,346946.00,280348.00,8834957.00,31431765.00,19228380.00,8161986.00,3587665.00,14945031.00,9595778.00,4919568.00,1903908.00,16680657.00,7044538.00,4665772.00,2931870.00,22677606.00,14027462.00,10407889.00,4923234.00,17361106.00,11313509.00,5483441.00,3488887.00,24847915.00,9064059.00,5851941.00,2240051.00,18507188.00,11731486.00,10081696.00,5803301.00,6854696.00,5927245.00,1616918.00,904268.00,5804427.00,3192446.00,3056583.00,3027524.00,9320734.00,2154438.96,985537.85,1033512.00,181000.00,165339.00,60000.00,0,103280.00,73611.00,73611.00,61511.00,0,0,226.00,84065.00,266862.00,0.0
17,减：营业外支出,36122185.00,3654308.00,1993545.00,1891666.00,5309185.00,4493551.00,2684276.00,603771.00,7747859.00,5415908.00,1745595.00,668183.00,6469868.00,3701223.00,2956927.00,2299090.00,7111759.00,3875268.00,2345384.00,1603830.00,5076170.00,4113037.00,2683069.00,481267.00,9224651.00,1830498.00,937065.00,1019829.00,19130484.00,3054586.00,1688758.00,1012074.00,2228584.00,1958635.00,1028797.00,389167.00,2721677.00,758773.00,357539.00,347659.00,1503599.00,408472.00,155305.00,74951.00,1305068.00,443528.00,255665.00,108345.00,402860.00,577321.31,414953.62,236707.00,824888.00,386819.00,201714.00,132367.00,393551.00,511524.00,454455.00,125658.00,511448.00,315798.00,226728.00,877690.00,8778420.00,0.0
18,其中：非流动资产处置损失,0,0,0,0,0,0,0,0,0,5415302.00,1745189.00,668183.00,5537553.00,3272270.00,2583227.00,2271090.00,5998622.00,2769431.00,1298514.00,1057451.00,2540486.00,1305833.00,1029532.00,268986.00,7581274.00,1094102.00,594914.00,862468.00,17754395.00,2003487.00,1136942.00,764853.00,-1493274.00,1615762.00,867517.00,102208.00,1012976.00,600056.00,285778.00,-282876.00,1213787.00,335345.00,78829.00,5135.00,0,103338.00,45193.00,23680.00,43006.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
19,四、利润总额,378263687.00,331909460.00,197257300.00,4373227.00,-268486940.00,-85571857.00,11510056.00,12854818.00,153793338.00,105493930.00,39791338.00,20114052.00,62666069.00,32387403.00,2599636.00,2814783.00,58662506.00,31734244.00,6957367.00,6847524.00,107025560.00,60251718.00,21472777.00,6364584.00,94013727.00,63787156.00,39171425.00,15601810.00,-228386064.00,-167461003.00,-170718615.00,16619046.00,98573019.00,90879881.00,50413084.00,14026934.00,135301534.00,113760397.00,81054828.00,42986901.00,126930989.00,81525111.00,36790291.00,15196964.00,101354433.00,70852144.00,32974244.00,15420549.00,91610506.00,59506875.53,29318987.55,14128078.00,75472426.00,53680180.00,31922204.00,11999767.00,48982767.00,40643500.00,28887548.00,8992831.00,56108806.00,40904573.00,28132704.00,59679757.00,54998174.00,0.0
20,减：所得税费用,28584778.00,24415477.00,16833887.00,1127991.00,-47886223.00,-22750210.00,-1809647.00,1434196.00,25829530.00,13635123.00,7674302.00,2950537.00,7362990.00,3236239.00,718110.00,645375.00,14785385.00,6421021.00,3662210.00,2549549.00,16246618.00,7921088.00,1830406.00,453528.00,20614268.00,9828587.00,6571581.00,3761922.00,-41300693.00,-31348870.00,-31966985.00,4012316.00,13387235.00,11890287.00,7689542.00,2343057.00,20358901.00,17148409.00,12225530.00,7346790.00,15439994.00,9664547.00,3648552.00,3011909.00,11375891.00,10988398.00,6962992.00,3873322.00,11232159.00,9608362.96,5113303.65,1148912.00,9053886.00,6486834.00,4039284.00,990810.00,3946788.00,2591375.00,2707123.00,757923.00,4023906.00,3286031.00,3044720.00,8372149.00,6216736.00,0.0
21,五、净利润,349678909.00,307493983.00,180423413.00,3245236.00,-220600717.00,-62821647.00,13319703.00,11420622.00,127963808.00,91858807.00,32117036.00,17163515.00,55303079.00,29151164.00,1881526.00,2169408.00,43877121.00,25313223.00,3295157.00,4297975.00,90778942.00,52330630.00,19642371.00,5911056.00,73399459.00,53958569.00,32599844.00,11839888.00,-187085371.00,-136112133.00,-138751630.00,12606730.00,85185784.00,78989594.00,42723542.00,11683877.00,114942633.00,96611988.00,68829298.00,35640111.00,111490995.00,71860564.00,33141739.00,12185055.00,89978542.00,59863746.00,26011252.00,11547227.00,80378347.00,49898512.57,24205683.90,12979166.00,66418540.00,47193346.00,27882920.00,11008957.00,45035979.00,38052125.00,26180425.00,8234908.00,52084900.00,37618542.00,25087984.00,51307608.00,48781438.00,0.0
22,归属于母公司所有者的净利润,353108754.00,310876117.00,183871870.00,4710537.00,-219057420.00,-61908436.00,13748689.00,11344369.00,130778981.00,94856445.00,34431136.00,18410115.00,60423495.00,32534644.00,3889886.00,3191826.00,47964842.00,28212148.00,5127419.00,5068029.00,92564020.00,53860575.00,20847106.00,6809096.00,81539420.00,57300966.00,34436953.00,12661815.00,-181667322.00,-132397012.00,-136253674.00,13614717.00,87936564.00,79903696.00,43222558.00,11683877.00,115454980.00,97365528.00,68775654.00,35730199.00,110012104.00,70922689.00,32985123.00,12133340.00,88427324.00,60229778.00,26626589.00,11558611.00,78713284.00,44268420.13,20275080.57,12456671.00,66708871.00,47412818.00,28016206.00,11008957.00,45035979.00,38052125.00,26180425.00,8234908.00,52084900.00,37618542.00,25087984.00,51307608.00,48781438.00,0.0
23,少数股东损益,-3429845.00,-3382134.00,-3448457.00,-1465301.00,-1543297.00,-913211.00,-428986.00,76253.00,-2815173.00,-2997638.00,-2314100.00,-1246600.00,-5120416.00,-3383480.00,-2008360.00,-1022418.00,-4087721.00,-2898925.00,-1832262.00,-770054.00,-1785078.00,-1529945.00,-1204735.00,-898040.00,-8139961.00,-3342397.00,-1837109.00,-821927.00,-5418049.00,-3715121.00,-2497956.00,-1007987.00,-2750780.00,-914102.00,-499016.00,0,-512347.00,-753540.00,53644.00,-90088.00,1478891.00,937875.00,156616.00,51714.00,1551218.00,-366032.00,-615337.00,-11384.00,1665063.00,5630092.44,3930603.33,522495.00,-290331.00,-219472.00,-133286.00,0,0,0,0,0,0,0,0,0,0,0.0
24,六、每股收益,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,基本每股收益(元/股),0.750000,0.660000,0.390000,0.010000,-0.490000,-0.150000,0.030000,0.030000,0.310000,0.230000,0.080000,0.040000,0.140000,0.080000,0.010000,0.007700,0.120000,0.070000,0.010000,0.010000,0.220000,0.130000,0.050000,0.020000,0.200000,0.140000,0.080000,0.030000,-0.440000,-0.320000,-0.330000,0.030000,0.210000,0.190000,0.100000,0.040000,0.430000,0.360000,0.260000,0.140000,0.440000,0.290000,0.160000,0.060000,0.430000,0.300000,0.130000,0.060000,0.390000,0.220000,0.100000,0.080000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
26,稀释每股收益(元/股),0.750000,0.660000,0.390000,0.010000,-0.490000,-0.150000,0.030000,0.030000,0.310000,0.230000,0.080000,0.040000,0.140000,0.080000,0.010000,0.007700,0.120000,0.070000,0.010000,0.010000,0.220000,0.130000,0.050000,0.020000,0.200000,0.140000,0.080000,0.030000,-0.440000,-0.320000,-0.330000,0.030000,0.210000,0.190000,0.100000,0.040000,0.430000,0.360000,0.260000,0.140000,0.440000,0.280000,0.160000,0.060000,0.430000,0.290000,0.130000,0.060000,0.380000,0.220000,0.100000,0.080000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
27,七、其他综合收益,3904622.00,5092019.00,923148.00,-2220314.00,3503246.00,3759049.00,815996.00,-2246393.00,-3684973.00,-3007778.00,-1756537.00,-448543.00,3342329.00,1199038.00,627130.00,-133014.00,2689758.00,-354783.00,-1213495.00,-281783.00,1024040.00,345223.00,459455.00,348468.00,-1108209.00,-992705.00,-933530.00,-303385.00,236523.00,279788.00,92610.00,139557.00,-2214102.00,-1213816.00,-479591.00,-36473.00,223588.00,-736255.00,-304249.00,-251156.00,593474.00,492890.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
28,八、综合收益总额,353583531.00,312586002.00,181346561.00,1024922.00,-217097471.00,-59062598.00,14135699.00,9174229.00,124278835.00,88851029.00,30360499.00,16714972.00,58645408.00,30350202.00,2508656.00,2036394.00,46566879.00,24958440.00,2081662.00,4016192.00,91802982.00,52675853.00,20101826.00,6259524.00,72291250.00,52965864.00,31666314.00,11536503.00,-186848848.00,-135832345.00,-138659020.00,12746287.00,82971682.00,77775778.00,42243951.00,11647404.00,115166221.00,95875733.00,68525049.00,35388955.00,112084469.00,72353454.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
29,归属于母公司所有者的综合收益总额,357013376.00,315968136.00,184795018.00,2490223.00,-215554174.00,-58149387.00,14564685.00,9097976.00,127094008.00,91848667.00,32674599.00,17961572.00,63765824.00,33733682.00,4517016.00,3058812.00,50692484.00,27857365.00,3913924.00,4786246.00,93550176.00,54205798.00,21306561.00,7157564.00,80431211.00,56308261.00,33503423.00,12358430.00,-181430799.00,-132117224.00,-136161064.00,13754274.00,85722462.00,78689880.00,42742967.00,11647404.00,115678568.00,96629273.00,68471405.00,35479043.00,110605578.00,71415579.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
30,归属于少数股东的综合收益总额,-3429845.00,-3382134.00,-3448457.00,-1465301.00,-1543297.00,-913211.00,-428986.00,76253.00,-2815173.00,-2997638.00,-2314100.00,-1246600.00,-5120416.00,-3383480.00,-2008360.00,-1022418.00,-4125605.00,-2898925.00,-1832262.00,-770054.00,-1747194.00,-1529945.00,-1204735.00,-898040.00,-8139961.00,-3342397.00,-1837109.00,-821927.00,-5418049.00,-3715121.00,-2497956.00,-1007987.00,-2750780.00,-914102.00,-499016.00,0,-512347.00,-753540.00,53644.00,-90088.00,1478891.00,937875.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
