9,研发费用,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,0,-6001084.09,-10026881.90,-10701494.75,-8390329.87,474149.17,-11317749.48,1497581.17,1653726.02,78417.72,45628853.07,-2599668.01,220475.96,-41293.67,33817542.84,-7465434.30,-6189976.80,-5973749.83,-11700761.48,-24378554.68,-24392305.03,-22441286.27,-28557812.22,-63508160.12,-63488676.99,-48368239.45,26595002.30,-13358674.85,-13358674.85,0,53830626.86,-1659434.00,1064656.16,0,3821488.98,-399964.11,-399964.11,0,-2932740.09,-3367185.99,1736311.94,0,3305900.25,136265.59,136265.59,0,673025.90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,349596.05,-100403.95,442580.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
11,公允价值变动收益,56850934.89,2440251.00,1755450.00,6172461.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12,投资收益,6000000.00,6000000.00,6000000.00,0,6000000.00,6000000.00,6000000.00,0,6000000.00,6000000.00,6000000.00,0,187624365.58,5021276.49,5021276.49,0,3743865.52,4931734.62,-1068265.38,0,3578337.61,5030507.40,-669492.60,0,118919459.20,29691834.73,24591834.73,0,-569600.57,4057151.25,4057151.25,20000.00,117473273.04,30754260.63,19004902.58,3020000.00,65549106.89,14232238.33,14232238.33,10200300.00,15244073.55,18871741.02,9515028.40,20000.00,38463754.56,20235889.48,16865433.00,1135021.00,19440043.63,9226454.31,3130113.04,153000.00,20000.00,20000.00,20000.00,20000.00,-36000.00,0,0,0,0,0,0,0,-662231.18,123911.48,118245.11,0,1281560.51,-167169.15,13110.30,0,-5920262.64,-918617.74,4057592.24,4682053.92,9621126.80,3822378.08,705154.34,267107.71,10288679.21,8386045.42,6326813.69,226960.00,1265360.22,139000.00,3481559.28,478311.37,22549.25,0,41261.00,0,0,0.0
13,其中:对联营企业和合营企业的投资收益,0,0,0,0,0,0,0,0,0,0,0,0,-978723.51,-978723.51,-978723.51,0,-2256134.48,-1068265.38,-1068265.38,0,-2121662.39,-669492.60,-669492.60,0,-4197177.24,0,-1878409.88,0,-4820385.49,0,0,0,-431736.12,0,0,0,2136852.53,0,0,0,-5160625.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
14,汇兑收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
15,三、营业利润,343475962.93,2417225.00,11063038.47,20747445.40,43297394.80,31198727.92,27291033.37,6687297.21,132256326.96,72042398.70,49678058.59,19848989.27,94618562.54,-6326392.01,-25362039.09,-20007015.17,-68610996.92,-15366144.58,-98809314.63,-38672227.42,136577073.47,129520527.75,54809849.95,50443955.03,115378187.96,40827467.51,56143598.15,27788081.39,6817888.47,33895178.64,20683259.99,11975921.71,251402213.11,73387495.06,40613787.98,526579.99,197778565.23,141131741.76,77727942.97,24023589.11,109374897.54,104818632.95,76763527.59,24980979.74,135358727.74,104645844.16,82424755.14,35091876.61,165991277.80,85634446.04,58836289.57,20608696.11,1303040.64,6645338.07,3668795.95,1856823.84,5370820.87,14608397.77,3879512.29,677116.70,32798190.18,13809971.03,5776438.19,2670926.47,18802738.65,4025450.73,3831485.45,1171880.88,12190219.38,656576.39,182292.41,-5730961.38,-60174780.12,168023.52,2540340.06,8805121.54,14664309.24,14792567.89,47413556.53,385692.27,20581979.33,12865046.91,17839924.94,5043682.26,10852585.44,4311288.51,17423952.66,13325399.71,15309275.76,2908917.68,11199065.12,9795240.28,8949267.34,0.0
16,加:营业外收入,5788989.10,5396552.55,5126602.55,153553.09,3865733.23,787224.13,421921.47,205877.73,4424781.54,5183358.76,4925273.41,509556.75,6435442.13,2668320.81,1833352.23,272704.38,5080862.46,2519253.11,1238573.71,160000.00,3127067.94,1930816.08,1899256.04,1148656.01,15466949.28,6398360.58,5871110.58,698006.10,19326440.00,6367540.00,6287400.00,5063100.00,31208517.60,4690657.92,4388727.92,3899597.92,8812221.21,2524095.01,2308263.53,1553253.34,72914255.62,49317.19,47517.19,23997.19,12384949.08,11403580.05,11098580.05,80949.05,382082.00,321582.00,321582.00,0,1326.71,0,0,0,10000.00,10000.00,0,0,0,0,0,0,197341.08,197341.08,0,0,2083.55,2083.55,2083.55,32083.55,88796.07,62796.07,49021.18,65094.18,19364.70,18872.70,12498294.74,2367000.00,3683.94,0,149223.63,0,35470.34,0,0,0,0,0,9303.07,0,0,0.0
17,减：营业外支出,40828.34,2828.34,13887.58,13687.57,4213524.18,3843307.46,3556505.86,276610.42,5389197.36,68686.33,1669941.31,39033.11,11500975.78,3384128.92,-14832.92,-47478.00,6504317.06,1644769.26,1514405.84,143984.80,3365742.08,2402628.10,1583949.10,765394.16,24707660.15,480729.97,30729.97,12774.80,162749.78,125659.29,75659.29,40000.00,559806.98,310516.38,66527.23,41220.68,194335.23,66263.25,46263.25,46263.25,92290.03,85913.63,3200.00,200.00,48051.02,17000.00,17000.00,0,1500.00,1500.00,1500.00,0,42730.02,1172.63,1172.63,1172.63,1810183.74,0,0,0,1475147.51,17404.02,17404.02,9797.48,526366.61,75026.96,75026.96,0,3504867.21,49511.62,47011.62,0,43204230.84,2000.00,1896460.62,4827.24,78910.00,13200.00,333297.09,41641.25,127728.97,0,75681.94,0,10040.22,0,0,0,318493.76,0,81614.22,0,0,0.0
18,其中：非流动资产处置损失,0,0,0,0,0,0,0,0,0,19045.65,19045.65,19045.65,80.00,0,0,0,42999.52,42999.52,42999.52,42999.52,93593.13,65394.16,65394.16,65394.16,1418.00,1418.00,1418.00,10524.80,14290.49,85875.08,0,0,182165.68,85875.08,0,0,46235.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
19,四、利润总额,349224123.69,7810949.21,16175753.44,20887310.92,42949603.85,28142644.59,24156448.98,6616564.52,131291911.14,77157071.13,52933390.69,20319512.91,89553028.89,-7042200.12,-23513853.94,-19686832.79,-70034451.52,-14491660.73,-99085146.76,-38656212.22,136338399.33,129048715.73,55125156.89,50827216.88,106137477.09,46745098.12,61983978.76,28473312.69,25981578.69,40137059.35,26895000.70,16999021.71,282050923.73,77767636.60,44935988.67,4384957.23,206396451.21,143589573.52,79989943.25,25530579.20,182196863.13,104782036.51,76807844.78,25004776.93,147695625.80,116032424.21,93506335.19,35172825.66,166371859.80,85954528.04,59156371.57,20608696.11,1261637.33,6644165.44,3667623.32,1855651.21,3570637.13,14618397.77,3879512.29,677116.70,31323042.67,13792567.01,5759034.17,2661128.99,18473713.12,4147764.85,3756458.49,1171880.88,8687435.72,609148.32,137364.34,-5698877.83,-103290214.89,228819.59,692900.62,8865388.48,14604763.94,14798240.59,59578554.18,2711051.02,20457934.30,12865046.91,17913466.63,5043682.26,10878015.56,4311288.51,17423952.66,13325399.71,14990782.00,2908917.68,11126753.97,9795240.28,8949267.34,0.0
20,减：所得税费用,77480121.78,-6817405.51,-3638390.34,2964774.16,-551589.33,1203657.05,-1332723.09,-2423917.21,32800879.33,18293929.47,13308108.23,5178845.08,12178173.57,-4758350.32,-726638.15,-972552.19,30618166.72,26794430.52,-2928431.49,-3122998.02,28555383.99,29960519.28,15767003.07,19459467.81,14781979.00,-4073061.52,4183050.89,562030.54,-3588073.37,4755631.29,-2383549.75,7854514.92,57480649.15,22067620.78,13101265.67,2875947.85,42485330.12,27161181.37,15007656.39,3806477.47,28438141.80,15513012.22,10637953.66,3810660.30,21337794.11,18106903.25,14468490.05,5465403.15,25188554.71,13252005.62,9266834.01,3184141.76,243843.62,139372.82,0,281787.14,2496851.05,2196523.16,582124.53,103661.48,1182409.49,2004596.39,790565.27,295093.57,1036033.23,1372.24,1372.24,0,83213.64,32862.57,0,-3323.55,29483.09,31927.70,210546.90,2968936.96,2374582.28,2264780.49,6093554.04,378066.25,2965387.11,1891874.37,2379797.78,1023829.85,1605897.84,646593.28,2596495.55,1931712.61,2343503.87,0,1669013.10,0,0,0.0
21,五、净利润,271744001.91,14628354.72,19814143.78,17922536.76,43501193.18,26938987.54,25489172.07,9040481.73,98491031.81,58863141.66,39625282.46,15140667.83,77374855.32,-2283849.80,-22787215.79,-18714280.60,-100652618.24,-41286091.25,-96156715.27,-35533214.20,107783015.34,99088196.45,39358153.82,31367749.07,91355498.09,50818159.64,57800927.87,27911282.15,29569652.06,35381428.06,29278550.45,9144506.79,224570274.58,55700015.82,31834723.00,1509009.38,163911121.09,116428392.15,64982286.86,21724101.73,153758721.33,89269024.29,66169891.12,21194116.63,126357831.69,97925520.96,79037845.14,29707422.51,141183305.09,72702522.42,49889537.56,17424554.35,1017793.71,6504792.62,3667623.32,1573864.07,1073786.08,12421874.61,3297387.76,573455.22,30140633.18,11787970.62,4968468.90,2366035.42,17498627.82,4030125.97,3638819.61,1232828.81,8720488.72,652591.16,137364.34,-5695554.28,-97344887.15,196891.89,482353.72,5896451.52,12230181.66,12533460.10,53485000.14,2332984.77,17492547.19,10973172.54,15533668.85,4019852.41,9272117.72,3664595.23,14827457.11,11343687.10,13279855.23,3010270.56,9457740.87,10260231.90,7606877.24,0.0
22,归属于母公司所有者的净利润,263628624.22,11211276.03,17588837.93,16510591.58,25180726.51,11759200.60,16226821.89,4711604.36,80796667.87,67244436.08,47013684.71,16285693.18,122661482.49,10886037.48,5277926.86,-4767188.86,7370833.19,24449810.37,-57093131.66,-18722877.75,122388491.56,121157330.84,75825753.14,49710257.86,126482914.46,59728490.85,55936324.03,16449749.31,59064388.37,59985547.94,43046669.46,16854473.10,160168289.04,52983815.47,29649253.00,3989145.04,134972092.88,83340229.51,54579322.44,21920182.91,155238801.84,86543047.95,62658785.72,21736993.52,128983982.35,98810050.17,79300895.37,29691273.16,141224341.09,72734908.66,49913179.75,17465619.23,1177679.22,6596797.66,3746398.19,1597113.33,1068564.55,12431459.29,3278913.12,567622.45,30095468.77,11743682.62,4927684.50,2353511.56,17442677.22,3986182.83,3603150.45,1212217.03,8703593.83,633969.04,124920.40,-5695554.28,-97397044.83,180923.60,437022.04,5875049.07,12230460.56,12840857.33,53484453.64,2314661.11,17575116.85,10970299.10,15559599.27,4019852.41,9272117.72,3664595.23,14827457.11,11343687.10,13279855.23,3010270.56,9457740.87,10260231.90,7606877.24,0.0
23,少数股东损益,8115377.69,3417078.69,2225305.85,1411945.18,18320466.67,15179786.94,9262350.18,4328877.37,17694363.94,-8381294.42,-7388402.25,-1145025.35,-45286627.17,-13169887.28,-28065142.65,-13947091.74,-108023451.43,-65735901.62,-39063583.61,-16810336.45,-14605476.22,-22069134.39,-36467599.32,-18342508.79,-35127416.37,-8910331.21,1864603.84,11461532.84,-29494736.31,-24604119.88,-13768119.01,-7709966.31,64401985.54,2716200.35,2185470.00,-2480135.66,28939028.21,33088162.64,10402964.42,-196081.18,-1480080.51,2725976.34,3511105.40,-542876.89,-2626150.66,-884529.21,-263050.23,16149.35,-41036.00,-32386.24,-23642.19,-41064.88,-159885.51,-92005.04,-78774.87,-23249.26,5221.53,-9584.68,18474.64,5832.77,45164.41,44288.00,40784.40,12523.86,55950.60,43943.14,35669.16,20611.78,16894.89,18622.12,12443.94,0,52157.68,15968.29,45331.68,21402.45,-278.90,-307397.23,546.50,18323.66,-82569.66,2873.44,-25930.42,0,0,0,0,0,0,0,0,0,0,0.0
24,六、每股收益,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,基本每股收益(元/股),0.312400,0.013300,0.020800,0.019600,0.029800,0.013900,0.019200,0.005600,0.095800,0.079700,0.055700,0.019300,0.145400,0.012900,0.006300,-0.005600,0.008700,0.029000,-0.067700,-0.022200,0.145000,0.143600,0.089900,0.058900,0.149900,0.070800,0.066300,0.021400,0.077000,0.078200,0.056100,0.024200,0.229700,0.076000,0.042500,0.005700,0.193600,0.119500,0.078300,0.034600,0.244900,0.136500,0.098800,0.034300,0.203500,0.155900,0.125100,0.060900,0.305900,0.160500,0.114500,0.040000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
26,稀释每股收益(元/股),0.312400,0.013300,0.020800,0.019600,0.029800,0.013900,0.019200,0.005600,0.095800,0.079700,0.055700,0.019300,0.145400,0.012900,0.006300,-0.005600,0.008700,0.029000,-0.067700,-0.022200,0.145000,0.143600,0.089900,0.058900,0.149900,0.070800,0.066300,0.021400,0.077000,0.078200,0.056100,0.024200,0.229700,0.076000,0.042500,0.005700,0.193600,0.119500,0.078300,0.034600,0.244900,0.136500,0.098800,0.034300,0.203500,0.155900,0.125100,0.060900,0.305900,0.160500,0.114500,0.040000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
27,七、其他综合收益,0,0,0,0,-21019122.00,-19080837.00,-15231289.50,4831913.25,12244560.75,3055421.25,11338152.75,13294732.50,3168726.75,3803152.50,-13024840.50,-11539422.00,2676287.25,-5024304.00,24458085.00,3914338.50,19215389.25,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
28,八、综合收益总额,271744001.91,14628354.72,19814143.78,17922536.76,22482071.18,7858150.54,10257882.57,13872394.98,110735592.56,61918562.91,50963435.21,28435400.33,80543582.07,1519302.70,-35812056.29,-30253702.60,-97976330.99,-46310395.25,-71698630.27,-31618875.70,126998404.59,99088196.45,39358153.82,31367749.07,91355498.09,50818159.64,57800927.87,27911282.15,29569652.06,35381428.06,29278550.45,9144506.79,224570274.58,55700015.82,31834723.00,1509009.38,163911121.09,116428392.15,64982286.86,21724101.73,153758721.33,89269024.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
29,归属于母公司所有者的综合收益总额,263628624.22,11211276.03,17588837.93,16510591.58,4161604.51,-7321636.40,995532.39,9543517.61,93041228.62,70299857.33,58351837.46,29580425.68,125830209.24,14689189.98,-7746913.64,-16306610.86,10047120.44,19425506.37,-32635046.66,-14808539.25,141603880.81,121157330.84,75825753.14,49710257.86,126482914.46,59728490.85,55936324.03,16449749.31,59064388.37,59985547.94,43046669.46,16854473.10,160168289.04,52983815.47,29649253.00,3989145.04,134972092.88,83340229.51,54579322.44,21724101.73,155238801.84,86543047.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
30,归属于少数股东的综合收益总额,8115377.69,3417078.69,2225305.85,1411945.18,18320466.67,15179786.94,9262350.18,4328877.37,17694363.94,-8381294.42,-7388402.25,-1145025.35,-45286627.17,-13169887.28,-28065142.65,-13947091.74,-108023451.43,-65735901.62,-39063583.61,-16810336.45,-14605476.22,-22069134.39,-36467599.32,-18342508.79,-35127416.37,-8910331.21,1864603.84,11461532.84,-29494736.31,-24604119.88,-13768119.01,-7709966.31,64401985.54,2716200.35,2185470.00,-2480135.66,28939028.21,33088162.64,10402964.42,0,-1480080.51,2725976.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
