,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20051231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,8251250593.57,5485109674.99,2876414886.99,12166127616.39,8111715067.57,4820156553.90,2022206402.58,6323377418.05,4279576930.36,2543280584.85,1148308663.25,3542373078.49,2479744502.00,1610556470.89,766189865.46,2852474015.33,2102710522.77,1387540211.85,590038931.34,2716474436.86,2045480713.26,1361268005.09,604816310.11,2442081565.65,1821820421.87,1190130245.29,546743231.57,2114889587.46,1547896185.72,979299254.07,424012397.27,1918418901.95,1427137868.53,923504313.29,403351114.04,1520984184.56,1054606979.21,654923104.80,291320322.22,885929329.01,610111590.47,354018327.52,147722173.41,637521932.91,477866177.74,300525685.81,133920768.95,463784070.30,318334259.93,196197446.00,92956796.16,254058340.00,177184059.96,0.0
2,营业收入,8251250593.57,5485109674.99,2876414886.99,12166127616.39,8111715067.57,4820156553.90,2022206402.58,6323377418.05,4279576930.36,2543280584.85,1148308663.25,3542373078.49,2479744502.00,1610556470.89,766189865.46,2852474015.33,2102710522.77,1387540211.85,590038931.34,2716474436.86,2045480713.26,1361268005.09,604816310.11,2442081565.65,1821820421.87,1190130245.29,546743231.57,2114889587.46,1547896185.72,979299254.07,424012397.27,1918418901.95,1427137868.53,923504313.29,403351114.04,1520984184.56,1054606979.21,654923104.80,291320322.22,885929329.01,610111590.47,354018327.52,147722173.41,637521932.91,477866177.74,300525685.81,133920768.95,463784070.30,318334259.93,196197446.00,92956796.16,254058340.00,177184059.96,0.0
3,二、营业总成本,8024613353.18,5329710759.06,2792366041.59,11846005998.04,7863187445.05,4670156772.27,1950834348.07,6091740458.65,4121239704.32,2431947091.72,1098644463.15,3418430719.93,2389969200.48,1549759028.68,741852249.95,2701039082.62,1983518258.34,1301553385.41,564016159.98,2552663295.62,1929647355.20,1278914855.82,582196543.14,2324759059.40,1739005632.39,1132469724.44,530387894.66,2037420625.79,1483877633.23,940976748.03,409815020.98,1833135619.73,1363828478.05,886509818.66,389437384.25,1443533755.49,1003352500.65,622364453.13,279150009.96,817964947.28,562003346.02,328420687.21,137542033.16,579427126.60,433034357.29,270421838.60,121903272.27,422622640.56,290859077.52,179325091.49,86457005.51,231305279.57,163366407.65,0.0
4,营业成本,7176636867.00,4790782166.08,2522667030.46,10640321036.32,7134551179.14,4257345691.32,1784627376.76,5450445486.75,3668609566.34,2152291913.82,970279627.72,2940856611.17,2048560813.98,1327908585.22,631330478.44,2289913491.26,1681182550.69,1099291981.80,468573645.36,2155371347.02,1625611572.48,1083657337.81,486295065.38,1953321717.08,1465589118.67,964286463.60,446810556.43,1738251016.58,1268086704.07,806184609.14,350319738.75,1602655360.35,1194508785.03,780925253.64,343240979.81,1263984730.23,868546504.12,535294031.52,237403343.03,707223624.56,485920568.43,285127068.71,119782728.30,517529556.30,383922852.27,240666607.76,107881613.65,374900932.45,255718402.79,157469766.61,75667321.08,202606396.21,143957058.30,0.0
5,营业税金及附加,39878386.55,27112580.60,14516949.87,62591013.06,38558814.92,22491860.36,9900062.78,33713565.84,23247261.48,15559087.99,7356379.12,24492833.88,10699694.73,7796736.38,3472661.81,14782972.72,10660844.36,6715522.47,0,14971167.98,11556066.01,7422807.70,2892093.55,12427770.09,9150933.30,5746538.03,2322891.49,9486928.54,6880031.00,4309259.99,1665721.92,7340829.52,5040515.30,2946068.12,1160247.56,2308973.65,1214813.64,588772.51,183837.16,813766.08,604888.42,346729.63,145786.22,568730.88,408444.48,262653.24,120945.36,278354.64,167861.53,109991.54,71041.13,106549.81,85591.91,0.0
6,销售费用,356437503.20,226658039.30,106224213.45,481441998.87,293201444.49,162646671.48,73457928.44,264132375.11,187715289.56,118615610.84,57752508.46,197378725.16,142071012.15,93569454.51,45863982.38,187383055.05,139377971.11,91484124.96,43297493.03,174634429.27,132931152.91,84232354.09,41401440.43,150089539.88,112082089.41,71224018.15,33426897.71,114319261.42,82864933.91,51361561.94,23718121.43,92070206.02,68647199.78,43363442.41,20244456.96,72488821.65,54010273.77,34992296.56,16966553.53,45667856.24,31410926.48,18271423.82,7703359.68,26014717.95,18954890.62,12000271.76,5725233.10,16783962.91,12380931.45,7821825.74,3893214.46,10907274.19,7792802.25,0.0
7,管理费用,295037031.78,182322532.27,97128192.50,350258800.00,203732754.13,157066757.03,70463250.91,256295588.20,191316480.76,115527718.31,52012989.24,190351778.64,145447938.52,92757215.82,46302976.44,157004466.92,114339443.57,73688504.31,35753980.05,149257345.06,115295527.00,73718613.99,37519114.72,167815386.60,126202152.52,78878935.22,35417185.56,123196130.47,88978474.10,54003747.15,25393327.95,96541615.61,71745969.20,43477514.93,21127065.59,75900081.97,56322624.64,35525095.72,17794924.51,49150351.97,34070145.78,20460787.23,9536171.77,28793173.50,20147361.48,12002909.98,5955604.58,22248475.21,16361601.26,10294088.63,5802001.23,12250568.73,6742898.14,0.0
8,财务费用,54640930.91,37026152.95,20410162.87,119008804.40,56508635.19,27217833.02,10168282.15,60786890.17,39241055.23,23230031.78,9545806.55,48353882.71,35546157.82,23054917.58,12786119.02,47356292.39,34697578.40,27287885.09,13038674.18,58898338.44,42263412.11,27556472.06,13203499.55,52321646.71,37623888.82,25227545.98,11858264.74,45074971.47,31039101.08,20991760.15,9822022.27,30103438.82,19963794.26,12509367.90,5266758.92,17171762.06,14237792.17,9926082.87,4631680.51,9375392.15,6531765.72,2809593.27,969086.25,6554231.23,6116168.53,4809688.11,2420016.64,7551367.86,5430932.61,3693904.05,1826084.78,4850744.38,3122917.62,0.0
