,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19960630,19951231,19950630,19941231,19940630,19931231,19930630,19930331,19921231,19911231,19901231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,2567998775.62,1685883783.38,717016501.86,3362215306.55,2308365252.61,1503033496.11,669522008.06,2826567157.28,1966202048.98,1305932682.27,566846953.96,2379125888.50,1657954034.26,1102828466.66,493058352.57,2258534485.83,1618447058.99,1058875163.23,469825508.34,2256999844.18,1621113857.09,1084805649.61,476602746.99,2151398559.29,1494714812.31,966416491.43,405576299.89,1649095454.40,1193281323.24,785050089.64,362878951.48,1644788759.23,1194921326.28,779064452.05,339101065.45,1324530942.35,915011192.84,583609839.43,254937821.11,1323915569.78,913257100.48,583296998.87,238546408.60,1193059592.34,808740056.67,465336750.94,212090431.25,1423904068.55,1037579209.67,658585368.30,272176669.74,1384860837.37,965639970.01,608228168.24,261164905.31,1281823692.35,887968735.20,589993323.88,236909408.41,1027192386.85,674739583.45,452332941.96,214292146.72,1147316114.75,825467482.55,547835089.51,251540436.63,1122439405.99,772254047.92,503472108.00,217118963.79,1073801551.61,477746720.44,944110759.95,447706840.55,649817501.11,282592900.11,618379612.90,247190870.93,523754286.73,200600339.71,313760460.75,138933663.94,280539774.61,115568100.00,191793260.00,78234450.12,180861556.00,76325779.49,32751066.43,102926400.00,54606600.00,48891900.00,0.0
2,营业收入,2567998775.62,1685883783.38,717016501.86,3362215306.55,2308365252.61,1503033496.11,669522008.06,2826567157.28,1966202048.98,1305932682.27,566846953.96,2379125888.50,1657954034.26,1102828466.66,493058352.57,2258534485.83,1618447058.99,1058875163.23,469825508.34,2256999844.18,1621113857.09,1084805649.61,476602746.99,2151398559.29,1494714812.31,966416491.43,405576299.89,1649095454.40,1193281323.24,785050089.64,362878951.48,1644788759.23,1194921326.28,779064452.05,339101065.45,1324530942.35,915011192.84,583609839.43,254937821.11,1323915569.78,913257100.48,583296998.87,238546408.60,1193059592.34,808740056.67,465336750.94,212090431.25,1423904068.55,1037579209.67,658585368.30,272176669.74,1382191936.96,962388016.84,606436396.58,260127117.80,1279039579.85,886494234.18,588871629.82,235802457.92,1026805941.26,675298007.22,451757621.23,213442629.99,1143704524.74,822740439.05,547291848.07,251844358.06,1119466380.28,768661030.61,501948361.56,216530222.34,1054530058.41,476806245.22,941012890.32,444532702.97,646946840.25,281720382.41,615861722.27,246391067.23,521656285.36,200060566.52,311308644.14,138192673.47,278327276.50,114909000.00,190556840.00,76852372.93,180524283.36,76112114.61,32773229.78,102926400.00,54606600.00,48891900.00,0.0
3,二、营业总成本,2020215091.62,1317588169.52,590684250.26,2739317238.73,1837741928.47,1195061298.07,548795162.55,2437622205.59,1694900320.59,1101282269.55,495233336.76,2154948664.05,1509768258.89,1002307580.06,466901952.09,2125331252.34,1536819065.76,1000409830.49,455703043.19,2049593618.53,1453677362.22,966489608.30,442563954.84,2018748294.45,1408838399.26,908769930.20,391352628.76,1587266827.25,1147729997.01,738590232.90,347984529.86,1463830219.56,1040810321.13,678978056.46,307496972.55,1261930254.49,893522398.28,575124943.76,258257638.55,1317917813.99,902122263.80,575315664.29,245772746.38,1214185495.11,824411000.67,479228686.10,215709564.90,1489029332.53,1055828238.85,673925244.41,280946416.01,1484823804.65,1016561684.58,652506029.22,289375037.31,1359201799.72,940247858.75,627558489.62,264252413.99,1041354907.47,657929794.83,432662232.30,201297525.92,1156466770.39,830228754.43,547439862.76,257395521.90,1119328254.73,763433728.48,496835109.62,220535976.72,1048523088.63,473484301.97,964106601.47,448443661.98,675007026.48,296440575.99,600658275.73,247035384.12,483216489.49,0,287668272.13,0,245188099.34,0,0,60395502.29,143693348.86,60981931.17,28309749.24,92417800.00,45946200.00,44271400.00,0.0
4,营业成本,1515399848.02,989172063.78,427689041.50,1955263183.43,1340359550.92,877471447.72,398719648.01,1863423243.16,1356303673.92,899354186.80,402482820.33,1800027200.78,1289278240.68,862250467.95,401197256.86,1789075174.59,1308185240.10,849934411.28,385333958.99,1735428885.35,1240229869.06,817952762.79,373422838.77,1709311289.80,1212019332.32,779800891.21,330630696.24,1325525879.18,977007761.90,633347481.26,295824939.60,1237064536.31,895587246.03,588213803.86,264705152.20,1064885777.82,770663831.73,493528140.91,219704705.84,1121820818.91,780709701.42,498718694.29,210527759.52,1031659634.08,700407422.32,399065092.32,182336451.70,1232763368.07,898069151.57,574376737.70,236660811.89,1216404467.37,857528473.93,543645350.06,236504252.01,1126492567.78,780101980.01,515472244.61,209865000.29,818162106.63,521168339.19,341557879.81,162004652.65,930245985.47,681242821.42,452810265.33,213763077.05,928791554.76,638287883.51,414676509.80,178905538.00,848680273.49,389456616.68,748241403.68,353628463.28,497010327.54,213956739.07,466792831.92,192014536.98,394611865.63,0,246589863.04,0,212812548.07,0,0,50839636.99,104506075.09,48017244.60,21916715.96,0,0,0,0.0
5,营业税金及附加,20270365.32,12685399.67,6287303.63,31021271.13,21565507.60,14122473.15,5516707.89,24455398.80,14145415.21,10426253.68,3368843.63,16647997.52,7616672.25,5410377.48,2206990.34,9796070.69,6593472.42,4405865.11,1519085.40,7515463.36,4894216.16,3358836.03,1492262.67,6239505.62,4550948.78,3009912.00,1260661.00,7325417.20,4938655.71,3394486.33,1333628.32,7210352.28,5059252.98,3412748.85,1540151.05,5499398.58,3597498.93,2032097.60,771793.83,8090314.66,2810397.08,1639967.28,592870.82,4243174.41,3058857.48,2042163.46,1046469.09,7745104.83,5678912.59,3523115.53,1316291.89,8113689.98,5374206.56,3070046.25,1241954.61,7308458.38,3997757.51,2779887.02,729065.14,4158972.04,2675230.62,1716509.25,742732.04,4344716.64,2919920.10,1785163.10,738126.98,3648197.98,2231379.97,1621515.12,622192.65,3436169.82,2045978.97,4047901.07,2076999.16,3774894.90,1816217.14,2433619.06,1382169.88,7727653.65,0,2042275.76,0,1679755.14,0,0,247870.87,12734369.50,4513245.06,1963377.09,92417800.00,45946200.00,44271400.00,0.0
6,销售费用,334901301.51,220098765.94,105098736.87,476310728.73,345104682.89,223476580.47,106780300.02,334642195.93,197671601.00,110659875.94,47720339.04,155322387.31,97727825.52,59226001.96,27316323.93,126388501.75,88987189.31,56859032.31,27850462.60,117487473.62,84221817.13,61852198.79,27299765.83,118664976.72,81978655.64,53136777.21,24002546.30,85356405.49,58698185.63,35189409.49,17489043.39,69266533.76,47344665.39,29602185.33,14851149.69,61853672.11,44834197.49,29827805.48,13506506.94,55006860.38,38797329.04,23043287.34,10417275.42,52127083.61,35055958.68,22504792.62,10885472.89,66133617.96,47537752.05,29704117.57,14086471.60,73531924.09,47697600.37,31957656.36,15818225.53,77033707.56,57377047.34,39261561.13,19419893.30,66290991.88,46040719.77,26992472.08,13005019.74,89161105.07,66158512.15,41662311.54,19684569.48,70427294.87,46112629.16,28313117.99,13551543.27,60698794.75,25474990.06,57821020.11,30704013.75,55872432.00,26703167.57,29956299.35,11344014.56,23997858.30,0,7443967.62,0,5013985.91,0,0,800664.99,1886601.64,1598006.32,1378428.32,0,0,0,0.0
7,管理费用,92742638.95,59221165.92,29744084.29,165927405.37,76987654.31,63230078.92,29862720.79,163230550.44,95589849.23,60675853.40,32116746.50,144429935.72,90486910.25,58230702.73,27915050.03,151703037.74,99357392.45,65011895.66,30431440.78,144276305.02,86860761.77,57672330.27,29143301.91,129806381.23,78086768.78,48403333.56,25233706.37,118170952.01,73924898.06,46896589.46,24009051.39,110565863.58,65653257.53,39250757.87,18750845.90,93335331.94,54294379.40,35795420.09,17154210.73,84814726.53,55010166.00,36054383.78,17375249.47,85802907.63,61013146.45,42518931.47,15044510.87,104034003.90,58504913.73,35574351.58,13595409.50,124443302.76,63890148.79,44172868.81,22971398.37,105698628.43,69377415.51,47433925.53,23030437.40,114353271.75,70584280.66,49109260.62,20223452.54,103021485.02,59578953.62,37304809.77,16450929.16,82046111.76,51279301.44,33081424.22,17686953.04,92932145.77,33993261.21,112859073.34,41842879.37,79585640.89,32696136.58,58826672.85,27104745.36,41554220.16,0,28346210.31,0,28252107.39,0,0,7583634.99,23140976.70,5440011.35,2477152.36,0,0,0,0.0
8,财务费用,17570677.25,12047494.61,6742020.48,29877468.53,22321273.85,16005339.41,7836333.00,39892006.16,30396717.60,19760645.89,9477053.47,31514219.78,24018045.65,16542884.40,8137736.08,38301559.77,30134332.03,20653121.72,10548996.24,47096219.17,35073184.36,23253170.65,11415951.01,44778051.70,30338753.22,22559015.50,10265303.97,49835262.34,35344362.16,21970234.73,9273902.11,38167298.56,26491577.03,17796636.99,8106859.59,27991624.87,19765043.28,12901299.61,7132861.24,32694332.11,23708124.68,14718645.16,6805085.97,33409037.79,23013908.81,11235999.30,6396660.35,57900081.41,46291951.99,30814559.44,15287431.13,62330420.45,42071254.93,29660107.74,12839206.79,42668437.57,29393658.38,22610871.33,11208017.86,38389565.17,17461224.59,13286110.54,5321668.95,29693478.19,20328547.14,13877313.02,6758819.23,34415095.36,25522534.40,19142542.49,9769749.76,42775704.80,22513455.05,41137203.27,20537773.13,35976928.18,21268315.63,42648852.55,15189917.34,15324891.75,0,3245955.40,0,-2570297.17,0,0,923694.45,1425325.93,1413423.84,574075.51,0,0,0,0.0
