,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,19991231,19981231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,1977308254.83,19898613.53,13200443.12,5462056.01,66862565.20,47514241.22,34475047.63,27229533.65,65825072.43,35604022.50,15736196.28,8728535.56,46882092.53,31958315.15,23467450.27,14272258.73,92909443.18,49454843.56,35064069.71,22247202.69,47368751.54,31608217.57,21116295.59,9927966.20,42540125.62,26354556.14,17901924.58,5183453.06,6465272.92,0.00,0.00,0.00,2106278.27,0.00,0.00,0.00,63110.53,328357.10,328357.10,298331.46,19594606.19,9083731.16,7932210.47,3495275.88,20934946.22,10268650.11,6042847.15,3021136.82,43682150.36,40029725.69,34972226.16,10642727.26,136091153.42,123440966.16,93308718.63,68139186.10,403832851.43,315433740.83,208577021.61,94115447.08,402747526.23,287906982.09,196766164.37,91006563.90,337424216.92,237983774.25,158392829.93,69333109.80,217477222.55,158056463.65,80247733.23,29697216.14,123793766.78,54662669.43,98900073.99,31210285.61,16141862.98,0.0
2,营业收入,1977308254.83,19898613.53,13200443.12,5462056.01,66862565.20,47514241.22,34475047.63,27229533.65,65825072.43,35604022.50,15736196.28,8728535.56,46882092.53,31958315.15,23467450.27,14272258.73,92909443.18,49454843.56,35064069.71,22247202.69,47368751.54,31608217.57,21116295.59,9927966.20,42540125.62,26354556.14,17901924.58,5183453.06,6465272.92,0.00,0.00,0.00,2106278.27,0.00,0.00,0.00,63110.53,328357.10,328357.10,298331.46,19594606.19,9083731.16,7932210.47,3495275.88,20934946.22,10268650.11,6042847.15,3021136.82,43682150.36,40029725.69,34972226.16,10642727.26,135432459.60,122794291.66,92835924.13,67983535.02,403213639.95,315142416.26,208338735.45,93989855.29,402036973.26,287571388.93,196429503.92,90832591.42,336818992.13,237674568.39,158066144.72,69313023.51,217372021.96,157984297.51,80177146.47,29697216.14,123793186.78,54662089.43,98898617.86,31210285.61,16141862.98,0.0
3,二、营业总成本,1661621808.59,80987251.57,33879172.54,12436228.83,94729415.47,59980594.81,44421805.14,30105463.26,69220041.61,42557370.27,24622862.11,10580672.28,71809471.89,49584592.32,35753584.85,16868526.89,86675527.07,46949881.75,31796674.71,19749259.35,44833163.43,30502278.48,20378201.63,10755532.02,40128743.70,27062628.51,18412363.55,7801175.73,5614567.36,2893278.62,1965656.15,866214.13,2972752.28,1650286.45,1113069.55,509987.45,8375395.50,6166873.04,2467975.59,2127124.92,86157839.78,47652142.60,31955438.26,15725151.38,873583416.68,83665071.60,56052561.59,28442575.04,380188647.68,114815178.00,77477574.00,23067117.77,234552619.80,177478970.94,148423480.50,55691706.75,307091778.19,229763502.40,151675586.13,76279200.79,299793230.12,214169720.56,149615639.94,75100047.37,256669020.85,186034027.35,126519598.34,62106358.22,171071274.28,122441800.02,63902985.44,28288121.42,101516642.02,44529049.94,80015838.35,25720909.95,14074246.71,0.0
4,营业成本,1434690852.48,15144971.14,10013797.72,4982970.64,62603834.52,43907828.65,32646006.60,26222174.86,50475696.60,31677555.87,16778169.75,7732347.92,40202881.18,27839643.66,19891926.56,8892683.01,63297102.43,33662312.16,24405230.52,16168271.68,32865558.28,21117698.31,14310057.01,7037085.42,29288010.07,19460267.80,12976407.31,5377303.58,2871827.27,318919.80,0.00,0.00,252439.10,0.00,0.00,0.00,0,0,0,0,27269634.96,14920161.42,12183029.54,4859267.32,31328151.47,17923412.64,11563205.90,6400943.71,44065154.00,37010584.12,31154732.15,9117372.64,59650672.20,48967154.05,38668044.68,26598873.29,168971321.42,132579589.21,90205848.78,42762976.56,149895015.40,104778738.83,68703061.88,34730213.71,125938646.62,90183255.62,66002887.13,33269347.34,94029062.33,69781958.92,39995567.79,20065730.28,62463786.30,28449767.42,52485237.07,18854772.44,8181515.99,0.0
5,营业税金及附加,21797345.64,125010.47,101336.06,47435.23,273120.01,117724.34,81049.70,56608.76,551617.52,136196.35,79260.66,45725.81,862218.11,935952.67,907192.34,453468.71,3172818.93,1772975.87,1057213.37,398602.73,2529103.77,1701599.89,1160252.03,493654.60,2280751.81,1446771.53,1018609.27,327369.94,348198.17,0,0,0,117951.58,0,0,0,3502.65,4681.91,4681.91,4120.43,48363.78,75006.34,65942.66,35081.31,134332.25,74659.50,47423.52,27174.00,449628.79,525380.27,475946.67,80734.05,1915065.75,1702970.09,1615706.72,1362269.10,7099021.32,4939175.79,3264831.38,1450522.53,5566903.96,3845258.32,2459598.51,1119234.20,4320054.30,2931720.17,1915663.35,769853.42,2858467.75,2203267.54,963678.79,369069.02,1337051.43,556187.61,811505.78,270391.35,90348.79,0.0
6,销售费用,109369413.66,1680116.27,730356.55,285390.66,1045107.88,202256.57,148847.13,71467.62,0,0,0,0,1010607.21,1010607.21,1105772.21,566643.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1542112.58,1385693.50,1045754.25,156147.93,1269689.72,682682.38,473003.37,210401.59,2014016.70,1699900.34,1218539.61,682387.26,7275632.63,6151409.91,5554755.02,4432074.29,18435651.13,11862055.91,8856458.89,6083051.17,34038887.85,27544244.72,23657608.08,12768776.19,22065060.36,17664316.34,8746134.80,6240574.10,19589919.40,14867040.55,2948059.53,692019.92,6333837.59,2356139.55,6345056.08,520472.54,804684.23,0.0
7,管理费用,59221475.65,64326372.92,23317091.40,7174363.81,28719904.43,16489308.98,11910861.67,4027908.41,16797979.86,10730776.52,7816715.27,2794573.38,20602286.24,19560162.33,13581255.03,6986070.22,18428255.23,11622466.81,6421164.80,3216262.63,9299540.00,7741734.37,4881729.90,3262367.32,9151185.83,6627272.11,4742536.61,2150011.16,2678225.04,2897182.72,2265431.74,892689.51,2443724.68,1797689.20,1224477.06,528706.98,8248273.44,6246719.00,2529601.06,2121958.21,43154900.94,26688513.44,14720386.02,8692096.57,70984626.43,32124908.42,20594589.81,10101236.91,42690006.17,40432318.80,21402844.78,10549790.11,119612099.37,87445292.58,80469002.29,12584788.99,68970161.63,48367930.46,27658431.27,15427236.56,68325420.97,45852706.58,33041150.14,15976442.44,59617991.63,40796071.69,26560437.34,10075497.00,32407795.47,23435076.78,12635287.84,5031966.46,24273247.40,10984031.76,15021293.44,4254895.62,4028532.63,0.0
8,财务费用,-16676474.84,-289219.23,-283409.19,-120252.43,-359612.30,-913742.63,-542178.86,-272696.39,-25202.83,30659.38,-33465.72,8025.17,788120.08,-141983.15,-112770.89,-30338.13,653467.63,-188683.52,-167744.41,-33877.69,-174997.88,-168171.42,-143073.26,-37575.32,-348272.49,-277261.72,-208022.47,-53508.95,-115785.80,-77196.27,-54147.96,-26475.38,-92812.61,-69239.08,-43654.76,-18719.53,-104294.49,-84527.87,-66307.38,1046.28,4442388.12,4582767.90,3940325.79,1982558.25,127145265.34,32859408.66,23374338.99,11702818.83,47589692.67,35721054.69,23789816.96,2636833.71,46099149.85,33212144.31,22115971.79,10713701.08,43615622.69,32014751.03,21690015.81,10555413.97,41967001.94,32148772.11,21754221.33,10505380.83,44727267.94,34458663.53,23294475.72,11751086.36,22186029.33,12154456.23,7360391.49,2129335.74,7108719.30,2182923.60,5352745.98,1820378.00,969165.07,0.0
