,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19971231,19961231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,1354574848.95,943279047.99,558597524.37,2133931250.35,1585621480.84,1155477851.45,632456642.56,1983925945.07,1391959869.47,931517323.45,454938739.95,1871466472.88,1379384707.84,953336777.26,519644481.54,1768472089.00,1287975163.57,857868751.32,466203493.83,1912732275.89,1402323310.36,939865163.81,482530477.85,1755790149.14,1242480252.24,773128317.28,343669554.64,1363577568.50,985741657.91,657791620.96,325230636.91,1156447660.31,924902873.37,632392020.49,321407150.94,1260645123.13,931371293.08,626896742.68,285168413.74,676974619.02,474379558.37,287955261.18,140082778.90,1876844068.88,1507679797.61,1026444333.70,506313609.13,1727141102.50,1214879287.61,843613118.48,468543180.65,1962149703.37,1312283618.99,707814471.75,358573990.68,2302080638.86,1908358709.13,1456493181.60,824821313.33,2903624916.57,2120655841.98,1237964808.13,592981131.05,2144635923.10,1551765659.69,1024107787.30,500236400.97,1776642021.75,1239411220.37,835982773.74,382412886.31,1395951194.55,889700306.68,2154915170.26,1048143257.85,966075049.51,370871846.70,732111943.42,624035936.86,801293964.14,0.0
2,营业收入,1354574848.95,943279047.99,558597524.37,2133931250.35,1585621480.84,1155477851.45,632456642.56,1983925945.07,1391959869.47,931517323.45,454938739.95,1871466472.88,1379384707.84,953336777.26,519644481.54,1768472089.00,1287975163.57,857868751.32,466203493.83,1912732275.89,1402323310.36,939865163.81,482530477.85,1755790149.14,1242480252.24,773128317.28,343669554.64,1363577568.50,985741657.91,657791620.96,325230636.91,1156447660.31,924902873.37,632392020.49,321407150.94,1260645123.13,931371293.08,626896742.68,285168413.74,676974619.02,474379558.37,287955261.18,140082778.90,1876844068.88,1507679797.61,1026444333.70,506313609.13,1727141102.50,1214879287.61,843613118.48,468543180.65,1959859649.29,1311557089.15,707535789.69,358573717.61,2301157868.85,1907002036.95,1455301898.50,824413055.94,2903558040.33,2120503661.84,1237678273.73,593111495.41,2139872408.21,1544244997.38,1023224634.69,500217454.57,1776611863.04,1239404425.61,836032078.98,382358174.15,1389600498.08,889457569.94,2106586602.73,1000194622.97,965675771.52,370142534.46,730846887.33,622311047.87,799540267.01,0.0
3,二、营业总成本,1375127026.36,964167676.93,576149227.54,2434384051.87,1607990255.83,1151730863.31,638966257.50,1971608087.66,1399241735.51,945172834.49,471501545.98,1847105941.86,1369626008.76,946384954.94,516378746.82,1924624122.68,1411990434.95,952422158.97,506265015.52,2169543337.19,1462989945.17,971766374.52,500023226.08,1908869290.04,1390461931.52,899807857.10,426971294.77,1680964294.81,1168496092.06,779170557.76,401095876.71,1268713486.45,1007163356.82,603946066.73,303334034.60,1212572134.28,910546679.58,617396287.53,301432188.35,1776484404.37,995152491.70,448485376.96,193209969.07,1819480650.12,1499878339.36,1017217530.78,496567811.47,1963719052.09,1394516850.27,928765577.66,500864775.58,2494278517.59,1570418626.62,876812727.73,436460190.36,2483845506.87,1844663992.18,1318509482.53,729280929.69,2471107153.26,1792590177.75,1037129652.18,492211748.41,1745602378.08,1295124389.57,862819106.32,426128272.82,1603390046.86,1161551825.19,786108419.09,368935963.35,1196329256.98,640793439.36,1497439950.10,717630636.69,688024455.43,271342590.75,592709698.37,525348319.79,638144442.15,0.0
4,营业成本,1254022614.76,883066741.80,532348115.26,1999099532.45,1471347433.09,1050713356.80,578823695.64,1744421181.04,1241090404.68,839582623.80,419114125.11,1625202969.69,1201142020.76,831097661.12,454830897.92,1621287990.65,1195648190.00,804604702.84,438527141.12,1706712335.51,1245296335.70,831670307.48,432854560.00,1595090667.91,1153685564.45,739166976.84,344923487.43,1367861648.69,968308566.75,649220941.50,334544164.36,966983463.51,760020450.70,507549251.51,255377333.36,954919826.35,728937469.79,501920891.29,246231883.24,767475040.43,541286236.72,313001721.53,145766197.91,1550519626.12,1250438317.49,838645756.80,415564282.53,1513614851.19,1121618291.45,751280480.03,412755280.67,1799086629.19,1189650185.34,629476970.65,315159076.77,1925785493.06,1534114495.56,1098501559.22,601272923.67,2046987564.43,1491618884.77,847739050.67,402391518.54,1434333310.02,1043610566.69,696039310.92,345793433.03,1338035171.64,960086407.52,661750590.54,309769748.44,984416411.14,523775765.27,1172559036.29,564632202.71,565639031.63,218236447.94,465986413.87,411080734.04,476744309.09,0.0
5,营业税金及附加,9956163.41,6711561.58,3708804.07,14336824.97,11538232.15,8723836.43,4745629.73,18825433.96,14321002.35,8910679.59,4683907.90,16439091.25,4501421.48,2238579.54,942746.70,6644190.27,3980848.62,2799321.54,857805.80,5405406.47,4708305.00,3019757.01,1177624.84,7226814.16,5598883.17,3396620.72,1312639.28,2524497.65,1829800.95,1323820.39,669061.91,7962739.72,6608765.24,5569598.63,3197701.56,7718273.55,4849893.05,2797627.22,309142.47,1276162.99,599752.40,441166.79,278459.16,12260519.87,10316028.08,7306889.02,3130077.80,11865076.46,7399330.81,4432323.77,1971307.58,8767121.79,5749832.02,2623736.25,1291981.50,15494165.75,8392266.94,7332193.68,3166562.92,9133261.01,8360156.85,5416033.23,3886973.86,5591568.77,3248731.27,647716.50,316513.07,1061331.79,658442.88,586282.26,544258.30,4090444.06,2915091.71,18640708.63,10777365.06,6488279.67,2951602.64,565485.72,0,0,0.0
6,销售费用,51466178.46,33166498.19,16533306.80,98329511.73,78263177.56,57221558.32,28732084.82,107225469.65,71769752.44,46958554.07,22348029.92,87047674.19,67885374.04,46020544.54,25101461.99,93699105.72,70745234.38,46517365.99,21763448.55,86553998.99,60245571.90,37231787.14,18203524.98,68584713.68,43440761.72,24245835.37,11217791.24,50088033.03,38597383.68,27870876.99,14631972.39,67080073.09,55070685.98,37017635.16,17917263.70,82889910.56,62287267.17,43813602.76,20166949.81,69480892.92,48333598.53,28555826.98,12442582.73,131515200.37,100677631.34,65759628.40,31069509.25,124383911.48,92387099.12,70998742.39,33362889.45,176161700.61,109407539.85,68560898.87,34226586.99,220913818.41,173972818.24,126088792.42,72986540.06,249142819.17,161882578.53,103562555.91,41592816.77,175583596.39,132296084.64,86222471.92,41852270.04,149431599.36,111176910.55,61527030.53,30541402.40,97142984.19,48288964.56,109325547.48,53511254.49,57377009.54,19967781.38,49064787.87,33448059.10,31236652.67,0.0
7,管理费用,61549977.21,40612183.29,19946599.27,88606396.45,55885187.28,36729359.17,19651725.81,79496605.43,58525239.75,41213169.75,23843657.43,90807647.64,70327140.90,44820587.78,23046482.17,107020533.49,72021864.38,45680704.14,22794922.27,129441115.96,81113528.84,51707729.86,25379465.99,120843664.86,95225299.35,64376964.17,34867328.67,116265780.04,68852730.20,45784503.21,23966494.89,80849177.80,56907074.91,37213594.01,18575302.52,103311198.39,72976930.43,41504851.88,22492045.95,350193829.13,253147867.79,88742189.21,24804781.67,109401597.95,81803223.48,52026122.80,36199170.06,144490628.68,99456136.29,50412071.82,33174221.82,459237652.76,228392996.26,152939728.76,74512780.22,287018046.13,105046423.36,77175039.63,47653378.44,163792248.34,125437791.86,77633437.16,39842397.97,129149524.46,106977394.79,73545055.27,34519303.71,101744945.00,79921573.31,55281141.11,24954891.51,104752445.74,61527058.50,159441333.34,67955869.25,35358349.44,10145981.17,29927965.28,36414025.95,54871578.54,0.0
8,财务费用,-2437149.95,239062.18,3426630.43,-10129317.24,-10438622.29,-2404633.50,7013121.50,15809076.35,11166714.27,6116892.38,1511825.62,23277067.62,25832192.87,22269723.25,12457158.04,82745280.79,65879450.51,49105217.40,22321697.78,92849594.53,68080651.98,44591241.28,22408050.27,114328104.24,88014289.72,64124326.89,34650048.15,113133790.74,87926010.15,51988815.34,27284183.16,55884820.06,40136301.28,27095987.42,13517929.46,53651611.77,41495119.14,27359314.38,12232166.88,32191304.47,24683588.15,17744472.45,9917947.60,36897091.68,38388635.07,29698262.77,10604771.83,68034202.53,63463880.58,41449847.63,19601076.06,51025413.24,37218073.15,23211393.20,11269764.88,34633983.52,23137988.08,9411897.58,4201524.60,2051260.31,5290765.74,2778575.21,4498041.27,944378.44,8991612.18,6364551.71,3646752.97,13116999.07,9708490.93,6963374.65,3125662.70,5926971.85,4286559.32,37870272.36,20753945.18,17475762.17,20040777.62,47165045.63,44405500.70,75291901.85,0.0
