,报表日期,20190930,20190630,20181231,20180930,20180630,20171231,20161231,20151231,19700101
0,单位,元,元,元,元,元,元,元,元,
1,一、营业总收入,526215374.40,329179179.88,576781870.49,421556541.04,249377388.07,624010956.63,454628198.41,243025253.93,0.0
2,营业收入,526215374.40,329179179.88,576781870.49,421556541.04,249377388.07,624010956.63,454628198.41,243025253.93,0.0
3,二、营业总成本,405536496.78,254646880.66,432241160.76,315022045.55,184811460.59,427881705.10,282413198.07,181691953.67,0.0
4,营业成本,347750285.42,217795085.93,360330989.09,262205097.50,150698736.58,333025513.33,224696504.00,138758832.57,0.0
5,营业税金及附加,2819321.99,2150310.56,5173745.33,3380051.20,2131814.19,4311726.10,3226557.97,1939447.00,0.0
6,销售费用,9046507.22,5885582.42,11112347.29,7713100.69,4712862.05,9850476.44,6174561.79,3971784.22,0.0
7,管理费用,26728540.68,15953594.55,31551664.71,23173432.81,14761840.10,77762310.67,40921688.75,32664541.85,0.0
8,财务费用,-5611554.41,-3182759.93,-3997394.85,-1847226.12,-2055943.60,1539638.74,1037661.30,1501247.36,0.0
9,研发费用,24803395.88,16045067.13,28069809.19,20397589.47,13853313.62,0,0,0,0.0
10,资产减值损失,0,0,0,0,708837.65,1392039.82,6356224.26,2856100.67,0.0
11,公允价值变动收益,0,0,0,0,0,0,0,0,0.0
12,投资收益,0,0,0,0,0,0,0,0,0.0
13,其中:对联营企业和合营企业的投资收益,0,0,0,0,0,0,0,0,0.0
14,汇兑收益,123330.26,0,0,682091.93,0,0,0,0,0.0
15,三、营业利润,129815087.77,82191236.85,155655794.42,114591671.20,72242554.91,200198179.18,171958911.59,59619776.74,0.0
16,加:营业外收入,10564486.00,1537139.00,2579791.70,2606137.14,84827.14,52965.38,453708.60,710724.71,0.0
17,减：营业外支出,436200.00,378800.00,283846.71,200046.71,200046.71,194926.08,599811.53,31733.06,0.0
18,其中：非流动资产处置损失,0,0,0,0,0,0,0,0,0.0
19,四、利润总额,139943373.77,83349575.85,157951739.41,116997761.63,72127335.34,200056218.48,171812808.66,60298768.39,0.0
20,减：所得税费用,18304695.13,10810986.26,20101838.88,14858848.55,9370817.06,32224666.32,33421376.26,11898775.14,0.0
21,五、净利润,121638678.64,72538589.59,137849900.53,102138913.08,62756518.28,167831552.16,138391432.40,48399993.25,0.0
22,归属于母公司所有者的净利润,121638678.64,72538589.59,137849900.53,102138913.08,62756518.28,167831552.16,138391432.40,48399993.25,0.0
23,少数股东损益,0,0,0,0,0,0,0,0,0.0
24,六、每股收益,,,,,,,,,
25,基本每股收益(元/股),0.800000,0.480000,0.910000,0.680000,0.420000,1.270000,0,0,0.0
26,稀释每股收益(元/股),0.800000,0.480000,0.910000,0.680000,0.420000,1.270000,0,0,0.0
27,七、其他综合收益,0,0,0,0,0,0,0,0,0.0
28,八、综合收益总额,121638678.64,72538589.59,137849900.53,102138913.08,62756518.28,167831552.16,138391432.40,48399993.25,0.0
29,归属于母公司所有者的综合收益总额,121638678.64,72538589.59,137849900.53,102138913.08,62756518.28,167831552.16,138391432.40,48399993.25,0.0
30,归属于少数股东的综合收益总额,0,0,0,0,0,0,0,0,0.0
