,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19971231,19961231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,6811286574.48,4574850713.41,3406245663.34,1928299111.90,6533300990.85,4423488051.93,3189417297.76,1773955075.87,5909678325.00,3906490697.07,2913573399.08,1602495993.65,3925625424.93,2562705444.99,1804990840.52,930211569.43,2831792829.50,2006068945.28,1451204997.95,808504049.47,2421004698.76,1629569928.98,1195324380.04,670748407.67,2571150905.02,1828692548.44,1309830636.97,659159386.55,2381710410.86,1586797538.04,1160804323.65,575941460.36,2199920516.84,1627639251.25,1157899817.21,623636431.54,2328309324.55,1666478165.54,1180791081.47,617928369.94,2490699175.98,1912552273.60,1343764496.88,640181903.07,1791877395.64,1428007312.87,1038630628.31,537472469.07,1951906787.09,1487485353.76,1034263989.20,519165187.53,1742911822.59,1313774430.75,951927928.07,500979909.19,1644256319.61,1210111149.81,868954153.15,403487260.82,1571152381.86,1136679892.86,828156846.37,487594245.67,1076055528.80,762862537.11,519131584.94,285041206.58,1094258858.12,795479609.86,595319956.20,287090531.24,707296640.60,328828108.47,412725981.14,175455588.66,371884904.60,192344449.59,359544719.07,362838035.96,315632903.09,0.0
2,营业收入,6811286574.48,4574850713.41,3406245663.34,1928299111.90,6533300990.85,4423488051.93,3189417297.76,1773955075.87,5909678325.00,3906490697.07,2913573399.08,1602495993.65,3925625424.93,2562705444.99,1804990840.52,930211569.43,2831792829.50,2006068945.28,1451204997.95,808504049.47,2421004698.76,1629569928.98,1195324380.04,670748407.67,2571150905.02,1828692548.44,1309830636.97,659159386.55,2381710410.86,1586797538.04,1160804323.65,575941460.36,2199920516.84,1627639251.25,1157899817.21,623636431.54,2328309324.55,1666478165.54,1180791081.47,617928369.94,2490699175.98,1912552273.60,1343764496.88,640181903.07,1791877395.64,1428007312.87,1038630628.31,537472469.07,1951906787.09,1487485353.76,1034263989.20,519165187.53,1728114232.70,1305427047.73,945359160.56,498684600.96,1632714219.36,1202720222.42,862816663.37,401190535.76,1558346759.61,1127430380.32,823578907.02,484683477.22,1072180017.29,760835576.45,517478798.22,284467027.78,1090739421.66,793098625.33,593427569.76,286321372.67,704400416.51,328286651.96,410004504.32,173933030.44,364201093.80,191427525.80,358391390.00,361267183.10,313005491.61,0.0
3,二、营业总成本,6590112017.53,4465384624.63,3267958363.86,1792716753.86,6330760038.79,4243123217.37,3008341013.29,1634341976.83,5686782927.68,3757657796.24,2753312607.62,1469024099.59,3859167693.30,2461366321.08,1716008755.85,875046472.27,2769552980.29,1878179619.08,1348489290.47,726258069.23,2295051738.99,1547846461.72,1130700861.27,603174836.00,2449857158.24,1727809173.98,1240455575.04,616457222.35,2320220691.83,1538307481.68,1119482433.82,555044327.79,2218754067.36,1611266560.48,1138370330.79,601380738.08,2365593442.92,1585506101.52,1126583451.83,586736552.51,2443514710.17,1833679484.68,1295544112.05,620476253.14,1729540915.52,1337164622.46,964591288.80,488570847.87,1795146057.02,1359469614.51,949808402.56,458960614.17,1619390780.55,1225700351.35,904078441.58,477498321.41,1556645103.27,1153589206.79,825015796.07,382215104.61,1468239144.34,1069316993.35,794582178.86,462712241.88,970261328.16,705312980.73,482736132.46,263229308.21,967058960.79,725950362.20,547788062.10,263666299.96,619729495.12,282888612.92,350671791.37,154861503.17,312797020.87,171268624.51,299491983.78,302134651.14,267972115.72,0.0
4,营业成本,5946792247.27,4017722992.78,2941185878.08,1610132164.00,5734994500.26,3811350429.20,2719580354.44,1483142301.62,5203836630.41,3425644652.39,2528327496.79,1324848149.68,3385539902.42,2117108657.33,1481456820.39,753858151.22,2358816882.24,1593007537.56,1156258767.40,624724484.40,1952224287.37,1312432477.39,944605831.63,515338155.20,2017390954.89,1433315346.96,1033270577.34,520362908.33,1958439862.85,1312668965.26,960869637.40,475627055.72,1854855788.98,1383001159.99,981110716.99,525139309.81,2020471570.48,1386870988.65,976743901.73,510280127.54,2140613775.27,1634466565.73,1151515052.91,620476253.14,1502762241.77,1197488421.01,865012650.96,433497250.27,1584240059.36,1188951666.22,822743517.50,407476184.32,1406509929.81,1065168035.00,775944655.52,410337877.39,1367802940.49,1006234138.32,720573251.27,329093068.14,1305638080.63,952864431.62,698688771.31,410705279.07,853512436.75,604112036.22,413811627.47,225943533.55,867953606.40,640012132.57,483327641.91,233319418.95,536003484.24,253428163.65,317452196.09,137931074.28,287933335.76,153172205.24,268004223.69,272635061.12,232264820.13,0.0
5,营业税金及附加,32341243.02,21716760.86,14159186.67,6552321.99,29663815.73,20730193.57,14150269.46,7702858.15,35300622.18,22775234.07,16647945.42,10581505.16,27630177.11,9757019.42,5864937.90,3916141.14,7554786.05,3132118.77,2488396.64,1399311.00,6309722.36,4635398.66,3581206.01,1228791.16,18443314.06,10990858.78,7712135.26,3275155.85,12315208.16,6570665.42,4620284.38,2614025.13,6765972.76,4523083.45,2808989.14,1405796.70,9799029.57,5083036.93,3055604.73,265497.62,9448970.00,8283689.69,6324957.90,0,5601159.69,4646551.87,3152754.24,1870902.49,9293976.90,7531973.28,5100521.08,2098349.80,9478916.27,7486664.79,5247944.29,2616667.97,6677592.40,4962764.41,2714931.99,715649.33,6832341.16,5005076.11,2982385.80,1965109.40,4850726.89,3030810.08,1446756.91,742767.48,5314620.03,4389200.51,2937794.15,1762996.27,3677144.45,1821912.53,1190655.46,281597.11,1405417.37,390009.15,1793336.74,1856796.72,1705628.75,0.0
6,销售费用,242781129.28,182064337.87,123042484.79,61944922.74,222099147.35,161739361.79,114064977.96,54277562.86,183723754.10,126346217.38,85516637.75,47760067.16,162423801.45,116064407.18,76886839.76,35508992.38,123269358.29,89800923.87,65999170.52,34495691.39,96460074.13,84854850.77,59873169.12,30843532.03,98958895.34,72006183.94,50784721.41,27267954.04,96149739.57,78761659.66,55808091.08,27024312.00,101407725.45,76899090.97,53434240.69,27285939.97,106937924.19,59571800.12,44484887.24,24997491.91,123489378.92,68604695.98,47025863.77,0,81606239.61,62047448.68,44074698.44,20881203.84,89255208.44,77774884.33,57631764.92,23430469.09,87113109.71,68273221.12,55403393.87,28737335.33,73212832.48,60363018.67,42398854.95,22656820.91,60526878.62,44380568.66,37128202.05,20272587.06,39553425.71,36868395.99,22085416.80,15531253.35,32692418.12,25837956.90,20960414.56,8506746.65,22013516.63,12101458.45,11100657.39,6002253.39,7618903.19,4613500.22,7675391.13,10001073.17,10593462.96,0.0
7,管理费用,248646392.19,163933132.63,115506186.31,69088905.02,209587017.85,144881900.99,134531264.31,75952745.10,237435733.81,168415044.02,108585412.27,69838651.54,221171282.96,175831225.57,121437516.72,65833011.18,204090845.35,138046994.45,89697806.15,44716459.30,191698397.23,121249325.80,94175509.85,36452972.87,198332814.45,134824010.15,97102874.97,38795499.21,179259685.53,120643116.21,87292644.00,44746473.32,180232845.78,132619330.08,92398961.12,43181104.32,173773865.23,126409576.08,99673375.04,49238113.87,159524491.82,122149755.25,91132482.85,0,151871357.41,83016761.33,56017086.10,26258146.64,84567898.05,73360625.01,57403233.49,22842666.64,103345586.65,75465912.03,61394977.80,34164047.40,94233721.98,73210139.80,55603885.14,28755196.80,83330785.26,59753579.04,50666438.57,28228245.77,65017117.42,57393457.24,42831526.56,19368117.81,44789014.04,44465549.27,31272527.89,15692257.25,45434664.37,13714188.05,19428219.31,9273938.10,15514008.85,9047437.08,15329956.49,11199089.41,14208517.68,0.0
8,财务费用,70644581.39,33799185.93,44798738.90,31184018.46,71287953.44,52310970.98,28030607.03,13266509.10,40221307.99,26148820.18,14235399.49,15996010.15,60916293.68,42605011.58,30362641.08,15930176.35,62722618.69,54192044.43,34045149.76,20922123.14,61507154.04,44894021.74,28465144.66,19311384.74,74069565.18,76672774.15,51585266.06,26755704.92,42364215.59,19663075.13,10891776.96,5032461.62,19321531.38,14223895.99,8617422.85,4368587.28,11166743.55,7570699.74,2625683.09,1955321.57,-2950429.92,-136770.81,-454245.38,0,-15779848.77,-10034560.43,-3665900.94,6063344.63,18338535.01,11949559.07,7028458.97,3112944.32,12943238.11,9306518.41,6087470.10,1642393.32,14718015.92,8819145.59,3724872.72,994369.43,11911058.67,7313337.92,5116381.13,1541020.58,7327621.39,3908281.20,2560804.72,1643636.02,16309302.20,11245522.95,9289683.59,4384880.84,12600685.43,1822890.24,1424115.97,1372640.29,68314.37,4045472.82,6689075.73,6442630.72,9199686.20,0.0
