,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20051231,20041231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业收入,1406067282.72,1070774194.44,709451469.28,392515663.16,644825511.23,490655318.60,338540264.80,1296895626.04,886551492.24,373544122.97,159281189.82,1803972311.90,1020102667.95,593975276.08,185594832.36,2743370669.88,1913006551.74,1878627467.70,578726089.97,1359158678.64,874009514.45,406542060.44,180120041.13,486424245.70,395408387.55,227331402.57,118518410.18,525802076.12,349748063.75,309492872.19,117588402.39,665623235.59,550442270.88,455458754.46,263837738.91,674952652.25,471574371.28,246812254.21,162177876.74,835410166.87,567304010.38,359435153.10,179700781.82,-387157377.07,-321223563.87,-298319807.92,-177585233.56,1052013745.71,770667166.67,449857228.51,237453827.77,231366136.69,22906199.93,15308221.16,0.0
2,手续费及佣金净收入,430594442.84,293649768.93,153746067.78,620915992.83,459040255.05,323020145.08,155310989.60,707753341.90,445275284.27,269080010.38,138934458.28,901642401.25,498485107.93,334578845.59,144885338.76,1218821315.23,958860277.19,691043183.65,216577550.02,542764623.84,321139921.52,191091895.02,85777082.39,333916024.30,249783779.71,159762720.57,72434833.32,339334596.25,263959443.15,173457819.91,82586776.73,470147615.86,393929030.69,301714781.76,161389076.23,622726590.83,442610222.50,281001125.02,119904433.44,623174108.57,448117586.09,253921386.65,107517955.60,361189866.29,289426161.53,229382516.19,134458916.71,464618051.43,358505119.94,217545895.17,64355583.22,87560755.66,27284053.55,9571127.41,0.0
3,代理买卖证券业务净收入,253100480.59,175299968.32,84099185.35,298226208.71,234080848.22,166156080.36,85702844.09,290149401.08,221845965.97,135838628.60,72049447.72,371241411.74,289405488.51,199981298.13,101607427.72,1037972678.71,847270221.41,628286785.80,188709845.58,379941920.55,214101328.33,112532310.70,62693462.03,259150067.64,191572399.75,115116107.51,61354660.97,190603132.88,150838013.70,107248808.10,55734551.73,279529142.42,235662850.69,171735787.76,97164447.23,463373086.83,310259836.50,206676023.02,108670433.44,586992469.12,431420086.09,243921386.65,103312955.60,322568847.08,257110142.32,202118996.98,111220184.50,450546488.01,354772331.88,216773375.25,64048237.30,87560755.66,27284053.55,9571127.41,0.0
4,证券承销业务净收入,56237553.49,36489659.36,13983060.85,160148040.11,95956671.18,58771443.54,14274360.77,126948427.22,86424001.34,41685889.01,21305071.64,199000301.18,121801237.20,84560189.89,21855955.51,104649154.41,61663988.23,31257261.29,7623516.67,101775976.47,64533848.80,49005100.00,10175500.00,59423566.67,45885400.00,39365400.00,9227700.00,123839754.00,98995454.00,55926554.00,25232000.00,163464980.00,138536180.00,116308994.00,56204629.00,121883720.00,105090602.00,60944602.00,8554000.00,5725000.00,5340000.00,3795000.00,2590000.00,17584242.37,16679242.37,16629275.37,16239455.37,8542803.26,1302788.06,772519.92,307345.92,0,0,0,0.0
5,受托客户资产管理业务净收入,100580164.69,62169086.06,35531832.56,152808649.17,121989572.25,94659149.99,54549380.04,286307557.95,134001172.95,88843766.00,41701031.44,277632750.33,78937458.75,45546714.59,19520633.01,70315899.09,45543900.32,30510730.49,19991782.29,60798889.89,42288961.29,29441552.78,12880617.01,15146060.34,11077057.68,4317782.08,1228234.95,545248.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,利息净收入,-256445178.67,-200501014.24,-110029567.51,-169078431.43,-77132494.52,-73766837.14,-26206269.47,184447801.80,180145482.02,146219652.43,110043471.14,338821200.12,284370851.86,162457393.02,84285607.16,244116037.96,257351705.50,213978997.54,94910464.56,243983932.01,145007029.29,40207990.50,11621298.80,51799894.47,39112080.56,20166177.58,9279346.00,44150209.28,32972966.25,21652757.87,6953887.68,53541218.69,42729211.68,28553081.41,11386913.58,51521699.43,36569870.27,22540699.69,10157717.05,55237933.01,41581950.72,25996484.69,12285189.21,31525876.28,22652978.61,16480194.25,9325493.99,32704060.70,24955448.53,15036972.43,4746021.20,12264640.80,12939499.84,7665782.84,0.0
7,其中:利息收入,449789502.02,292388989.42,163295964.46,1049052728.45,0,600610158.27,0,1409316390.45,0,737774721.38,0,1287252558.30,0,640096538.52,0,1035908778.28,0,434193872.77,0,319190138.88,0,73302377.04,0,98074529.80,0,37765958.92,0,88616545.20,0,51401300.97,0,103618158.47,0,45668417.28,0,67482910.27,0,29881038.53,0,69593608.81,0,32086818.49,0,48824630.48,0,27918163.93,0,52862898.60,0,21144497.56,6924731.98,16578917.41,15505240.44,9121147.13,0.0
8,利息支出,706234680.69,492890003.66,273325531.97,1218131159.88,0,674376995.41,0,1224868588.65,0,591555068.95,0,948431358.18,0,477639145.50,0,791792740.32,0,220214875.23,0,75206206.87,0,33094386.54,0,46274635.33,0,17599781.34,0,44466335.92,0,29748543.10,0,50076939.78,0,17115335.87,0,15961210.84,0,7340338.84,0,14355675.80,0,6090333.80,0,17298754.20,0,11437969.68,0,20158837.90,0,6107525.13,2178710.78,4314276.61,2565740.60,1455364.29,0.0
9,投资收益,595242945.97,410614083.88,219212117.33,393687096.13,620164991.83,439337990.72,129186803.17,550381276.44,323754010.27,174745653.85,53261167.56,609331668.82,269535594.57,100485457.81,-49315113.86,1311442501.51,1104807184.73,1060641008.13,311448655.07,475244045.80,251748536.18,136136712.74,63593906.44,122479204.88,103950113.82,69739520.23,38017506.62,130841052.09,114801071.08,57263792.77,27252981.82,135659787.61,163582389.80,136859888.40,51151499.11,65068948.03,36506445.05,65216869.50,39559622.92,-180741949.88,-192120031.20,-209974698.91,-208744672.95,-399193816.82,-82638726.41,7740620.98,15417825.61,498225910.71,315752036.25,255102994.71,195042577.37,73359284.34,-4143504.58,-1930793.49,0.0
10,其中:对联营企业和合营企业的投资收益,5868456.50,5267422.31,253033.23,10795644.38,9270223.45,5859850.73,-5929832.40,1787776.63,1918381.81,417932.16,-45253.85,199892.13,-76971.81,-41809.76,-65295.62,-558200.78,-608805.69,-297317.48,-159137.22,-1507248.59,-1249802.18,-1056234.33,-446463.48,-546044.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
11,公允价值变动损益,627174859.50,560002330.31,445232254.76,-461130327.13,-356242293.88,-196387068.46,82457691.19,-144237129.67,-62227887.07,-217425530.45,-143951955.37,-50448994.78,-33905346.96,-4763256.72,5980440.06,-32631759.06,-408430333.07,-86999369.98,-44252213.13,97130108.95,156020316.66,39009423.96,19033720.50,-21451138.49,2794758.15,-22156421.26,-1183927.21,11499845.58,-62054143.79,57077129.21,804553.06,6791574.37,-49366503.76,-11427053.35,40016209.78,-64036746.13,-43911822.09,-121884655.07,-7439906.08,337750195.43,269732858.55,289495936.84,268640438.80,-380039193.88,-549994927.14,-551443873.68,-336381331.08,56454645.86,71287676.01,-38556298.43,-27137980.81,56093691.81,-16843848.88,-12.00,0.0
