9,研发费用,30142104.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,0,-2111877.44,2954330.20,2526385.28,1836800.29,1534805.69,791207.38,639856.57,438671.31,290100.62,5636479.23,581540.52,757537.85,635712.10,5316693.78,125776.24,212570.15,108064.44,989961.70,22074.58,34113.40,22374.28,337431.15,25070.56,29467.44,57857.03,169348.25,137498.31,54222.02,75642.98,131964.65,45486.89,27545.37,142341.76,175993.57,198720.71,131984.89,-13906.16,216641.28,45541.50,45541.50,0,39388.25,61144.37,61144.37,0,107706332.58,107687887.74,107687887.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
11,公允价值变动收益,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12,投资收益,163935687.87,160714286.93,140163827.37,31462654.64,147750720.75,-5603632.81,-1551678.68,4606226.95,62723831.48,49840176.19,27024133.22,25800233.43,241907073.44,172917537.58,123380004.05,76575805.42,235271136.46,178562552.27,147771125.50,54815665.35,114664524.52,89444422.12,59816297.76,19307140.23,33268927.98,19279687.47,13987600.81,12780815.04,74852278.17,36864108.07,39934886.51,13346388.10,-14524753.38,-3146192.73,13012984.08,7137816.94,55250073.74,32902815.19,11698361.15,11219457.73,25617639.18,12202085.66,-1166088.04,0,0,0,0,0,1782543.09,1782543.09,891271.55,891271.55,671512.91,873302.33,1075091.75,1276881.17,-4508524.12,-4306734.70,1036687.73,-192044.67,-1067359.64,-1287442.18,-1173986.23,-335764.06,26287.17,-1105840.57,-830830.73,-620538.02,36778.02,-1210476.04,-715056.99,-313569.17,-1507427.70,-38359.12,985500.25,512799.88,-4678738.18,-2207201.48,5284827.74,-445197.66,55081.00,55081.00,1083435.62,1083435.62,22509059.65,0,25544905.68,12830000.00,0,0,0,0,0,0.0
13,其中:对联营企业和合营企业的投资收益,136760448.95,156739048.01,136188588.45,31462654.64,12183670.03,-11050091.26,-6998137.13,2314720.10,58571751.88,45668096.59,23961073.22,25800233.43,235901073.44,166911537.58,117374004.05,76575805.42,225661536.46,168952952.27,138161525.50,45206065.35,108944524.52,83724422.12,54096297.76,19307140.23,27768927.98,13779687.47,8487600.81,7280815.04,68802278.17,30814108.07,33884886.51,7296388.10,-14524753.38,-3146192.73,13012984.08,7137816.94,55250073.74,32902815.19,11698361.15,11219457.73,25617639.18,0,-1166088.04,0,0,0,0,0,1782543.09,0,891271.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
14,汇兑收益,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
15,三、营业利润,525437462.76,412021822.50,295548594.80,92962436.00,305490359.65,122958826.74,64526162.16,15482406.31,252033452.57,210877653.64,169566586.56,117695023.87,719056174.48,534278326.02,276998942.31,117856331.37,582555671.18,477515293.37,361090175.47,143268278.63,957575412.90,905659394.84,655162971.81,171577557.36,590783614.30,361309844.93,219432537.37,95699144.62,397761103.08,300993866.90,210567609.07,96751689.10,170061613.10,146597614.58,100434728.37,49020051.70,372523685.97,337244742.21,216398699.39,77326890.57,539038567.68,413875369.41,233157073.29,101040360.85,-79194549.79,-78701432.25,32259080.00,20542238.34,261979699.34,194318218.67,60438573.32,91927942.14,401461366.01,306599199.98,179630299.22,81568162.31,347736363.00,264201781.01,176090327.82,75184748.37,341389516.13,271912998.95,169566414.01,80236674.67,302504968.89,220226985.04,143572174.95,56855726.84,211631509.66,153270101.74,110179051.24,48388033.37,151407899.25,56694809.65,122671949.03,44683478.68,113991105.24,60850265.44,138168039.18,38108045.76,76998973.66,32190203.31,60784674.11,28398826.94,30996527.13,40322194.07,40793917.57,16439617.74,10548108.01,5268658.78,13111921.57,16941751.03,2236110.63,0.0
16,加:营业外收入,5101803.18,3329344.66,2229779.82,189641.70,11177975.06,3248138.70,2136616.84,33051.87,3777318.63,6763027.66,5316501.87,3096010.27,5006258.94,3847696.38,1835232.66,932665.65,10358728.79,3670089.30,2368260.72,1099505.90,6092666.55,3474948.19,1610770.98,186851.94,16801540.54,3373920.16,2182668.86,992070.55,10932589.82,7995291.83,3161897.86,668517.97,8124451.19,3830427.59,2999009.67,711353.58,3778760.62,2937393.38,2144058.64,931438.20,61467382.76,58751168.06,44863822.04,2158893.20,4763639.63,126549.75,95000.00,93906.80,4540119.80,1395517.25,1390554.59,546192.21,4024249.50,3969633.87,303388.16,13028.37,1779616.75,1057047.49,1083.30,1083.30,1743751.22,1038808.78,58747.32,52339.76,1150864.65,997691.72,993436.72,88908.33,647771.83,25980.50,24780.50,21380.50,786565.00,58926.58,2324975.80,1825466.44,11394080.34,1970561.51,10052803.73,9915870.45,18126152.47,0,1333188.52,0,32285.00,1806760.53,0,0,12203333.71,1682085.87,22987.50,18487.00,3829.44,0.0
17,减：营业外支出,10303018.04,7115312.85,941025.21,414387.16,3157523.30,2831467.32,1663828.40,888640.85,6885360.27,5815787.32,5215488.42,2683599.23,5362393.17,3017770.36,2308497.37,416908.17,6224135.40,4155029.16,1942811.30,1309132.76,62895210.80,59715335.65,57879200.55,1686280.75,83640106.90,6712898.79,5591061.80,4486760.20,11580115.86,9657940.26,2301644.40,508297.64,3689387.15,2581790.90,991223.09,201693.67,4692023.95,3011275.41,874704.13,253006.49,5458260.25,718531.23,376003.98,204626.59,1094889.21,661235.25,419186.46,45958.00,839230.37,662241.32,281471.62,257527.77,1609911.45,357381.36,73045.84,8935.23,591331.50,529075.60,94046.06,56821.20,291421.65,195900.32,141900.32,15134.88,49477.84,195402.04,121754.43,89675.44,14832790.70,433489.58,419200.95,41665.29,13232923.96,782071.06,19762109.65,7562898.86,605245.36,506881.21,413415.83,4780.00,6314803.81,0,60440.09,0,8620.00,32885.83,7212.62,0,307265.80,169557.91,104234.75,2025.17,876.00,0.0
18,其中：非流动资产处置损失,0,0,0,0,0,0,0,0,0,176631.75,93127.34,84870.19,473475.26,471630.67,462225.68,76331.95,1668602.21,1736147.73,1400637.18,992699.75,57834438.52,56366063.73,56361253.61,335464.93,79256709.62,4983611.63,4980549.35,3920330.05,8944478.12,7277522.89,1457379.48,145933.92,1242919.74,586979.75,382917.23,6305.17,2023136.32,0,0,0,0,0,0,0,0,0,0,0,0,0,15647.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
19,四、利润总额,520236247.90,408235854.31,296837349.41,92737690.54,313510811.41,123375498.12,64998950.60,14626817.33,248925410.93,211824893.98,169667600.01,118107434.91,718700040.25,535108252.04,276525677.60,118372088.85,586690264.57,477030353.51,361515624.89,143058651.77,900772868.65,849419007.38,598894542.24,170078128.55,523945047.94,357970866.30,216024144.43,92204454.97,397113577.04,299331218.47,211427862.53,96911909.43,174496677.14,147846251.27,102442514.95,49529711.61,371610422.64,337170860.18,217668053.90,78005322.28,595047690.19,471908006.24,277644891.35,102994627.46,-75525799.37,-79236117.75,31934893.54,20590187.14,265680588.77,195051494.60,61547656.29,92216606.58,403875704.06,310211452.49,179860641.54,81572255.45,348924648.25,264729752.90,175997365.06,75129010.47,342841845.70,272755907.41,169483261.01,80273879.55,303606355.70,221029274.72,144443857.24,56854959.73,197446490.79,152862592.66,109784630.79,48367748.58,138961540.29,55971665.17,105234815.18,38946046.26,124779940.22,62313945.74,147807427.08,48019136.21,88810322.32,32190203.31,62057422.54,28398826.94,31020192.13,42096068.77,40786704.95,16439617.74,22444175.92,6781186.74,13030674.32,16958212.86,2239064.07,0.0
20,减：所得税费用,86209113.33,58158564.16,35747002.57,12806828.45,211057808.54,34013027.39,20261411.33,4149984.08,46528994.27,43952662.00,37391081.92,23999984.19,131325993.89,94121025.21,40508238.10,10899957.40,96356385.94,77895166.64,54866903.28,22629628.28,107716671.84,170454297.63,120638003.83,30189962.68,151190974.41,103505135.58,62469939.22,26334231.70,102472962.25,81419763.45,52680210.00,26030083.95,69047135.56,54069005.00,32099140.10,15228856.10,100212145.57,91866446.29,61162955.77,21011676.76,142630364.04,108199862.31,62821883.09,28184561.46,-7139662.70,-14048382.12,7385228.20,4355069.41,144659849.94,103809145.19,59463354.80,30058679.61,147360556.85,102039813.78,58982119.12,26495039.10,121723047.34,87071203.09,57714533.24,24855936.07,68714093.30,82544691.19,56469707.82,26612422.77,65455463.17,72307453.03,47927553.20,18998578.11,65220117.68,49673092.54,35195747.47,15984775.33,43917644.53,17082782.13,26521810.00,7208624.73,30563208.91,18893006.44,29255145.86,4800321.63,10086134.95,3010254.36,6757054.09,2517969.98,1276669.87,724597.74,2286269.89,0,3366626.39,1017178.00,1950701.15,2874504.08,0,0.0
21,五、净利润,434027134.57,350077290.15,261090346.84,79930862.09,102453002.87,89362470.73,44737539.27,10476833.25,202396416.66,167872231.98,132276518.09,94107450.72,587374046.36,440987226.83,236017439.50,107472131.45,490333878.63,399135186.87,306648721.61,120429023.49,793056196.81,678964709.75,478256538.41,139888165.87,372754073.53,254465730.72,153554205.21,65870223.27,294640614.79,217911455.02,158747652.53,70881825.48,105449541.58,93777246.27,70343374.85,34300855.51,271398277.07,245304413.89,156505098.13,56993645.52,452417326.15,363708143.93,214823008.26,74810066.00,-68386136.67,-65187735.63,24549665.34,16235117.73,121020738.83,91242349.41,2084301.49,62157926.97,256515147.21,208171638.71,120878522.42,55077216.35,227201600.91,177658549.81,118282831.82,50273074.40,274127752.40,190211216.22,113013553.19,53661456.78,238150892.53,148721821.69,96516304.04,37856381.62,132226373.11,103189500.12,74588883.32,32382973.25,95043895.76,38888883.04,78713005.18,31737421.53,94216731.31,43420939.30,118552281.22,43218814.58,78724187.37,29179948.95,55300368.45,25880856.96,31020192.13,41371471.03,38500435.06,15898175.08,19077549.53,5764008.74,11079973.17,14083708.78,2239064.07,0.0
22,归属于母公司所有者的净利润,410894041.03,345720152.32,258563918.83,79095860.86,81940695.73,72878183.33,38398620.95,7655357.69,184239635.80,148642565.83,112786237.63,86792257.74,573461811.82,432096935.78,233810363.36,107331196.87,450076709.42,365611089.35,276827346.30,115717458.98,645449443.29,523661874.64,351949331.43,109156899.38,347911724.48,256008358.29,153322523.23,65462883.60,293494005.09,214866054.81,155028937.94,67581911.59,70588475.85,60486736.13,39389276.36,14636909.43,135296910.00,118184057.14,71629129.02,28446998.45,252524838.37,206485598.38,126791006.99,36395435.96,-53490615.46,-44357497.29,11820103.61,10533671.14,9616774.15,-1273780.74,-45483683.97,34348899.46,139412878.07,114240370.74,67806210.13,32699120.26,122737677.48,95796578.80,66103907.88,27452563.35,150645787.97,102373615.72,62205581.01,27861716.25,138167830.03,93296401.57,61571916.36,22731289.63,75885067.74,57179514.44,43120226.54,18351926.91,64455187.22,30853415.62,59025969.46,28600760.67,68820993.80,24331071.07,64032967.13,26101178.63,49183775.62,17007229.94,32425473.08,14953987.05,29743522.26,21965479.24,38500435.06,15898175.08,19077549.53,5764008.74,11079973.17,14083708.78,2239064.07,0.0
23,少数股东损益,23133093.54,4357137.83,2526428.01,835001.23,20512307.14,16484287.40,6338918.32,2821475.56,18156780.86,19229666.15,19490280.46,7315192.98,13912234.54,8890291.05,2207076.14,140934.58,40257169.21,33524097.52,29821375.31,4711564.51,147606753.52,155302835.11,126307206.98,30731266.49,24842349.05,-1542627.57,231681.98,407339.67,1146609.70,3045400.21,3718714.59,3299913.89,34861065.73,33290510.14,30954098.49,19663946.08,136101367.07,127120356.75,84875969.11,28546647.07,199892487.78,157222545.55,88032001.27,38414630.04,-14895521.21,-20830238.34,12729561.73,5701446.59,111403964.68,92516130.15,47567985.46,27809027.51,117102269.14,93931267.97,53072312.29,22378096.09,104463923.43,81861971.01,52178923.94,22820511.05,123481964.43,87837600.50,50807972.18,25799740.53,99983062.50,55425420.12,34944387.68,15125091.99,56341305.37,46009985.68,31468656.78,14031046.34,30588708.54,8035467.42,19687035.72,3136660.86,25395737.51,19089868.23,54519314.09,17117635.95,29540411.75,12172719.01,22874895.37,10926869.91,1276669.87,19405991.79,0,0,0,0,0,0,0,0.0
24,六、每股收益,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,基本每股收益(元/股),0.599800,0.504600,0.377400,0.115500,0.119600,0.106400,0.056000,0.011200,0.268900,0.217000,0.164600,0.126700,0.837100,0.630700,0.341300,0.156700,0.657000,0.533700,0.404100,0.168900,0.942100,0.764400,1.027500,0.318700,1.015700,0.747400,0.447600,0.191100,0.856800,0.627300,0.452600,0.197300,0.222500,0.195900,0.135000,0.054900,0.507600,0.443400,0.268800,0.106700,0.947500,0.774700,0.475700,0.140000,-0.200000,-0.166400,0.040000,0.040000,0.040000,-0.004800,-0.170000,0.130000,0,0,0,0,0.460000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
26,稀释每股收益(元/股),0.599800,0.504600,0.377400,0.115500,0.119600,0.106400,0.056000,0.011200,0.268900,0.217000,0.164600,0.126700,0.837100,0.630700,0.341300,0.156700,0.657000,0.533700,0.404100,0.168900,0.942100,0.764400,1.027500,0.318700,1.015700,0.747400,0.447600,0.191100,0.856800,0.627300,0.452600,0.197300,0.222500,0.195900,0.135000,0.054900,0.507600,0.443400,0.268800,0.106700,0.947500,0.774700,0.475700,0.140000,-0.200000,-0.166400,0.040000,0.040000,0.040000,-0.004800,-0.170000,0.130000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
27,七、其他综合收益,150184.50,180168.61,167621.32,3940.02,8908856.62,-23383633.23,-10276755.79,3723679.89,-34819944.48,-28978704.28,-26741003.66,-18064357.21,-134809669.83,-81306436.29,-91785915.94,-61452982.74,155337564.56,87719635.41,81844796.51,23249560.07,73557462.98,214941134.92,31159192.83,-6390126.30,-59952451.44,5605129.59,14574169.43,16595006.29,18886941.50,18248684.19,20874913.29,9304262.98,-20256693.27,-20475309.83,-6342891.42,-7703747.50,2993817.87,7777256.74,2958356.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
28,八、综合收益总额,434177319.07,350257458.76,261257968.16,79934802.11,111361859.49,65978837.50,34460783.48,14200513.14,167576472.18,138893527.70,105535514.43,76043093.51,452564376.53,359680790.54,144231523.56,46019148.71,645671443.19,486854822.28,388493518.12,143678583.56,866613659.79,893905844.67,509415731.24,133498039.57,312801622.09,260070860.31,168128374.64,82465229.56,313527556.29,236160139.21,179622565.82,80186088.46,85192848.31,73301936.44,64000483.43,26597108.01,274392094.94,253081670.63,159463454.15,56993645.52,452417326.15,363708143.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
29,归属于母公司所有者的综合收益总额,411044225.53,345900320.93,258731540.15,79099800.88,90849552.35,49494550.10,28121865.16,11379037.58,149419691.32,119663861.55,86045233.97,68727900.53,438652141.99,350790499.49,142024447.42,45878214.13,605414273.98,453330724.76,358672142.81,138967019.05,719006906.27,738603009.56,383108524.26,102766773.08,287959273.04,261613487.88,167896692.66,82057889.89,312380946.59,233114739.00,175903851.23,76886174.57,50331782.58,40011426.30,33046384.94,6933161.93,138290727.87,125961313.88,74587485.04,28446998.45,252524838.37,206485598.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
