,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20131231,20121231,20111231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,2033740928.81,1114295546.31,480749079.83,3147127036.11,2515918764.73,1755968702.24,890105408.51,2582315413.73,1498272542.19,979668299.32,613328054.45,1732032999.92,1232503868.11,883505723.46,398288466.37,1858126553.56,1331765346.80,944368245.29,523722863.31,1424595966.98,1128217369.63,776137982.14,1393337992.91,938400482.09,764934709.34,0.0
2,营业收入,2033740928.81,1114295546.31,480749079.83,3147127036.11,2515918764.73,1755968702.24,890105408.51,2582315413.73,1498272542.19,979668299.32,613328054.45,1732032999.92,1232503868.11,883505723.46,398288466.37,1858126553.56,1331765346.80,944368245.29,523722863.31,1424595966.98,1128217369.63,776137982.14,1393337992.91,938400482.09,764934709.34,0.0
3,二、营业总成本,1948659855.01,1080934265.73,472499576.15,3100047359.01,2467631068.25,1716676619.50,870245341.12,2497310184.79,1462729059.21,956014612.83,597297801.37,1690516883.52,1187209145.53,848738945.58,383165170.02,1832196292.55,1301792221.57,917174035.68,508147776.02,1364321580.30,1076534502.27,733752425.87,1324185598.15,888891697.28,708107263.16,0.0
4,营业成本,1824213653.56,1003371907.86,433163180.85,2882189444.30,2305776322.41,1614828717.34,815128348.32,2305153355.43,1380725014.75,901391538.62,570051827.96,1589435678.77,1124154256.23,803787434.38,364654879.29,1721796379.22,1239168689.68,877452617.40,487091098.55,1280740166.94,1016317827.00,693000342.76,1245224267.12,821783530.24,650309220.52,0.0
5,营业税金及附加,8495401.65,5073383.19,2063861.90,16817557.44,12130123.68,8156521.64,3977399.60,10785174.54,4038875.23,2638863.43,1469865.12,8363924.14,4272600.31,3523251.04,1532773.40,8085302.10,6517266.78,5337830.96,3205563.29,10900451.37,9150432.50,6102997.13,14090529.26,11073919.13,11104325.57,0.0
6,销售费用,46036915.25,27282784.89,14047698.93,92993558.02,65780947.01,44305375.96,28778196.30,60412747.14,25890892.98,17966026.46,8066892.54,35272915.77,24921702.53,16062878.06,5082233.44,33396952.06,20898669.97,13045858.95,5105467.97,30299831.17,20301532.56,12164164.56,25737638.90,25306835.95,20033227.78,0.0
7,管理费用,48803825.57,32612212.80,16119726.93,83841390.01,59328425.93,50205330.33,22576027.22,98057912.99,45855339.72,30630038.00,15502785.43,52485368.50,40603020.83,26378938.16,11327200.49,44579453.36,28649805.38,18289561.42,7190899.83,36727281.51,24382395.73,16643163.67,32602352.32,27576186.97,29757322.79,0.0
8,财务费用,5743612.99,2421523.09,1175320.30,3453759.88,2124997.80,1869316.23,699660.78,-1758192.42,-1912805.90,-1519393.59,-644807.92,-3187999.06,-1580626.34,-1033134.02,-75229.63,-1891475.21,-1350702.48,-388477.10,-268998.96,-803437.83,-454820.59,-241092.63,-900148.97,-460016.33,-227627.60,0.0
