,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010930,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19960630,19951231,19941231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,78336519.72,58409559.71,31695313.22,107721031.43,74114588.81,50230159.50,29323972.74,289431250.47,278031066.25,268941285.74,13165427.44,57927904.95,48993503.29,37268906.96,378649611.98,1312102572.95,600288754.21,403670429.59,90822339.94,1108033474.78,676835892.47,517633591.47,431158540.49,792030183.17,285437522.11,101139672.05,71903684.74,403924301.47,132590369.36,57603006.53,28687793.10,1031691315.43,1002718848.70,652432320.79,439507567.86,1165681651.16,792313400.52,610787180.28,274094119.53,994100897.73,755537109.77,515340097.46,255706303.81,1337763191.78,1098449443.45,808362869.09,421165631.52,2313944688.43,1714158114.78,1118784867.29,508776421.13,2162322907.41,1647835450.18,1098955589.45,645954029.66,2432998843.58,1755100425.86,1043908183.33,479425394.20,2980878876.18,2171997152.63,1418124775.87,601393649.32,2493260139.75,1658080830.54,895802438.48,382706271.33,2024728029.57,1105898006.09,635051405.04,595690012.18,1507463267.12,636917449.11,437025196.15,902906305.97,122010151.10,348525553.70,77009312.61,189888781.51,71843922.41,134018221.30,100614732.98,106518232.79,27833787.08,103774590.28,122926370.00,0.0
2,营业收入,78336519.72,58409559.71,31695313.22,107721031.43,74114588.81,50230159.50,29323972.74,289431250.47,278031066.25,268941285.74,13165427.44,57927904.95,48993503.29,37268906.96,378649611.98,1312102572.95,600288754.21,403670429.59,90822339.94,1108033474.78,676835892.47,517633591.47,431158540.49,792030183.17,285437522.11,101139672.05,71903684.74,403924301.47,132590369.36,57603006.53,28687793.10,1031691315.43,1002718848.70,652432320.79,439507567.86,1165681651.16,792313400.52,610787180.28,274094119.53,994100897.73,755537109.77,515340097.46,255706303.81,1337763191.78,1098449443.45,808362869.09,421165631.52,2313944688.43,1714158114.78,1118784867.29,508776421.13,2161112186.70,1646897423.04,1098796636.75,645940564.52,2431073329.90,1755008663.07,1043851741.43,479396357.25,2980577811.26,2171787910.10,1417986964.11,601372640.18,2492896351.92,1657850399.61,895603150.97,382531662.27,2024384134.30,1105631937.52,634835609.79,595559973.14,1505759098.31,636558923.51,436778796.05,865613182.74,115493661.88,347842467.14,76766960.13,185950509.57,70044269.40,132033953.12,99640779.86,103219005.85,26886686.14,99309882.54,120914850.00,0.0
3,二、营业总成本,103675442.09,73692456.78,31838914.03,213412253.83,127343843.67,82800475.06,37300832.55,265318720.20,222319216.46,192034170.58,41010550.57,215010024.47,118390711.96,73117066.83,396295802.41,1251858340.38,544801406.25,366358335.84,95912633.71,839603900.56,439344505.33,301322423.38,247739848.65,668466194.92,264520638.36,103495701.40,60516541.91,364322204.02,127873039.24,74341070.59,37410994.84,1089128033.15,1030798194.67,665762618.50,442666793.80,1130900086.22,774416543.13,593228739.40,262540187.96,947375375.93,723009136.51,496358064.68,249403209.35,1306754476.41,1081260649.80,792251702.54,413883854.36,2257844992.72,1692986330.07,1109160217.08,507881942.47,2112414579.52,1623900219.89,1082152153.91,638034729.07,2385504345.09,1726840070.94,1027555277.52,476474252.62,2936358293.33,2149622763.12,1407273093.46,601254254.92,2455068451.16,1632286890.71,882636584.87,378311718.82,1989561914.53,1095679333.55,629984277.75,585687178.72,1447754628.55,631972187.74,431192548.12,874154886.44,128020501.10,346059532.92,76212035.28,242334103.48,77398396.15,135300951.48,0,94713274.97,0,93853785.53,111166430.00,0.0
4,营业成本,13112196.51,9010298.82,1272276.39,27232005.72,11729595.02,5654998.46,2242873.80,123904035.72,117863550.45,115560174.12,4115008.26,18761076.21,13010902.05,8401112.47,366781390.29,1077592850.28,475860165.55,311081859.00,81317330.11,652849455.96,366414566.69,240436306.71,199965815.37,489868040.35,186440005.85,61996740.14,42770895.82,262326913.34,72766084.72,41289780.46,20719450.42,994802250.39,972144031.68,630999827.70,428174460.83,1068241253.40,731281660.38,563825455.12,250717101.22,894323468.82,686916346.41,475805975.22,238304837.08,1247963207.69,1048838961.96,769513130.34,402375322.22,2182156845.13,1642823248.15,1072152743.57,490679562.15,2037097126.11,1570514205.48,1046824346.74,621837329.38,2332342466.45,1683547132.45,998024530.78,461259833.63,2871334925.75,2094396782.58,1370785224.47,583170766.91,2388664700.27,1582593279.57,849964067.64,364356520.51,1907714559.12,1046480617.03,597672207.40,561582029.31,1371940659.64,577831529.73,396363914.84,825592244.99,107903285.20,301296017.72,61410605.48,172200129.72,64870505.82,108725215.56,0,69091893.78,0,78812882.48,100350610.00,0.0
5,营业税金及附加,1787230.99,1224333.42,250197.11,2910252.79,1833164.66,1302740.96,516900.02,22793478.47,22059928.82,21710758.00,1133076.02,6452242.98,1495629.21,1426701.27,705614.75,108954600.32,35684683.21,31725852.04,585797.68,139688778.45,46619350.09,42315959.54,35894882.14,82152174.33,21703761.81,5037830.45,4468905.31,30159852.00,8483189.52,1454266.28,617612.40,6081538.70,2171319.89,1500757.86,636850.89,8896030.42,8007569.91,6567866.37,2090655.04,10801901.99,9565641.29,5883613.15,2305759.24,6582927.11,1514885.96,1105889.66,476116.22,12689048.22,3357725.85,1194212.71,1023384.68,6799080.56,6492417.32,4845356.86,2048426.48,1547883.50,1080458.91,944885.48,755305.88,4075280.11,2587043.40,1356701.60,372419.54,2660073.79,1880952.27,1162678.60,451833.14,1280817.32,289208.73,721924.01,537959.97,2176400.44,1091789.63,745023.89,5928590.71,913727.16,4868126.62,476920.01,789471.82,258911.60,1709715.45,0,2943569.85,0,1033298.05,1652890.00,0.0
6,销售费用,13435029.65,9321085.20,4078983.21,20054696.85,12916546.74,8829392.29,3938236.20,8936673.61,5380251.95,3813118.08,3659307.74,9938713.07,5395204.11,3846133.48,1132293.35,4939250.58,3476508.24,1513038.25,749060.68,13109591.22,4979057.74,4005521.90,2736709.97,53771852.35,24348061.81,15785387.56,7582984.44,27171989.08,14794328.26,8417687.52,3923503.34,28453321.64,13707722.95,4295309.49,1873377.58,6524068.87,4063548.33,2555577.43,1256848.82,8962994.70,6441170.37,3419356.07,1605558.63,6306940.41,4801201.12,3157354.29,2383091.92,15698356.64,14452594.70,11422456.82,4837904.56,21651168.84,15722087.08,10288421.05,4717490.66,14873280.71,10556668.46,6984606.62,3904429.91,14237866.29,14895640.31,9216031.04,4688924.84,12995567.84,9380200.21,6215421.38,2470637.35,23104812.60,14567579.89,9134459.43,9729514.06,23707379.68,17674682.07,8476431.49,8432035.93,2800964.63,7668112.24,1079544.09,3116597.44,1186762.26,1868309.72,0,2153140.35,0,3193806.54,2075050.00,0.0
7,管理费用,43323778.63,26314866.42,12509307.99,76712510.76,49177416.81,44238499.84,20882295.02,82836538.64,49242636.23,33535653.32,16079888.58,74478218.42,42432307.86,28507788.23,13525884.95,44717411.99,27992391.28,17617699.38,9344168.10,29198367.75,21924644.53,13427206.09,5613533.21,44526806.57,31363535.63,20841709.09,8048472.76,36380710.79,25793040.15,16037008.34,7824023.96,40888284.65,29149043.26,20531613.91,8387433.34,33971906.78,22303302.64,13463859.97,6309415.77,28912741.58,21159514.35,13450464.43,6541926.13,35353101.09,19447927.14,12558331.76,6970727.17,40594342.60,31383936.22,24089168.90,11621458.04,45245555.37,30089583.09,19336057.70,8968827.00,36477381.95,26713939.51,18115620.66,8541404.30,39791822.75,31855106.82,21713948.03,10764764.87,40144381.53,28863340.79,19101264.86,9104866.00,45039469.43,23979777.67,16096710.96,9106932.37,36668085.50,26802699.60,17188278.84,20358095.17,11053763.42,19641935.98,7496854.74,60509679.85,8967375.95,18554249.27,0,13765534.82,0,14351575.74,13507480.00,0.0
8,财务费用,17699996.24,19160873.30,9644644.02,52155415.22,38024998.29,22564618.22,9870501.36,18666214.24,31347067.24,20988385.29,16023269.97,70060583.93,55038678.24,31457512.91,14150618.79,3891638.31,-1124079.39,1425782.71,2246464.62,431716.24,-304664.65,1423285.52,3528907.96,-1664539.97,49339.32,-735555.03,-2354716.42,6047220.74,5578576.03,6684507.43,4326404.72,17718362.26,13832206.52,8640694.59,3594671.16,10450631.30,6631291.76,4686810.40,2166167.11,5910682.01,2975959.47,1848151.19,645128.27,7141727.59,4677164.85,3936422.22,1678596.83,2164620.08,297759.26,-369430.81,-280366.96,1621648.64,1081926.92,857971.56,462655.55,263332.48,4941871.61,3485633.98,2013278.90,6918398.43,5888190.01,4201188.32,2257378.76,10603727.73,9569117.87,6193152.39,1927861.82,12422256.06,10362150.23,6358975.95,4730743.01,13262103.29,8571486.71,8418899.06,16443567.46,5348760.69,12585340.36,5748110.96,5718224.65,2114840.52,4443461.48,0,6759136.17,0,-3537777.28,-6419600.00,0.0
