,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20071231,20061231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,2726920351.65,2051924328.16,1359666213.81,670095735.50,2839790072.06,2129313303.99,1394841886.91,739343973.47,3642464104.89,2645413734.53,1778674509.69,883620074.00,3360668382.81,2501635074.54,1517600805.40,654214997.56,2589170846.06,1871797998.92,1258826708.53,615665085.91,2429673166.54,1700239636.75,1023265576.45,375434601.32,1553010630.05,1053738336.08,658125991.09,317756797.64,1291164910.40,805143182.96,492051229.59,267810140.57,1056782127.38,727006274.15,478029303.17,278331444.68,903069352.92,517762750.03,309091876.66,146386679.03,590834799.17,476986274.36,345169313.88,184894107.30,451189416.12,340398284.61,496882694.04,269056740.86,0.0
2,营业收入,2726920351.65,2051924328.16,1359666213.81,670095735.50,2839790072.06,2129313303.99,1394841886.91,739343973.47,3642464104.89,2645413734.53,1778674509.69,883620074.00,3360668382.81,2501635074.54,1517600805.40,654214997.56,2589170846.06,1871797998.92,1258826708.53,615665085.91,2429673166.54,1700239636.75,1023265576.45,375434601.32,1553010630.05,1053738336.08,658125991.09,317756797.64,1291164910.40,805143182.96,492051229.59,267810140.57,1056782127.38,727006274.15,478029303.17,278331444.68,903069352.92,517762750.03,309091876.66,146386679.03,590834799.17,476986274.36,345169313.88,184894107.30,451189416.12,340398284.61,496882694.04,269056740.86,0.0
3,二、营业总成本,2606443505.26,1920304540.97,1229381353.31,594840757.11,4771091674.13,2219097945.29,1387146223.33,691371219.43,3837008089.07,2481661941.48,1658310082.87,825092536.16,2981865582.09,2132531788.43,1317723822.14,557147677.45,2184549000.22,1558199746.36,1062473401.54,511888558.77,1996012560.23,1402815178.45,843996739.69,321218367.81,1291697816.84,885378249.33,552307534.91,266986612.18,1080397233.62,683629777.10,417274277.88,228023252.72,913180876.80,623049692.79,415807883.83,239800885.58,763224441.06,432247496.22,262615670.50,123241093.68,487435460.70,390722987.56,282532703.05,145457013.89,384525993.75,292909311.56,406756861.56,243383059.66,0.0
4,营业成本,1456365560.45,1080718324.25,682251873.28,330920467.36,1745591484.74,1127347102.53,685631720.46,361788616.63,2092912562.93,1342025354.37,892799688.67,469330095.11,1699818422.38,1228436942.54,754064092.14,307645179.39,1207104025.02,853866545.52,592562272.75,284227241.73,1218868946.49,907056335.55,542048939.78,194780005.69,867415436.17,596831901.65,369429114.11,175061636.29,799115769.22,486507528.36,289755647.15,158256796.66,668289526.08,443374083.73,298594246.29,178185792.75,579894321.76,319906901.53,191480555.70,89528828.63,366736734.92,296966267.02,214487668.63,109624978.92,264703469.64,202325586.88,327657991.47,193463604.80,0.0
5,营业税金及附加,21736000.01,23341018.11,13714675.32,8279020.17,26287888.71,22624359.14,15843613.87,9247935.82,29510140.00,21348625.61,14132136.70,6009703.84,30319848.06,19887626.67,12447360.29,5640773.57,27614399.19,18420639.95,13626546.84,6736767.91,22485349.52,16021603.70,9697866.96,3892469.97,14115360.69,9076010.26,5917399.92,2499820.98,17739896.66,12762146.13,7882677.71,4485668.88,14902413.76,11779956.43,8026457.17,4925116.95,10207922.07,5615514.48,3141363.37,1796960.77,6670811.71,5603690.35,3425314.33,2126612.56,4529124.00,3198720.33,4995559.39,1652896.02,0.0
6,销售费用,477588822.54,335191176.74,215866351.66,101287556.75,638854005.41,433944093.50,280061254.84,133233997.61,675053627.48,470726194.63,314890683.56,144594838.41,586687312.10,392587291.04,243016968.12,105094754.33,429546929.01,297884204.15,190040101.84,89384810.67,365803044.62,233194552.50,145105097.53,59653716.73,198593738.32,134414086.08,86068000.93,42705401.26,126036557.12,88119590.95,55833206.90,29697993.43,111397002.91,82818257.74,54799959.14,30450573.93,80898217.52,54248678.41,35943232.13,17136714.88,48329297.62,34089436.94,25215001.46,14663098.25,47325084.55,34429060.40,28298222.69,15978192.94,0.0
7,管理费用,378125245.54,282585599.20,186304529.14,93159571.79,445816652.61,294677275.35,324812064.02,147024275.44,810236006.37,546090238.52,362140432.18,178800766.59,597775528.71,433028025.19,257733732.18,112986757.21,477961356.60,353911346.66,243468015.39,118195892.52,366504520.82,236074683.59,141182333.49,62308820.33,200032354.08,138257798.33,90042931.09,46720051.13,142701407.96,99064253.16,66859430.43,36199754.16,122272779.84,92256409.45,60422466.23,30695267.06,87954903.52,56495037.29,34045222.10,15700301.39,59656333.04,47023108.55,33673434.85,16233282.43,56855126.58,44456347.92,39351075.55,24833887.46,0.0
8,财务费用,81286194.50,63317955.90,43474366.89,23968187.40,118087751.99,89960316.58,66337393.35,31833360.43,98887371.82,73640937.49,48389349.15,23076460.65,53400735.30,47030296.84,32160857.84,15116806.31,24823939.33,22811349.27,17935465.04,9926019.76,21340539.55,13147102.26,7789322.80,3798025.45,9997337.25,4269554.31,512857.43,-479193.61,-10026586.91,-8585579.08,-6894354.43,-2414114.68,-11363085.58,-8067731.64,-6782104.61,-3951423.13,-7233273.03,-4074429.64,-2537477.20,-1144517.07,3542565.54,5293233.70,4418054.26,2394316.99,13318625.47,10109227.00,6143185.48,3057330.88,0.0
9,研发费用,191341682.22,135150466.77,87769557.02,37594699.09,301234188.89,206699312.90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,0,-368745.45,1495219701.78,43845485.29,14460176.79,8243033.50,130408380.47,27830590.86,25957792.61,3280671.56,13863735.54,11561606.15,18300811.57,10663406.64,17498351.07,11305660.81,4840999.68,3417826.18,1010159.23,-2679099.15,-1826820.87,-3214670.36,1543590.33,2528898.70,337231.43,478896.13,4830189.57,5761837.58,3837670.12,1797154.27,7682239.79,888717.08,746859.61,-504441.98,11502349.22,55794.15,542774.40,222805.08,2499717.87,1747251.00,1313229.52,414724.74,-2205436.49,-1609630.97,310826.98,4397147.56,0.0
11,公允价值变动收益,0,0,0,0,0,0,0,0,-5332000.00,-5332000.00,-5332000.00,-19600.00,5332000.00,-889600.00,0,0,-205550.00,-367200.00,-45100.00,-24789.19,117400.00,74236.30,577976.71,537776.71,40475.34,964931.96,48019.78,887255.14,47674.66,0,0.00,0,0,1561.64,85150.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12,投资收益,-2294947.20,-4853339.15,-11433921.25,-6552829.27,122498017.96,123030456.90,83601910.70,-2759053.20,162196023.13,167621467.26,33239892.23,3384269.51,135075817.60,118995671.07,118699580.53,-8680673.66,103613119.42,87910363.00,79158098.95,-20798295.16,-10913292.20,-4957323.15,-3273656.82,-1987938.39,253509.66,150322.63,-887821.45,-781879.82,-4503819.86,-3414698.10,-1659501.83,-804437.16,-339325.74,569910.69,-47770.61,-120167.05,0,0,0,0,0,0,0,0,0,0,60246000.00,0,0.0
13,其中:对联营企业和合营企业的投资收益,-3877060.57,-7973071.85,-13498501.54,-8495432.68,-6581415.06,-6230129.30,-10348931.22,-4397957.31,-13292141.06,-3984007.41,139541.06,4492753.37,-10468228.86,-7572505.14,1882531.61,-8690786.06,-21097311.04,97537598.72,101697478.41,-6355041.32,-12664691.20,-8624345.77,-3261750.18,-2097698.39,-7515373.66,-4666983.02,-2860030.36,-959414.07,-4503819.86,-3414698.10,-1659501.83,0,-882506.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
14,汇兑收益,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
15,三、营业利润,82818196.46,112554700.70,114431827.90,73579292.54,-1772345952.40,63838076.78,114809027.52,56830913.06,69193507.42,351254938.04,163240212.75,61892207.35,519210618.32,487209357.18,318576563.79,88386646.45,508029415.26,401141415.56,275466305.94,82953442.79,422864714.11,292541371.45,176573156.65,52766071.83,261606798.21,169475341.34,104978654.51,50875560.78,206311531.58,118098707.76,73117449.88,38982450.69,143261924.84,104528053.69,62258799.41,38410392.05,139844911.86,85515253.81,46476206.16,23145585.35,103399338.47,86263286.80,62636610.83,39437093.41,66663422.37,47488973.05,150371832.48,25673681.20,0.0
16,加:营业外收入,29460415.31,27441919.03,21299141.60,2384151.05,10665742.91,4421519.93,2841399.47,426657.61,8133445.34,10488862.09,2793375.80,3424116.96,49408871.35,21887507.16,15875125.13,4256612.30,45805633.59,21661096.29,18750121.72,8158887.94,22525225.35,8762055.25,6888192.56,2362108.55,10644475.41,5754333.47,2389327.51,943819.98,13594264.76,10587143.14,5719606.62,1228428.62,15912762.94,9757973.66,7368176.96,6729596.26,12906068.72,9916877.22,7342402.00,5610429.00,15576175.70,3695005.70,3015537.01,1866537.00,4367012.04,1377007.04,2233117.63,3740834.00,0.0
17,减：营业外支出,7749077.10,8064850.45,2175982.03,465431.61,12242420.31,1266876.50,824592.44,305459.87,6686548.35,4975706.15,2067840.00,735194.11,5632679.21,2011854.60,608366.93,42926.76,4307751.38,4268459.17,704019.98,787590.61,3181261.06,1873239.85,492190.71,159322.89,3731577.03,3188204.61,2848667.91,2108.27,2540740.40,460351.15,183562.41,33094.05,6250176.57,6197527.22,1329171.52,263096.94,5354188.51,5382087.35,660152.59,260925.00,1027479.08,388000.00,283000.00,283000.00,1726547.12,1208484.25,1483931.60,215944.18,0.0
