9,研发费用,96957197.27,60854839.12,29939729.27,225402271.31,121507227.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,-112761.02,1531692139.76,30384119.07,28844301.37,6312512.38,18609150.43,-38340918.72,-50790825.40,-52787876.91,40439385.77,61759890.75,30404884.80,6255453.81,61148329.67,13279367.00,14804651.24,596928.59,12950507.95,3631391.25,2796028.51,2035181.48,8818174.15,5059772.19,3059772.19,0,6709894.58,3745620.19,1245620.19,0,5462475.46,5087255.70,3398807.00,0,5094232.33,1605498.11,1199008.11,0,8626360.75,1423201.87,1423201.87,274604.72,4173833.34,448652.79,448652.79,0,2966011.01,694684.67,831050.57,0,1227847.47,0,-33721.49,1173356.07,0.0
11,公允价值变动收益,0,0,0,-257977.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,-11300.00,0,0,0,0,0,0,0,0,0,0.0
12,投资收益,-8347651.82,-7969476.19,197822.84,-6124393.42,-2165242.94,-2190712.03,1393271.58,-6530543.64,14575985.43,-682594.20,89409.91,336480.26,975082.08,550158.58,523910.05,77508006.46,7908072.35,4419023.76,377919.96,5950446.76,0,0,0,493462.16,468159.56,468159.56,0,-475170.73,0,0.00,0,681643.61,46793.68,46793.68,46793.68,3754841.27,3076967.11,29476.70,94493.66,709048.47,46384.39,42258.27,0,1786.03,-6965.21,-59465.63,0,-263278.56,0,0,0,-175956.06,0,7186.00,-289969.17,0.0
13,其中:对联营企业和合营企业的投资收益,0,0,0,-6538791.74,0,0,0,-7868074.56,0,0,0,-728973.75,0,0,0,69223103.60,0,-6859.14,0,0.00,0,0,0,468159.56,0,0,0,-468159.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-267069.62,0,0,0,-177756.06,0,-341235.65,-289969.17,0.0
14,汇兑收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
15,三、营业利润,10276338.34,86152464.85,38946643.28,-1727955027.59,317550080.76,327732453.87,218793431.66,321978856.77,252256592.20,80149866.42,44554283.34,217504527.13,203998123.36,121134583.70,44173815.29,15197928.31,48222106.74,35062472.82,16541812.47,45635775.59,51991350.76,35410182.81,13350541.30,57612534.08,58871694.82,30300967.01,7476345.93,35876196.82,35386508.87,16425077.75,12343695.96,62448631.95,40183300.75,27963528.01,11474731.80,33029879.60,18652432.18,10165881.64,869946.69,5306402.52,7406576.85,2027920.39,-1673787.45,23277821.25,32699531.14,20253683.48,5247518.08,40928638.17,29961710.66,19007612.42,4234902.02,36168757.96,26768685.10,28692887.74,10483497.58,0.0
16,加:营业外收入,11893688.65,1026189.16,830182.66,16321443.94,3886945.41,2783133.18,1983702.28,8802804.37,2887602.38,742567.69,11052557.53,21401494.03,15595770.55,12871800.14,3533317.19,12792230.16,11305369.33,8523497.43,6697128.98,8423108.37,6208754.84,4435421.13,1460670.54,15766378.15,8586960.03,7092550.99,6175585.00,24860661.61,24110124.01,16588347.52,673021.35,7751919.29,5320996.77,4034513.60,496728.00,3332886.23,2654646.35,1498874.30,732610.07,5940701.06,5432904.21,4276027.28,2914274.10,7100062.12,5203353.88,5150904.35,15414.85,2074906.09,772471.24,647023.62,122599.89,356598.11,145823.26,206680.13,176547.68,0.0
17,减：营业外支出,1947027.22,1261641.22,473253.75,26934481.08,3411135.40,2361749.78,248830.97,1516102.86,3437038.87,4267421.41,629526.07,2121091.36,1704105.67,1261191.18,774104.89,1210859.51,510828.24,316304.06,114921.96,840771.45,247521.48,186057.54,74344.83,607436.84,159762.91,100842.20,32247.86,281518.06,215748.76,97901.73,81009.14,306718.07,189243.26,15605.63,10705.63,102545.06,78057.57,74098.88,59724.94,452977.87,133486.37,9827.47,1728.10,1710241.71,1681077.42,1638685.44,16704.32,290128.07,44879.54,42546.94,24541.39,289165.43,238145.57,197599.46,136684.51,0.0
18,其中：非流动资产处置损失,0,0,0,0,0,0,0,0,2912.83,2912.83,0,119653.82,19749.89,19749.89,0,486041.54,19610.51,19610.51,0,461493.73,-6936.74,2791.42,0,135519.17,0,0,0,77714.34,0,77212.01,0,0,0,0,0,21065.67,0,0,0,0,0,0,0,795869.36,0,795869.36,0,0,0,0,0,125427.45,0,0,0,0.0
19,四、利润总额,20222999.77,85917012.79,39303572.19,-1738568064.73,318025890.77,328153837.27,220528302.97,329265558.28,251707155.71,76625012.70,54977314.80,236784929.80,217889788.24,132745192.66,46933027.59,26779298.96,59016647.83,43269666.19,23124019.49,53218112.51,57952584.12,39659546.40,14736867.01,72771475.39,67298891.94,37292675.80,13619683.07,60455340.37,59280884.12,32915523.54,12935708.17,69893833.17,45315054.26,31982435.98,11960754.17,36260220.77,21229020.96,11590657.06,1542831.82,10794125.71,12705994.69,6294120.20,1238758.55,28667641.66,36221807.60,23765902.39,5246228.61,42713416.19,30689302.36,19612089.10,4332960.52,36236190.64,26676362.79,28701968.41,10523360.75,0.0
20,减：所得税费用,14400666.83,13462510.81,10398047.67,-58898290.49,20691138.81,23673408.47,21891262.17,46639620.82,40046026.86,14035226.72,8859754.43,34718810.56,40965061.82,22269738.84,6661691.41,-7428384.40,10378071.21,7695991.43,4246638.15,9451276.49,8578270.01,6001457.50,2167786.86,8651868.52,8796158.81,5105668.53,2282461.55,7621256.41,9566851.92,5605699.12,2205667.82,8241842.94,6545291.79,5302633.44,1847774.12,4084523.02,3166250.24,1753917.95,203827.35,1892294.07,2077876.18,1043746.64,244053.27,4326099.75,8266036.49,5761762.74,1288305.43,11330703.01,7511897.47,4512605.87,1244794.32,9873715.94,8771190.48,5564813.74,1076004.36,0.0
21,五、净利润,5822332.94,72454501.98,28905524.52,-1679669774.24,297334751.96,304480428.80,198637040.80,282625937.46,211661128.85,62589785.98,46117560.37,202066119.24,176924726.42,110475453.82,40271336.18,34207683.36,48638576.62,35573674.76,18877381.34,43766836.02,49374314.11,33658088.90,12569080.15,64119606.87,58502733.13,32187007.27,11337221.52,52834083.96,49714032.20,27309824.42,10730040.35,61651990.23,38769762.47,26679802.54,10112980.05,32175697.75,18062770.72,9836739.11,1339004.47,8901831.64,10628118.51,5250373.56,994705.28,24341541.91,27955771.11,18004139.65,3957923.18,31382713.18,23177404.89,15099483.23,3088166.20,26362474.70,17905172.31,23137154.67,9447356.39,0.0
22,归属于母公司所有者的净利润,6480824.41,73672464.20,28316273.36,-1660478742.26,297601138.29,305159142.70,197890934.17,281304437.07,210655537.17,62078365.73,45357693.69,197297024.86,172852214.12,106980087.96,36719788.68,39387767.77,45306342.26,34629361.62,17993445.45,38739880.12,43676596.73,31415973.41,12033869.72,56880765.36,53227782.16,30500052.73,10917449.37,47244339.83,45036516.10,26991819.91,10623847.91,56609801.36,36874215.36,26384991.59,10128514.04,32341745.50,18332754.15,10004388.60,1404788.42,9046864.89,11153187.73,5550581.01,1159535.61,24664445.25,28208050.60,18286428.10,4043710.97,31468009.44,23157926.49,15162533.33,3152605.14,26202278.41,17568628.02,22942246.80,9711184.61,0.0
23,少数股东损益,-658491.47,-1217962.22,589251.16,-19191031.98,-266386.33,-678713.90,746106.63,1321500.39,1005591.68,511420.25,759866.68,4769094.38,4072512.30,3495365.86,3551547.50,-5180084.41,3332234.36,944313.14,883935.89,5026955.90,5697717.38,2242115.49,535210.43,7238841.51,5274950.97,1686954.54,419772.15,5589744.13,4677516.10,318004.51,106192.44,5042188.87,1895547.11,294810.95,-15533.99,-166047.75,-269983.43,-167649.49,-65783.95,-145033.25,-525069.22,-300207.45,-164830.33,-322903.34,-252279.49,-282288.45,-85787.79,-85296.26,19478.40,-63050.10,-64438.94,160196.29,336544.29,194907.87,-263828.22,0.0
24,六、每股收益,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,基本每股收益(元/股),0.000000,0.040000,0.020000,-1.130000,0.200000,0.210000,0.130000,0.190000,0.140000,0.040000,0.030000,0.140000,0.120000,0.080000,0.028000,0.030000,0.040000,0.070000,0.034000,0.080000,0.100000,0.070000,0.028000,0.130000,0.130000,0.070000,0.026000,0.110000,0.106000,0.064000,0.050100,0.280000,0.183700,0.135000,0.051900,0.300000,0.169000,0.092000,0.013000,0.080000,0.102800,0.051200,0.010700,0.227000,0.260100,0.270000,0.060000,0.572000,0.454000,0.299000,0.050000,0.516000,0.346000,0.452000,0.191000,0.0
26,稀释每股收益(元/股),0.000000,0.040000,0.020000,-1.130000,0.200000,0.210000,0.130000,0.190000,0.140000,0.040000,0.030000,0.140000,0.120000,0.080000,0.028000,0.030000,0.040000,0.070000,0.034000,0.080000,0.100000,0.070000,0.028000,0.130000,0.130000,0.070000,0.026000,0.110000,0.106000,0.064000,0.050100,0.280000,0.183700,0.135000,0.051900,0.300000,0.169000,0.092000,0.013000,0.080000,0.102800,0.051200,0.010700,0.227000,0.260100,0.270000,0.060000,0.572000,0.454000,0.299000,0.050000,0.516000,0.346000,0.452000,0.191000,0.0
27,七、其他综合收益,-84182265.25,-40352041.86,-31928692.53,-56206624.93,-46220548.41,-15089371.39,-12461061.13,24360373.73,1378011.43,1139764.17,-347328.97,-276034.31,8540.06,3892.56,5767.69,3882.44,0,0,0,0.00,0,0,0,-167304.74,-167304.74,-167304.74,0,167304.74,0,0.00,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
28,八、综合收益总额,-78359932.31,32102460.12,-3023168.01,-1735876399.17,251114203.55,289391057.41,186175979.67,306986311.19,213039140.28,63729550.15,45770231.40,201790084.93,176933266.48,110479346.38,40277103.87,34211565.80,48638576.62,35573674.76,18877381.34,43766836.02,49374314.11,33658088.90,12569080.15,63952302.13,58335428.39,32187007.27,11337221.52,53001388.70,49714032.20,27309824.42,10730040.35,61651990.23,38769762.47,26679802.54,10112980.05,32175697.75,18062770.72,9836739.11,1339004.47,8901831.64,10628118.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
29,归属于母公司所有者的综合收益总额,-77701440.84,33320422.34,-3612419.17,-1716685367.19,251380589.88,290069771.31,185429873.04,305664810.80,212033548.60,63218129.90,45010364.72,197020990.55,172860754.18,106983980.52,36725556.37,39391650.21,45306342.26,34629361.62,17993445.45,38739880.12,43676596.73,31415973.41,12033869.72,56713460.62,53060477.42,30500052.73,10917449.37,47411644.57,45036516.10,26991819.91,10623847.91,56609801.36,36874215.36,26384991.59,10128514.04,32341745.50,18332754.15,10004388.60,1404788.42,9046864.89,11153187.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
30,归属于少数股东的综合收益总额,-658491.47,-1217962.22,589251.16,-19191031.98,-266386.33,-678713.90,746106.63,1321500.39,1005591.68,511420.25,759866.68,4769094.38,4072512.30,3495365.86,3551547.50,-5180084.41,3332234.36,944313.14,883935.89,5026955.90,5697717.38,2242115.49,535210.43,7238841.51,5274950.97,1686954.54,419772.15,5589744.13,4677516.10,318004.51,106192.44,5042188.87,1895547.11,294810.95,-15533.99,-166047.75,-269983.43,-167649.49,-65783.95,-145033.25,-525069.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
