,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20021231,20011231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,33282921832.46,23939528480.62,14706463796.92,7038548408.48,32184404083.45,24055037738.69,15276979180.05,6579750217.22,20691164048.09,12894287159.59,7901871435.98,3345692646.37,15126698586.35,11047423450.62,7226079034.05,3201023123.56,12988430155.11,8598662255.71,5225492641.07,2177669508.57,12162376384.85,7341334531.36,4894920658.03,1968106066.21,9807862986.81,7210401324.74,4543877347.52,2081757316.41,8569474666.44,6151816945.97,3853914897.26,1666290743.25,6935120855.27,4947288692.00,2966097293.58,1175295546.09,5765872864.59,4000719113.98,2474724382.18,1020765544.05,3878982929.62,2759433159.54,1629373810.63,604651568.26,4525568304.73,3460346478.59,2189685273.28,994511113.21,3925301347.97,2865333380.65,1792023430.46,845310532.86,2561590534.05,1698208543.54,873143674.67,346198438.00,1311027381.02,976346500.94,629873678.80,294099734.31,1046099581.59,766074453.83,466921467.70,257160867.90,723012505.27,536716451.87,353649102.34,496044868.97,414880698.52,0.0
2,营业收入,33282921832.46,23939528480.62,14706463796.92,7038548408.48,32184404083.45,24055037738.69,15276979180.05,6579750217.22,20691164048.09,12894287159.59,7901871435.98,3345692646.37,15126698586.35,11047423450.62,7226079034.05,3201023123.56,12988430155.11,8598662255.71,5225492641.07,2177669508.57,12162376384.85,7341334531.36,4894920658.03,1968106066.21,9807862986.81,7210401324.74,4543877347.52,2081757316.41,8569474666.44,6151816945.97,3853914897.26,1666290743.25,6935120855.27,4947288692.00,2966097293.58,1175295546.09,5765872864.59,4000719113.98,2474724382.18,1020765544.05,3878982929.62,2759433159.54,1629373810.63,604651568.26,4525568304.73,3460346478.59,2189685273.28,994511113.21,3925301347.97,2865333380.65,1792023430.46,845310532.86,2543748979.08,1689544758.74,869064841.51,345661183.07,1296533505.18,961860691.53,622550634.56,293370950.54,1034788302.31,757798684.63,460501494.42,254366886.49,711091933.36,524646214.36,348847447.53,490348304.72,407453255.70,0.0
3,二、营业总成本,33070133564.15,23703360208.42,14544332016.78,6977583171.67,32031374195.24,23907747647.32,15174063044.16,6535872190.70,20622847275.34,12776611104.86,7820977003.70,3314077541.49,14844560672.15,10877508370.11,7146655816.03,3177305300.87,12792399658.29,8477462720.66,5163803990.95,2156108572.68,12009283387.69,7254586798.62,4841233693.42,1947836025.91,9693986992.70,7124269247.76,4500317018.41,2064971928.60,8469316783.66,6077014674.93,3808935245.54,1649068848.88,6927820862.16,4956437540.38,3004684685.88,1204982337.78,5662881254.00,3922010823.85,2423124493.51,995464157.24,3793749079.00,2672495131.16,1567340561.03,586583256.00,4504759198.01,3349887236.24,2097321564.37,956041611.50,3735748740.62,2728134005.71,1713325028.59,810025696.38,2409586394.68,1601908572.44,825061425.33,335713073.20,1235815822.82,920978075.53,591041795.26,283234265.84,980894424.09,713807168.65,431348818.09,247864166.29,672233986.03,498025639.86,329259665.53,451701788.88,372479088.69,0.0
4,营业成本,31113733581.27,22273499976.40,13666027706.78,6589186517.83,30183163059.70,22636978073.86,14521883628.61,6285971918.46,19473854219.75,12058873329.86,7354899350.16,3105687916.30,13866037329.39,10085840607.29,6644837496.94,2982675918.81,11900997121.49,7763408406.79,4711265957.58,1966544122.43,11283109265.93,6717825644.55,4496855105.82,1794049775.07,9010198825.18,6641830025.15,4192565245.41,1930063713.09,7840333170.09,5630570320.50,3530159742.98,1519083802.45,6468772224.91,4645851278.46,2788833951.64,1091868759.87,5261159733.45,3652617525.99,2259533114.27,911651139.27,3418714866.52,2430382145.91,1409192402.11,503777707.01,4110833819.78,3068723236.65,1899887262.76,860701666.50,3369052414.28,2485836915.87,1547104971.52,738268139.49,2117679693.08,1382169865.49,698146509.26,284111119.04,1056140577.21,784611849.22,508976626.11,242051345.25,826063945.81,602184474.02,363090933.82,211923514.37,574066746.68,422934355.81,284030247.92,369678306.66,296053018.44,0.0
5,营业税金及附加,70933404.50,54151588.92,34474784.32,14867721.44,66605083.29,42786304.70,31562147.09,13499717.14,48333791.51,19979423.52,9210834.81,5953155.09,42416980.46,15539048.04,10536923.27,3420858.25,23996763.05,19884222.21,15201733.65,9956354.04,16665728.52,11049314.29,9294967.49,7254081.60,11604041.81,2696843.47,1438974.66,1254275.78,9869270.17,6363386.69,4918517.22,1002467.89,5302868.07,4678890.77,4440637.28,59759.25,8405312.53,1076913.92,835627.77,529555.95,4444243.35,2859536.98,2325923.08,763748.00,8609419.35,5065308.97,3133285.45,2533689.58,9527819.34,6181793.60,3688893.51,1927471.38,5990608.18,4073483.72,2515561.84,1158857.95,4608593.29,3421469.52,2276278.67,1041086.37,4232390.03,2878411.95,1902228.24,1770784.25,1971584.27,1167125.22,726434.06,1939755.38,1972842.23,0.0
6,销售费用,577301443.57,403323811.07,223206665.63,91629902.35,466906243.98,266329856.36,165885800.60,65050615.89,387800096.21,267275281.12,161523504.53,85959739.85,419642194.05,330807878.03,197665879.17,83726456.35,354665060.08,280563703.66,182001735.44,81125041.39,265853933.98,203506144.97,136207732.77,67449995.30,283377107.95,213976721.23,136772364.38,66585646.16,289475693.40,203781468.91,121360159.21,65845188.62,221111810.52,142572672.45,94523076.74,56545733.32,208492414.71,138525969.05,78445234.23,41538511.43,227890412.30,142107622.46,91305399.58,47860005.64,198303385.28,140128288.54,97227257.33,55645526.11,201639983.17,137889732.62,95136013.70,44866687.46,160710880.23,135898975.11,76083154.43,33454175.64,94180212.10,77044713.04,40707160.92,26090205.64,86802842.46,65121202.07,35906935.44,23393977.65,63373637.93,48015711.99,26885510.26,47348508.86,43142040.97,0.0
7,管理费用,399556750.63,249933550.45,163749735.13,90306952.76,316112626.77,227795300.54,165393063.15,86917212.49,302171755.61,215300408.91,146073507.08,68242606.69,249130061.02,199047836.11,120816329.17,55681270.41,208108743.91,161935138.68,102578031.42,50174826.97,178498266.17,129951510.71,79550124.87,39549641.51,161146450.53,124291952.37,69198017.36,36413872.30,126841730.72,93632900.43,62993580.79,35735456.96,98533091.38,80040380.08,58800520.10,35075054.89,87651747.02,66825001.30,38519050.46,29223187.78,79417180.00,60420669.36,40338676.87,19717749.49,77223273.99,68061907.41,50109341.81,22875029.93,91060846.78,59717563.00,38751538.25,18245751.60,105290187.10,64472882.14,39790573.24,12915922.31,69634090.92,48498719.22,34139626.58,11703987.56,48064256.15,32149744.11,21753695.73,6995806.65,21263488.46,17980697.84,12612825.03,20251275.32,19368592.47,0.0
8,财务费用,484341391.00,398042515.23,259257154.46,115061676.46,511595630.73,347497127.98,227765624.45,84432726.72,345620725.95,168470673.34,102557819.01,48234123.56,223081160.88,193372760.62,119898947.46,51800797.05,257096897.59,222881570.76,123966854.30,48308170.85,225860017.33,157716602.93,102158031.80,39532532.43,184092121.20,131963713.51,90774855.78,30654421.27,164323204.37,124211253.72,71570723.21,27401932.96,106691457.46,72569670.15,47361851.65,21433030.45,66715143.71,45940633.06,30590462.75,12510096.05,45267180.74,36700864.58,24453867.52,14464045.86,86429547.17,55400115.80,36267634.20,14285699.38,40595292.95,26023074.68,16158685.67,6717646.45,19915026.09,15293365.98,8525626.56,4072998.26,11252349.30,7401324.53,4942102.98,2347641.02,15730989.64,11473336.50,8695024.86,3780083.37,11558528.69,7927749.00,5004648.26,12483942.66,11942594.58,0.0
9,研发费用,424266993.18,324408766.35,197615970.46,76530400.83,452444413.42,332243237.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,0,0,34547137.35,54117746.12,61572780.26,0,65066686.31,46711988.11,46711988.11,0,44252946.35,52900240.02,52900240.02,0,47535072.17,28789678.56,28789678.56,57.00,39296175.76,34537581.17,17167730.67,0,43568446.03,9509992.03,9567560.82,0,38473714.91,18455344.68,17932522.13,0,27409409.82,10724648.47,10724648.47,0,30456902.58,17024780.53,15201004.03,11666.76,18015196.09,24291.87,-275708.13,0,23359752.44,12508378.87,10696782.82,0,23872384.10,12484925.94,12484925.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
11,公允价值变动收益,0,0,0,0,-2624770.36,0,0,0,3646148.36,1021378.00,1021378.00,774331.50,-1021378.00,0,0,0,-10371079.00,-2192175.00,-2192175.00,0,10371079.00,9206557.00,0,0,0,0,1297861.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
