,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20021231,20011231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,2319224253.72,1624602313.03,1149661720.17,560248662.46,2025333158.80,1535870391.13,1076135542.96,557655109.67,2034659146.15,1531188046.05,1053424761.01,586487414.45,1836268914.69,1362182145.61,969403633.90,506754688.32,1953837466.29,1500994274.72,1046406046.99,574868359.55,2016032965.18,1497964471.87,1001557772.34,482647663.65,2031812978.43,1449071800.62,939685108.11,474690991.80,1710340703.15,1217898709.49,792208899.11,345420895.62,1552705522.12,1129981444.79,733997415.82,346960505.44,1350219425.55,944585008.72,596707744.37,285484177.94,1145335342.82,802214089.92,493663358.18,241292737.71,1031235826.41,715594329.78,438210412.47,202453520.81,871686550.69,590896217.89,356962083.54,156021511.89,581165436.04,399794357.62,218610182.26,92880798.95,469895454.60,328279168.37,186906444.77,78858363.32,313317950.23,223199954.75,122368457.00,49399594.57,236091370.57,166897804.10,104188527.61,230433408.86,180263248.59,0.0
2,营业收入,2319224253.72,1624602313.03,1149661720.17,560248662.46,2025333158.80,1535870391.13,1076135542.96,557655109.67,2034659146.15,1531188046.05,1053424761.01,586487414.45,1836268914.69,1362182145.61,969403633.90,506754688.32,1953837466.29,1500994274.72,1046406046.99,574868359.55,2016032965.18,1497964471.87,1001557772.34,482647663.65,2031812978.43,1449071800.62,939685108.11,474690991.80,1710340703.15,1217898709.49,792208899.11,345420895.62,1552705522.12,1129981444.79,733997415.82,346960505.44,1350219425.55,944585008.72,596707744.37,285484177.94,1145335342.82,802214089.92,493663358.18,241292737.71,1031235826.41,715594329.78,438210412.47,202453520.81,871686550.69,590896217.89,356962083.54,156021511.89,578193961.84,401164962.13,219503661.30,92361624.67,468022782.41,327586716.40,186375389.76,78694604.67,311417260.75,220762278.83,120886339.83,48447043.96,231382042.86,166094965.37,103384038.78,229761970.39,179372695.84,0.0
3,二、营业总成本,1897402300.42,1215964584.50,823414053.04,374204819.81,1695276579.42,1171593324.76,761956369.10,347448344.39,1827887509.99,1262793878.12,813640577.11,469898692.20,1664979551.64,1189960934.39,831689635.69,413378374.74,1883361751.95,1378961222.40,951969836.05,479039000.20,1885830936.80,1323873317.65,877537239.50,411609654.53,1897931023.21,1301425390.35,834284097.86,412439883.02,1565289558.81,1051331582.58,687788247.67,298264346.60,1416031570.70,1003655879.19,651161031.48,309459029.00,1231199431.17,839343527.13,537261932.23,268854647.35,1047790473.99,696252832.62,430674741.01,203743634.06,883570572.10,600299004.58,382908739.84,177820539.15,735906377.93,512577831.11,334264558.93,149028360.47,488592410.95,337548656.56,191261626.01,81711392.42,378466846.93,265179087.33,158890210.78,70828420.83,269996355.76,197426136.09,115486861.27,49420501.68,205482000.57,155156181.16,98323689.57,200906459.86,151653676.80,0.0
4,营业成本,1663478376.94,1098789390.45,740154255.65,335406291.96,1420161393.44,979534620.31,635946951.31,294745922.71,1500833960.13,1084267454.28,694796611.93,417696803.06,1414294462.67,1004185010.16,712793805.64,355762043.11,1564920954.46,1153044949.57,791029271.54,415823425.90,1589280212.08,1129709315.92,756587894.92,352133432.90,1583968956.13,1085281421.44,698456628.01,350419868.36,1293529006.87,853832961.16,567823615.13,243763940.80,1185295879.25,826452241.88,530671147.72,256527449.99,1009680455.90,687099449.64,441529808.11,228374116.13,855464616.40,556390198.32,342003853.26,167519779.04,715491970.25,469072519.79,298726344.38,142484927.23,596516216.99,415741835.42,274136151.48,118235638.14,378514139.70,262995149.61,151730477.70,68528392.20,302935001.51,210685706.01,126616080.66,58136735.40,216626688.99,158764850.96,89848925.90,39787242.59,172283072.89,129950900.68,81781092.28,172767562.03,121278261.40,0.0
5,营业税金及附加,24909658.74,20744965.64,13976565.65,7107287.46,26228122.84,23649504.99,16170745.95,7847967.41,25762397.46,19340815.89,14129165.77,5753371.67,19387044.18,13859665.53,9899861.04,5713128.53,19090133.64,14135996.73,9183945.50,5483999.63,17204109.05,13765719.63,8541540.83,4426287.26,14734363.57,11398389.60,6548785.65,3347545.49,14108875.75,11475057.53,7077281.44,3373177.81,14168129.83,9666228.83,6055800.75,1450509.10,10555289.04,8372399.18,5516462.41,2241564.64,9325897.34,7031098.36,4395376.36,2156141.05,11328052.66,7597570.58,4158849.45,1928115.09,7883857.83,5383640.96,2507748.69,1100205.07,5915700.11,4108833.64,2055002.05,939799.00,4597129.14,2925198.34,1514192.64,604456.08,2514617.85,1718825.38,934789.63,391065.62,1761755.63,1223621.07,738290.98,1686994.32,1563839.28,0.0
6,销售费用,49823276.10,4722530.16,3298054.45,1890421.96,82578207.29,64387997.92,42243499.84,16560596.93,89381643.35,61256315.58,42638403.26,17582091.79,67906999.66,39007420.72,24549319.02,10998895.21,55003046.80,38582728.65,26142840.00,10718785.68,58303288.29,30512256.52,19572217.90,5913505.54,69534222.01,32506151.31,23114594.48,8561034.55,66195729.60,31057104.47,21609169.81,6558817.91,50072030.97,26013110.71,18134685.96,7821397.09,41807321.21,24985870.86,18514734.37,6334656.09,40449116.90,23953792.30,17376088.44,8560667.26,42330480.70,20919302.04,13892226.70,6785382.67,28337548.48,19626405.44,13821425.93,8735635.52,17827957.23,11366234.00,2706873.56,399996.49,6914181.26,3588266.06,2688138.27,1242230.14,3911499.63,3089931.55,2161677.72,450572.47,3316826.27,1919780.73,1743997.49,2424618.61,1892657.21,0.0
7,管理费用,146234363.89,80847019.77,58441770.26,26485261.17,149516262.81,89078136.83,56803215.00,23104067.47,124743723.65,78381610.69,48558731.54,22121433.33,129735671.63,106246166.76,65522155.74,30686068.06,148060537.29,100414310.07,65566671.49,31369812.44,144077141.75,104797313.10,62449118.76,34679581.62,166434384.45,123425037.97,73983077.55,34760483.25,143085362.53,119020112.21,68428010.77,31640318.53,139125256.71,115989212.60,81493526.30,33992019.19,131307034.34,92403319.13,54724035.22,23749030.93,100764086.33,84282136.76,50534752.82,17378233.99,84611201.09,79699153.11,52310423.54,20558532.62,72709181.08,50133703.62,28942563.87,14636010.34,64448201.41,42466490.60,26182682.87,10391556.56,49370225.00,38209642.34,21535559.31,8158506.38,32964940.33,25878881.39,17077075.76,6494230.70,19806322.80,15964820.12,9718665.02,15873297.63,15005894.51,0.0
8,财务费用,12882952.19,10860678.48,7543407.03,3665557.26,18015237.76,14457598.55,10306490.84,5189789.87,25151196.92,19245221.98,13215204.91,6744992.35,34608043.08,26835819.14,19097642.17,10162216.65,54864847.88,43179272.92,30443143.06,15642976.55,58636687.42,43367683.55,28665438.16,14456847.21,64285870.34,48295886.73,31662508.87,15350951.37,48277604.65,34936583.04,21840406.35,12928091.55,35999828.67,25909376.90,15180162.48,9667653.63,33267053.79,25561319.88,16055523.68,8155279.56,33147095.75,23992857.04,15742913.62,8129209.49,29311578.98,22266707.41,13077144.12,6063581.54,30926552.91,21287467.25,14439937.97,6320871.40,21886412.50,16611948.71,8586589.83,1451648.17,14650310.02,9770274.58,6536239.90,2686492.83,13978608.96,7973646.81,5464392.26,2297390.30,8314022.98,6097058.56,4341643.80,8153987.27,11913024.40,0.0
9,研发费用,73672.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,0,-350000.00,-1222644.72,485466.16,485466.16,0,62014588.48,302459.70,302459.70,0,-952669.58,-173147.92,-173147.92,56023.18,41422231.88,29603964.46,29603964.46,0,18329498.21,1721028.93,1721028.93,0,-1026773.29,518503.30,518503.30,0,92979.41,1009764.17,1009764.17,0,-8629554.73,-374291.73,-374291.73,0,4582276.89,921168.44,921368.44,0,8639661.27,602749.84,621756.51,-396.77,497288.42,743751.65,743751.65,0,-466979.36,404778.42,416730.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
11,公允价值变动收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
