9,研发费用,87710002.00,59390983.00,31734090.00,155552394.00,111801249.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,59162413.00,312987299.00,199037314.00,177109444.00,97082972.00,453432622.00,182493951.00,156637288.00,91683379.00,326145355.00,164929743.00,118214428.00,91390816.00,236566119.00,108360923.00,70541649.00,31104860.00,256213882.00,121667044.00,77989593.00,25415252.00,82748400.00,32305363.00,32305363.00,0,64000599.00,0,0,0,31089600.00,1160000.00,0,0,7881502.00,0,0,0,13524062.00,0,0,0,4179237.00,1825720.00,664116.00,538646.00,2726390.00,3420900.00,554197.00,57000.00,0,0.0
11,公允价值变动收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12,投资收益,31408750.00,21122569.00,12521688.00,48327961.00,36847257.00,24847437.00,13497916.00,38654940.00,29626994.00,20706307.00,7701060.00,571495330.00,13869278.00,9537750.00,5694240.00,-640287.00,-1658651.00,-1908052.00,32400.00,23964857.00,23964857.00,23964857.00,0,-4134628.00,-2787601.00,-1418705.00,-1079025.00,-10925231.00,-7125023.00,-3910499.00,-2497504.00,-8387877.00,500000.00,500000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
13,其中:对联营企业和合营企业的投资收益,31408750.00,21122569.00,12521688.00,48327961.00,36847257.00,24847437.00,13497916.00,38654940.00,0,20706307.00,7701060.00,21284620.00,13541040.00,9537750.00,5694240.00,-640287.00,-1658651.00,-1908052.00,32400.00,23964857.00,23964857.00,0,0,-4134628.00,-2787601.00,-1418705.00,0,-10925231.00,0,-3910499.00,0,8904998.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
14,汇兑收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
15,三、营业利润,-230689975.00,-130468008.00,48851521.00,54788613.00,16279724.00,42343648.00,42888375.00,-305553390.00,-146674217.00,-58745579.00,27069442.00,156881598.00,-144332998.00,-59195203.00,56365104.00,-150577938.00,-134298972.00,-93158091.00,47393784.00,178250190.00,238155255.00,181682086.00,111991780.00,517720023.00,504192718.00,282199014.00,176264626.00,894249218.00,863482136.00,527624695.00,313029457.00,1445596629.00,1032594508.00,452549649.00,275143089.00,962839674.00,485882584.00,62530988.00,39469674.00,561657937.00,221169643.00,148392530.00,165967706.00,833290267.00,491000366.35,259713390.00,191573075.00,428594862.00,146137856.00,42095206.00,90930751.00,8762172.00,0.0
16,加:营业外收入,4366759.00,969884.00,751147.00,8509812.00,11325136.00,7078722.00,617515.00,12021298.00,17985480.00,8619134.00,2363812.00,44593270.00,22563623.00,17201775.00,3279366.00,30970647.00,28159683.00,17135159.00,9442395.00,106038866.00,88303627.00,65981286.00,29829050.00,55270598.00,63490477.00,47594776.00,5551480.00,227709470.00,142389987.00,68833439.00,10225668.00,159139489.00,57651978.00,52515325.00,6137396.00,104499215.00,47442620.00,22211378.00,726240.00,83380703.00,62312406.00,46083243.00,16631271.00,17415410.00,16186902.13,2258627.00,1091144.00,9195528.00,3366025.00,2670419.00,5413210.00,92864.00,0.0
17,减：营业外支出,9523891.00,7838207.00,6059319.00,14517574.00,7224779.00,5121181.00,2107537.00,5270959.00,6852870.00,4694508.00,2178025.00,38128744.00,7690014.00,5026352.00,1370078.00,12789319.00,7136640.00,5362925.00,3174562.00,38011363.00,28448766.00,15902351.00,2487853.00,85572284.00,55993254.00,23325601.00,7694166.00,18486463.00,9545731.00,4315803.00,2659953.00,28672476.00,26367273.00,6175145.00,4329886.00,33525043.00,22520481.00,6354596.00,3083401.00,12214286.00,7415525.00,5211516.00,2070054.00,9534184.00,5449083.54,4374267.00,433661.00,5271095.00,2829207.00,2197138.00,4045315.00,104246.00,0.0
18,其中：非流动资产处置损失,0,0,0,0,0,0,0,0,2438776.00,1583904.00,0,8143507.00,2026508.00,1126239.00,0,5699402.00,0,2065839.00,277705.00,26190592.00,0,14780057.00,0,74959372.00,0,339124.00,0,13997835.00,0,613090.00,0,132828.00,0,0,0,0,669022.00,0,205086.00,0,273123.00,221807.00,32177.00,790597.00,0,0,0,0,0,0,0,0,0.0
19,四、利润总额,-235847107.00,-137336331.00,43543349.00,48780851.00,20380081.00,44301189.00,41398353.00,-298803051.00,-135541607.00,-54820953.00,27255229.00,163346124.00,-129459389.00,-47019780.00,58274392.00,-132396610.00,-113275929.00,-81385857.00,53661617.00,246277693.00,298010116.00,231761021.00,139332977.00,487418337.00,511689941.00,306468189.00,174121940.00,1103472225.00,996326392.00,592142331.00,320595172.00,1576063642.00,1063879213.00,498889829.00,276950599.00,1033813846.00,510804723.00,78387770.00,37112513.00,632824354.00,276066524.00,189264257.00,180528923.00,841171493.00,501738184.94,257597750.00,192230558.00,432519295.00,146674674.00,42568487.00,92298646.00,8750790.00,0.0
20,减：所得税费用,1945893.00,553879.00,5195309.00,8419280.00,-19759413.00,-8813236.00,-9008317.00,5996705.00,-11292051.00,-10070932.00,-1679759.00,127187501.00,24581136.00,13171029.00,6900968.00,299524891.00,63237765.00,13374353.00,14855205.00,100637180.00,72051057.00,52907523.00,32789634.00,81941973.00,129126219.00,83990468.00,48339122.00,253889832.00,244416830.00,159951855.00,83313947.00,370056230.00,318338212.00,122527259.00,73971587.00,275961559.00,190196154.00,38051462.00,21766735.00,28595825.00,-23117396.00,-41548105.00,26782095.00,253775574.00,160253216.44,77425597.00,51827883.00,68869994.00,34398202.00,11146154.00,24538070.00,1414418.00,0.0
21,五、净利润,-237793000.00,-137890210.00,38348040.00,40361571.00,40139494.00,53114425.00,50406670.00,-304799756.00,-124249556.00,-44750021.00,28934988.00,36158623.00,-154040525.00,-60190809.00,51373424.00,-431921501.00,-176513694.00,-94760210.00,38806412.00,145640513.00,225959059.00,178853498.00,106543343.00,405476364.00,382563722.00,222477721.00,125782818.00,849582393.00,751909562.00,432190476.00,237281225.00,1206007412.00,745541001.00,376362570.00,202979012.00,757852287.00,320608569.00,40336308.00,15345778.00,604228529.00,299183920.00,230812362.00,153746828.00,587395919.00,341484968.50,180172153.00,140402675.00,363649301.00,112276472.00,31422333.00,67760576.00,7336372.00,0.0
22,归属于母公司所有者的净利润,-237793000.00,-137890210.00,38348040.00,40361571.00,40139494.00,53114425.00,50406670.00,-304799756.00,-124249556.00,-44750021.00,28934988.00,36158623.00,-154040525.00,-60190809.00,51373424.00,-431921501.00,-176513694.00,-94760210.00,38806412.00,145640513.00,225959059.00,178853498.00,106543343.00,405476364.00,382563722.00,222477721.00,125782818.00,849582393.00,751909562.00,432190476.00,237281225.00,1206007412.00,745541001.00,376362570.00,202979012.00,757852287.00,320608569.00,40336308.00,15345778.00,604228529.00,299183920.00,230812362.00,153746828.00,587516097.00,341605145.50,180292331.00,140515516.00,363991332.00,112503204.00,31523983.00,67844868.00,7336372.00,0.0
23,少数股东损益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-120178.00,-120177.00,-120178.00,-112841.00,-342031.00,-226732.00,-101650.00,-84292.00,0,0.0
24,六、每股收益,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,基本每股收益(元/股),-0.090000,-0.050000,0.020000,0.020000,0.020000,0.020000,0.020000,-0.120000,-0.050000,-0.018000,0.010000,0.010000,-0.060000,-0.020000,0.020000,-0.170000,-0.070000,-0.040000,0.040000,0.140000,0.220000,0.180000,0.110000,0.400000,0.380000,0.220000,0.130000,0.850000,0.750000,0.430000,0.240000,1.200000,0.740000,0.370000,0.200000,0.750000,0.320000,0.040000,0.020000,0.600000,0.300000,0.230000,0.230000,0.940000,0.560000,0,0.230000,0.610000,0.190000,0,0.140000,0.030000,0.0
26,稀释每股收益(元/股),-0.090000,-0.050000,0.020000,0.020000,0.020000,0.020000,0.020000,-0.120000,-0.050000,-0.018000,0.010000,0.010000,-0.060000,-0.020000,0.020000,-0.170000,-0.070000,-0.040000,0.040000,0.140000,0.220000,0.180000,0.110000,0.400000,0.380000,0.220000,0.130000,0.850000,0.750000,0.430000,0.240000,1.200000,0.740000,0.370000,0.200000,0.750000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
27,七、其他综合收益,-114316.00,-130965.00,-108763.00,-5495.00,-29013.00,960423.00,296154.47,190005.00,21510.00,14449.00,0,0,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
28,八、综合收益总额,-237907316.00,-138021175.00,38239277.00,40356076.00,40110481.00,54074848.00,50702824.47,-304609751.00,-124228046.00,-44735572.00,28934988.00,36158623.00,-154040525.00,-60190809.00,51373424.00,-431921501.00,-176513694.00,-94760210.00,38806412.00,145640513.00,225959059.00,178853498.00,106543343.00,405476364.00,382563722.00,222477721.00,125782818.00,849582393.00,751909562.00,432190476.00,237281225.00,1206007412.00,745541001.00,376362570.00,202979012.00,757852287.00,320608569.00,40336308.00,15345778.00,604228529.00,299183920.00,0,0,0,0,0,0,0,0,0,0,0,0.0
29,归属于母公司所有者的综合收益总额,-237907316.00,-138021175.00,38239277.00,40356076.00,40110481.00,54074848.00,50702824.47,-304609751.00,-124228046.00,-44735572.00,28934988.00,36158623.00,-154040525.00,-60190809.00,51373424.00,-431921501.00,-176513694.00,-94760210.00,38806412.00,145640513.00,225959059.00,178853498.00,106543343.00,405476364.00,382563722.00,222477721.00,125782818.00,849582393.00,751909562.00,432190476.00,237281225.00,1206007412.00,745541001.00,376362570.00,202979012.00,757852287.00,320608569.00,40336308.00,15345778.00,604228529.00,299183920.00,0,0,0,0,0,0,0,0,0,0,0,0.0
30,归属于少数股东的综合收益总额,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
