,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19960630,19951231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,4086296216.90,2085942609.07,1197125892.04,1929256246.45,809606907.71,288999250.56,138335844.49,452809310.37,299808756.08,191022433.37,88891783.50,337173545.04,240843759.06,154318169.17,68968979.95,234899471.66,232227391.54,172442987.22,40980028.39,159557602.14,100550297.80,55437457.53,28396397.44,239598985.24,186896401.98,124481179.23,45917832.86,248692338.02,160210677.69,85576567.47,39384465.26,357689810.33,265149528.23,180634765.39,87468393.45,1151616317.03,983948813.65,702872490.01,392171461.70,1310043214.69,889515610.03,577167371.16,365252958.02,3025162628.46,2401528957.12,1563837261.43,674912465.55,1705696095.72,1147915660.79,688049750.05,199501918.46,2065994463.00,1537858170.81,974329004.51,410108531.61,2128266311.61,1477852001.21,940680397.21,608225509.40,3035477238.02,2340793000.00,1591077794.22,773968783.59,3063855329.62,2258280801.34,1476103584.66,706983699.44,2907552521.30,1855701395.53,1222631521.71,571785155.07,2433270237.47,1012394546.41,1907173094.65,852989076.41,1020827400.88,510687813.20,1149783093.85,505462214.85,1136266474.77,706920319.94,1062357081.32,471487005.54,814439376.47,0.0
2,营业收入,4086296216.90,2085942609.07,1197125892.04,1929256246.45,809606907.71,288999250.56,138335844.49,452809310.37,299808756.08,191022433.37,88891783.50,337173545.04,240843759.06,154318169.17,68968979.95,234899471.66,232227391.54,172442987.22,40980028.39,159557602.14,100550297.80,55437457.53,28396397.44,239598985.24,186896401.98,124481179.23,45917832.86,248692338.02,160210677.69,85576567.47,39384465.26,357689810.33,265149528.23,180634765.39,87468393.45,1151616317.03,983948813.65,702872490.01,392171461.70,1310043214.69,889515610.03,577167371.16,365252958.02,3025162628.46,2401528957.12,1563837261.43,674912465.55,1705696095.72,1147915660.79,688049750.05,199501918.46,2061254022.00,1534580923.23,972566496.13,409801959.00,2116982866.52,1470299636.16,934630378.54,604782938.00,3031130957.72,2338363000.00,1589479163.86,773149967.15,3057793130.12,2255853780.45,1474771429.24,706250958.40,2899730466.66,1854304719.80,1221855644.99,571244757.48,2422511497.90,1011882027.22,1905630595.34,852417343.76,1020477484.20,510560128.75,1149549098.97,506215527.91,1136044451.62,683816398.91,1126525420.45,460118527.00,794005816.42,0.0
3,二、营业总成本,5621150708.90,2842152508.55,1548057904.93,2849221767.65,1198828045.46,488638954.30,203264464.10,822641772.35,436228101.94,311897207.17,161523487.06,685164740.76,409272549.80,283595319.59,127687192.20,616495495.80,548502276.10,349710931.36,123315426.19,1282612494.93,263397953.36,156230092.38,85450942.33,549726038.91,343899494.53,224392890.19,97788077.12,2492870173.22,316230362.67,179321664.71,80595854.80,948372065.87,379698269.51,256584757.10,112468469.35,1159186222.58,980176588.35,698051090.87,391170074.63,2034787540.84,1068747372.36,674156013.24,394800371.64,2999067369.32,2365826429.45,1556390100.53,673786242.48,1760035875.07,1185303606.89,718259913.38,201776266.52,1987847476.00,1497912153.23,965445578.65,407744514.38,2419860015.26,1601634150.45,979698295.99,596075021.28,2746018826.84,2071781000.00,1413630859.86,678809070.76,2762662172.93,2040696915.19,1332584023.97,632322258.43,2676970781.85,1702178911.90,1141681790.89,544824734.19,2330021003.67,968994178.65,1775149249.39,751747310.00,832732829.12,434376510.82,1057663907.15,480681825.58,973873859.31,0,1012059735.91,0,710062276.50,0.0
4,营业成本,4750745970.16,2424744283.77,1385427168.10,1989265767.14,775741451.12,252952421.56,117728169.97,397276137.41,266507591.42,190437622.51,99347509.73,351956291.30,243692208.15,162245299.61,69937225.10,292937209.14,276347018.52,192656163.27,49593708.51,232115769.72,119584722.08,60790404.04,28662976.41,201021477.94,173743242.10,107286657.83,41526762.27,269230783.53,174505646.19,97727753.51,44301641.34,381294212.47,281870216.05,194454877.20,85740618.05,978756600.51,842057110.71,605842257.10,343944438.39,1298376768.79,909860120.05,583767619.67,370237494.20,2674830968.64,2152403492.29,1416805925.42,617898858.86,1615891926.49,1109499467.41,671414141.14,182504008.38,1859543092.00,1387666086.13,894249176.59,376926686.25,2128942867.05,1464037188.54,892522523.82,556194283.60,2537403050.31,1934394000.00,1308619540.96,624443040.25,2542854001.79,1855362547.30,1200653104.57,562426153.28,2434220650.59,1530506550.13,1026293436.55,492674924.20,2159008643.21,900297676.63,1690315150.10,723725497.39,773778431.20,401362001.08,973822288.24,432527913.18,868865242.08,0,926596909.62,0,664094442.91,0.0
5,营业税金及附加,40325369.95,26356965.25,13317068.83,48766343.42,35579860.81,18106168.96,7748556.64,17823436.25,7540539.70,6065387.67,3102103.53,8077849.34,106357.83,106357.83,15316.25,354078.25,99630.84,86623.07,14253.50,832868.80,600870.08,511728.05,131578.31,1624710.31,552885.62,447918.84,73084.77,976483.12,891207.40,777317.22,336555.32,1053691.14,784318.52,468044.40,462621.40,4491834.89,3698499.91,2342200.50,935721.13,4761578.05,2574623.89,1267061.35,2194749.12,8350146.36,964749.47,670384.14,670384.14,2232631.05,2099744.94,899309.04,107218.42,4043460.00,2051303.45,790325.55,472724.06,5507181.98,3093109.07,1607294.12,1384279.81,11818306.54,9292000.00,6305228.75,2365829.21,11820355.21,9997542.48,5436097.53,3296188.67,11695543.56,5069571.87,4070906.46,2186099.47,7391374.69,1416665.37,3059252.47,2307672.94,5233644.01,2576685.99,5050126.07,1120791.48,5743299.79,0,6734730.16,0,2356050.59,0.0
6,销售费用,52803293.00,33283286.46,13256420.50,55742704.09,24974694.95,21492691.76,2016312.18,8891214.56,7502888.10,5930990.15,3483827.88,31257636.35,21615117.89,14669708.45,10185862.53,33927610.92,31599965.58,17416540.22,8349092.82,32058462.74,14767722.67,8659129.72,5489940.42,31193528.85,19592818.45,12356477.23,5551171.43,29455222.43,17250529.00,11016908.98,4580527.60,31141857.67,22248060.15,15677800.10,8185737.23,65705357.00,53228802.24,37665001.44,19900122.89,75732690.29,53083352.97,31330671.65,16838725.65,152130521.49,116379404.58,76638669.79,30377074.89,75909007.24,43489121.80,26378880.44,7699027.99,77681453.00,51859329.82,34763097.37,13714090.46,64440991.86,35161281.40,19585504.89,9244151.73,58428306.54,47125000.00,33692442.75,21221528.89,63796741.43,59903013.17,42682443.09,23694930.54,79999173.30,58118885.58,33006151.41,16716529.10,44528762.16,18299396.83,30060186.09,7930429.38,11269478.00,4778028.00,20315125.00,13069743.00,24735504.00,0,8315560.14,0,5328320.00,0.0
7,管理费用,194902217.01,132616737.60,58682047.54,241756658.38,127974654.45,123888677.65,57659962.33,162938135.83,74437181.23,54814810.92,27669767.35,125159166.87,78684600.95,53044133.01,26293940.99,113510913.63,87357078.43,52914635.75,26529626.55,195241537.58,73120524.41,52872677.66,29377572.07,176589866.98,108043572.08,69449199.20,34755204.57,202816348.66,93697314.59,54232512.24,24064871.20,100583338.58,57990954.33,39704151.78,14168181.87,73339974.15,57429204.21,36903325.87,16089592.83,130639570.47,78135496.11,37672817.01,13762864.97,90599016.87,57127657.51,32478475.71,9914263.91,36753935.60,9680006.27,2428028.27,7265535.13,27830455.00,41951044.41,26306386.73,12058532.37,199511915.89,85036060.47,57445475.31,25180901.04,115105873.76,62469000.00,55270219.95,27304479.17,112038693.53,88528985.27,64105275.46,26923863.55,104649453.48,67099436.85,46884171.72,20103137.62,80862939.72,28700417.45,31520255.45,11662392.24,35250558.08,19012696.49,36629718.48,20160513.41,46198478.33,0,33512310.04,0,17626504.76,0.0
8,财务费用,388984524.27,101650196.35,11268764.48,139646681.76,85550209.59,62690561.44,18112406.38,106552007.86,74777390.34,49185884.77,24136712.32,119043521.63,45903557.68,34259113.39,21254847.33,146517656.55,144019116.28,86636969.05,38828744.81,137403894.51,55343413.37,33415452.16,21808174.37,114865838.95,41966976.28,34852637.09,15881854.08,90664395.13,29885665.49,15567172.76,7312259.34,18531723.09,7804720.46,6279883.62,3911310.80,42425217.74,33228232.28,20535388.68,10537282.11,20123743.16,12547037.84,7571102.06,4018480.55,39867705.74,36265888.19,29796645.47,14925660.68,19948968.22,10586249.77,7190537.79,4200476.60,18749016.00,14384389.42,9336592.41,4572481.24,21457058.48,14306510.97,8537497.85,4071405.10,23263289.69,18501000.00,9743427.45,3474193.24,32152380.97,26904826.97,19707103.32,15981122.39,46405960.92,41384467.47,31427124.75,13144043.80,38229283.89,20280022.37,19301225.95,6121318.05,7200717.83,6647099.26,21846649.36,13802864.51,28331335.11,0,36900225.95,0,20656958.24,0.0
