,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19960630,19951231,19950630,19941231,19940630,19931231,19930630,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,2818869734.37,1905949329.59,883748572.03,4546695902.09,2547355750.04,1572800450.78,832964825.81,5565621971.02,3730663060.05,2426077614.20,1221777715.60,2558897733.46,1690624743.64,1239814315.73,652089401.09,3380989055.94,2770584633.48,1545625806.24,624133222.46,2381274199.17,1578144099.27,1039517852.93,480345125.30,1865819060.01,1402721890.53,943139850.92,425147830.67,1939291054.19,1465925255.66,1014322605.82,48352533.41,237633899.62,166943369.99,110611078.66,46921136.84,333212787.25,266395770.34,197011768.01,98705297.14,505599135.18,350188677.80,205696249.39,95756598.76,255550808.74,205757649.54,162900516.42,95322904.11,335894363.82,218275055.55,98777927.89,42674751.10,336403787.16,256645938.06,157397085.86,81008368.55,380474591.89,229307713.45,176217074.43,106616997.48,457437325.78,373263473.07,293810498.10,64383373.00,1021977589.35,875016014.00,327849273.00,203800096.00,1687008278.00,1047202904.50,923940391.00,92958000.00,266568935.00,136584008.87,394330161.00,230538193.23,508598986.73,248653462.66,533155727.95,272991918.82,661965986.88,322596675.58,692798638.98,352007062.45,600321879.57,316451600.00,570531800.00,352823598.37,460708490.08,160974222.24,0.0
2,营业收入,2818869734.37,1905949329.59,883748572.03,4546695902.09,2547355750.04,1572800450.78,832964825.81,5565621971.02,3730663060.05,2426077614.20,1221777715.60,2558897733.46,1690624743.64,1239814315.73,652089401.09,3380989055.94,2770584633.48,1545625806.24,624133222.46,2381274199.17,1578144099.27,1039517852.93,480345125.30,1865819060.01,1402721890.53,943139850.92,425147830.67,1939291054.19,1465925255.66,1014322605.82,48352533.41,237633899.62,166943369.99,110611078.66,46921136.84,333212787.25,266395770.34,197011768.01,98705297.14,505599135.18,350188677.80,205696249.39,95756598.76,255550808.74,205757649.54,162900516.42,95322904.11,335894363.82,218275055.55,98777927.89,42674751.10,336403787.16,256645938.06,157397085.86,81008368.55,368137354.06,219899301.62,169158934.36,103992854.60,446538315.28,364880294.49,288206718.74,62657932.00,1017419106.14,869900886.00,325064864.00,202718142.00,1680915336.00,1044308276.40,922267497.00,92383000.00,264437267.00,134761125.87,385764779.00,228584522.64,501998849.46,247072367.19,525977000.65,271261403.67,632754227.27,321429327.55,677502080.23,339919657.56,578036693.11,304337100.00,562638810.00,351846517.67,454758474.18,159696062.35,0.0
3,二、营业总成本,2720314381.60,1863833583.11,852914943.13,4289128535.37,2359761475.03,1447371864.53,783620995.19,5339315574.94,3534378387.39,2277201211.37,1153427197.01,2586800876.58,1683205790.79,1236270504.13,652529393.72,3393516370.95,2758739383.88,1544058142.86,610724758.77,2338166303.43,1541471400.43,1013865996.75,467097303.12,1788442962.89,1326933843.77,903186001.40,401957251.01,1796278136.97,1323254879.26,944962321.25,56048391.20,258767979.89,185413086.11,123526161.52,49983870.22,356749124.75,292292586.42,211992631.14,105807162.96,517325817.69,363647009.73,211346377.76,97074989.71,289266925.07,220735389.78,174462866.27,106075885.31,455399198.39,306951067.77,174567568.69,68055482.72,410696985.77,298515927.51,186167087.97,87846385.59,403194695.80,254505898.31,190932211.28,111650181.88,477461093.55,372648336.16,280966020.68,69452158.00,1042893968.37,858810723.00,336445606.00,203047773.00,1651158733.00,1019838580.46,903991704.00,88559000.00,255347103.00,134327826.00,373820649.62,212369825.44,404319998.56,187600025.19,431609306.13,220044882.83,429977528.22,0,481655824.04,0,413847602.95,0,0,0,341221718.56,108010482.51,0.0
4,营业成本,2357401960.98,1592954784.71,731382772.70,3503973074.73,1867860600.44,1079958387.23,589210561.28,4160823777.62,2882718161.93,1841587703.40,947052755.53,2194927595.33,1422953253.76,1059208519.24,557759146.12,3013816185.89,2493272698.12,1368163463.76,524087641.61,1980767343.17,1269650663.83,836681638.15,378101553.22,1431826531.08,1071759692.41,733649415.73,314598239.55,1363699243.99,1016360664.45,726898301.72,44315284.04,205207254.79,148476471.85,100414946.90,39205852.96,294340028.90,251268657.55,187412241.19,93978676.59,461829075.42,326440864.22,189504417.30,88641682.81,233938503.80,188769624.59,152600446.56,93725913.99,341132011.40,211589238.37,98431397.00,46672063.33,340644499.59,255979870.46,155525200.13,80233907.54,338472095.73,207841726.53,160639586.86,96952879.70,411765398.15,332630629.96,258900608.71,54157828.00,935175704.97,796579404.00,294630469.00,186145446.00,1566843066.00,954601952.56,858048242.00,72450000.00,177096945.00,92704974.06,284790486.00,170411484.78,305060528.39,142451960.93,330564122.36,174025983.44,346876558.18,0,410363913.98,0,353396150.94,0,0,0,299907131.82,92354009.83,0.0
5,营业税金及附加,17347626.13,12032892.36,6033605.49,30078032.69,18912907.16,12011748.36,5789667.73,29064268.00,19385768.04,11955685.96,6737840.37,30103213.61,19694292.17,16990289.94,11347097.29,47528700.10,34690112.06,22649804.48,10987014.18,48456803.92,29897995.81,20350155.73,10296187.68,53604044.89,39896401.35,26926882.45,13808819.34,77025858.11,59391120.69,40957822.48,811056.96,4476241.33,2545890.35,1748008.22,1080975.88,4824092.08,3597556.27,2527282.04,949667.23,5401492.98,3581812.52,2049691.00,1072507.79,3869830.25,2753591.16,1761470.27,780760.57,3733335.92,2636890.09,873581.66,411664.52,2808685.22,1150371.60,866062.61,428768.17,3116982.32,2237768.88,1437621.65,591784.48,3697016.15,2924012.97,2107885.48,1163079.00,5219645.20,3089109.00,2165321.00,1117957.00,5403260.00,4251570.13,2829019.00,1463000.00,7546731.00,3600838.49,8525672.00,5106322.65,12829718.09,6711445.36,12946625.85,6414869.36,15094421.80,0,14430050.13,0,11670773.84,0,0,0,17775305.01,6865803.19,0.0
6,销售费用,69726550.82,50569291.98,24213602.11,226758407.52,153822173.04,120532925.37,79216988.28,556254982.81,273850829.99,163787415.32,86802058.63,17965919.95,11403672.87,7549666.43,3491391.96,21474269.78,14643907.92,9570838.28,4805815.14,22364648.62,14147850.65,8846486.41,4376150.57,25888916.91,18085690.81,12158123.49,5834482.83,66604268.01,40611224.44,31951682.94,3455355.28,13297700.19,9720529.68,6333519.93,2956809.20,22861324.66,19253908.35,11982099.90,5814064.61,26031939.82,17809230.88,11949668.55,6268027.85,21581234.76,15642747.88,10616079.47,5358688.62,29015044.13,18737995.57,12472298.32,6545033.08,22585172.99,14656330.97,9585137.64,4867210.84,20720609.16,15641828.20,10185283.06,4816785.23,21931453.54,14661381.27,9115646.42,4520391.00,28950750.20,17162655.00,11202022.00,4221541.00,21571775.00,14552312.13,8671808.00,3952000.00,24554858.00,12743933.33,36363773.00,16831342.68,26109035.17,11713106.70,25304871.54,11979808.31,21922884.88,0,17022607.83,0,12732533.53,0,0,0,13163187.67,4672375.60,0.0
7,管理费用,274079691.60,178919900.21,90027485.39,381560882.33,270304980.37,258027375.92,120433054.12,616079350.69,379092113.54,274794652.64,118351490.98,319893061.30,228517793.37,151425243.40,78633529.05,313287590.59,218782528.06,145643767.03,72430595.25,296289433.62,234344042.41,153848519.70,78505785.92,302304440.97,214389137.13,141573708.88,73060690.89,315520247.64,223973416.90,157959306.99,7799276.87,36737434.77,25591943.95,15642749.36,7371801.81,38314251.39,25637219.48,16703624.50,8605371.96,40217279.29,25530913.35,14706251.67,5914461.80,42613249.92,24145514.67,14134302.24,6014346.49,65156170.54,51053891.70,38016938.12,14360562.18,48773525.35,34513038.83,25383161.13,3375305.92,46819693.15,31893499.56,20926360.20,10568972.99,46471993.67,27384246.56,14583536.20,11283190.00,77164130.99,44324302.00,30175394.00,12237188.00,61240823.00,49675337.09,36379689.00,11839000.00,50246507.00,27363684.98,56027468.00,26463085.01,63444506.80,27806679.37,66813582.28,29868735.11,54481431.73,0,47882706.11,0,44574585.53,0,0,0,15656512.21,4837222.89,0.0
8,财务费用,-60913959.99,-41849188.49,-19662817.71,-63397729.03,-42883379.10,-29482062.59,-13042421.78,-43135576.89,-26201611.66,-18731338.28,-8398326.02,-9701704.75,-6775064.82,-3678659.87,-1637100.35,-10254604.68,-7678154.39,-5014100.55,-3161406.52,-14027186.93,-11005366.33,-8433652.80,-4702828.40,-28066953.70,-20739455.45,-14387827.80,-6195132.74,-25241933.67,-14957686.95,-11082180.60,-479249.51,-1560596.85,-1297228.33,-934409.48,-675535.10,-6496882.09,-6137283.18,-5858690.59,-3056485.21,-13711113.25,-7838434.57,-5265184.72,-3706658.79,-9787999.99,-8522586.74,-3226416.64,-1054643.45,-6452186.36,-4976669.73,-3235179.77,-1401337.85,-6433045.26,-5199390.74,-1488357.41,-1058806.88,-5934684.56,-3108924.86,-2256640.49,-1280240.52,-6404767.96,-4951934.60,-3741656.13,-1672330.00,-3616262.99,-2344747.00,-1727600.00,-674359.00,-3900191.00,-3242591.45,-1937054.00,-1145000.00,-4097938.00,-2085604.86,-2752522.00,-1070226.99,-5471812.75,-1083167.17,-4019895.90,-2244513.39,-8397768.37,0,-8043454.01,0,-8526440.89,0,0,0,-5280418.15,-718929.00,0.0
9,研发费用,62672512.06,71205902.34,20949021.36,197765646.15,84394378.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,100560.11,449823.62,7349814.78,6323490.24,2013145.56,20228772.71,5533125.55,3807092.33,2881377.52,33612791.14,7411843.44,4775444.99,2935329.65,7664229.27,5028292.11,3044369.86,1575099.11,4315261.03,4436214.06,2572849.56,520454.13,2885982.74,3542377.52,3265698.65,850151.14,-1329547.11,-2123860.27,-1722612.28,146667.56,609945.66,375478.61,321346.59,43965.47,2906309.81,-1327472.05,-773925.90,-484132.22,-2442856.57,-1877376.67,-1598466.04,-1115031.75,-2947893.67,-2053501.78,-1423015.63,1250819.09,22814822.76,27909721.77,28008533.36,1467497.46,2318147.88,-2584293.61,-3704116.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9134227.38,-5372182.69,2348022.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
11,公允价值变动收益,0,0,0,0,0,0,0,-234410.96,-234410.96,-34397.26,-150328.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-489892.16,-30860453.91,-41610673.35,-28350064.28,489892.16,10002272.86,3881627.66,14852538.38,43006851.61,32003389.21,23688903.90,23688903.90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12,投资收益,18542932.16,16539491.78,3092058.67,52179459.01,30715524.14,26992414.08,7357242.99,45144909.54,28625587.04,14324916.85,4389217.15,41075917.20,29214009.65,15518559.31,7900550.34,58130876.56,37422330.73,33062354.48,5589481.37,67404253.78,53303528.42,25206855.40,11975103.05,26812313.36,14078904.11,12943013.70,6129092.47,30282328.78,19613150.69,15960547.95,2551111.11,26549462.33,14932476.03,11171380.14,802500.00,9761949.00,300000.00,300000.00,0,20347702.55,831870.75,831870.75,67500.00,-41111562.24,-4901030.32,7244460.61,5951213.65,204934833.55,163040242.25,120434003.80,47768310.28,14085265.94,1119.70,169255.30,-19144232.74,20598177.77,-10532757.54,-15558085.95,-9323051.43,-33969126.41,-16882772.16,-11296489.59,13225829.00,36688517.69,7544475.00,26515088.00,17656022.00,12440038.00,25231502.37,22451357.00,634000.00,28619665.00,29932089.07,70991169.00,21165429.14,44194284.93,23072607.59,55246147.30,33654363.92,5626573.15,13646316.44,6327232.78,2309800.00,3075062.75,1407800.00,2782220.00,1616051.33,2123136.55,845634.17,0.0
13,其中:对联营企业和合营企业的投资收益,-2333786.81,-429682.54,-55820.12,-919472.18,43665.37,-45917.68,0,23462.47,25070.72,33959.56,0,5095.13,0,0,0,754.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
14,汇兑收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
15,三、营业利润,125437534.96,61839146.69,42443662.31,336853788.90,236563231.37,164072118.76,60742120.22,287034400.80,228704597.73,165601192.31,72589406.97,13172774.08,36632962.50,19062370.91,7460557.71,45603561.55,49267580.33,34630017.86,18997945.06,110512149.52,89976227.26,50858711.58,25222925.23,104188410.48,89866950.87,52896863.22,29319672.13,173295246.00,162283527.09,85320832.52,-5144746.68,5415382.06,-3537240.09,-1743702.72,-2260233.38,-13774388.50,-25596816.08,-14680863.13,-7101865.82,8621020.04,-12626461.18,-4818257.62,-1250890.95,-75317570.73,-50739224.47,-45928562.59,-33151831.83,85919891.14,84366502.89,48525990.66,37240117.04,-17201081.06,-9865480.54,-4911842.91,-2293345.88,-2121926.14,-35730942.40,-30273222.80,-14356235.83,-53992894.18,-16267635.25,1547987.83,8157044.00,15772138.67,23749766.00,17918755.00,18408345.00,48289583.00,52595826.41,42400044.00,5033000.00,39841497.00,32188271.94,82366453.00,39333796.93,148473273.10,84126045.06,156792569.12,86601399.91,239197125.37,118663930.63,210379810.62,120169629.72,188607375.31,117038700.00,154429960.00,81237929.81,121609908.07,53809373.90,0.0
