,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19961231,19951231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,656460985.67,443518578.55,94717937.61,1449881144.09,740257295.26,560301827.21,100189712.12,1092227320.26,685879353.91,407358056.94,103944684.93,1186170812.80,697507694.08,444496408.82,126509486.95,851407977.59,407607649.57,268144112.40,106342360.32,1151640799.46,807378653.37,396216496.95,91242687.53,984967542.39,686536049.77,395984076.26,227182435.68,1049439102.92,723951554.15,583534281.81,158868156.21,1506845184.76,784485264.40,559523727.63,308653358.17,1366600328.33,575216973.84,370015936.87,317731266.96,966341326.79,509024215.13,221195358.42,119178673.59,1328992055.68,407438739.88,337269972.82,229068604.80,1901247179.46,603795210.24,288594884.84,104852340.55,1018129968.87,496095736.01,245808178.73,45827787.87,849990260.01,395177882.03,244563390.64,49797122.35,1060978237.50,362526381.29,171261836.85,42067061.31,766811050.94,307723360.06,63639715.20,30906909.72,229077292.72,143811530.56,77529751.11,31886061.02,207328384.40,85297186.88,206934876.13,74195925.54,169909142.78,53031231.17,165919743.60,45834269.76,177678815.00,216653956.00,179730393.00,0.0
2,营业收入,656460985.67,443518578.55,94717937.61,1449881144.09,740257295.26,560301827.21,100189712.12,1092227320.26,685879353.91,407358056.94,103944684.93,1186170812.80,697507694.08,444496408.82,126509486.95,851407977.59,407607649.57,268144112.40,106342360.32,1151640799.46,807378653.37,396216496.95,91242687.53,984967542.39,686536049.77,395984076.26,227182435.68,1049439102.92,723951554.15,583534281.81,158868156.21,1506845184.76,784485264.40,559523727.63,308653358.17,1366600328.33,575216973.84,370015936.87,317731266.96,966341326.79,509024215.13,221195358.42,119178673.59,1328992055.68,407438739.88,337269972.82,229068604.80,1901247179.46,603795210.24,288594884.84,104852340.55,1014930113.08,494301966.18,244616980.05,45252165.62,847278163.58,392469585.68,242065540.64,49313319.79,1057176408.25,360280955.50,169497021.70,41874506.15,764243601.65,306612644.01,62595435.87,30872659.58,228844542.31,143747428.59,77504393.52,31885419.13,206905525.18,85096659.90,205108500.82,72912184.33,165845617.75,52112331.88,161686391.17,45553042.47,177314419.00,215816335.00,179402871.00,0.0
3,二、营业总成本,682157342.44,455553041.70,128843219.46,1374095059.01,729444964.02,546307777.45,126411950.15,1053754189.78,679067083.82,418923494.90,127302291.26,1129033836.90,698198217.46,447911480.82,145616040.36,836369446.72,423899171.49,295435034.37,119425395.23,1100068079.29,771000723.05,391833898.68,103303117.66,805502442.02,583949347.11,357892544.10,200843682.08,983913003.43,715714346.59,556219821.87,150694710.45,1325756758.20,689423936.42,489999464.07,264792210.20,1301308000.80,547216970.17,377088844.11,298148169.46,845473977.58,426431647.64,188351632.27,106222535.02,1139585419.17,345501231.01,259501844.05,147485754.56,1606111256.38,536777718.67,266757059.46,113961571.56,901927164.12,448346614.23,214640640.51,58424171.01,733418217.02,367584397.20,230174854.48,62392810.91,978210508.96,361993315.93,170948845.87,54588503.03,721345637.15,302517056.29,90730305.30,43601660.56,237678802.77,138966276.65,81252675.18,37979564.97,167405218.24,75064030.49,160246991.28,62336032.08,136562342.03,44384503.68,99631825.76,36656562.66,110961405.00,126785449.00,108936385.00,0.0
4,营业成本,530987360.69,352537178.57,85388536.36,1100993972.23,572578203.57,439097336.01,80699187.70,825693200.77,537430435.76,324222808.83,83648640.17,933175087.82,555432455.02,352658546.33,102967070.35,650016135.99,313307166.16,209392258.06,81726489.18,863781465.30,601764393.82,295465684.41,61040520.94,650164586.37,442744128.10,258879563.68,148678126.65,731566286.19,525635537.05,422949362.35,102025248.69,987101192.84,449813112.12,310199530.98,159776628.43,901094768.43,342230703.63,234218486.40,191480753.82,554902613.26,309687029.76,132310551.89,77506440.35,816752761.83,193828382.91,146517046.71,76392470.00,1175234323.71,325752090.80,128163182.15,47236246.13,568426180.50,250892031.92,95679692.46,10752448.42,496902029.06,216452057.31,129997718.16,18856003.46,713746046.75,219361456.14,84419719.03,13059044.96,505376096.11,188765513.94,28646163.47,12421497.63,101989815.41,65151750.59,36517654.80,17547467.00,74117749.65,32416529.84,68875779.42,25891007.87,60982577.51,14206043.49,53474193.93,8543223.74,64217141.00,88902463.00,65293061.00,0.0
5,营业税金及附加,15499817.81,10057974.95,2140256.63,28743648.42,16676366.88,13191918.62,2434163.24,20505631.25,14515380.20,9196442.07,2003417.48,25832795.75,28580638.21,22252650.47,6756867.92,32127300.14,14083382.15,8877631.28,3050672.50,59640132.20,43266502.01,20661400.89,4947949.25,-9564958.42,40758536.74,23304953.24,15353949.92,75296592.75,60364321.88,51789591.47,11953819.05,130888088.14,82579826.06,65103863.13,42223610.34,195076623.64,87664728.53,69199839.33,66204701.78,133025104.33,36144679.98,15410239.32,8006235.63,74400261.65,22837307.88,18893379.53,12744509.28,114190251.47,33730898.74,15644458.10,5918266.64,58401398.22,27672960.76,13307965.88,2013542.25,41967802.77,17630507.87,10990494.16,2198108.98,49135215.48,17375641.21,7313165.02,1925485.22,36256907.90,13938163.06,1504767.62,1226809.64,8794664.97,4881067.75,2653701.58,1152733.47,7064025.53,2814944.62,6150396.83,2569078.84,5492946.58,1760197.06,4631159.12,1953957.47,6513987.00,5959682.00,6550169.00,0.0
6,销售费用,35170927.09,22513589.91,9911994.57,56703554.38,42487952.97,25989831.59,10551064.68,58203350.86,40719174.92,26675238.07,12645582.45,54486911.40,38906268.71,25810047.38,12735918.65,45799281.56,32637820.90,20718595.77,9666133.75,51647855.29,42174169.54,29050925.15,14901233.93,58633681.67,38907396.14,24180475.89,9465154.82,56348520.62,35398358.10,22201970.25,12425313.43,78506760.91,60606391.00,42986516.94,19029543.01,51779860.10,33577710.51,18283266.39,9172576.26,51648614.30,35485266.23,20624631.54,8800441.66,89966228.74,64590463.38,39230722.97,17225854.99,109827566.58,88805294.40,55302844.65,26052816.27,119513092.70,81374687.82,47539947.92,19669969.25,76835107.05,61177397.25,41349020.20,18632557.40,100966209.12,66363482.29,40780425.92,20077654.73,84313456.88,46962068.66,31813526.66,15409976.80,50108687.23,27468295.39,17391218.43,7701876.31,39433379.52,16830809.51,38097800.68,17119622.62,28065819.48,14670686.87,18031431.37,15929361.26,14586426.00,13860005.00,15734714.00,0.0
7,管理费用,102202639.78,70079297.28,32710623.11,144740157.32,97824136.02,66131420.10,32239691.31,125588296.22,85971473.68,60170012.12,29693531.87,109307347.14,73028708.93,47793354.96,23396647.30,131387477.65,88985328.11,57670102.54,25134301.85,132147094.59,89522477.59,52851194.42,25935097.58,138350600.41,91787877.57,58151581.69,28074411.08,137492444.32,110543678.80,71564509.43,30206769.32,166976732.74,103715239.61,76233755.14,46517333.44,141963394.65,85146857.69,55027002.44,32093040.48,116312634.46,64213795.78,40869797.74,23519032.42,166727874.60,84210730.88,63154119.82,46287680.56,205134150.74,86675506.96,64851843.68,33523079.06,144974119.38,81607609.83,52599895.79,24440283.32,115110399.78,66940947.54,45120741.05,21361167.22,111893234.57,56695839.70,36795928.20,18117359.01,90642857.57,48373604.95,26033771.22,13782766.31,73968816.56,40943209.20,24453665.30,11760249.66,46098397.95,22559388.94,46252015.12,16882954.99,43114593.00,14460494.34,27100156.47,12800352.82,29049891.00,24582380.00,23707621.00,0.0
8,财务费用,-3169298.37,-2731212.23,-1915884.49,-4436595.91,-803704.73,1002701.73,656840.78,2865365.03,1038012.67,-1120377.69,-382222.61,-1143611.78,-1353856.10,-1059328.92,-627459.22,-24792805.80,-24309844.22,-213512.40,321245.62,-7806612.93,-3006799.10,-3377806.17,-828289.90,-37259688.12,-28245970.22,-5625755.03,-919133.03,-18482612.69,-16920513.08,-12149832.88,-5294353.10,-40238675.89,-6708619.99,-3942353.70,-2080867.41,-5985760.26,-3767776.98,-2474963.26,-2069961.57,-18198284.61,-19860072.81,-21303956.33,-12039392.00,-17717931.18,-25109072.56,-12930065.63,-9386218.37,-2514072.91,1324080.96,2165237.64,125586.61,10612373.32,6799323.90,5513138.46,1547927.77,2602878.36,5383487.23,2716880.91,1344973.85,2469803.04,2196896.59,1639607.70,1408959.11,4756318.69,4477705.68,2732076.33,760610.18,2816818.60,521953.72,236435.07,-182761.47,691665.59,442357.58,952092.47,-126632.24,-908027.63,-712918.08,-3605115.13,-2570332.63,-3406040.00,-6519081.00,-2349180.00,0.0
9,研发费用,1974195.57,1521027.65,74260.00,5621731.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,-508300.13,1575185.57,533433.28,41728590.71,682009.31,894569.40,-168997.56,20898345.65,-607393.41,-220628.50,-306658.10,7375306.57,3604002.69,456210.60,386995.36,1832057.18,-804681.61,-1010040.88,-473447.67,658144.84,-2720020.81,-2817500.02,-2693394.14,5178220.11,-2002621.22,-998275.37,191172.64,1691772.24,692963.84,-135778.75,-622086.94,2522659.46,-582012.38,-581848.42,-674037.61,17379114.24,2364746.79,2835212.81,1267058.69,7783295.84,760948.70,440368.11,429776.96,9456223.53,5143418.52,4636640.65,4221458.10,4239036.79,489846.81,629493.24,1105576.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-81093.24,0,-185566.91,0,0,0,0,0,0,0.0
11,公允价值变动收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-578510.15,-365610.15,320372.00,-71495.30,1091892.15,14473.80,-31933.85,-81968.90,-316973.35,-251734.25,-345035.75,-90792.70,254823.30,13243.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
