,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20151231,20150630,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110630,20101231,20091231,20081231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,868063597.70,614191732.82,393488816.13,184234639.57,955282112.95,722284063.31,477430075.31,215706783.25,964863040.75,667306550.84,422119284.44,176783577.46,859638576.62,551933656.02,667489308.00,315614541.86,551488842.29,397849619.76,260898207.01,105180266.64,515588604.86,358376829.67,219693985.97,81324766.66,468623110.77,347027784.83,229136646.15,96845147.56,489620369.74,248722918.31,472600826.97,324356363.23,362761247.99,0.0
2,营业收入,868063597.70,614191732.82,393488816.13,184234639.57,955282112.95,722284063.31,477430075.31,215706783.25,964863040.75,667306550.84,422119284.44,176783577.46,859638576.62,551933656.02,667489308.00,315614541.86,551488842.29,397849619.76,260898207.01,105180266.64,515588604.86,358376829.67,219693985.97,81324766.66,468623110.77,347027784.83,229136646.15,96845147.56,489620369.74,248722918.31,471068955.74,322328652.33,362787586.14,0.0
3,二、营业总成本,877201005.69,624401624.86,400895959.36,186182668.55,921222412.27,686832427.72,448522932.29,201772487.46,911113891.96,634312232.58,396321066.88,170084382.14,787631433.17,514065111.13,615838429.19,292071324.52,537799804.93,390356475.54,257934766.16,109990966.08,489003841.20,341222299.46,212042472.87,80607552.63,443161080.25,330616438.84,220414839.36,98358297.84,468935058.61,230321141.14,452139634.37,306411758.93,354250074.59,0.0
4,营业成本,723485988.50,517883109.13,331904078.46,154790674.36,758576312.91,568336524.91,372479135.16,165283629.64,760596239.29,534381738.65,334389015.42,139790580.89,651857844.88,419873855.26,510799146.63,241993297.11,457037021.06,332023462.92,217041330.26,91267428.31,422708696.89,294787391.24,184088063.83,69028560.27,379045305.71,280892810.30,187171354.74,82426172.52,408957764.40,203884352.58,410692359.17,276283324.76,339546678.67,0.0
5,营业税金及附加,6682717.84,5019640.08,3197738.81,1498207.74,7873574.53,5835858.69,3841467.42,1889472.97,7633315.00,5390935.85,3223084.56,1390372.36,6694619.79,3868600.45,3868436.11,1999495.99,2678169.99,1686039.69,1070544.75,308158.25,1502215.16,1030400.56,576890.13,222734.70,2239656.71,1662349.39,1172810.38,394514.80,2051420.54,868524.77,132297.80,0,0,0.0
6,销售费用,45489538.82,31655232.09,19537755.69,7376135.71,46456507.48,33136691.73,21579379.52,10513928.47,40064680.88,27799383.72,17841873.65,7879729.18,33803062.83,24404735.93,25579937.42,11185330.16,18259824.77,13088748.12,8162387.12,3352283.17,13718899.73,9679200.08,5847330.19,2433975.05,12016014.45,8389311.47,5319937.81,2539312.07,11693708.84,5368719.55,7519343.47,6605587.80,6638137.93,0.0
7,管理费用,55548056.33,38008081.23,24523448.09,11135533.20,51781450.48,36934971.70,42698811.21,19352157.31,80476378.79,52472900.51,31251404.23,15916210.31,74511513.30,53033655.99,61359295.57,29477261.34,50883579.20,37520987.03,27457720.73,12817352.55,43211092.30,31252808.11,18753263.71,7555380.27,40705340.83,32195766.87,21601548.51,10340085.51,38453526.86,18483626.74,32874728.93,22860307.07,9062362.86,0.0
8,财务费用,14393700.75,10191823.72,7148310.53,3663448.64,17653621.92,13164901.91,8669622.14,4733299.07,19674011.21,15271455.46,10619870.63,5107489.40,16301238.15,12069266.93,12071950.59,6063718.09,8303024.65,6037237.78,4202783.30,2245743.80,6317012.84,4472499.47,2776925.01,1366902.34,8934620.27,7322808.10,5149187.92,2658212.94,6541131.84,1715917.50,920905.00,662539.30,-997104.87,0.0
9,研发费用,31601003.45,21643738.61,14584627.78,7718668.90,40216825.69,30168961.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,0,0,-1335880.74,-745483.16,-745483.16,0,2669266.79,-1004181.61,-1004181.61,0,4463154.22,814996.57,2159662.87,1352221.83,638185.26,0,0,0,1545924.28,0,0,0,220142.28,153392.71,0,0,1237506.13,0,0,0,0,0.0
11,公允价值变动收益,28861.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12,投资收益,2489308.38,1833582.01,1166471.66,589164.08,3458454.91,2560792.09,1677345.21,949726.03,60011.75,6367.92,6367.92,6367.92,22248.43,11475.00,202347.64,202347.64,199586.40,171712.88,16721.80,4696.61,46311.50,12052.60,0,0,0,0,0,0,0,0,-31200.00,3903.00,0,0.0
13,其中:对联营企业和合营企业的投资收益,29343.02,56802.33,68532.64,-4494.09,-15839.40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
14,汇兑收益,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
15,三、营业利润,-778728.85,-385419.19,-1660072.92,817360.41,48958819.88,45358076.67,35110314.78,17309825.51,58596078.62,33000686.18,25804585.48,7909211.03,72029391.88,37880019.89,51853226.45,23745564.98,13888623.76,7664857.10,2980162.65,-4806002.83,26631075.16,17166582.81,7651513.10,717214.03,25462030.52,16411345.99,8721806.79,-1513150.28,20685311.13,18401777.17,20833442.60,17948507.30,8511173.40,0.0
16,加:营业外收入,4959365.96,5233511.92,3747432.98,331152.95,3798108.36,3357138.01,1320022.13,787214.45,4233585.88,5651290.86,3109972.49,383533.31,14060343.67,8341656.98,8276422.98,5587047.86,10673256.58,13545269.32,9365206.63,7706259.14,9836590.91,6426192.74,4936916.53,1499408.40,7381671.92,1928059.88,727742.15,267995.09,1214295.51,460380.84,18465.94,124189.05,1646362.90,0.0
17,减：营业外支出,780107.54,134046.89,23966.23,18134.15,760106.58,462248.10,214061.02,100812.46,294589.42,375468.91,116615.10,88488.56,1126571.35,667924.28,312603.21,14450.37,395930.17,389464.69,327475.26,115106.92,22717.34,21195.03,21195.03,21195.03,120183.42,120183.42,109332.46,109332.46,1030793.45,114603.90,636933.08,641511.57,1063155.73,0.0
