,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19960630,19951231,19950630,19941231,19931231,19930630,19921231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,1454197403.17,898951814.37,511493539.00,1854621522.49,1440721878.40,970230930.08,499692594.36,1741006337.66,1305058194.12,887113600.83,465213308.61,1046072626.65,608308219.09,337422050.24,167762090.09,709872294.83,557575298.80,400846511.83,200256704.17,734943781.45,575182592.73,384453563.15,173985384.19,842142105.99,637428455.04,442757284.47,19824759.04,98656398.36,70270902.82,41670656.31,16708911.14,94723587.11,63121079.17,37405064.18,21067560.63,93543035.50,65348243.34,40885551.05,16580660.61,94074172.88,71878918.00,50346115.13,25089806.22,136398118.77,107213737.89,71173514.40,34991109.38,122800858.62,90524356.44,57453528.08,27015666.06,81492252.19,68179150.66,40442101.64,19082894.26,96651671.66,73059954.54,56794509.20,29101747.25,153816837.89,105936825.70,67073927.22,29367610.43,157863685.13,112585567.71,75908418.36,36008447.62,135831775.04,93170626.87,62166048.82,29089634.30,146310378.44,78258971.73,148447350.31,79028596.90,162471622.82,75697046.11,178664146.85,88507044.86,147663344.13,84430748.14,210500417.55,104656506.39,197133240.57,105131787.66,143186526.40,162816407.12,85599103.39,152132562.22,0.0
2,营业收入,1454197403.17,898951814.37,511493539.00,1854621522.49,1440721878.40,970230930.08,499692594.36,1741006337.66,1305058194.12,887113600.83,465213308.61,1046072626.65,608308219.09,337422050.24,167762090.09,709872294.83,557575298.80,400846511.83,200256704.17,734943781.45,575182592.73,384453563.15,173985384.19,842142105.99,637428455.04,442757284.47,19824759.04,98656398.36,70270902.82,41670656.31,16708911.14,94723587.11,63121079.17,37405064.18,21067560.63,93543035.50,65348243.34,40885551.05,16580660.61,94074172.88,71878918.00,50346115.13,25089806.22,136398118.77,107213737.89,71173514.40,34991109.38,122800858.62,90524356.44,57453528.08,27015666.06,81456361.01,68145695.11,40347291.64,19082894.26,96543995.88,76132228.70,58741054.15,29996432.83,157264156.56,109009016.12,69115836.72,30400961.43,162070785.30,116612366.83,78653603.42,37343377.92,140262568.84,94360709.33,62096835.44,29022362.39,148220099.29,78506195.67,148996882.10,79134509.00,163725210.01,75820329.90,178595846.21,88523724.54,147967304.97,84577428.35,210303607.41,104556340.01,195547402.61,105131787.66,143186526.40,162810223.60,85599103.39,152168699.50,0.0
3,二、营业总成本,1397445077.51,856264954.19,485213389.36,1758370615.23,1353894630.47,903480715.14,463066917.71,1573988474.75,1154296584.69,779682393.10,405612313.15,999101482.43,585043532.04,320671353.03,164856143.86,705537682.23,538673903.96,383270531.46,197219090.83,722632427.01,561300501.81,376168445.95,173100666.18,784131184.04,590838637.47,409502503.04,19288324.64,94622657.38,67339134.37,37273256.68,16156313.64,100135478.86,70928213.27,53220707.97,22935080.81,147243366.25,67464961.21,43006569.12,17769116.90,122648708.50,76364523.07,51354029.05,26571728.83,132490438.79,102123299.56,66524133.81,31188529.25,116009158.59,84648367.28,52764087.31,23614393.01,117240271.29,91843406.03,56713011.98,28877118.86,206667876.78,101102314.90,66127838.66,31559417.06,144152515.65,103965995.01,66210393.69,28940276.21,150567074.94,110962851.91,75721551.20,35936072.46,132469008.79,96668140.40,64950526.50,30600321.71,153647300.82,75517857.65,137640822.13,80833872.98,251241479.43,112405780.85,173215018.52,84444148.25,148109810.60,0,209516686.36,0,188501291.99,0,136584358.76,141161011.27,67859646.85,142514456.70,0.0
4,营业成本,1199967485.55,726245458.98,422084390.85,1496401882.56,1171456085.26,777684172.52,409982777.69,1320005509.05,980801352.33,653906026.02,348985662.12,858730371.85,500106558.38,273591944.42,142673197.33,600197553.74,464628901.58,336017210.00,176603382.52,634666007.33,498495273.50,336414309.04,155376970.16,678701188.99,514021622.30,355654097.79,9068702.56,43854604.54,31784704.12,18906954.24,7307234.20,48778086.89,33709225.30,20654548.21,12580284.60,46982576.92,31531950.10,18945608.34,8504495.21,49744982.34,37556120.43,26993800.90,15935350.54,73888439.17,60336030.79,40271211.72,20113045.55,67605593.06,49226285.28,30679742.92,13507694.34,42013609.79,31679822.38,16877444.09,8413964.88,60146415.18,53824824.41,44370821.30,22414251.62,91080468.74,65180847.69,40297315.47,16774829.73,102074996.98,75058023.93,53389895.25,26043143.59,85772236.52,59864503.14,39609526.51,18351656.04,100243618.38,55472634.41,99112972.91,52484877.51,127934194.00,56459038.84,129085046.29,66109307.90,104749050.09,0,162179537.53,0,159612868.23,0,116902442.13,121146594.71,67859646.85,122266524.71,0.0
5,营业税金及附加,8951071.47,5263599.73,2818049.90,13867685.58,11219618.00,6445822.34,2935394.22,11071772.68,8417327.18,5835371.67,3362132.59,10191039.71,3397777.75,1986169.42,1122876.45,3880620.43,2966066.58,2288355.87,1114811.83,4433485.72,3283195.60,2266740.76,876553.12,5170013.91,4042201.02,2596385.91,217985.27,1055408.37,703434.34,355289.49,128927.53,920594.01,493249.04,272984.19,100627.20,609360.56,468368.59,281425.30,124083.19,960429.79,669591.97,448136.35,192237.91,1116625.70,783556.60,424564.16,118472.14,1717909.55,727138.99,435959.81,178478.17,310701.51,251419.79,148141.41,48017.12,657058.20,387902.37,270168.35,153652.48,872164.14,427017.02,228134.88,67130.81,557351.24,387631.18,246341.00,150068.31,718870.61,428548.68,192088.98,127712.48,585237.15,234225.01,692192.35,396480.66,930296.63,474618.69,952660.69,568443.08,801871.46,0,1142343.39,0,579594.03,0,307275.94,5051019.28,0,5185886.42,0.0
6,销售费用,21458638.01,13506961.72,6361148.40,29368477.06,19663981.53,13598040.36,6289388.65,27623023.76,22347878.14,17503870.18,8418959.03,24440474.26,13272587.92,8844233.47,3605873.45,15302137.84,11797364.94,8219481.03,3891351.86,16992448.39,12168251.57,7840857.56,3126099.80,16800498.21,11514482.65,7962012.77,4915481.39,25166712.64,15375681.94,9316311.20,4771503.23,24617571.46,17561783.82,13889945.82,5298064.57,29303644.16,23944537.47,17095243.80,5963715.99,19674360.02,13155500.18,8066455.58,2621473.37,19833777.79,15780524.88,8554185.61,2521524.54,12630561.64,8733669.03,4410603.66,1926606.72,29424760.61,30910524.20,21230236.16,10752608.14,58804949.25,21055638.16,4070543.29,1429905.07,21271972.51,15229604.70,10137590.55,4776741.70,15903265.71,11077482.96,6433541.83,2519210.47,17565699.61,10444293.81,7904392.42,2979618.61,21605353.28,7188140.14,22098909.36,12952313.10,24139040.16,9826853.55,12902929.53,5067579.91,14537148.55,0,15524313.16,0,6921172.20,0,2438734.29,1798482.94,0,1566394.45,0.0
7,管理费用,95883493.77,63177516.50,27683078.66,131931537.63,89028706.15,96922771.32,39117691.58,191787262.98,126409828.00,72052774.75,31248622.77,95836031.38,59581834.74,32630275.33,15292056.01,76169452.55,52822869.48,32419061.10,14378904.99,65112684.12,45167483.84,28437174.31,12377534.43,73376426.97,53933067.23,37122048.02,5081831.16,23324220.31,18153724.05,8685999.68,3943718.36,21275200.92,12273576.65,9220127.38,3091342.36,15155392.76,8675292.24,5702285.76,2198659.67,21843250.09,15665621.84,8828625.26,4682868.62,21392381.55,14910763.80,10017860.62,4729831.44,16306709.31,14629933.75,9521838.65,4561134.56,32346618.38,19522668.53,12149453.00,6762057.36,74585865.17,16891105.01,11785244.08,4681039.24,19846754.73,15132846.62,10166539.59,4689843.26,21443700.41,16531076.98,10558485.77,4653450.29,17750431.29,17878196.66,12473295.82,6504765.04,23295974.03,9647577.91,13746007.73,11046903.10,81009434.13,28901971.28,23319396.02,8622871.83,20796787.33,0,24947475.50,0,17083322.00,0,13566820.76,9935495.95,0,10104228.71,0.0
8,财务费用,20910888.96,16219415.67,8534572.54,23844684.00,14112495.48,6936119.16,1974064.89,11516782.52,11415532.89,8878287.07,4421511.39,10437186.68,7322053.58,3394026.88,1766527.60,7397422.97,4174986.76,2194305.27,213336.57,1817177.36,1968770.01,1440331.33,1135660.01,9688801.79,7075004.94,6181072.28,4324.26,203061.44,64495.67,8702.07,4930.32,3740532.15,3737215.74,3731117.76,1864762.08,4891457.47,2844812.81,982005.92,978162.84,15584082.29,9233576.70,6932899.01,3139798.39,14649834.41,10312423.49,7256311.70,3673979.93,16101406.97,11480851.43,7865453.47,3431445.09,13144581.00,9478971.13,6307737.32,2900471.36,12473588.98,8942844.95,5631061.64,2880568.65,11081155.53,7995678.98,5380813.20,2631730.71,10587760.60,7908636.86,5093287.35,2570199.80,10661770.76,8052598.11,4771222.77,2636569.54,7917117.98,2975280.18,7780838.20,3953298.61,9276522.33,3983735.42,6954985.99,4075945.53,7224953.17,0,5723016.78,0,4304335.53,0,3369085.64,3229418.39,0,3391422.41,0.0
