,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19951231,19941231,19931231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,1402988495.54,879254459.47,403298956.60,2036839920.88,1371701573.61,787100291.10,367369307.88,1613998895.96,1124617385.34,696377874.61,329291757.39,1462601739.95,1004110545.23,664787818.75,315180033.93,1230272341.32,905271015.62,570914057.19,280447316.71,1154874930.19,855160543.20,542306651.29,266003624.21,867467595.25,633551742.04,401085082.21,188875072.41,817706374.35,607855667.68,377095577.62,175878323.19,794755253.80,574013136.23,367577931.82,168399547.51,853936935.69,563203568.46,369938254.61,162758759.14,746721724.75,554135521.43,372670823.25,157110771.61,642243753.87,467695024.02,280864723.38,14406692.00,79078738.60,59518403.84,40518287.44,15098411.34,59857450.01,44942424.65,31789820.49,13895332.71,68171721.44,45399952.22,30529621.71,13759114.59,67512598.37,56094359.12,40110747.61,17662335.01,85289143.84,43689991.57,28157054.99,10546677.26,78092199.05,51965184.00,36565740.11,16071153.71,71078848.14,28422615.95,285310458.41,258304209.16,539783608.42,293225846.27,700193448.25,376328909.70,974465281.80,538624154.65,1000352945.23,938794505.66,683682029.95,779140205.58,0.0
2,营业收入,1375284826.81,860148211.04,393494284.65,2021725305.08,1363408574.65,785918892.51,367369307.88,1613998895.96,1124617385.34,696377874.61,329291757.39,1462601739.95,1004110545.23,664787818.75,315180033.93,1230272341.32,905271015.62,570914057.19,280447316.71,1154874930.19,855160543.20,542306651.29,266003624.21,867467595.25,633551742.04,401085082.21,188875072.41,817706374.35,607855667.68,377095577.62,175878323.19,794755253.80,574013136.23,367577931.82,168399547.51,853936935.69,563203568.46,369938254.61,162758759.14,746721724.75,554135521.43,372670823.25,157110771.61,642243753.87,467695024.02,280864723.38,14406692.00,79078738.60,59518403.84,40518287.44,15098411.34,56080464.37,42109832.00,29901227.84,12956320.74,64301025.15,42510550.07,28548201.17,12740540.59,62352529.86,52322132.60,37718624.45,16719313.59,81383625.27,39566910.91,25136461.37,8742183.07,72072660.93,47677288.00,33393970.93,13825218.81,64318203.09,26535192.27,274439121.09,253380071.84,534040531.39,292073844.60,696687731.74,374507863.65,967893589.83,536771960.18,996279470.14,938794505.66,679195013.26,779140205.58,0.0
3,二、营业总成本,1252510190.82,809249077.85,390428070.94,1801208219.69,1217230066.90,698883210.26,342835084.09,1479919453.34,992274936.85,645779148.96,317962451.57,1374965132.37,926337542.21,625129883.06,311755175.76,1080667491.45,771194192.48,498104685.13,246723407.02,1022001248.16,722192451.45,467968313.63,234251530.82,817963132.53,571663920.58,373319304.58,181463767.77,799316447.06,577205605.61,374770411.35,185014334.19,825482491.77,563639443.53,366067976.79,166638957.18,803436086.83,542251081.84,358205810.35,162936670.74,678004081.07,481487345.56,314235764.99,143071756.07,594757722.68,437099267.65,263126851.38,10892889.24,48833872.76,40139768.99,24685318.25,10315249.76,44597519.65,36275793.41,28063007.94,11835790.88,57543410.35,36897345.27,24458471.09,10730169.61,52476251.11,44639614.60,31840907.85,15310627.76,67529600.59,40490946.73,27634646.14,10188942.96,55136205.34,41063958.00,28842050.27,14235121.21,46507350.34,19224013.48,265929657.06,257222371.45,530668193.94,289739402.33,694822849.49,371929493.09,935984621.00,0,964194247.12,0,622607333.15,0,0.0
4,营业成本,964683189.58,619242402.47,296894389.21,1415894420.95,934205231.81,530449356.81,262057968.34,1111245587.96,736022611.48,473397400.49,230625467.19,984523774.35,646341498.52,436590744.86,216387980.56,737766610.87,539965450.47,348669273.43,172251164.99,717989998.01,535547204.72,351712395.03,177599990.00,575948207.91,413281746.36,269137292.84,132728031.75,558143654.04,413014371.08,263981451.91,128192881.09,561234617.04,401273686.26,259124943.91,116210964.27,571767470.90,389350223.84,256297142.71,115339829.85,486716142.28,343769482.75,226515427.65,99865239.98,400065211.45,291315734.78,166474929.88,7176477.72,30866349.54,25273287.45,15091281.30,5246227.29,24212069.76,18276550.68,14159944.93,6282430.30,30559266.60,20248068.85,14072464.20,5984372.16,30223186.79,27012788.72,20053687.83,9361968.04,39630076.79,21262046.78,14419195.86,5166280.22,26412696.28,18902769.00,13051180.02,6225252.01,22799737.17,10506830.22,219994480.89,218551899.39,461147589.20,251770693.76,625365488.38,338578668.44,869489802.13,0,893029823.49,0,548432317.07,0,0.0
5,营业税金及附加,12496312.49,8163902.12,3727371.78,20638530.85,13456208.21,8449431.89,3790797.25,21403081.14,15636325.19,11168642.80,7642682.80,26002409.72,14539565.04,11875759.79,5493326.52,20385602.25,14751866.05,9594161.84,4527465.14,20108601.33,13915735.97,9322636.98,4651429.01,16890340.79,11920436.44,7342895.98,3533401.20,22319177.29,15525135.87,9893767.72,4691959.50,16748877.18,14883062.86,9810856.76,4805449.21,27023414.23,14042422.56,9093730.18,4563610.51,15401642.75,14189335.13,9606758.14,4471901.91,12428208.71,12218220.63,9089284.23,1862582.55,6152504.20,7069729.74,4857208.98,2505345.50,3646152.45,5852233.84,3921072.66,1851776.27,4871666.98,3897826.52,2035517.69,975503.12,4491703.13,3410326.84,2335683.18,1072363.18,5138269.98,2753205.27,1674775.98,630911.14,5143229.02,3361135.00,2353835.84,998570.33,5046672.04,2285935.70,4441573.88,1474949.29,2792723.76,1685898.44,3468251.74,2283387.25,3089210.52,0,3823944.16,0,460087.56,0,0.0
6,销售费用,40544631.35,27339879.20,13983119.29,63611318.44,46206587.25,29904680.41,15101867.62,60825730.88,43826123.66,28858868.95,14569989.54,59495504.81,43850715.20,29174560.84,14847319.82,62825199.26,40584144.88,26847062.02,13200571.37,50758280.51,31927294.09,21001141.55,9458642.15,29091867.00,21103159.08,13699093.45,6444910.10,25908387.41,18417632.60,11541857.41,5783176.72,28624409.46,17991001.92,12004253.59,5705079.27,30249615.81,15839283.80,9539844.06,4361919.23,20431166.19,16221388.14,8386611.06,4204029.04,14046101.01,8305918.63,4864849.79,-1232.74,159543.19,159345.90,19935.05,19935.05,2454713.41,1923084.58,1882267.92,938529.73,3277440.25,2284923.73,1371694.48,560766.29,4099129.24,3555764.09,2274032.33,1043616.30,4458611.10,3376897.58,2343764.62,1104223.01,5547658.37,4709625.00,3320224.62,1874231.79,3663224.17,347368.10,13834542.57,14498428.65,9900200.12,23001214.86,10124814.40,4252366.27,11051348.58,0,9863865.80,0,10138671.07,0,0.0
7,管理费用,119988505.74,79334171.57,38632466.06,188160669.75,124839086.32,70715617.30,37663620.27,156311623.92,105605079.60,69242243.77,34878645.83,164392810.52,113116454.25,74293838.45,35813724.45,147188861.57,97948761.60,61872241.52,31453383.87,156028675.11,86639509.29,57728937.04,27449271.64,136966450.89,79666291.71,51867089.64,25404671.69,122925193.82,76792853.79,51324724.67,25714093.31,122771797.43,79775506.69,52356687.18,25123849.17,124554072.75,82767696.82,55008390.72,24461781.91,112981221.73,80343089.80,52833877.27,24111056.64,102933746.55,65926865.00,42491148.52,1967307.58,11929556.70,7995692.16,4806779.98,2671759.87,14077621.32,10002427.71,7591799.19,2516280.71,17459307.11,9084397.69,6034126.56,2686420.22,11727018.70,9067351.86,6114967.58,3311745.92,14465289.60,10030978.24,6959285.16,2272211.53,12560266.60,10107448.00,7491002.32,4197845.96,11678477.09,5354495.14,19910679.27,15651079.95,59755679.76,16431043.86,52979213.48,23931628.97,50552363.67,0,49758214.81,0,47536754.48,0,0.0
8,财务费用,111800271.02,74150446.77,37028657.83,105695572.99,96136326.61,58255937.42,24486099.60,96285595.17,89683618.05,61568293.10,30245666.21,138559112.83,107085010.76,71790402.85,39212824.41,112526347.65,77390660.40,50168637.24,25290821.65,78311277.07,54312433.88,28613699.83,15092198.02,58934013.92,45343331.26,30923826.94,13352753.03,70113509.72,53609719.69,37866036.94,20632223.57,62018507.32,49832183.05,32887232.60,14793615.26,49895403.34,40281177.71,28296425.57,14209529.24,42984658.80,27571684.98,17405831.82,10822975.87,65450646.48,57997335.45,39611834.08,-109745.87,-624717.01,-482816.11,-214442.60,-128017.95,206962.71,221496.60,507923.24,246773.87,1375729.41,1382128.48,944668.16,523107.82,1935213.25,1593383.09,1062536.93,520934.32,3837353.12,3067818.86,2237624.52,1015317.06,5472355.07,3982981.00,2625807.47,939221.12,3319239.87,729384.32,6559946.35,5857580.07,-3367998.90,-3149448.59,2885081.49,2883442.16,1801896.10,0,7718398.86,0,16039502.97,0,0.0
