,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20151231,20150630,20141231,20131231,20121231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,311880365.62,221126453.99,150543872.35,74805548.77,270394328.64,197368765.71,134065297.20,59763264.95,232165854.83,166304936.50,103866327.97,46731858.76,191595473.96,125588879.31,78166597.13,150264357.25,71618645.65,159416229.72,124086944.96,117408757.94,0.0
2,营业收入,311880365.62,221126453.99,150543872.35,74805548.77,270394328.64,197368765.71,134065297.20,59763264.95,232165854.83,166304936.50,103866327.97,46731858.76,191595473.96,125588879.31,78166597.13,150264357.25,71618645.65,159416229.72,124086944.96,117408757.94,0.0
3,二、营业总成本,226884303.34,165034477.44,113567854.70,58451861.08,208971213.63,153223841.32,105648156.53,46360606.88,172954562.87,125293573.88,77655601.36,35515374.72,146989167.50,100353481.64,64060709.11,119877444.79,55384091.23,122244931.99,101774885.63,97520446.31,0.0
4,营业成本,161241592.78,113910527.81,83314172.03,43481776.38,141332271.95,103860655.70,75966816.03,35134619.53,120938997.94,85133704.40,53847987.07,25891311.16,98720864.24,65295151.09,42350110.30,79045068.28,35745950.53,82276147.77,69898666.40,66208897.40,0.0
5,营业税金及附加,2123615.73,1382269.82,1004682.13,477782.76,2125048.48,1543847.16,988201.52,415930.48,1823731.47,1252409.17,798957.53,392794.01,1863499.51,1012923.62,764391.19,2584276.37,1288427.76,2583519.57,2280003.24,4662515.28,0.0
6,销售费用,13860016.04,11260550.62,7135940.88,3495249.16,12989325.61,9953990.87,6116242.12,2650613.82,11804293.36,8886059.88,5391581.98,2389694.93,10413133.66,7201876.79,4296010.63,8176032.35,3298625.74,8539867.17,5428274.75,5117099.23,0.0
7,管理费用,32413976.14,25534896.32,15813070.16,6508367.13,29306081.57,22067709.23,18860548.08,7015924.28,30149819.92,22891718.36,13697647.65,5415595.51,29174699.28,21462435.51,13273808.85,24557812.25,12658659.06,25825384.31,22129694.52,19032958.44,0.0
8,财务费用,-197226.54,-968494.24,-868788.05,-72752.35,-636277.25,-577338.87,-289070.91,-160240.92,524224.63,696150.19,717959.03,269046.60,1033471.59,694271.89,455397.59,722965.83,253062.69,648548.41,720542.16,1158837.02,0.0
9,研发费用,17442329.19,13914727.11,7168777.55,3364107.48,14016140.22,9714470.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,0,0,9838623.05,6660506.81,4005419.69,1303759.69,7713495.55,6433531.88,3201468.10,1156932.51,5783499.22,4686822.74,2920990.55,4791289.71,2139365.45,2371464.76,1317704.56,1340138.94,0.0
11,公允价值变动收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12,投资收益,5073537.30,3125975.66,1931805.73,575854.43,5338022.38,3150383.66,2008322.56,1189299.57,286792.40,10356.12,10356.12,0,1024719.32,-128117.31,-158717.31,192570.05,182440.01,1032561.50,-372615.55,1432650.70,0.0
13,其中:对联营企业和合营企业的投资收益,3927426.70,2911720.57,1717550.64,0,1155092.35,0,0,0,0,0,0,0,461745.11,-178575.29,-171813.01,-40260.07,-31691.49,-345323.76,-372615.55,1176499.21,0.0
14,汇兑收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
15,三、营业利润,74701497.23,53118769.18,33666807.62,16932392.11,68409954.06,48807564.52,31179463.23,14591957.64,60178892.86,41021718.74,26221082.73,11216484.04,45631025.78,25107280.36,13947170.71,30579482.51,16416994.43,38203859.23,21939443.78,21320962.33,0.0
16,加:营业外收入,0,0,0,0,1000256.50,256.50,2092.17,0,2093457.47,1412705.14,314194.00,15014.00,5253711.96,5106336.38,1912163.67,1202547.49,6000.00,256553.22,822304.77,782091.11,0.0
17,减：营业外支出,106003.21,32749.80,9520.00,0,11778.55,67049.42,62605.02,51962.12,112557.47,11093.50,3393.50,0,218688.22,105083.21,105036.46,115806.78,44406.93,176308.75,227934.00,407119.14,0.0
18,其中：非流动资产处置损失,0,0,0,0,0,0,0,0,0,4093.50,1393.50,0,15838.85,14738.47,14738.47,1399.17,1399.17,414.05,1360.00,40459.29,0.0
19,四、利润总额,74595494.02,53086019.38,33657287.62,16932392.11,69398432.01,48740771.60,31118950.38,14539995.52,62159792.86,42423330.38,26531883.23,11231498.04,50666049.52,30108533.53,15754297.92,31666223.22,16378587.50,38284103.70,22533814.55,21695934.30,0.0
20,减：所得税费用,9701255.76,7616070.06,4346112.78,2861261.26,10103990.19,7987496.25,5077022.23,2351446.98,9955013.86,7008492.52,4623399.22,1841409.21,8745286.78,6036554.41,3116947.04,5460401.84,2659032.67,6388749.44,4547449.50,3973603.64,0.0
21,五、净利润,64894238.26,45469949.32,29311174.84,14071130.85,59294441.82,40753275.35,26041928.15,12188548.54,52204779.00,35414837.86,21908484.01,9390088.83,41920762.74,24071979.12,12637350.88,26205821.38,13719554.83,31895354.26,17986365.05,17722330.66,0.0
