9,投资净收益,15839000000.00,9963000000.00,5583000000.00,4057000000.00,17931000000.00,6136000000.00,9046000000.00,3927000000.00,6278000000.00,4956000000.00,2218000000.00,803000000.00,-2060000000.00,4193000000.00,1498000000.00,772000000.00,846000000.00,118000000.00,2641000000.00,1750000000.00,1887000000.00,-260000000.00,-1693000000.00,-2130000000.00,3769000000.00,6779000000.00,3414000000.00,1779000000.00,-48000000.00,-1364000000.00,389000000.00,-1976000000.00,-2139000000.00,-2023000000.00,-596000000.00,-237000000.00,-1085000000.00,190000000.00,109000000.00,0,-908000000.00,181000000.00,33000000.00,4641000000.00,1169000000.00,28282000000.00,23282000000.00,14186000000.00,10423000000.00,7532000000.00,7148000000.00,0.0
10,其中:对联营公司的投资收益,45000000.00,-44000000.00,-25000000.00,45000000.00,-22000000.00,29000000.00,6000000.00,3000000.00,14000000.00,8000000.00,2000000.00,2000000.00,-9000000.00,-9000000.00,-3000000.00,-2000000.00,15000000.00,-5000000.00,0,0,0,0,0,0,309000000.00,0,0,305000000.00,17000000.00,12000000.00,0,0,96000000.00,102000000.00,70000000.00,0,0,0,0,0,0,0,0,-14000000.00,0,0,0,0,0,0,0,0.0
11,公允价值变动净收益,9641000000.00,12063000000.00,8779000000.00,3120000000.00,5120000000.00,17632000000.00,2844000000.00,-3542000000.00,-18196000000.00,-8771000000.00,-2666000000.00,1339000000.00,7137000000.00,-1083000000.00,-817000000.00,-2704000000.00,5285000000.00,2471000000.00,-186000000.00,-926000000.00,1861000000.00,3725000000.00,5049000000.00,4159000000.00,-2084000000.00,-3780000000.00,-613000000.00,-86000000.00,2802000000.00,3357000000.00,1210000000.00,760000000.00,409000000.00,503000000.00,1189000000.00,938000000.00,720000000.00,274000000.00,327000000.00,0,3271000000.00,2075000000.00,1846000000.00,-8648000000.00,590000000.00,0,0,0,0,0,0,0.0
12,其他业务收入,25762000000.00,23106000000.00,19633000000.00,15838000000.00,18875000000.00,17184000000.00,14951000000.00,10870000000.00,23105000000.00,21490000000.00,19315000000.00,17318000000.00,11998000000.00,10619000000.00,8984000000.00,7107000000.00,8506000000.00,6455000000.00,4561000000.00,2058000000.00,4181000000.00,4798000000.00,5256000000.00,3943000000.00,1255000000.00,5879000000.00,4303000000.00,2550000000.00,1004000000.00,1006000000.00,536000000.00,438000000.00,826000000.00,517000000.00,336000000.00,181000000.00,781000000.00,441000000.00,294000000.00,1767000000.00,755000000.00,326000000.00,318000000.00,466000000.00,804000000.00,1993000000.00,2618000000.00,1837000000.00,1849000000.00,1038000000.00,637000000.00,0.0
13,二、营业支出,360963000000.00,258288000000.00,178161000000.00,98772000000.00,348372000000.00,248767000000.00,165411000000.00,85682000000.00,301683000000.00,216112000000.00,144902000000.00,80600000000.00,281421000000.00,196547000000.00,130146000000.00,69162000000.00,303297000000.00,211461000000.00,141343000000.00,70408000000.00,289914000000.00,197728000000.00,132042000000.00,63630000000.00,249613000000.00,173186000000.00,115618000000.00,58441000000.00,234993000000.00,162653000000.00,106084000000.00,51270000000.00,220993000000.00,149279000000.00,99116000000.00,45278000000.00,170988000000.00,121177000000.00,78194000000.00,34532000000.00,148532000000.00,102375000000.00,61955000000.00,159118000000.00,101790000000.00,90119000000.00,66438000000.00,64532000000.00,59235000000.00,49175000000.00,49689000000.00,0.0
14,营业税金及附加,5688000000.00,4018000000.00,2753000000.00,1323000000.00,5330000000.00,3869000000.00,2646000000.00,1220000000.00,4953000000.00,3583000000.00,2411000000.00,1049000000.00,11449000000.00,9944000000.00,9071000000.00,7389000000.00,29075000000.00,22187000000.00,15059000000.00,7655000000.00,28880000000.00,21718000000.00,14457000000.00,7253000000.00,27226000000.00,20654000000.00,13657000000.00,7076000000.00,25374000000.00,19033000000.00,12539000000.00,6302000000.00,21207000000.00,15665000000.00,10190000000.00,4869000000.00,15505000000.00,11311000000.00,7489000000.00,3638000000.00,12567000000.00,9221000000.00,6069000000.00,13223000000.00,11140000000.00,8443000000.00,6250000000.00,5567000000.00,4843000000.00,5066000000.00,5756000000.00,0.0
15,业务及管理费用,191224000000.00,128721000000.00,83213000000.00,40009000000.00,187200000000.00,125383000000.00,81699000000.00,39081000000.00,177010000000.00,120193000000.00,78407000000.00,38409000000.00,175013000000.00,119392000000.00,78194000000.00,38573000000.00,178443000000.00,123794000000.00,81063000000.00,40227000000.00,179992000000.00,121332000000.00,79229000000.00,39283000000.00,167940000000.00,115162000000.00,75158000000.00,36484000000.00,155130000000.00,109999000000.00,70773000000.00,34235000000.00,135561000000.00,92175000000.00,61229000000.00,28261000000.00,112071000000.00,77319000000.00,51082000000.00,22394000000.00,95823000000.00,61554000000.00,38341000000.00,94417000000.00,60076000000.00,81676000000.00,58586000000.00,57898000000.00,38607000000.00,34014000000.00,32709000000.00,0.0
16,研发费用,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
17,资产减值损失,0,0,0,0,0,103200000000.00,65405000000.00,33972000000.00,98166000000.00,71623000000.00,44697000000.00,23629000000.00,86446000000.00,60535000000.00,36735000000.00,18168000000.00,84172000000.00,57365000000.00,39321000000.00,20088000000.00,67971000000.00,45021000000.00,28939000000.00,13340000000.00,52990000000.00,31483000000.00,22471000000.00,12442000000.00,54235000000.00,33621000000.00,22772000000.00,10733000000.00,64225000000.00,41439000000.00,27697000000.00,12148000000.00,43412000000.00,32547000000.00,19623000000.00,8500000000.00,40142000000.00,31600000000.00,17545000000.00,51478000000.00,30574000000.00,0,0,0,0,0,0,0.0
18,其他业务支出,25328000000.00,21386000000.00,18768000000.00,14945000000.00,18944000000.00,16315000000.00,15661000000.00,11409000000.00,21554000000.00,20713000000.00,19387000000.00,17513000000.00,8513000000.00,6676000000.00,6146000000.00,5032000000.00,11607000000.00,8115000000.00,5900000000.00,2438000000.00,13071000000.00,9657000000.00,9417000000.00,3754000000.00,1457000000.00,5887000000.00,4332000000.00,2439000000.00,254000000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,297000000.00,1602000000.00,1067000000.00,15785000000.00,10095000000.00,11224000000.00,0.0
19,三、营业利润,266305000000.00,216693000000.00,145018000000.00,74259000000.00,250216000000.00,208681000000.00,140891000000.00,70183000000.00,235358000000.00,192278000000.00,132051000000.00,67788000000.00,224595000000.00,189607000000.00,130239000000.00,68884000000.00,232871000000.00,195815000000.00,132804000000.00,69035000000.00,230944000000.00,196238000000.00,134593000000.00,72470000000.00,213012000000.00,178155000000.00,119340000000.00,60890000000.00,186971000000.00,153571000000.00,103649000000.00,55697000000.00,156738000000.00,129897000000.00,85042000000.00,44278000000.00,119430000000.00,88312000000.00,57486000000.00,31640000000.00,73742000000.00,55245000000.00,42054000000.00,52071000000.00,77447000000.00,-2965000000.00,-10943000000.00,-777000000.00,-2941000000.00,-921000000.00,-6009000000.00,0.0
20,加:营业外收入,1812000000.00,1192000000.00,1263000000.00,620000000.00,3947000000.00,2718000000.00,1654000000.00,1376000000.00,5871000000.00,3763000000.00,2368000000.00,1089000000.00,4103000000.00,3037000000.00,2116000000.00,982000000.00,4679000000.00,2868000000.00,2162000000.00,1200000000.00,3268000000.00,1784000000.00,1274000000.00,574000000.00,3146000000.00,1551000000.00,1086000000.00,510000000.00,3000000000.00,1529000000.00,1047000000.00,502000000.00,2025000000.00,692000000.00,475000000.00,237000000.00,1835000000.00,782000000.00,438000000.00,148000000.00,1363000000.00,791000000.00,427000000.00,2813000000.00,4214000000.00,2000000000.00,1901000000.00,1448000000.00,1397000000.00,739000000.00,832000000.00,0.0
21,减:营业外支出,1541000000.00,563000000.00,419000000.00,215000000.00,2489000000.00,1348000000.00,993000000.00,213000000.00,1751000000.00,871000000.00,1209000000.00,-67000000.00,2074000000.00,722000000.00,898000000.00,790000000.00,6693000000.00,1667000000.00,287000000.00,35000000.00,1955000000.00,751000000.00,283000000.00,2733000000.00,1984000000.00,1213000000.00,924000000.00,676000000.00,2044000000.00,126000000.00,694000000.00,64000000.00,562000000.00,-81000000.00,-146000000.00,44000000.00,531000000.00,-101000000.00,-103000000.00,0,1177000000.00,-7000000.00,-264000000.00,2535000000.00,3404000000.00,15130000000.00,6959000000.00,6416000000.00,6937000000.00,4433000000.00,819000000.00,0.0
22,四、利润总额,266576000000.00,217322000000.00,145862000000.00,74664000000.00,251674000000.00,210051000000.00,141552000000.00,71346000000.00,239478000000.00,195170000000.00,133210000000.00,68944000000.00,226624000000.00,191922000000.00,131457000000.00,69076000000.00,230857000000.00,197016000000.00,134679000000.00,70200000000.00,232257000000.00,197271000000.00,135584000000.00,70311000000.00,214174000000.00,178493000000.00,119502000000.00,60724000000.00,187927000000.00,154974000000.00,104002000000.00,56135000000.00,158201000000.00,130670000000.00,85663000000.00,44471000000.00,120734000000.00,89195000000.00,58027000000.00,31788000000.00,73928000000.00,56043000000.00,42745000000.00,52349000000.00,78257000000.00,12187000000.00,7878000000.00,8441000000.00,1942000000.00,2917000000.00,1152000000.00,0.0
23,减:所得税,53652000000.00,35531000000.00,23490000000.00,12543000000.00,49043000000.00,38247000000.00,25576000000.00,12306000000.00,46345000000.00,35028000000.00,24540000000.00,13165000000.00,42564000000.00,37747000000.00,26406000000.00,14508000000.00,50083000000.00,43646000000.00,30115000000.00,15881000000.00,52747000000.00,44766000000.00,31517000000.00,16789000000.00,47963000000.00,40456000000.00,27118000000.00,13673000000.00,42796000000.00,34859000000.00,23480000000.00,12675000000.00,36245000000.00,29894000000.00,18984000000.00,10398000000.00,25827000000.00,19010000000.00,12164000000.00,6809000000.00,8926000000.00,4556000000.00,10025000000.00,896000000.00,34470000000.00,6380000000.00,6834000000.00,6438000000.00,20000000.00,20000000.00,0,0.0
24,五、净利润,212924000000.00,181791000000.00,122372000000.00,62121000000.00,202631000000.00,171804000000.00,115976000000.00,59040000000.00,193133000000.00,160142000000.00,108670000000.00,55779000000.00,184060000000.00,154175000000.00,105051000000.00,54568000000.00,180774000000.00,153370000000.00,104564000000.00,54319000000.00,179510000000.00,152505000000.00,104067000000.00,53522000000.00,166211000000.00,138037000000.00,92384000000.00,47051000000.00,145131000000.00,120115000000.00,80522000000.00,43460000000.00,121956000000.00,100776000000.00,66679000000.00,34073000000.00,94907000000.00,70185000000.00,45863000000.00,24979000000.00,65002000000.00,51487000000.00,32720000000.00,51453000000.00,43787000000.00,5807000000.00,1044000000.00,2003000000.00,1922000000.00,2897000000.00,1152000000.00,0.0
25,归属于母公司的净利润,212098000000.00,180671000000.00,121445000000.00,61251000000.00,202783000000.00,171611000000.00,115789000000.00,58736000000.00,192962000000.00,160010000000.00,108593000000.00,55710000000.00,183941000000.00,154170000000.00,105148000000.00,54688000000.00,180582000000.00,153210000000.00,104315000000.00,54116000000.00,179461000000.00,152439000000.00,104032000000.00,53430000000.00,166315000000.00,137988000000.00,92352000000.00,47011000000.00,145094000000.00,120083000000.00,80499000000.00,43454000000.00,121927000000.00,100757000000.00,66667000000.00,34067000000.00,94873000000.00,70146000000.00,45840000000.00,24970000000.00,64992000000.00,51479000000.00,32714000000.00,51474000000.00,43787000000.00,5807000000.00,1044000000.00,2003000000.00,1922000000.00,2897000000.00,1152000000.00,0.0
26,少数股东权益,826000000.00,1120000000.00,927000000.00,870000000.00,-152000000.00,193000000.00,187000000.00,304000000.00,171000000.00,132000000.00,77000000.00,69000000.00,119000000.00,5000000.00,-97000000.00,-120000000.00,192000000.00,160000000.00,249000000.00,203000000.00,49000000.00,66000000.00,35000000.00,92000000.00,-104000000.00,49000000.00,32000000.00,40000000.00,37000000.00,32000000.00,23000000.00,6000000.00,29000000.00,19000000.00,12000000.00,6000000.00,34000000.00,39000000.00,23000000.00,9000000.00,10000000.00,8000000.00,6000000.00,-21000000.00,0,0,0,0,0,0,0,0.0
27,六、每股收益,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,基本每股收益(元/股),0.590000,0.510000,0.340000,0.170000,0.590000,0.510000,0.350000,0.170000,0.580000,0.490000,0.330000,0.160000,0.550000,0.470000,0.320000,0.160000,0.550000,0.470000,0.320000,0.170000,0.550000,0.470000,0.320000,0.160000,0.510000,0.420000,0.280000,0.140000,0.450000,0.370000,0.250000,0.130000,0.380000,0.310000,0.210000,0.100000,0.330000,0.250000,0.170000,0,0.250000,0.200000,0.130000,0,0,0,0,0,0,0,0,0.0
29,稀释每股收益(元/股),0.590000,0.510000,0.340000,0.170000,0.590000,0.510000,0.350000,0.170000,0.580000,0.490000,0.330000,0.160000,0.550000,0.470000,0.320000,0.160000,0.550000,0.470000,0.320000,0.170000,0.550000,0.470000,0.320000,0.160000,0.510000,0.420000,0.280000,0,0.450000,0,0.250000,0,0.380000,0,0.210000,0,0.330000,0,0.170000,0,0,0,0,0,0,0,0,0,0,0,0,0.0
30,七、其他综合收益,11701000000.00,9957000000.00,4038000000.00,2807000000.00,30967000000.00,19484000000.00,10098000000.00,3869000000.00,-25512000000.00,-14959000000.00,-14405000000.00,-9125000000.00,-17380000000.00,2381000000.00,-2719000000.00,-1158000000.00,20072000000.00,8317000000.00,4018000000.00,-1373000000.00,26117000000.00,19140000000.00,16622000000.00,7090000000.00,-22196000000.00,-9789000000.00,-1677000000.00,1914000000.00,-2170000000.00,-300000000.00,4074000000.00,736000000.00,3142000000.00,-4938000000.00,-1867000000.00,262000000.00,-7111000000.00,2655000000.00,2169000000.00,0,-12618000000.00,-18927000000.00,-7602000000.00,24926000000.00,-8641000000.00,0,0,0,0,0,0,0.0
31,八、综合收益总额,224625000000.00,191748000000.00,126410000000.00,64928000000.00,233598000000.00,191288000000.00,126074000000.00,62909000000.00,167621000000.00,145183000000.00,94265000000.00,46654000000.00,166680000000.00,156556000000.00,102332000000.00,53410000000.00,200846000000.00,161687000000.00,108582000000.00,52946000000.00,205627000000.00,171645000000.00,120689000000.00,60612000000.00,144015000000.00,128248000000.00,90707000000.00,48965000000.00,142961000000.00,119815000000.00,84596000000.00,44196000000.00,125098000000.00,95838000000.00,64812000000.00,34335000000.00,87796000000.00,72840000000.00,48032000000.00,0,52384000000.00,32560000000.00,25118000000.00,76379000000.00,35146000000.00,0,0,0,0,0,0,0.0
32,归属于母公司所有者的综合收益总额,223536000000.00,190430000000.00,125435000000.00,64317000000.00,233079000000.00,190774000000.00,125594000000.00,62256000000.00,168037000000.00,145202000000.00,94422000000.00,46751000000.00,166878000000.00,156721000000.00,102618000000.00,53710000000.00,200583000000.00,161596000000.00,108421000000.00,52651000000.00,205503000000.00,171505000000.00,120597000000.00,60524000000.00,144123000000.00,128190000000.00,90683000000.00,48925000000.00,142924000000.00,119783000000.00,84573000000.00,44190000000.00,125069000000.00,95819000000.00,64800000000.00,34329000000.00,87762000000.00,72801000000.00,48009000000.00,0,52374000000.00,32552000000.00,25112000000.00,76400000000.00,35146000000.00,0,0,0,0,0,0,0.0
33,归属于少数股东的综合收益总额,1089000000.00,1318000000.00,975000000.00,611000000.00,519000000.00,514000000.00,480000000.00,653000000.00,-416000000.00,-19000000.00,-157000000.00,-97000000.00,-198000000.00,-165000000.00,-286000000.00,-300000000.00,263000000.00,91000000.00,161000000.00,295000000.00,124000000.00,140000000.00,92000000.00,88000000.00,-108000000.00,58000000.00,24000000.00,40000000.00,37000000.00,32000000.00,23000000.00,6000000.00,29000000.00,19000000.00,12000000.00,6000000.00,34000000.00,39000000.00,23000000.00,0,10000000.00,8000000.00,6000000.00,-21000000.00,0,0,0,0,0,0,0,0.0
