,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20011231,20010630,20001231,19991231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,697288190.31,486622217.44,253825974.50,1025817868.53,816814954.36,569157708.82,267241345.79,890472067.71,677030176.50,425656341.32,193882059.90,612120961.95,436719756.46,292497395.56,133602089.24,600160910.90,469729537.52,330514119.54,149378004.54,730456160.91,566585841.85,408361092.36,226803923.04,705105887.68,535636365.05,379377241.43,203612519.38,726411497.71,582088732.52,423319947.79,241292447.00,840950616.74,702148370.52,504379552.52,255687632.64,670960046.28,515493324.09,342071906.50,160275082.46,460813297.12,324342935.86,219252850.72,100474270.73,624624413.36,523616371.25,364991906.07,170547600.31,577527946.21,428285879.55,295631365.40,139151053.34,506139726.34,379989058.60,274921480.96,135789551.08,459873378.98,348544960.35,237378481.76,89326357.07,315019198.46,250134164.57,184918441.05,88804471.66,294670226.04,216488084.11,141919492.14,55942450.62,191563737.22,136527177.93,87580891.74,170612614.68,57405542.82,106499461.34,104024119.63,0.0
2,营业收入,697288190.31,486622217.44,253825974.50,1025817868.53,816814954.36,569157708.82,267241345.79,890472067.71,677030176.50,425656341.32,193882059.90,612120961.95,436719756.46,292497395.56,133602089.24,600160910.90,469729537.52,330514119.54,149378004.54,730456160.91,566585841.85,408361092.36,226803923.04,705105887.68,535636365.05,379377241.43,203612519.38,726411497.71,582088732.52,423319947.79,241292447.00,840950616.74,702148370.52,504379552.52,255687632.64,670960046.28,515493324.09,342071906.50,160275082.46,460813297.12,324342935.86,219252850.72,100474270.73,624624413.36,523616371.25,364991906.07,170547600.31,577527946.21,428285879.55,295631365.40,139151053.34,501790265.67,377250932.97,273074247.91,134872865.33,457126429.77,346661356.69,236131410.51,89042328.09,313041090.38,248565010.93,183878815.98,88120040.05,293164197.36,215561716.00,141344588.16,55634130.77,189442880.95,134945032.61,86529763.32,168384816.82,56412862.68,105019722.02,102431690.82,0.0
3,二、营业总成本,665942486.89,455168810.19,248723701.91,990989634.41,768144740.94,539296995.62,247325318.26,862349290.21,649164092.38,405543400.80,190044477.75,665543986.92,475883377.09,317533141.76,140233454.71,683360177.15,511291537.18,350310791.06,146301316.24,772024728.70,571516520.95,410092444.67,218746002.22,725976128.86,515144430.75,359465257.85,182951889.97,673275202.32,526812589.08,371602585.65,210968529.70,727827554.89,602811120.20,432047307.56,219597103.84,575426964.69,441993080.49,291101916.70,136505190.03,408397789.25,279295275.32,185208835.53,83160685.30,497790016.91,413821322.05,287428290.77,133366598.06,452129557.32,332502989.78,229283521.59,108426005.48,399923346.43,294308294.08,212117322.74,105262480.29,362156739.63,274791573.39,187418285.47,68695587.43,242944876.50,186848576.79,137914041.86,69478104.18,237314117.35,174703069.18,115474145.23,46167439.88,148381996.33,105523360.50,65872656.86,137697025.23,43351757.19,86215515.37,83512456.48,0.0
4,营业成本,508567397.97,346094189.10,179733553.76,739854689.48,598810827.78,416070914.33,192177895.65,633649258.67,496922510.61,310278965.49,141144416.37,457059323.99,345043670.90,230885020.92,109969905.73,429162395.86,352371087.46,247927141.95,109496518.31,520182299.49,406886267.03,297104957.28,166558095.43,524253729.52,418413679.46,293082783.90,152819036.10,508564224.34,422000235.39,305268238.22,176566668.29,593893675.50,511328474.73,366998294.23,187782641.56,480569349.03,371365143.18,244240968.90,116988743.09,326546002.05,231034014.63,152660259.92,67601684.19,407135502.20,345306846.85,242000742.93,113551056.07,374435108.33,276842629.14,190230669.79,89466693.27,311703071.70,232470718.26,168935033.02,84148288.49,285469239.07,215362434.07,147393621.34,53615003.96,182600650.54,145975126.78,109764125.67,55343768.50,186874982.29,136600641.38,89794354.11,35511167.03,106661968.70,74931820.29,46289929.36,94618041.88,28310562.29,60129752.75,60375319.58,0.0
5,营业税金及附加,10154757.22,7410701.82,4259741.69,14308331.96,10230168.39,6955589.73,3460198.74,14175383.14,10406838.03,7002300.72,3398535.19,13527118.75,5747964.81,4029206.17,2433398.06,9803898.24,4940607.34,3539581.93,1731620.69,10123959.71,5707169.61,4062441.10,1907301.15,7723770.09,5082298.75,3062998.32,1360490.73,5674028.00,3137342.26,2304109.71,1158437.82,6286358.56,4530063.90,3091051.94,1108329.28,5329262.64,3564432.87,2729889.12,1495862.51,4287947.27,2314599.16,1349731.79,531928.30,5636236.73,3922995.27,2650627.79,1241763.95,5826920.60,4185349.67,3090333.17,1530955.14,4944840.37,3672119.80,2812587.26,1343736.99,4149864.02,3002590.38,2168698.69,717177.06,2048732.74,1819243.25,1382067.48,689040.76,2050415.36,1286394.39,726101.35,315821.34,1869640.28,1414559.32,1007996.72,1866648.92,674402.93,1803819.69,1699551.59,0.0
6,销售费用,28801738.04,18681732.31,6076887.48,47299751.81,35234862.71,25112358.66,7515758.34,37942201.39,23317036.05,13694125.70,5691892.33,29926876.31,20037601.70,12108772.52,5156019.12,35957465.05,26645459.03,18471371.32,6614877.04,43910412.36,36812095.46,26992025.88,16633074.50,42548079.18,30009189.26,19279103.59,7124542.56,39850792.69,25024105.68,16008297.74,7489056.41,35310393.15,25460311.18,17847781.83,8614076.60,32473051.77,23507224.51,15620225.82,7407234.62,18444620.93,12981818.35,9082492.23,4351795.15,23812577.07,17996371.17,11883327.63,5208179.23,20879101.10,14876172.29,10219450.32,4410342.34,17721231.68,12752240.88,9093058.19,3890288.14,15814817.82,11559484.59,6938593.38,2812644.78,10027548.99,7297668.44,5083124.60,2463797.63,9196884.96,6396150.32,4293717.30,1864255.37,5646315.61,4003249.86,2563293.34,5167066.74,1452780.19,2643496.54,1749602.98,0.0
7,管理费用,48710756.36,33622307.51,17110371.06,65915638.64,50050862.15,70935685.00,28312457.42,139905679.97,102819261.11,65752699.16,31464601.80,129695641.03,93807119.55,61282551.92,27022621.36,125267819.15,81558581.83,55347032.50,25002970.64,123997413.74,88996216.42,59631278.59,27969650.80,103747125.49,54698663.56,33685392.41,15899616.96,81442491.42,58662021.61,39185097.31,21846892.58,79561740.95,54567632.10,36662575.97,18720540.93,54390374.80,41268962.71,26885847.60,12174948.19,44737062.14,33479895.49,22052156.52,11041169.07,51751278.48,40374850.60,26578834.73,12075097.36,47888983.14,33348783.64,23288117.68,11295905.93,66221945.90,46015265.50,32079275.21,15489788.16,57360797.37,45584742.47,32480371.93,13183684.29,51542330.14,32798788.55,22691574.72,11245395.17,41684490.93,31746130.00,21297800.05,9002393.43,35019324.62,25318604.31,15888579.97,33619082.63,11984999.72,19178516.05,17143664.33,0.0
8,财务费用,5006993.55,4433832.52,2549572.57,7879304.26,5282166.81,4640704.84,2573275.64,9582569.01,7503577.77,4188043.94,1298439.08,3088596.63,3359111.60,2814730.05,1271274.15,8182473.67,7193839.77,5278217.04,2619649.22,14900247.51,8249575.89,4964023.81,2417422.17,21549230.44,7740833.96,8146360.41,5438157.23,13543729.61,9498479.27,5796266.73,2771004.85,2888252.89,1143463.60,-3560.26,-52122.15,2485217.11,2363233.50,1708186.38,815843.80,3042727.56,2122432.75,1592368.01,376202.28,4889896.62,3528488.77,2215263.52,911574.57,1270695.71,790117.20,101368.09,237791.99,-667743.22,-602050.36,-802630.94,390378.51,-637978.65,-717678.12,-1562999.87,-1632922.66,-3274385.91,-1042250.23,-1006850.61,-263897.88,-2492656.19,-1326246.91,-637827.58,-526197.29,-815252.88,-144873.28,122857.47,2426185.06,929012.06,2459930.34,2544318.00,0.0
